Orthogroup	Colletotrichum_godetiae	Colletotrichum_acutatum
OG0007726	XP_060424663.1	XP_060359751.1
OG0007727	XP_060424664.1	XP_060359752.1
OG0007728	XP_060424665.1	XP_060359753.1
OG0007729	XP_060424668.1	XP_060359755.1
OG0007730	XP_060424673.1	XP_060359760.1
OG0007731	XP_060424690.1	XP_060359769.1
OG0007732	XP_060424691.1	XP_060359771.1
OG0007733	XP_060424693.1	XP_060359773.1
OG0007734	XP_060424694.1	XP_060359774.1
OG0007736	XP_060426361.1	XP_060357506.1
OG0007737	XP_060426360.1	XP_060357505.1
OG0007738	XP_060426359.1	XP_060357504.1
OG0007739	XP_060426352.1	XP_060357112.1
OG0007740	XP_060426350.1	XP_060357110.1
OG0007741	XP_060426349.1	XP_060357109.1
OG0007742	XP_060426347.1	XP_060366819.1
OG0007743	XP_060426346.1	XP_060366820.1
OG0007744	XP_060426345.1	XP_060366821.1
OG0007745	XP_060426342.1	XP_060366824.1
OG0007746	XP_060426341.1	XP_060366825.1
OG0007747	XP_060426340.1	XP_060366826.1
OG0007748	XP_060426339.1	XP_060366827.1
OG0007749	XP_060426338.1	XP_060366828.1
OG0007750	XP_060426337.1	XP_060366830.1
OG0007751	XP_060426335.1	XP_060366833.1
OG0007752	XP_060426333.1	XP_060366836.1
OG0007753	XP_060426327.1	XP_060366842.1
OG0007754	XP_060426325.1	XP_060366846.1
OG0007755	XP_060426324.1	XP_060366847.1
OG0007756	XP_060426322.1	XP_060366849.1
OG0007757	XP_060426320.1	XP_060366852.1
OG0007758	XP_060426317.1	XP_060366855.1
OG0007759	XP_060426314.1	XP_060366858.1
OG0007760	XP_060426311.1	XP_060366860.1
OG0007761	XP_060426310.1	XP_060366861.1
OG0007762	XP_060426309.1	XP_060366862.1
OG0007763	XP_060426308.1	XP_060366863.1
OG0007764	XP_060426307.1	XP_060366864.1
OG0007765	XP_060426306.1	XP_060366865.1
OG0007766	XP_060426302.1	XP_060366869.1
OG0007767	XP_060426301.1	XP_060366870.1
OG0007768	XP_060426299.1	XP_060366872.1
OG0007769	XP_060426296.1	XP_060366875.1
OG0007770	XP_060426293.1	XP_060366879.1
OG0007771	XP_060426290.1	XP_060366884.1
OG0007772	XP_060426288.1	XP_060366886.1
OG0007773	XP_060426287.1	XP_060366887.1
OG0007774	XP_060426286.1	XP_060366888.1
OG0007775	XP_060426285.1	XP_060366889.1
OG0007776	XP_060426284.1	XP_060366891.1
OG0007777	XP_060426281.1	XP_060366894.1
OG0007778	XP_060426276.1	XP_060366901.1
OG0007779	XP_060426274.1	XP_060366902.1
OG0007780	XP_060426273.1	XP_060366903.1
OG0007781	XP_060426270.1	XP_060366905.1
OG0007782	XP_060426268.1	XP_060366907.1
OG0007783	XP_060426266.1, XP_060426267.1	XP_060366908.1
OG0007784	XP_060426265.1	XP_060366909.1
OG0007785	XP_060426263.1	XP_060366911.1
OG0007786	XP_060426258.1	XP_060366916.1
OG0007787	XP_060426257.1	XP_060366917.1
OG0007788	XP_060426256.1	XP_060366918.1
OG0007789	XP_060426255.1	XP_060366919.1
OG0007790	XP_060426254.1	XP_060366920.1
OG0007791	XP_060426253.1	XP_060366922.1
OG0007792	XP_060426251.1	XP_060366923.1
OG0007793	XP_060426250.1	XP_060366925.1
OG0007794	XP_060426249.1	XP_060366929.1
OG0007795	XP_060425062.1	XP_060366582.1
OG0007796	XP_060427190.1	XP_060357741.1
OG0007797	XP_060427191.1	XP_060357742.1
OG0007798	XP_060427192.1	XP_060357743.1
OG0007799	XP_060427193.1	XP_060357744.1
OG0007800	XP_060427194.1	XP_060357745.1
OG0007801	XP_060427195.1	XP_060357746.1
OG0007802	XP_060427196.1	XP_060357747.1
OG0007803	XP_060427198.1	XP_060357749.1
OG0007804	XP_060427199.1	XP_060357750.1
OG0007805	XP_060427200.1	XP_060357751.1
OG0007806	XP_060427202.1	XP_060357753.1
OG0007807	XP_060427205.1	XP_060357710.1
OG0007808	XP_060427214.1	XP_060357689.1
OG0007809	XP_060427217.1	XP_060357692.1
OG0007810	XP_060427218.1	XP_060357699.1
OG0007811	XP_060427220.1	XP_060357948.1
OG0007812	XP_060427221.1	XP_060357947.1
OG0007813	XP_060427222.1	XP_060357946.1
OG0007814	XP_060427225.1	XP_060357944.1
OG0007815	XP_060427227.1	XP_060357942.1
OG0007816	XP_060427230.1	XP_060357940.1
OG0007817	XP_060427231.1	XP_060357939.1
OG0007818	XP_060427239.1	XP_060359082.1
OG0007819	XP_060427242.1	XP_060359086.1
OG0007820	XP_060427243.1	XP_060359087.1
OG0007821	XP_060427245.1	XP_060359090.1
OG0007822	XP_060427247.1	XP_060359092.1
OG0007823	XP_060427248.1	XP_060359093.1
OG0007824	XP_060427249.1	XP_060359094.1
OG0007825	XP_060427251.1	XP_060359096.1
OG0007826	XP_060427252.1	XP_060359097.1
OG0007827	XP_060427253.1	XP_060359098.1
OG0007828	XP_060427254.1	XP_060359099.1
OG0007829	XP_060427255.1	XP_060359100.1
OG0007830	XP_060427259.1	XP_060359104.1
OG0007831	XP_060427261.1	XP_060359105.1
OG0007832	XP_060427262.1	XP_060359106.1
OG0007833	XP_060427265.1	XP_060359109.1
OG0007834	XP_060427271.1	XP_060357258.1
OG0007835	XP_060427277.1	XP_060358627.1
OG0007836	XP_060427279.1	XP_060358631.1
OG0007837	XP_060427280.1	XP_060358632.1
OG0007838	XP_060427281.1	XP_060358633.1
OG0007839	XP_060427282.1	XP_060358634.1
OG0007840	XP_060427283.1	XP_060358635.1
OG0007841	XP_060427286.1	XP_060358638.1
OG0007842	XP_060427287.1	XP_060358639.1
OG0007843	XP_060427288.1	XP_060358640.1
OG0007844	XP_060427289.1	XP_060358642.1
OG0007845	XP_060427293.1	XP_060359597.1
OG0007846	XP_060427294.1	XP_060359598.1
OG0007847	XP_060427295.1	XP_060359599.1
OG0007848	XP_060427300.1	XP_060359602.1
OG0007849	XP_060427301.1	XP_060359603.1
OG0007850	XP_060427302.1	XP_060359604.1
OG0007851	XP_060427306.1	XP_060359608.1
OG0007852	XP_060427308.1	XP_060359610.1
OG0007853	XP_060427314.1	XP_060359614.1
OG0007854	XP_060427320.1	XP_060359621.1
OG0007855	XP_060427321.1	XP_060359622.1
OG0007856	XP_060427332.1	XP_060357535.1
OG0007857	XP_060426127.1	XP_060357530.1
OG0007858	XP_060426128.1	XP_060357528.1
OG0007859	XP_060426131.1	XP_060359045.1
OG0007860	XP_060426132.1	XP_060359044.1
OG0007861	XP_060426133.1	XP_060359043.1
OG0007862	XP_060426134.1	XP_060359042.1
OG0007863	XP_060426135.1	XP_060359041.1
OG0007864	XP_060426138.1	XP_060359039.1
OG0007865	XP_060426139.1	XP_060359038.1
OG0007866	XP_060426140.1	XP_060359037.1
OG0007867	XP_060426141.1	XP_060359036.1
OG0007868	XP_060421323.1, XP_060426157.1	XP_060360306.1
OG0007869	XP_060426162.1	XP_060360301.1
OG0007870	XP_060426163.1	XP_060360300.1
OG0007871	XP_060426165.1	XP_060360299.1
OG0007872	XP_060426168.1	XP_060360296.1
OG0007873	XP_060426169.1	XP_060360295.1
OG0007874	XP_060426174.1	XP_060360290.1
OG0007875	XP_060426176.1	XP_060360289.1
OG0007876	XP_060426178.1	XP_060360288.1
OG0007877	XP_060426181.1	XP_060360285.1
OG0007878	XP_060426182.1	XP_060360284.1
OG0007879	XP_060426183.1	XP_060360283.1
OG0007880	XP_060426188.1	XP_060360278.1
OG0007881	XP_060426192.1	XP_060363378.1
OG0007882	XP_060426193.1	XP_060363380.1
OG0007883	XP_060426194.1	XP_060363381.1
OG0007884	XP_060426195.1	XP_060363383.1
OG0007885	XP_060426197.1	XP_060363385.1
OG0007886	XP_060426202.1	XP_060363390.1
OG0007887	XP_060426204.1	XP_060363392.1
OG0007888	XP_060426205.1	XP_060363394.1
OG0007889	XP_060426207.1	XP_060363396.1
OG0007890	XP_060426208.1	XP_060363397.1
OG0007891	XP_060426209.1	XP_060363398.1
OG0007892	XP_060426211.1	XP_060363402.1
OG0007893	XP_060426212.1	XP_060363403.1
OG0007894	XP_060426213.1	XP_060363404.1
OG0007895	XP_060426214.1	XP_060363405.1
OG0007896	XP_060426215.1	XP_060363406.1
OG0007897	XP_060426220.1	XP_060363409.1
OG0007898	XP_060426221.1	XP_060363410.1
OG0007899	XP_060426227.1	XP_060363416.1
OG0007900	XP_060426229.1	XP_060363418.1
OG0007901	XP_060426231.1	XP_060363420.1
OG0007902	XP_060426233.1	XP_060363423.1
OG0007903	XP_060426235.1	XP_060363425.1
OG0007904	XP_060426236.1	XP_060363426.1
OG0007905	XP_060426237.1	XP_060363428.1
OG0007906	XP_060426238.1	XP_060363429.1
OG0007907	XP_060426241.1	XP_060363431.1
OG0007908	XP_060426242.1	XP_060363432.1
OG0007909	XP_060426243.1	XP_060363433.1
OG0007910	XP_060423886.1	XP_060359132.1
OG0007911	XP_060423887.1	XP_060359131.1
OG0007912	XP_060423888.1	XP_060359130.1
OG0007913	XP_060423891.1	XP_060359128.1
OG0007914	XP_060423892.1	XP_060359127.1
OG0007915	XP_060423896.1	XP_060359123.1
OG0007916	XP_060423897.1	XP_060359122.1
OG0007917	XP_060423899.1	XP_060359120.1
OG0007918	XP_060423900.1	XP_060359119.1
OG0007919	XP_060423902.1	XP_060359117.1
OG0007920	XP_060423903.1	XP_060359116.1
OG0007921	XP_060423904.1	XP_060359115.1
OG0007922	XP_060423905.1	XP_060359114.1
OG0007923	XP_060423907.1	XP_060359112.1
OG0007924	XP_060423910.1	XP_060362879.1
OG0007925	XP_060423911.1	XP_060362878.1
OG0007926	XP_060423915.1	XP_060362876.1
OG0007927	XP_060423916.1	XP_060362875.1
OG0007928	XP_060423917.1	XP_060362874.1
OG0007929	XP_060423918.1	XP_060362873.1
OG0007930	XP_060423919.1	XP_060362872.1
OG0007931	XP_060423920.1	XP_060362871.1
OG0007932	XP_060423921.1	XP_060362870.1
OG0007933	XP_060423924.1	XP_060362867.1
OG0007934	XP_060423929.1	XP_060362865.1
OG0007935	XP_060423931.1	XP_060362863.1
OG0007936	XP_060423932.1	XP_060362862.1
OG0007937	XP_060423934.1	XP_060362861.1
OG0007938	XP_060423935.1	XP_060362860.1
OG0007939	XP_060423937.1	XP_060362857.1
OG0007940	XP_060423940.1	XP_060362854.1
OG0007941	XP_060423948.1	XP_060362847.1
OG0007942	XP_060423951.1	XP_060362846.1
OG0007943	XP_060423952.1	XP_060362845.1
OG0007944	XP_060423955.1	XP_060362843.1
OG0007945	XP_060423958.1	XP_060362840.1
OG0007946	XP_060423962.1	XP_060362836.1
OG0007947	XP_060423963.1	XP_060362835.1
OG0007948	XP_060423964.1	XP_060362834.1
OG0007949	XP_060423966.1	XP_060362832.1
OG0007950	XP_060423967.1	XP_060362831.1
OG0007951	XP_060423968.1	XP_060362829.1
OG0007952	XP_060425668.1	XP_060362827.1
OG0007953	XP_060425666.1	XP_060362825.1
OG0007954	XP_060425664.1	XP_060362823.1
OG0007955	XP_060425661.1	XP_060362820.1
OG0007956	XP_060425657.1	XP_060362816.1
OG0007957	XP_060425655.1	XP_060357314.1
OG0007958	XP_060425654.1	XP_060357315.1
OG0007959	XP_060425652.1	XP_060357317.1
OG0007960	XP_060425651.1	XP_060357318.1
OG0007961	XP_060425650.1	XP_060357320.1
OG0007962	XP_060425649.1	XP_060357321.1
OG0007963	XP_060425648.1	XP_060357322.1
OG0007964	XP_060425640.1	XP_060360511.1
OG0007965	XP_060425639.1	XP_060360512.1
OG0007966	XP_060425632.1	XP_060360516.1
OG0007967	XP_060425628.1	XP_060360520.1
OG0007968	XP_060425626.1	XP_060360521.1
OG0007969	XP_060425624.1	XP_060360523.1
OG0007970	XP_060425621.1	XP_060360527.1
OG0007971	XP_060425619.1	XP_060360529.1
OG0007972	XP_060425618.1	XP_060360530.1
OG0007973	XP_060425616.1	XP_060360532.1
OG0007974	XP_060425615.1	XP_060360533.1
OG0007975	XP_060425614.1	XP_060360534.1
OG0007976	XP_060425611.1	XP_060360537.1
OG0007977	XP_060425610.1	XP_060360538.1
OG0007978	XP_060425608.1	XP_060360540.1
OG0007979	XP_060425606.1	XP_060360542.1
OG0007980	XP_060425598.1	XP_060361152.1
OG0007981	XP_060425594.1	XP_060361155.1
OG0007982	XP_060425591.1	XP_060361158.1
OG0007983	XP_060425590.1	XP_060361159.1
OG0007984	XP_060425589.1	XP_060361160.1
OG0007985	XP_060425584.1	XP_060361165.1
OG0007986	XP_060425580.1	XP_060361169.1
OG0007987	XP_060425578.1	XP_060361171.1
OG0007988	XP_060425576.1	XP_060361174.1
OG0007989	XP_060425575.1	XP_060361175.1
OG0007990	XP_060425574.1	XP_060361179.1
OG0007991	XP_060425573.1	XP_060361180.1
OG0007992	XP_060425572.1	XP_060361181.1
OG0007993	XP_060425571.1	XP_060361182.1
OG0007994	XP_060425568.1	XP_060361186.1
OG0007995	XP_060425566.1	XP_060361187.1
OG0007996	XP_060429346.1	XP_060361190.1
OG0007997	XP_060429347.1	XP_060361191.1
OG0007998	XP_060429348.1	XP_060361192.1
OG0007999	XP_060429349.1	XP_060361193.1
OG0008000	XP_060429350.1	XP_060361194.1
OG0008001	XP_060429352.1	XP_060361197.1
OG0008002	XP_060429356.1	XP_060358716.1
OG0008003	XP_060429357.1	XP_060358717.1
OG0008004	XP_060429359.1	XP_060358719.1
OG0008005	XP_060429360.1	XP_060358720.1
OG0008006	XP_060429361.1	XP_060358721.1
OG0008007	XP_060429363.1	XP_060358723.1
OG0008008	XP_060429372.1	XP_060358731.1
OG0008009	XP_060429378.1	XP_060358737.1
OG0008010	XP_060429380.1	XP_060358987.1
OG0008011	XP_060429387.1	XP_060358994.1
OG0008012	XP_060429389.1	XP_060358996.1
OG0008013	XP_060429390.1	XP_060358997.1
OG0008014	XP_060429391.1	XP_060358998.1
OG0008015	XP_060429392.1	XP_060359000.1
OG0008016	XP_060429396.1	XP_060359005.1
OG0008017	XP_060429398.1	XP_060359007.1
OG0008018	XP_060429400.1	XP_060359008.1
OG0008019	XP_060429404.1	XP_060359011.1
OG0008020	XP_060429409.1	XP_060357128.1
OG0008021	XP_060429410.1	XP_060357129.1
OG0008022	XP_060429411.1	XP_060357130.1
OG0008023	XP_060429413.1	XP_060364504.1
OG0008024	XP_060429420.1	XP_060364497.1
OG0008025	XP_060429421.1	XP_060364496.1
OG0008026	XP_060429424.1	XP_060364494.1
OG0008027	XP_060425956.1, XP_060426348.1	XP_060366818.1
OG0008027	XP_060429428.1	XP_060364491.1, XP_060364488.1
OG0008028	XP_060429430.1	XP_060364487.1
OG0008029	XP_060429433.1	XP_060364484.1
OG0008030	XP_060429439.1	XP_060364481.1
OG0008031	XP_060429442.1	XP_060364478.1
OG0008032	XP_060429443.1	XP_060364477.1
OG0008033	XP_060429445.1	XP_060364476.1
OG0008034	XP_060429446.1	XP_060364475.1
OG0008035	XP_060429447.1	XP_060364474.1
OG0008036	XP_060429448.1	XP_060364473.1
OG0008037	XP_060429452.1	XP_060364469.1
OG0008038	XP_060429461.1	XP_060364459.1
OG0008039	XP_060429463.1	XP_060364457.1
OG0008040	XP_060429464.1	XP_060364456.1
OG0008041	XP_060429466.1	XP_060364454.1
OG0008042	XP_060429467.1	XP_060364453.1
OG0008043	XP_060429468.1	XP_060364452.1
OG0008044	XP_060429470.1	XP_060364449.1
OG0008045	XP_060429477.1	XP_060364443.1
OG0008046	XP_060429486.1	XP_060364433.1
OG0008047	XP_060429487.1	XP_060364432.1
OG0008048	XP_060429489.1	XP_060364428.1
OG0008049	XP_060429490.1	XP_060364427.1
OG0008050	XP_060429492.1	XP_060364425.1
OG0008051	XP_060429494.1	XP_060364423.1
OG0008052	XP_060429496.1	XP_060364422.1
OG0008053	XP_060429498.1	XP_060364421.1
OG0008054	XP_060429499.1	XP_060364420.1
OG0008055	XP_060429500.1	XP_060364419.1
OG0008056	XP_060429506.1	XP_060364413.1
OG0008057	XP_060429512.1	XP_060364409.1
OG0008058	XP_060422260.1, XP_060421306.1, XP_060424599.1	XP_060359717.1
OG0008059	XP_060434452.1	XP_060370796.1
OG0008060	XP_060434451.1	XP_060370795.1
OG0008061	XP_060434450.1	XP_060370794.1
OG0008062	XP_060423456.1	XP_060362768.1
OG0008063	XP_060423442.1	XP_060362762.1
OG0008064	XP_060423440.1	XP_060362760.1
OG0008065	XP_060423439.1	XP_060362759.1
OG0008066	XP_060423437.1	XP_060362757.1
OG0008067	XP_060423436.1	XP_060362756.1
OG0008068	XP_060423430.1	XP_060362752.1
OG0008069	XP_060423427.1	XP_060362749.1
OG0008070	XP_060423425.1	XP_060362747.1
OG0008071	XP_060423416.1	XP_060357191.1
OG0008072	XP_060423414.1	XP_060357189.1
OG0008073	XP_060423403.1	XP_060368743.1
OG0008074	XP_060432984.1	XP_060368742.1
OG0008075	XP_060432981.1	XP_060368737.1
OG0008076	XP_060432977.1	XP_060368736.1
OG0008077	XP_060432975.1	XP_060368734.1
OG0008078	XP_060432974.1	XP_060368733.1
OG0008079	XP_060432972.1	XP_060368732.1
OG0008080	XP_060432971.1	XP_060368731.1
OG0008081	XP_060432969.1	XP_060368730.1
OG0008082	XP_060432967.1	XP_060368728.1
OG0008083	XP_060432964.1	XP_060368725.1
OG0008084	XP_060432962.1	XP_060368723.1
OG0008085	XP_060432961.1	XP_060368722.1
OG0008086	XP_060432960.1	XP_060368721.1
OG0008087	XP_060432959.1	XP_060368720.1
OG0008088	XP_060432956.1	XP_060368715.1
OG0008089	XP_060432955.1	XP_060368714.1
OG0008090	XP_060432954.1	XP_060368713.1
OG0008091	XP_060432953.1	XP_060368711.1
OG0008092	XP_060432952.1	XP_060368710.1
OG0008093	XP_060432951.1	XP_060368709.1
OG0008094	XP_060432949.1	XP_060368708.1
OG0008095	XP_060432947.1	XP_060368706.1
OG0008096	XP_060432945.1	XP_060368704.1
OG0008097	XP_060432944.1	XP_060368703.1
OG0008098	XP_060432943.1	XP_060368702.1
OG0008099	XP_060432942.1	XP_060368701.1
OG0008100	XP_060432940.1	XP_060368699.1
OG0008101	XP_060432939.1	XP_060368698.1
OG0008102	XP_060432936.1	XP_060368689.1
OG0008103	XP_060432934.1	XP_060368691.1
OG0008104	XP_060432931.1	XP_060368693.1
OG0008105	XP_060432926.1	XP_060368695.1
OG0008106	XP_060432925.1	XP_060368696.1
OG0008107	XP_060432924.1	XP_060368688.1
OG0008108	XP_060432923.1	XP_060368687.1
OG0008109	XP_060432922.1	XP_060368686.1
OG0008110	XP_060432920.1	XP_060368684.1
OG0008111	XP_060432919.1	XP_060368683.1
OG0008112	XP_060432918.1	XP_060368681.1
OG0008113	XP_060432917.1	XP_060368680.1
OG0008114	XP_060432914.1	XP_060368678.1
OG0008115	XP_060432913.1	XP_060368677.1
OG0008116	XP_060432912.1	XP_060368676.1
OG0008117	XP_060432910.1	XP_060368673.1
OG0008118	XP_060432909.1	XP_060368672.1
OG0008119	XP_060432908.1	XP_060368671.1
OG0008120	XP_060432907.1	XP_060368670.1
OG0008121	XP_060432905.1	XP_060368668.1
OG0008122	XP_060432904.1	XP_060368667.1
OG0008123	XP_060432903.1	XP_060368666.1
OG0008124	XP_060432902.1	XP_060368665.1
OG0008125	XP_060432901.1	XP_060368664.1
OG0008126	XP_060432899.1	XP_060368661.1
OG0008127	XP_060432898.1	XP_060368660.1
OG0008128	XP_060432896.1	XP_060368659.1
OG0008129	XP_060432895.1	XP_060368657.1
OG0008130	XP_060432894.1	XP_060368656.1
OG0008131	XP_060432891.1	XP_060368653.1
OG0008132	XP_060432889.1	XP_060368650.1
OG0008133	XP_060432886.1	XP_060368649.1
OG0008134	XP_060432885.1	XP_060368645.1
OG0008135	XP_060432884.1	XP_060368644.1
OG0008136	XP_060432882.1	XP_060368643.1
OG0008137	XP_060432881.1	XP_060368642.1
OG0008138	XP_060432878.1	XP_060368639.1
OG0008139	XP_060432877.1	XP_060368638.1
OG0008140	XP_060432876.1	XP_060368637.1
OG0008141	XP_060432874.1	XP_060368636.1
OG0008142	XP_060432871.1	XP_060368634.1
OG0008143	XP_060432868.1	XP_060368631.1
OG0008144	XP_060432867.1	XP_060368630.1
OG0008145	XP_060432865.1	XP_060368628.1
OG0008146	XP_060432864.1	XP_060368627.1
OG0008147	XP_060432863.1	XP_060368626.1
OG0008148	XP_060432862.1	XP_060368625.1
OG0008149	XP_060432861.1	XP_060368624.1
OG0008150	XP_060432855.1	XP_060368619.1
OG0008151	XP_060432854.1	XP_060368618.1
OG0008152	XP_060432853.1	XP_060368617.1
OG0008153	XP_060432845.1	XP_060368609.1
OG0008154	XP_060432844.1	XP_060368608.1
OG0008155	XP_060432843.1	XP_060368607.1
OG0008156	XP_060432842.1	XP_060368605.1
OG0008157	XP_060432841.1	XP_060368604.1
OG0008158	XP_060432840.1	XP_060368603.1
OG0008159	XP_060432836.1	XP_060368601.1
OG0008160	XP_060432834.1	XP_060368599.1
OG0008161	XP_060432832.1	XP_060368596.1
OG0008162	XP_060432831.1	XP_060368595.1
OG0008163	XP_060432828.1	XP_060368592.1
OG0008164	XP_060432826.1	XP_060368590.1
OG0008165	XP_060432824.1	XP_060368587.1
OG0008166	XP_060432823.1	XP_060368586.1
OG0008167	XP_060432822.1	XP_060368585.1
OG0008168	XP_060432821.1	XP_060366006.1
OG0008169	XP_060432820.1	XP_060366007.1
OG0008170	XP_060432819.1	XP_060366008.1
OG0008171	XP_060432818.1	XP_060366009.1
OG0008172	XP_060432815.1	XP_060366012.1
OG0008173	XP_060432813.1	XP_060366014.1
OG0008174	XP_060432810.1	XP_060366016.1
OG0008175	XP_060432808.1	XP_060366018.1
OG0008176	XP_060432807.1	XP_060366019.1
OG0008177	XP_060432806.1	XP_060366020.1
OG0008178	XP_060432805.1	XP_060366021.1
OG0008179	XP_060432804.1	XP_060366022.1
OG0008180	XP_060432801.1	XP_060366024.1
OG0008181	XP_060421956.1	XP_060369977.1
OG0008182	XP_060421957.1	XP_060369978.1
OG0008183	XP_060421959.1	XP_060369980.1
OG0008184	XP_060421960.1	XP_060369981.1
OG0008185	XP_060421963.1	XP_060369983.1
OG0008186	XP_060421964.1	XP_060369984.1
OG0008187	XP_060421965.1	XP_060369985.1
OG0008188	XP_060421966.1	XP_060369986.1
OG0008189	XP_060421967.1	XP_060369988.1
OG0008190	XP_060421968.1	XP_060369989.1
OG0008191	XP_060421969.1	XP_060369990.1
OG0008192	XP_060421970.1	XP_060369991.1
OG0008193	XP_060421972.1	XP_060369993.1
OG0008194	XP_060421973.1	XP_060369995.1
OG0008195	XP_060421976.1	XP_060369998.1
OG0008196	XP_060426499.1	XP_060370004.1
OG0008197	XP_060426501.1	XP_060370005.1
OG0008198	XP_060426502.1	XP_060370006.1
OG0008199	XP_060426503.1	XP_060370007.1
OG0008200	XP_060426504.1	XP_060370008.1
OG0008201	XP_060426505.1	XP_060370010.1
OG0008202	XP_060426508.1	XP_060370011.1
OG0008203	XP_060426509.1	XP_060370012.1
OG0008204	XP_060426513.1	XP_060370015.1
OG0008205	XP_060426514.1	XP_060370016.1
OG0008206	XP_060426515.1	XP_060370017.1
OG0008207	XP_060426519.1	XP_060370019.1
OG0008208	XP_060426520.1	XP_060370021.1
OG0008209	XP_060426521.1	XP_060370022.1
OG0008210	XP_060426523.1	XP_060370024.1
OG0008211	XP_060426524.1	XP_060370025.1
OG0008212	XP_060426525.1	XP_060370026.1
OG0008213	XP_060426526.1	XP_060370028.1
OG0008214	XP_060426527.1	XP_060370029.1
OG0008215	XP_060426528.1	XP_060370030.1
OG0008216	XP_060426530.1	XP_060370032.1
OG0008217	XP_060426531.1	XP_060370033.1
OG0008218	XP_060426532.1	XP_060370034.1
OG0008219	XP_060426533.1	XP_060370035.1
OG0008220	XP_060426534.1	XP_060370036.1
OG0008221	XP_060426535.1	XP_060370037.1
OG0008222	XP_060426536.1	XP_060370038.1
OG0008223	XP_060426537.1	XP_060370039.1
OG0008224	XP_060426540.1	XP_060370040.1
OG0008225	XP_060426541.1	XP_060370041.1
OG0008226	XP_060426544.1	XP_060370043.1
OG0008227	XP_060426545.1	XP_060370044.1
OG0008228	XP_060426547.1	XP_060370046.1
OG0008229	XP_060426548.1	XP_060370047.1
OG0008230	XP_060426549.1	XP_060370049.1
OG0008231	XP_060426550.1	XP_060370050.1
OG0008232	XP_060426552.1	XP_060370052.1
OG0008233	XP_060426554.1	XP_060370053.1
OG0008234	XP_060433553.1	XP_060358196.1
OG0008235	XP_060433554.1	XP_060358197.1
OG0008236	XP_060433555.1	XP_060358198.1
OG0008237	XP_060433557.1	XP_060358200.1
OG0008238	XP_060433558.1	XP_060358201.1
OG0008239	XP_060433559.1	XP_060358202.1
