Orthogroup	Colletotrichum_godetiae	Colletotrichum_truncatum
OG0006394	XP_060432097.1	XP_070061929.1
OG0006395	XP_060432098.1	XP_070061930.1
OG0006396	XP_060432099.1	XP_036581131.1
OG0006397	XP_060432101.1	XP_036581132.1
OG0006398	XP_060432103.1	XP_036581134.1
OG0006399	XP_060432104.1	XP_036581135.1
OG0006400	XP_060432106.1	XP_036574376.1
OG0006401	XP_060432108.1	XP_036574374.1
OG0006402	XP_060432114.1	XP_070061948.1
OG0006403	XP_060432115.1	XP_070061949.1
OG0006404	XP_060432116.1	XP_070059985.1
OG0006405	XP_060432118.1	XP_036584083.1
OG0006406	XP_060432119.1	XP_036584082.1
OG0006407	XP_060432120.1	XP_036584081.1
OG0006408	XP_060432121.1	XP_036584080.1
OG0006409	XP_060432123.1	XP_036584079.1
OG0006410	XP_060432124.1	XP_036584077.2
OG0006411	XP_060432125.1	XP_070061951.1
OG0006412	XP_060432128.1	XP_036584090.1
OG0006413	XP_060432129.1	XP_036584091.1
OG0006414	XP_060432130.1	XP_036584092.2
OG0006415	XP_060432132.1	XP_036584096.1
OG0006416	XP_060432133.1	XP_036584097.1
OG0006417	XP_060432134.1	XP_036584098.1
OG0006418	XP_060432135.1	XP_036584099.1
OG0006419	XP_060432136.1	XP_036584100.1
OG0006420	XP_060432138.1	XP_036584101.1
OG0006421	XP_060432139.1	XP_036584102.1
OG0006422	XP_060432140.1	XP_070060381.1
OG0006423	XP_060432144.1	XP_036584105.1
OG0006424	XP_060432145.1	XP_036584104.1
OG0006425	XP_060432148.1	XP_036584103.1
OG0006426	XP_060423058.1	XP_036577340.1
OG0006427	XP_060424354.1	XP_036575258.1
OG0006428	XP_060424352.1	XP_036589094.1
OG0006429	XP_060424350.1	XP_036580475.1
OG0006430	XP_060424349.1	XP_036580474.1
OG0006431	XP_060424346.1	XP_036580472.1
OG0006432	XP_060424341.1	XP_070060460.1, XP_036579896.2
OG0006433	XP_060424340.1	XP_036580460.1
OG0006434	XP_060424337.1	XP_036580456.1
OG0006435	XP_060424336.1	XP_036580457.1
OG0006436	XP_060424335.1	XP_036580449.1
OG0006437	XP_060424334.1	XP_036580448.1
OG0006438	XP_060424332.1	XP_070060068.1
OG0006439	XP_060424328.1	XP_036580441.2
OG0006440	XP_060424327.1	XP_036580440.1
OG0006441	XP_060424326.1	XP_036580439.1
OG0006442	XP_060424325.1	XP_036580438.1
OG0006443	XP_060424322.1	XP_036580436.1
OG0006444	XP_060424318.1	XP_036587171.1
OG0006445	XP_060424316.1	XP_036587173.2
OG0006446	XP_060424314.1	XP_070061284.1
OG0006447	XP_060424312.1	XP_036580432.1
OG0006448	XP_060424308.1	XP_036580420.1
OG0006449	XP_060424306.1	XP_036580419.1
OG0006450	XP_060424304.1	XP_036580418.1
OG0006451	XP_060424303.1	XP_036580417.1
OG0006452	XP_060424300.1	XP_036580415.1
OG0006453	XP_060424299.1	XP_036580414.1
OG0006454	XP_060424298.1	XP_036580413.1
OG0006455	XP_060424296.1	XP_036580412.1
OG0006456	XP_060424290.1	XP_036580398.1
OG0006457	XP_060424289.1	XP_036580401.1
OG0006458	XP_060424287.1	XP_036580404.1
OG0006459	XP_060424285.1	XP_036580406.1
OG0006460	XP_060424284.1	XP_036580397.1
OG0006461	XP_060424282.1	XP_036580396.1
OG0006462	XP_060424277.1	XP_036580385.1
OG0006463	XP_060424276.1	XP_036580386.1
OG0006464	XP_060424275.1	XP_036580387.1
OG0006465	XP_060424274.1	XP_036580388.1
OG0006466	XP_060424273.1	XP_036580389.1
OG0006467	XP_060424272.1	XP_036580390.2
OG0006468	XP_060424271.1	XP_036580391.1
OG0006469	XP_060424270.1	XP_036580392.1
OG0006470	XP_060423797.1	XP_036580384.1
OG0006471	XP_060423795.1	XP_036580380.1
OG0006472	XP_060423792.1	XP_036580357.1
OG0006473	XP_060423791.1	XP_036579986.1
OG0006474	XP_060423789.1	XP_036580361.1
OG0006475	XP_060423784.1	XP_036580362.1
OG0006476	XP_060423781.1	XP_036580364.1
OG0006477	XP_060423780.1	XP_036580365.2
OG0006478	XP_060423779.1	XP_036580366.1
OG0006479	XP_060423778.1	XP_036580367.1
OG0006480	XP_060423777.1	XP_036580368.1
OG0006481	XP_060423774.1	XP_036580370.1
OG0006482	XP_060423773.1	XP_036580371.1
OG0006483	XP_060423772.1	XP_070060059.1
OG0006484	XP_060423771.1	XP_036580374.1
OG0006485	XP_060423770.1	XP_036580375.1
OG0006486	XP_060423769.1	XP_036580376.1
OG0006487	XP_060423767.1	XP_036580355.1
OG0006488	XP_060423766.1	XP_036580353.1
OG0006489	XP_060423765.1	XP_036580352.1
OG0006490	XP_060423763.1	XP_036580350.1
OG0006491	XP_060423762.1	XP_036580349.1
OG0006492	XP_060423761.1	XP_070060057.1
OG0006493	XP_060423760.1	XP_036580347.1
OG0006494	XP_060423759.1	XP_070060056.1
OG0006495	XP_060423758.1	XP_036580344.1
OG0006496	XP_060423757.1	XP_036580343.1
OG0006497	XP_060423756.1	XP_070060055.1
OG0006498	XP_060423754.1	XP_036580341.1
OG0006499	XP_060423753.1	XP_036580340.1
OG0006500	XP_060423752.1	XP_036580339.1
OG0006501	XP_060423751.1	XP_036580338.1
OG0006502	XP_060423749.1	XP_036580336.1
OG0006503	XP_060423748.1	XP_036580335.1
OG0006504	XP_060423747.1	XP_036580334.1
OG0006505	XP_060423746.1	XP_036580333.1
OG0006506	XP_060423745.1	XP_036580331.2
OG0006507	XP_060423743.1	XP_036580330.1
OG0006509	XP_060423734.1	XP_036580311.1
OG0006510	XP_060423727.1	XP_036580296.1
OG0006511	XP_060423725.1	XP_070060051.1
OG0006512	XP_060423723.1	XP_036580299.1
OG0006513	XP_060423722.1	XP_036580300.1
OG0006514	XP_060423721.1	XP_036580301.1
OG0006515	XP_060423719.1	XP_036580303.1
OG0006516	XP_060422931.1	XP_036580306.1
OG0006517	XP_060422932.1	XP_036580307.1
OG0006518	XP_060422933.1	XP_036580308.1
OG0006519	XP_060422934.1	XP_036580309.1, XP_036574750.2
OG0006520	XP_060422938.1	XP_036577928.1
OG0006521	XP_060422939.1	XP_036577927.1
OG0006522	XP_060422940.1	XP_036577926.1
OG0006523	XP_060422944.1	XP_036577922.1
OG0006524	XP_060422946.1	XP_036577923.1
OG0006525	XP_060422947.1	XP_036577924.1
OG0006526	XP_060422954.1	XP_036577919.1
OG0006527	XP_060422956.1	XP_036577906.1
OG0006528	XP_060422957.1	XP_036577905.1
OG0006529	XP_060422961.1	XP_036577901.1
OG0006530	XP_060422962.1	XP_070060033.1
OG0006531	XP_060432152.1	XP_036584108.2
OG0006532	XP_060432154.1	XP_036584107.2
OG0006533	XP_060432155.1	XP_036584106.1
OG0006534	XP_060432156.1	XP_036584115.1
OG0006535	XP_060432158.1	XP_036584114.1
OG0006536	XP_060432159.1	XP_036584113.1
OG0006537	XP_060432160.1	XP_036584112.1
OG0006538	XP_060432162.1	XP_036584110.1
OG0006539	XP_060432165.1	XP_036584118.1
OG0006540	XP_060432166.1	XP_036584116.1
OG0006541	XP_060432167.1	XP_036584120.1
OG0006542	XP_060432168.1	XP_036584121.1
OG0006543	XP_060432169.1	XP_036584122.2
OG0006544	XP_060432173.1	XP_036584124.1
OG0006545	XP_060432174.1	XP_036584125.1
OG0006546	XP_060432175.1	XP_070061961.1
OG0006547	XP_060432176.1	XP_036584127.1
OG0006548	XP_060432178.1	XP_036584129.2
OG0006549	XP_060432180.1	XP_070061962.1
OG0006550	XP_060432182.1	XP_036584131.1
OG0006551	XP_060432183.1	XP_070061963.1
OG0006552	XP_060432185.1	XP_036584134.1
OG0006553	XP_060432186.1	XP_036584135.1
OG0006554	XP_060432187.1	XP_036584136.1
OG0006555	XP_060432188.1	XP_036584137.1
OG0006556	XP_060432190.1	XP_036584140.1
OG0006558	XP_060432197.1	XP_070061966.1
OG0006559	XP_060432198.1	XP_070061967.1
OG0006560	XP_060432200.1	XP_036584149.1
OG0006561	XP_060432203.1	XP_036584150.1
OG0006562	XP_060432204.1	XP_036584151.1
OG0006563	XP_060432206.1	XP_036584153.1
OG0006564	XP_060432207.1	XP_036584154.1
OG0006565	XP_060432208.1	XP_036584155.1
OG0006566	XP_060432212.1	XP_036584157.2
OG0006567	XP_060432213.1	XP_036584158.1
OG0006568	XP_060432215.1	XP_070061968.1
OG0006569	XP_060432216.1	XP_036584161.1
OG0006570	XP_060432218.1	XP_036584162.2
OG0006571	XP_060432219.1	XP_036584163.1
OG0006572	XP_060432220.1	XP_036584164.1
OG0006573	XP_060432221.1	XP_036584165.1
OG0006574	XP_060432223.1	XP_036584167.1
OG0006575	XP_060432224.1	XP_036584168.1
OG0006576	XP_060432225.1	XP_036584169.1
OG0006577	XP_060432226.1	XP_036584170.2
OG0006578	XP_060432227.1	XP_070061969.1
OG0006579	XP_060432228.1	XP_036584172.1
OG0006580	XP_060432230.1	XP_036584176.1
OG0006581	XP_060432231.1	XP_036584177.1
OG0006582	XP_060432232.1	XP_036584178.1
OG0006583	XP_060432233.1	XP_036584179.1
OG0006584	XP_060432234.1	XP_036584181.1
OG0006585	XP_060432235.1	XP_070061970.1
OG0006586	XP_060432237.1	XP_036584184.1
OG0006587	XP_060432240.1	XP_036584187.1
OG0006588	XP_060432241.1	XP_070061971.1
OG0006589	XP_060432242.1	XP_070061972.1
OG0006590	XP_060432243.1	XP_036584190.1
OG0006591	XP_060432244.1	XP_036584191.1
OG0006592	XP_060432245.1	XP_036584192.1
OG0006593	XP_060432247.1	XP_036584194.1
OG0006594	XP_060432248.1	XP_036584195.1
OG0006595	XP_060432250.1	XP_036584200.1
OG0006596	XP_060432252.1	XP_036584199.1
OG0006597	XP_060432254.1	XP_070061973.1
OG0006598	XP_060432255.1	XP_036584196.2
OG0006599	XP_060432256.1	XP_036584210.1
OG0006600	XP_060432260.1	XP_036584209.1
OG0006601	XP_060432261.1	XP_036584208.1
OG0006602	XP_060432262.1	XP_036584207.1
OG0006603	XP_060432264.1	XP_070061975.1
OG0006604	XP_060432265.1	XP_036584204.1
OG0006605	XP_060432266.1	XP_036584203.1
OG0006606	XP_060432269.1	XP_036584202.1
OG0006607	XP_060432270.1	XP_036584201.1
OG0006608	XP_060432275.1	XP_036584220.1
OG0006609	XP_060432276.1	XP_070061977.1
OG0006610	XP_060432279.1	XP_036584217.1
OG0006611	XP_060432280.1	XP_036584216.1
OG0006612	XP_060432282.1	XP_036584215.2
OG0006613	XP_060432283.1	XP_036584214.1
OG0006614	XP_060432286.1	XP_036584212.1
OG0006615	XP_060432287.1	XP_070061976.1
OG0006617	XP_060432290.1	XP_036584228.1
OG0006618	XP_060432291.1	XP_036584229.1
OG0006619	XP_060432293.1	XP_036584233.2
OG0006620	XP_060432295.1	XP_036584235.1
OG0006621	XP_060432296.1	XP_036584237.1
OG0006622	XP_060432297.1	XP_036584238.1
OG0006623	XP_060432298.1	XP_036584239.2
OG0006624	XP_060432300.1	XP_036584241.2
OG0006625	XP_060432301.1	XP_036584242.2
OG0006626	XP_060432302.1	XP_036584243.1
OG0006627	XP_060432303.1	XP_036584244.1
OG0006628	XP_060432304.1	XP_036584245.1
OG0006629	XP_060432305.1	XP_036584246.1
OG0006630	XP_060432306.1	XP_036584247.1
OG0006631	XP_060432308.1	XP_036584248.1
OG0006632	XP_060432310.1	XP_036584271.1
OG0006633	XP_060432311.1	XP_036584270.1
OG0006634	XP_060432312.1	XP_036584269.1
OG0006635	XP_060432313.1	XP_036584268.1
OG0006636	XP_060432314.1	XP_036584267.2
OG0006637	XP_060432315.1	XP_036584266.1
OG0006638	XP_060432316.1	XP_036584265.1
OG0006639	XP_060432319.1	XP_036584263.1
OG0006640	XP_060432320.1	XP_036584262.1
OG0006641	XP_060432321.1	XP_036584261.1
OG0006642	XP_060432323.1	XP_070061986.1
OG0006643	XP_060432324.1	XP_036584259.1
OG0006644	XP_060432325.1	XP_070061985.1
OG0006645	XP_060432327.1	XP_070061984.1
OG0006646	XP_060432328.1	XP_036584256.1
OG0006647	XP_060432329.1	XP_036584255.1
OG0006648	XP_060432331.1	XP_070061982.1
OG0006649	XP_060432332.1	XP_036584252.1
OG0006650	XP_060432333.1	XP_036584251.2
OG0006651	XP_060432335.1	XP_036584250.1
OG0006652	XP_060432336.1	XP_036584249.1
OG0006653	XP_060432339.1	XP_036584273.1
OG0006654	XP_060432342.1	XP_036584275.1
OG0006655	XP_060432343.1	XP_036584276.1
OG0006656	XP_060432344.1	XP_036584277.1
OG0006657	XP_060432347.1	XP_036584279.1
OG0006658	XP_060424101.1	XP_036584294.1
OG0006659	XP_060424100.1	XP_036584293.1
OG0006660	XP_060424098.1	XP_036584291.1
OG0006661	XP_060424095.1	XP_036584288.2
OG0006662	XP_060424084.1	XP_036584283.1
OG0006663	XP_060424082.1	XP_036584282.1
OG0006664	XP_060424080.1	XP_036584280.1
OG0006665	XP_060424079.1	XP_036584295.1
OG0006666	XP_060433970.1	XP_036587494.1
OG0006667	XP_060433974.1	XP_036587496.1
OG0006668	XP_060433976.1	XP_036587499.1
OG0006669	XP_060433979.1	XP_036587501.1
OG0006670	XP_060433981.1	XP_036587504.1
OG0006671	XP_060433982.1	XP_036587505.1
OG0006672	XP_060433983.1	XP_036587506.1
OG0006673	XP_060433985.1	XP_070060992.1
OG0006674	XP_060433986.1	XP_070060993.1
OG0006675	XP_060433988.1	XP_036587510.1
OG0006676	XP_060433989.1	XP_036587511.1
OG0006677	XP_060433991.1	XP_036587512.1
OG0006678	XP_060433992.1	XP_036587513.1
OG0006679	XP_060433993.1	XP_036587514.1
OG0006680	XP_060433994.1	XP_036587515.1
OG0006681	XP_060433995.1	XP_036587516.1
OG0006682	XP_060433996.1	XP_070060994.1
OG0006683	XP_060433997.1	XP_036587518.1
OG0006684	XP_060433998.1	XP_070060995.1
OG0006685	XP_060434000.1	XP_070060996.1
OG0006686	XP_060434001.1	XP_070060997.1
OG0006687	XP_060434002.1	XP_036587522.1
OG0006688	XP_060434003.1	XP_036587523.1
OG0006689	XP_060434004.1	XP_036587524.1
OG0006690	XP_060434005.1	XP_036587525.2
OG0006691	XP_060434006.1	XP_070060998.1
OG0006692	XP_060434007.1	XP_036587527.1
OG0006693	XP_060434008.1	XP_036587528.1
OG0006694	XP_060434009.1	XP_036587530.1
OG0006695	XP_060434010.1	XP_036587531.1
OG0006696	XP_060434011.1	XP_036587532.1
OG0006697	XP_060434014.1	XP_036587534.1
OG0006698	XP_060434015.1	XP_036587535.1
OG0006699	XP_060434016.1	XP_070061000.1
OG0006700	XP_060434017.1	XP_036587537.1
OG0006701	XP_060434018.1	XP_070061001.1
OG0006702	XP_060434019.1	XP_036587539.1
OG0006703	XP_060434020.1	XP_036587540.1
OG0006704	XP_060434021.1	XP_036587541.1
OG0006705	XP_060434022.1	XP_036587542.1
OG0006706	XP_060434023.1	XP_036587543.1
OG0006707	XP_060434024.1	XP_036587544.1
OG0006708	XP_060434025.1	XP_036587545.1
OG0006709	XP_060434026.1	XP_070061002.1
OG0006710	XP_060434028.1	XP_036587547.2
OG0006711	XP_060434031.1	XP_070061007.1
OG0006712	XP_060434033.1	XP_036587560.1
OG0006713	XP_060434035.1	XP_036587558.1
OG0006714	XP_060434037.1	XP_036587556.1
OG0006715	XP_060434039.1	XP_036587554.1
OG0006716	XP_060434040.1	XP_036587552.1
OG0006717	XP_060434041.1	XP_036587551.1
OG0006718	XP_060434047.1	XP_070061008.1
OG0006719	XP_060434050.1	XP_070061010.1
OG0006720	XP_060434052.1	XP_036587569.1
OG0006721	XP_060434053.1	XP_036587568.2
OG0006722	XP_060434054.1	XP_036587567.1
OG0006723	XP_060434055.1	XP_036587566.1
OG0006724	XP_060434056.1	XP_036587565.1
OG0006725	XP_060434057.1	XP_070061013.1
OG0006726	XP_060434058.1	XP_036587574.1
OG0006727	XP_060434059.1	XP_036587575.1
OG0006728	XP_060434060.1	XP_036587576.1
OG0006729	XP_060434062.1	XP_036587578.2
OG0006730	XP_060434063.1	XP_036587579.1
OG0006731	XP_060434065.1	XP_036587580.1
OG0006732	XP_060434066.1	XP_036587581.1
OG0006733	XP_060434067.1	XP_036587582.1
OG0006734	XP_060434070.1	XP_036587584.1
OG0006735	XP_060434072.1	XP_036587586.1
OG0006736	XP_060434073.1	XP_036587587.1
OG0006737	XP_060434074.1	XP_036587588.1
OG0006738	XP_060434076.1	XP_036587591.1
OG0006739	XP_060434077.1	XP_036587592.1
OG0006740	XP_060434078.1	XP_036587593.1
OG0006741	XP_060434079.1	XP_070061014.1
OG0006742	XP_060434080.1	XP_036587596.1
OG0006743	XP_060434083.1	XP_036587597.1
OG0006744	XP_060434084.1	XP_036587598.1
OG0006745	XP_060434086.1	XP_070061015.1
OG0006746	XP_060434088.1	XP_036587601.1
OG0006747	XP_060434089.1	XP_036587602.1
OG0006748	XP_060434093.1	XP_070061016.1
OG0006749	XP_060434095.1	XP_036587607.2
OG0006750	XP_060434097.1	XP_036587609.1
OG0006751	XP_060434100.1	XP_036587610.1
OG0006752	XP_060434102.1	XP_036587611.1
OG0006753	XP_060434104.1	XP_036587613.1
OG0006754	XP_060434136.1	XP_036587614.1
OG0006755	XP_060434139.1	XP_070061017.1
OG0006757	XP_060434145.1	XP_036587617.1
OG0006758	XP_060434146.1	XP_036587618.1
OG0006759	XP_060434148.1	XP_070061019.1
OG0006760	XP_060434150.1	XP_036587622.1
OG0006761	XP_060434151.1	XP_036587623.1
OG0006762	XP_060434154.1	XP_036587625.1
OG0006763	XP_060434156.1	XP_036587627.1
OG0006764	XP_060434158.1	XP_036587629.1
OG0006765	XP_060434159.1	XP_036587630.1
OG0006766	XP_060434160.1	XP_036587655.1
OG0006767	XP_060434163.1	XP_036587654.1
OG0006768	XP_060434164.1	XP_036587653.1
OG0006769	XP_060434165.1	XP_036587652.1
OG0006770	XP_060434166.1	XP_036587651.1
OG0006771	XP_060434167.1	XP_036587650.1
OG0006772	XP_060434169.1	XP_036587649.1
OG0006773	XP_060434170.1	XP_070061023.1
OG0006774	XP_060434171.1	XP_036587647.1
OG0006775	XP_060434172.1	XP_036587646.1
OG0006776	XP_060434175.1	XP_036587642.1
OG0006777	XP_060434178.1	XP_036587641.1
OG0006778	XP_060434180.1	XP_036587640.1
OG0006779	XP_060434183.1	XP_036587639.1
OG0006780	XP_060434184.1	XP_036587637.2
OG0006781	XP_060434185.1	XP_036587636.1
OG0006782	XP_060434186.1	XP_036587635.1
OG0006783	XP_060434187.1	XP_036587634.1
OG0006784	XP_060434188.1	XP_036587633.1
OG0006785	XP_060434195.1	XP_036587659.1
OG0006786	XP_060434194.1	XP_036587660.1
OG0006787	XP_060434192.1	XP_036587663.1
OG0006788	XP_060434191.1	XP_036587664.1
OG0006789	XP_060434190.1	XP_036587665.1
OG0006790	XP_060434189.1	XP_036587666.1
OG0006791	XP_060434197.1	XP_036587656.1
OG0006792	XP_060434198.1	XP_036587667.1
OG0006793	XP_060434199.1	XP_036587668.2
OG0006794	XP_060434203.1	XP_036587671.1
OG0006795	XP_060434202.1	XP_036587670.1
OG0006796	XP_060434201.1	XP_036587669.1
OG0006797	XP_060434200.1	XP_070061024.1
OG0006798	XP_060434205.1	XP_036587678.2
OG0006799	XP_060434206.1	XP_036587672.1
OG0006800	XP_060434207.1	XP_036587673.1
OG0006801	XP_060434208.1	XP_036587674.1
OG0006802	XP_060434216.1	XP_036587681.1
OG0006803	XP_060434217.1	XP_070061027.1
OG0006804	XP_060434221.1	XP_036587685.1
OG0006805	XP_060434222.1	XP_036574274.1
OG0006806	XP_060434223.1	XP_036587702.1
OG0006807	XP_060434224.1	XP_070061031.1
OG0006808	XP_060434225.1	XP_036574263.1
OG0006809	XP_060434226.1	XP_070061030.1
OG0006811	XP_060428664.1	XP_036577174.1
OG0006812	XP_060421886.1	XP_036577169.1
OG0006813	XP_060421885.1	XP_036577170.1
OG0006814	XP_060421884.1	XP_036577171.1
OG0006815	XP_060421883.1	XP_070060168.1
OG0006816	XP_060421882.1	XP_036577173.1
OG0006817	XP_060421879.1	XP_036577166.1
OG0006818	XP_060421876.1	XP_036581962.1
OG0006819	XP_060421873.1	XP_036577164.1
OG0006821	XP_060421868.1	XP_036583660.1
OG0006822	XP_060422203.1	XP_036581459.1
OG0006823	XP_060422193.1	XP_036583625.1
OG0006824	XP_060422192.1	XP_036583626.1
OG0006825	XP_060422191.1	XP_036583627.2
OG0006826	XP_060422189.1	XP_036583628.1
OG0006827	XP_060422188.1	XP_036583629.1
OG0006828	XP_060422186.1	XP_036583639.1
OG0006829	XP_060422184.1	XP_036583641.1
OG0006830	XP_060422183.1	XP_036583642.1
OG0006831	XP_060422182.1	XP_070060191.1
OG0006832	XP_060422181.1	XP_036583645.1
OG0006833	XP_060422180.1	XP_036583646.1
OG0006834	XP_060422179.1	XP_036583647.1
OG0006835	XP_060422174.1	XP_036583614.1
OG0006836	XP_060422173.1	XP_036583615.1
OG0006837	XP_060422172.1	XP_036583616.1
OG0006838	XP_060422171.1	XP_070060189.1
OG0006839	XP_060422170.1	XP_036583618.1
OG0006840	XP_060422169.1	XP_036583619.1
OG0006841	XP_060422167.1	XP_036583620.1
OG0006842	XP_060422165.1	XP_036583622.1
OG0006844	XP_060435942.1	XP_036583613.1
OG0006845	XP_060435944.1	XP_036583609.1
OG0006846	XP_060435951.1	XP_036583600.1
OG0006847	XP_060435952.1	XP_036583601.1
OG0006848	XP_060421826.1	XP_036581115.1
OG0006850	XP_060421840.1	XP_036583575.1
OG0006851	XP_060421844.1	XP_036583592.2
OG0006852	XP_060421845.1	XP_036583591.1
OG0006853	XP_060424794.1	XP_036583589.1
OG0006854	XP_060424797.1	XP_036583588.1
OG0006855	XP_060424799.1	XP_036583586.1
OG0006856	XP_060424801.1	XP_036583585.2
OG0006857	XP_060424802.1	XP_036583584.1
OG0006858	XP_060424803.1	XP_036583583.1
OG0006859	XP_060424804.1	XP_036583582.1
OG0006860	XP_060424808.1	XP_036583580.1
OG0006861	XP_060424809.1	XP_036583579.1
OG0006862	XP_060424811.1	XP_070060182.1
OG0006863	XP_060424817.1	XP_036583608.1
OG0006864	XP_060424821.1	XP_036583605.1
OG0006865	XP_060424822.1	XP_036583604.1
OG0006866	XP_060424826.1	XP_070060169.1
OG0006867	XP_060424827.1	XP_036577176.1
OG0006868	XP_060424830.1	XP_036588232.1
OG0006869	XP_060424832.1	XP_036577201.1
OG0006870	XP_060424834.1	XP_036577203.1
OG0006871	XP_060424838.1	XP_036577204.1
OG0006872	XP_060424837.1	XP_036577205.1
OG0006874	XP_060424841.1	XP_036583569.2
OG0006875	XP_060424842.1	XP_036577230.1
OG0006876	XP_060424843.1	XP_036577229.2
OG0006877	XP_060424846.1	XP_036577226.1
OG0006878	XP_060424847.1	XP_036577211.1
OG0006879	XP_060424850.1	XP_070060174.1
OG0006880	XP_060424856.1	XP_036583669.1
OG0006881	XP_060424857.1	XP_036583670.1
OG0006882	XP_060424861.1	XP_036583673.1
OG0006883	XP_060424862.1	XP_036583672.1
OG0006884	XP_060433600.1	XP_036583707.1
OG0006885	XP_060433601.1	XP_070060199.1
OG0006886	XP_060433602.1	XP_036583708.2
OG0006887	XP_060433603.1	XP_036583709.1
OG0006888	XP_060433607.1	XP_036583730.1
OG0006889	XP_060433608.1	XP_036583706.1
OG0006890	XP_060433609.1	XP_036583705.1
OG0006891	XP_060433617.1	XP_036583743.1
OG0006892	XP_060433614.1	XP_036583742.1
OG0006893	XP_060433613.1	XP_070060206.1
OG0006894	XP_060433612.1	XP_070060205.1
OG0006895	XP_060433619.1	XP_036583744.2
OG0006896	XP_060433620.1	XP_036583757.1
OG0006897	XP_060433621.1	XP_036583756.1
OG0006898	XP_060433622.1	XP_036583755.1
OG0006899	XP_060433623.1	XP_070060207.1
OG0006900	XP_060433625.1	XP_036583752.1
OG0006901	XP_060433626.1	XP_036583751.1
OG0006902	XP_060433628.1	XP_036583745.2
OG0006903	XP_060433631.1	XP_036583748.1
OG0006904	XP_060433632.1	XP_036583749.1
OG0006905	XP_060433633.1	XP_036583750.1
OG0006906	XP_060433638.1	XP_036583759.2
OG0006907	XP_060433639.1	XP_036583758.1
OG0006908	XP_060433640.1	XP_036583760.1
OG0006909	XP_060433642.1	XP_036583762.1
OG0006910	XP_060433644.1	XP_036583764.1
OG0006911	XP_060433645.1	XP_036583765.1
OG0006912	XP_060433646.1	XP_036583766.1
OG0006913	XP_060433649.1	XP_070060209.1
OG0006914	XP_060433650.1	XP_036583768.1
OG0006915	XP_060433651.1	XP_036583769.2
OG0006916	XP_060433655.1	XP_070060212.1
OG0006917	XP_060433656.1	XP_070060211.1
OG0006918	XP_060433657.1	XP_036583775.1
