Orthogroup	Colletotrichum_siamense	Colletotrichum_fructicola
OG0007510	XP_036494353.1	XP_031885520.1
OG0007511	XP_036494352.1	XP_031885444.1
OG0007512	XP_036494351.1	XP_031885445.1
OG0007513	XP_036494350.1	XP_031885446.1
OG0007514	XP_036494349.1	XP_031885447.1
OG0007515	XP_036494347.1	XP_031885449.1
OG0007516	XP_036494356.1	XP_031885450.1
OG0007517	XP_036494355.1	XP_031885451.1
OG0007518	XP_036495163.1	XP_031885442.1
OG0007519	XP_036495157.1	XP_031885443.1
OG0007520	XP_036494226.1	XP_031885314.1
OG0007521	XP_036495165.1	XP_031885313.1
OG0007522	XP_036493995.1	XP_031885310.2
OG0007523	XP_036492528.1	XP_031890196.2
OG0007524	XP_036498158.1	XP_031878628.1
OG0007525	XP_036494400.1	XP_031890083.1
OG0007526	XP_036492291.1	XP_031889744.1
OG0007527	XP_036492437.1	XP_031890163.1
OG0007528	XP_036492571.1	XP_031889950.1
OG0007529	XP_036491510.1	XP_031890149.1
OG0007530	XP_036492163.1	XP_066008060.1
OG0007531	XP_036493267.1	XP_031884841.1
OG0007532	XP_036492484.1	XP_031889962.1
OG0007533	XP_036492129.1	XP_031884395.1
OG0007534	XP_036493179.1	XP_031876974.2, XP_031881437.2
OG0007535	XP_036492217.1	XP_031890107.1
OG0007536	XP_036491558.1	XP_031890108.1
OG0007537	XP_036491552.1	XP_031890109.2
OG0007538	XP_036492276.1	XP_031884433.1
OG0007539	XP_036492219.1	XP_031889934.2
OG0007540	XP_036492222.1	XP_066007932.1
OG0007541	XP_036491557.1	XP_031890308.1
OG0007542	XP_036492085.1	XP_031890133.1
OG0007543	XP_036492049.1	XP_031890101.1
OG0007544	XP_036492050.1	XP_031890132.1
OG0007545	XP_036492053.1	XP_031890099.1
OG0007546	XP_036492128.1	XP_031884546.1
OG0007547	XP_036492126.1	XP_031884548.1
OG0007548	XP_036491605.1	XP_031884559.1
OG0007549	XP_036491604.1	XP_031884393.1
OG0007550	XP_036492174.1	XP_031884560.1
OG0007551	XP_036492516.1	XP_031884467.1
OG0007552	XP_036491642.1	XP_031884464.1
OG0007553	XP_036491352.1	XP_031884408.1
OG0007554	XP_036491353.1	XP_031884409.1
OG0007555	XP_036491987.1	XP_031884406.1
OG0007556	XP_036491988.1	XP_031884405.1
OG0007557	XP_036491355.1	XP_031884415.2
OG0007558	XP_036491354.1	XP_031884414.1
OG0007559	XP_036492314.1	XP_031884500.1
OG0007560	XP_036492311.1	XP_031884553.1
OG0007561	XP_036492315.1	XP_031884495.1
OG0007562	XP_036491712.1	XP_031884649.1
OG0007563	XP_036491709.1	XP_066007968.1
OG0007564	XP_036491710.1	XP_031884655.1
OG0007565	XP_036491711.1	XP_031884648.1
OG0007566	XP_036491708.1	XP_031884656.1
OG0007567	XP_036499272.1	XP_031876860.1
OG0007568	XP_036492309.1	XP_066007903.1
OG0007569	XP_036492449.1	XP_031884630.1
OG0007570	XP_036492382.1	XP_031884417.1
OG0007571	XP_036492379.1	XP_031884469.1
OG0007572	XP_036492384.1	XP_031884398.1
OG0007573	XP_036497673.1	XP_031887641.1
OG0007574	XP_036491814.1	XP_031884681.1
OG0007575	XP_036491815.1	XP_031884684.1
OG0007576	XP_036491750.1	XP_031884623.1
OG0007577	XP_036492354.1	XP_031884561.1
OG0007578	XP_036492361.1	XP_031884401.1
OG0007579	XP_036492060.1	XP_066007878.1
OG0007580	XP_036495304.1	XP_031886554.1
OG0007581	XP_036495301.1	XP_031886671.1
OG0007582	XP_036496871.1	XP_031886667.1
OG0007583	XP_036496853.1	XP_031886664.1
OG0007584	XP_036496404.1	XP_031886665.1
OG0007585	XP_036496396.1	XP_031886669.1
OG0007586	XP_036495748.1	XP_031886670.1
OG0007587	XP_036496865.1	XP_031886668.2
OG0007588	XP_036496406.1	XP_066008658.1
OG0007589	XP_036497020.1	XP_031886533.1
OG0007590	XP_036496219.1	XP_031886525.1
OG0007591	XP_036496228.1	XP_031886528.1
OG0007592	XP_036496225.1	XP_031886527.1
OG0007593	XP_036496223.1	XP_031886529.1
OG0007594	XP_036496238.1	XP_031886532.2
OG0007595	XP_036496237.1	XP_031886531.1
OG0007596	XP_036496236.1	XP_031886691.1
OG0007597	XP_036496230.1	XP_031886692.1
OG0007598	XP_036496925.1	XP_031886687.1
OG0007599	XP_036496050.1	XP_031886689.2
OG0007600	XP_036496051.1	XP_031886690.1
OG0007601	XP_036496934.1	XP_031886683.1
OG0007602	XP_036496052.1	XP_031886684.1
OG0007603	XP_036496608.1	XP_031886538.2
OG0007604	XP_036496609.1	XP_031886575.2
OG0007605	XP_036496056.1	XP_031886535.1
OG0007606	XP_036496055.1	XP_031886574.1
OG0007607	XP_036496054.1	XP_031886686.1
OG0007608	XP_036496053.1	XP_031886685.1
OG0007609	XP_036499170.1	XP_066008580.1
OG0007610	XP_036496601.1	XP_066008876.1
OG0007611	XP_036496600.1	XP_031886536.1
OG0007612	XP_036496603.1	XP_031886542.1
OG0007613	XP_036496602.1	XP_031886541.1
OG0007614	XP_036496605.1	XP_031886540.1
OG0007615	XP_036496604.1	XP_031886539.1
OG0007616	XP_036496607.1	XP_066008627.1
OG0007617	XP_036496606.1	XP_031885044.1
OG0007618	XP_036495708.1	XP_031885030.1
OG0007619	XP_036495717.1	XP_031885008.1
OG0007620	XP_036495709.1	XP_031885215.1
OG0007621	XP_036495715.1	XP_031885201.1
OG0007622	XP_036495712.1	XP_031885010.1
OG0007623	XP_036495713.1	XP_031885202.1
OG0007624	XP_036495710.1	XP_031885011.1
OG0007625	XP_036495711.1	XP_031885012.1
OG0007626	XP_036496675.1	XP_031885147.1
OG0007627	XP_036496674.1	XP_031885115.1
OG0007628	XP_036496670.1	XP_031885163.2
OG0007629	XP_036495770.1	XP_031885154.1
OG0007630	XP_036495771.1	XP_066008764.1
OG0007631	XP_036496074.1	XP_031885195.1
OG0007632	XP_036495874.1	XP_031885193.1
OG0007633	XP_036495872.1	XP_031885189.1
OG0007634	XP_036495744.1	XP_031885190.1
OG0007635	XP_036495871.1	XP_031885075.1
OG0007636	XP_036496264.1	XP_031885074.1
OG0007637	XP_036496262.1	XP_031885073.1
OG0007638	XP_036496263.1	XP_031885072.1
OG0007639	XP_036496260.1	XP_031885079.1
OG0007640	XP_036496261.1	XP_031885078.1
OG0007641	XP_036496446.1	XP_031885209.1
OG0007642	XP_036496445.1	XP_031885210.1
OG0007643	XP_036496447.1	XP_031885203.1
OG0007644	XP_036496460.1	XP_031885204.1
OG0007645	XP_036496449.1	XP_031885205.1
OG0007646	XP_036496448.1	XP_031885206.1
OG0007647	XP_036496455.1	XP_031885212.1
OG0007648	XP_036495749.1	XP_031885034.1
OG0007649	XP_036495750.1	XP_031885033.1
OG0007650	XP_036495870.1	XP_031885036.1
OG0007651	XP_036495674.1	XP_031885035.1
OG0007652	XP_036496266.1	XP_031885038.1
OG0007653	XP_036496265.1	XP_031885037.2
OG0007654	XP_036499182.1	XP_031876810.1
OG0007655	XP_036496783.1	XP_031885032.1
OG0007656	XP_036496781.1	XP_031885040.1
OG0007657	XP_036496786.1	XP_031885171.1
OG0007658	XP_036496788.1	XP_031885169.1
OG0007659	XP_036496779.1	XP_031885174.1
OG0007660	XP_036496780.1	XP_031885175.1
OG0007661	XP_036495294.1	XP_031886555.1
OG0007662	XP_036495300.1	XP_031886556.1
OG0007663	XP_036495307.1	XP_031886557.1
OG0007664	XP_036495308.1	XP_031886558.1
OG0007665	XP_036495309.1	XP_031886560.2
OG0007666	XP_036495483.1	XP_031886710.1
OG0007667	XP_036495477.1	XP_031886545.1
OG0007668	XP_036495478.1	XP_031886546.1
OG0007669	XP_036495485.1	XP_031886551.1
OG0007670	XP_036495486.1	XP_031886552.1
OG0007671	XP_036496313.1	XP_031886549.1
OG0007672	XP_036496316.1	XP_031886696.1
OG0007673	XP_036496318.1	XP_066008774.1
OG0007674	XP_036498914.1	XP_031891157.1
OG0007675	XP_036497303.1	XP_031891154.1
OG0007676	XP_036497302.1	XP_031891161.1
OG0007677	XP_036498919.1	XP_031891162.1
OG0007678	XP_036497308.1	XP_031891158.1
OG0007679	XP_036497307.1	XP_031891159.1
OG0007680	XP_036497306.1	XP_031891471.1
OG0007681	XP_036498046.1	XP_031891470.1
OG0007682	XP_036497581.1	XP_031891479.1
OG0007683	XP_036497578.1	XP_031891478.1
OG0007684	XP_036497579.1	XP_031891477.1
OG0007685	XP_036497575.1	XP_066009597.1
OG0007686	XP_036498045.1	XP_031891474.1
OG0007687	XP_036497574.1	XP_031891213.1
OG0007688	XP_036497786.1	XP_031891214.1
OG0007689	XP_036497785.1	XP_031891215.2
OG0007690	XP_036497788.1	XP_031891216.1
OG0007691	XP_036498867.1	XP_031880657.1
OG0007692	XP_036497406.1	XP_031880658.1
OG0007693	XP_036497408.1	XP_031880651.1
OG0007694	XP_036497403.1	XP_031880653.1
OG0007695	XP_036497161.1	XP_031880730.1
OG0007696	XP_036497720.1	XP_031880723.1
OG0007697	XP_036491361.1	XP_031889618.1
OG0007698	XP_036492599.1	XP_066007950.1
OG0007699	XP_036492596.1	XP_031889602.1
OG0007700	XP_036491995.1	XP_031889832.1
OG0007701	XP_036491626.1	XP_031889645.1
OG0007702	XP_036492009.1	XP_031889922.1
OG0007703	XP_036491495.1	XP_031889662.1
OG0007704	XP_036492011.1	XP_031889661.1
OG0007705	XP_036491329.1	XP_031889684.1
OG0007706	XP_036491330.1	XP_031889683.1
OG0007707	XP_036491426.1	XP_031889677.1
OG0007708	XP_036498929.1	XP_031881058.1
OG0007709	XP_036492012.1	XP_031889929.1
OG0007710	XP_036492489.1	XP_031889749.2
OG0007711	XP_036492150.1	XP_031889687.1
OG0007712	XP_036491912.1	XP_031889690.1
OG0007713	XP_036492149.1	XP_031889714.1
OG0007714	XP_036492260.1	XP_031889528.1
OG0007715	XP_036497235.1	XP_031881006.1
OG0007716	XP_036492559.1	XP_031889608.1
OG0007717	XP_036492555.1	XP_031889524.1
OG0007718	XP_036492556.1	XP_031889523.1
OG0007719	XP_036492560.1	XP_031889522.1
OG0007720	XP_036492569.1	XP_031889910.1
OG0007721	XP_036491942.1	XP_031889573.1
OG0007722	XP_036491944.1	XP_031889574.1
OG0007723	XP_036491943.1	XP_031889727.1
OG0007724	XP_036492600.1	XP_031889598.1
OG0007725	XP_036492602.1	XP_031889596.1
OG0007726	XP_036492562.1	XP_031889595.1
OG0007727	XP_036492604.1	XP_031889604.1
OG0007728	XP_036491948.1	XP_031889603.1
OG0007729	XP_036491947.1	XP_031889575.1
OG0007730	XP_036492228.1	XP_031889625.1
OG0007731	XP_036491464.1	XP_031889887.1
OG0007732	XP_036491466.1	XP_031889889.2
OG0007733	XP_036491861.1	XP_031889871.1
OG0007734	XP_036491612.1	XP_031889650.1
OG0007735	XP_036499715.1	XP_031885461.1
OG0007736	XP_036492551.1	XP_031889721.1
OG0007737	XP_036492168.1	XP_031889919.1
OG0007738	XP_036492169.1	XP_031889920.1
OG0007739	XP_036491683.1	XP_031889499.1
OG0007740	XP_036491685.1	XP_031889501.1
OG0007741	XP_036491686.1	XP_031889502.1
OG0007742	XP_036492051.1	XP_031889747.1
OG0007743	XP_036491769.1	XP_066008002.1
OG0007744	XP_036491770.1	XP_031889515.1
OG0007745	XP_036492373.1	XP_031889510.1
OG0007746	XP_036492374.1	XP_031889520.1
OG0007747	XP_036492365.1	XP_031889767.1
OG0007748	XP_036492366.1	XP_031889765.1
OG0007749	XP_036492367.1	XP_031889766.1
OG0007750	XP_036492368.1	XP_031889763.1
OG0007751	XP_036491805.1	XP_031889535.1
OG0007752	XP_036491429.1	XP_031889541.1
OG0007753	XP_036492371.1	XP_031889539.1
OG0007754	XP_036491901.1	XP_031889606.1
OG0007755	XP_036491902.1	XP_031889585.2
OG0007756	XP_036491574.1	XP_031889586.1
OG0007757	XP_036492478.1	XP_031889588.1
OG0007758	XP_036491850.1	XP_031889818.1
OG0007759	XP_036492481.1	XP_031889819.1
OG0007760	XP_036491849.1	XP_031889565.1
OG0007761	XP_036491892.1	XP_031889564.2
OG0007762	XP_036491857.1	XP_031889531.1
OG0007763	XP_036491856.1	XP_031889566.1
OG0007764	XP_036491855.1	XP_031889572.1
OG0007765	XP_036491854.1	XP_066007840.1
OG0007766	XP_036492426.1	XP_066007838.1
OG0007767	XP_036492425.1	XP_031889567.1
OG0007768	XP_036492591.1	XP_031889795.1
OG0007769	XP_036492430.1	XP_031889796.1
OG0007770	XP_036492429.1	XP_031889798.1
OG0007771	XP_036491808.1	XP_031889802.1
OG0007772	XP_036491432.1	XP_031889532.1
OG0007773	XP_036491431.1	XP_031889533.1
OG0007774	XP_036491941.1	XP_031889536.1
OG0007775	XP_036491807.1	XP_031889537.1
OG0007776	XP_036491430.1	XP_031889534.2
OG0007777	XP_036492370.1	XP_031889761.2
OG0007778	XP_036491899.1	XP_066008025.1
OG0007779	XP_036491900.1	XP_066008026.1
OG0007780	XP_036491897.1	XP_031889589.1
OG0007781	XP_036492510.1	XP_031889823.2
OG0007782	XP_036492511.1	XP_066007905.1
OG0007783	XP_036492289.1	XP_066008015.1
OG0007784	XP_036492515.1	XP_031889773.1
OG0007785	XP_036491896.1	XP_031889770.1
OG0007786	XP_036491927.1	XP_031876047.1
OG0007787	XP_036492239.1	XP_031876039.1
OG0007788	XP_036491540.1	XP_031876040.1
OG0007789	XP_036491549.1	XP_031876041.1
OG0007790	XP_036492565.1	XP_031876042.1
OG0007791	XP_036492564.1	XP_066007965.1
OG0007792	XP_036492190.1	XP_031876031.1
OG0007793	XP_036492568.1	XP_031876030.1
OG0007794	XP_036492567.1	XP_031876029.1
OG0007795	XP_036492378.1	XP_031884693.2
OG0007796	XP_036492918.1	XP_031877338.1
OG0007797	XP_036492917.1	XP_031877355.1
OG0007798	XP_036492915.1	XP_031877312.1
OG0007799	XP_036492860.1	XP_031877311.1
OG0007800	XP_036492859.1	XP_031877310.1
OG0007801	XP_036492858.1	XP_031877309.1
OG0007802	XP_036492857.1	XP_031877308.1
OG0007803	XP_036492855.1	XP_031877307.1
OG0007804	XP_036493530.1	XP_031877358.1
OG0007805	XP_036493531.1	XP_031877306.1
OG0007806	XP_036493527.1	XP_031877347.1
OG0007807	XP_036493598.1	XP_031876874.1
OG0007808	XP_036492870.1	XP_031878507.1
OG0007809	XP_036496279.1	XP_031882959.1
OG0007810	XP_036488161.1	XP_031890856.1
OG0007811	XP_036492815.1	XP_031876905.1
OG0007812	XP_036492806.1	XP_031878475.1
OG0007813	XP_036493034.1	XP_031878477.2
OG0007814	XP_036492809.1	XP_031876909.1
OG0007815	XP_036493041.1	XP_031876907.1
OG0007816	XP_036493595.1	XP_031876904.1
OG0007817	XP_036493596.1	XP_031876880.1
OG0007818	XP_036493574.1	XP_031878504.1
OG0007819	XP_036493571.1	XP_031878525.1
OG0007820	XP_036502517.1	XP_031882832.1
OG0007821	XP_036493570.1	XP_031878448.1
OG0007822	XP_036493685.1	XP_031878480.1
OG0007823	XP_036492854.1	XP_031878445.1
OG0007824	XP_036492698.1	XP_066007735.1
OG0007825	XP_036492750.1	XP_031878442.1
OG0007826	XP_036493471.1	XP_031878443.1
OG0007827	XP_036493387.1	XP_031878488.1
OG0007828	XP_036493279.1	XP_031878515.2
OG0007829	XP_036493280.1	XP_031878486.1
OG0007830	XP_036492737.1	XP_031878440.1
OG0007831	XP_036493434.1	XP_031878453.1
OG0007832	XP_036493428.1	XP_031878530.1
OG0007833	XP_036495267.1	XP_031882971.1
OG0007834	XP_036493409.1	XP_031878533.1
OG0007835	XP_036492674.1	XP_031878492.1
OG0007836	XP_036493306.1	XP_066007577.1
OG0007837	XP_036492676.1	XP_031878491.1
OG0007838	XP_036493090.1	XP_031878496.1
OG0007839	XP_036493802.1	XP_031878532.1
OG0007840	XP_036493803.1	XP_031878539.1
OG0007841	XP_036493109.1	XP_031879759.1
OG0007842	XP_036493110.1	XP_031879697.1
OG0007843	XP_036493848.1	XP_031879696.1
OG0007844	XP_036493849.1	XP_031879699.1
OG0007845	XP_036493103.1	XP_031879763.1
OG0007846	XP_036493113.1	XP_066007821.1
OG0007847	XP_036493111.1	XP_031879762.1
OG0007848	XP_036493127.1	XP_031878537.1
OG0007849	XP_036493720.1	XP_031879767.1
OG0007850	XP_036493307.1	XP_066007576.1
OG0007851	XP_036493094.1	XP_031878489.1
OG0007852	XP_036493461.1	XP_031878459.1
OG0007853	XP_036493730.1	XP_031879653.1
OG0007854	XP_036493731.1	XP_066007738.1
OG0007855	XP_036492753.1	XP_031879708.1
OG0007856	XP_036492726.1	XP_031879774.1
OG0007857	XP_036493439.1	XP_031879778.1
OG0007858	XP_036493445.1	XP_031879775.2
OG0007859	XP_036495914.1	XP_066008889.1
OG0007860	XP_036495915.1	XP_031883003.1
OG0007861	XP_036495901.1	XP_031882983.1
OG0007862	XP_036492728.1	XP_031879751.1
OG0007863	XP_036493878.1	XP_031879727.1
OG0007864	XP_036493194.1	XP_031879733.1
OG0007865	XP_036493193.1	XP_031879650.1
OG0007866	XP_036493198.1	XP_031879732.1
OG0007867	XP_036493197.1	XP_031879731.1
OG0007868	XP_036499646.1	XP_031877939.1
OG0007869	XP_036492639.1	XP_031879659.1
OG0007870	XP_036492638.1	XP_031879665.1
OG0007871	XP_036492635.1	XP_031879662.1
OG0007872	XP_036493850.1	XP_031879771.2
OG0007873	XP_036492634.1	XP_031879734.1
OG0007874	XP_036493717.1	XP_031879718.1
OG0007875	XP_036493718.1	XP_031879705.1
OG0007876	XP_036493716.1	XP_031879707.1
OG0007877	XP_036492936.1	XP_031875708.1
OG0007878	XP_036492937.1	XP_031875707.1
OG0007879	XP_036492938.1	XP_031875719.1
OG0007880	XP_036492863.1	XP_031875712.1
OG0007881	XP_036488310.1	XP_031880050.1
OG0007882	XP_036492864.1	XP_031875722.1
OG0007883	XP_036493411.1	XP_031875715.1
OG0007884	XP_036493412.1	XP_031875723.1
OG0007886	XP_036493666.1	XP_031879680.1
OG0007887	XP_036492749.1	XP_031879675.1
OG0007888	XP_036493608.1	XP_031879691.1
OG0007889	XP_036493602.1	XP_031879689.1
OG0007890	XP_036493603.1	XP_031879686.1
OG0007891	XP_036493604.1	XP_031879687.1
OG0007892	XP_036493038.1	XP_031879671.1
OG0007893	XP_036492895.1	XP_031879720.1
OG0007894	XP_036493037.1	XP_031879677.1
OG0007895	XP_036493778.1	XP_031879676.1
OG0007896	XP_036493040.1	XP_031879741.1
OG0007897	XP_036493605.1	XP_031879685.1
OG0007898	XP_036498334.1	XP_031878877.1
OG0007899	XP_036490884.1	XP_031888152.1
OG0007900	XP_036491069.1	XP_031888154.1
OG0007901	XP_036491245.1	XP_031875795.1
OG0007902	XP_036490559.1	XP_031875783.1
OG0007903	XP_036490625.1	XP_031875785.1
OG0007904	XP_036490841.1	XP_031875784.1
OG0007905	XP_036490822.1	XP_031875786.1
OG0007906	XP_036490842.1	XP_031875796.1
OG0007907	XP_036490267.1	XP_031887943.1
OG0007908	XP_036490934.1	XP_031887942.1
OG0007909	XP_036490209.1	XP_031875780.1
OG0007910	XP_036488499.1	XP_031879191.1
OG0007911	XP_036488199.1	XP_031879193.1
OG0007912	XP_036488506.1	XP_031879194.1
OG0007913	XP_036488222.1	XP_031879171.1
OG0007914	XP_036501252.1	XP_031882856.1
OG0007915	XP_036488172.1	XP_066007485.1
OG0007916	XP_036488675.1	XP_031879188.1
OG0007917	XP_036487950.1	XP_031879186.1
OG0007918	XP_036488663.1	XP_031879185.2
OG0007919	XP_036488049.1	XP_031879245.1
OG0007920	XP_036488878.1	XP_031879251.1
OG0007921	XP_036488877.1	XP_031879250.1
OG0007922	XP_036488635.1	XP_031879249.2
OG0007923	XP_036488876.1	XP_031879204.1
OG0007924	XP_036488143.1	XP_031879225.1
OG0007925	XP_036488972.1	XP_031879222.1
OG0007926	XP_036488968.1	XP_031879219.1
OG0007927	XP_036488362.1	XP_031879176.1
OG0007928	XP_036488363.1	XP_031879183.2
OG0007929	XP_036488361.1	XP_031879199.1
OG0007930	XP_036488359.1	XP_066007434.1
OG0007931	XP_036488370.1	XP_031879141.1
OG0007932	XP_036488366.1	XP_066007405.1
OG0007933	XP_036488367.1	XP_031879198.1
OG0007934	XP_036488590.1	XP_031879177.1
OG0007935	XP_036488592.1	XP_031879145.1
OG0007936	XP_036488576.1	XP_031879181.1
OG0007937	XP_036488923.1	XP_031879262.1
OG0007938	XP_036488396.1	XP_031879228.1
OG0007939	XP_036488917.1	XP_031879148.1
OG0007940	XP_036488922.1	XP_031879263.1
OG0007941	XP_036488036.1	XP_031879150.1
OG0007942	XP_036487933.1	XP_031879164.1
OG0007943	XP_036487932.1	XP_066007533.1
OG0007944	XP_036488469.1	XP_031879242.1
OG0007945	XP_036488326.1	XP_031879241.1
OG0007946	XP_036488759.1	XP_031890862.1
OG0007947	XP_036488660.1	XP_031879240.1
OG0007948	XP_036488981.1	XP_031879257.1
OG0007949	XP_036488128.1	XP_031879233.1
OG0007950	XP_036488125.1	XP_031879232.1
OG0007951	XP_036488832.1	XP_066007417.1
OG0007952	XP_036488610.1	XP_031879216.1
OG0007953	XP_036488166.1	XP_066007418.1
OG0007954	XP_036488280.1	XP_031879214.1
OG0007955	XP_036488415.1	XP_031880944.1
OG0007956	XP_036489543.1	XP_031887343.1
OG0007957	XP_036496295.1	XP_031892241.1
OG0007958	XP_036494681.1	XP_066008926.1
OG0007959	XP_036488239.1	XP_066007515.1
OG0007960	XP_036488200.1	XP_066007517.1
OG0007961	XP_036488429.1	XP_031880813.1
OG0007962	XP_036488716.1	XP_031880812.1
OG0007963	XP_036488782.1	XP_031880811.2
OG0007964	XP_036488717.1	XP_031880941.1
OG0007965	XP_036488414.1	XP_031880942.1
OG0007966	XP_036488925.1	XP_031880774.1
OG0007967	XP_036488164.1	XP_031880819.1
OG0007968	XP_036488811.1	XP_066007527.1
OG0007969	XP_036488812.1	XP_066007351.1
OG0007970	XP_036488924.1	XP_031880930.1
OG0007971	XP_036498299.1	XP_031888642.1
OG0007972	XP_036488771.1	XP_031880913.1
OG0007973	XP_036494553.1	XP_031878704.1
OG0007974	XP_036488442.1	XP_031880916.1
OG0007975	XP_036488983.1	XP_031880788.1
OG0007976	XP_036488987.1	XP_031880924.1
OG0007977	XP_036488986.1	XP_031880919.1
OG0007978	XP_036488988.1	XP_031880920.1
OG0007979	XP_036489014.1	XP_066007538.1
OG0007980	XP_036488476.1	XP_031880833.1
OG0007981	XP_036488417.1	XP_031880872.1
OG0007982	XP_036488638.1	XP_031880806.1
OG0007983	XP_036488641.1	XP_031880804.1
OG0007984	XP_036488640.1	XP_031880801.1
OG0007985	XP_036488104.1	XP_031880909.1
OG0007986	XP_036488103.1	XP_031880895.1
OG0007987	XP_036488101.1	XP_031880890.1
OG0007988	XP_036488106.1	XP_031880897.1
OG0007989	XP_036488642.1	XP_031880803.1
OG0007990	XP_036494130.1	XP_031878697.1
OG0007991	XP_036488636.1	XP_031880900.1
OG0007992	XP_036488713.1	XP_031880790.2
OG0007993	XP_036497166.1	XP_031887638.1
OG0007994	XP_036488548.1	XP_066007445.1
OG0007995	XP_036488554.1	XP_031880825.1
OG0007996	XP_036488756.1	XP_031880828.1
OG0007997	XP_036488437.1	XP_031880799.1
OG0007998	XP_036488240.1	XP_031880827.1
OG0007999	XP_036488316.1	XP_031880932.1
OG0008000	XP_036488249.1	XP_031880931.1
OG0008001	XP_036498105.1	XP_066009530.1
OG0008002	XP_036487948.1	XP_031880853.1
OG0008003	XP_036488300.1	XP_031880936.2
OG0008004	XP_036488084.1	XP_031880777.1
OG0008005	XP_036488086.1	XP_031880779.1
OG0008006	XP_036488286.1	XP_031879235.1
OG0008007	XP_036488080.1	XP_031880789.1
OG0008008	XP_036488341.1	XP_031880851.1
OG0008009	XP_036488387.1	XP_066007365.1
OG0008010	XP_036488260.1	XP_031877271.1
OG0008011	XP_036488296.1	XP_031877251.1
OG0008012	XP_036488899.1	XP_031877249.1
OG0008013	XP_036488332.1	XP_031877299.1
OG0008014	XP_036488331.1	XP_031877269.1
OG0008015	XP_036488294.1	XP_031877290.1
OG0008016	XP_036488292.1	XP_031877231.2
OG0008017	XP_036488293.1	XP_031877289.1
OG0008018	XP_036487943.1	XP_031877279.1
OG0008019	XP_036488290.1	XP_031877296.1
OG0008020	XP_036488950.1	XP_031877261.1
OG0008021	XP_036488951.1	XP_031877241.1
OG0008022	XP_036500825.1	XP_031877888.1
OG0008023	XP_036488394.1	XP_031880951.1
OG0008024	XP_036488088.1	XP_031880784.1
OG0008025	XP_036488614.1	XP_031880783.1
OG0008026	XP_036488618.1	XP_031880865.1
