Orthogroup	Colletotrichum_siamense	Colletotrichum_gloeosporioides
OG0006812	XP_036501084.1	XP_045267615.1
OG0006813	XP_036501087.1	XP_045267616.1
OG0006814	XP_036501086.1	XP_045267617.1
OG0006815	XP_036501089.1	XP_045267618.1
OG0006816	XP_036501088.1	XP_045267619.1
OG0006817	XP_036502102.1	XP_045267611.1
OG0006818	XP_036497685.1	XP_045263299.1
OG0006819	XP_036502100.1	XP_045267603.1
OG0006820	XP_036502209.1	XP_045257096.1
OG0006821	XP_036502704.1	XP_045267821.1
OG0006822	XP_036496100.1	XP_045267026.1
OG0006823	XP_036502569.1	XP_045267754.1
OG0006824	XP_036502568.1	XP_045267755.1
OG0006825	XP_036502563.1	XP_045267756.1
OG0006826	XP_036502565.1	XP_045267758.1
OG0006827	XP_036502564.1	XP_045267759.1
OG0006828	XP_036502018.1	XP_045267783.1
OG0006829	XP_036502020.1	XP_045267785.1
OG0006830	XP_036502015.1	XP_045267786.1
OG0006831	XP_036502016.1	XP_045267787.1
OG0006832	XP_036501783.1	XP_045267788.1
OG0006833	XP_036501784.1	XP_045267789.1
OG0006834	XP_036501781.1	XP_045267790.1
OG0006835	XP_036502023.1	XP_045267770.1
OG0006836	XP_036502022.1	XP_045267771.1
OG0006837	XP_036502021.1	XP_045267772.1
OG0006838	XP_036501011.1	XP_045267773.1
OG0006839	XP_036501012.1	XP_045267774.1
OG0006840	XP_036501013.1	XP_045267775.1
OG0006841	XP_036501014.1	XP_045267776.1
OG0006842	XP_036501016.1	XP_045267778.1
OG0006843	XP_036502570.1	XP_045267750.1
OG0006844	XP_036502024.1	XP_045267769.1
OG0006845	XP_036502480.1	XP_045267743.1
OG0006846	XP_036501458.1	XP_045267734.1
OG0006847	XP_036501457.1	XP_045267735.1
OG0006848	XP_036497551.1	XP_045261731.1
OG0006849	XP_036488032.1	XP_045266111.1
OG0006849	XP_036490775.1	XP_045261411.1
OG0006850	XP_036501325.1	XP_045267686.1
OG0006851	XP_036501319.1	XP_045267688.1
OG0006852	XP_036501330.1	XP_045267689.1
OG0006853	XP_036501322.1	XP_045267691.1
OG0006854	XP_036501313.1	XP_045267697.1
OG0006855	XP_036501312.1	XP_045267698.1
OG0006856	XP_036501320.1	XP_045267699.1
OG0006857	XP_036502329.1	XP_045267700.1
OG0006858	XP_036502330.1	XP_045267701.1
OG0006859	XP_036502331.1	XP_045267702.1
OG0006860	XP_036502325.1	XP_045267705.1
OG0006861	XP_036502326.1	XP_045267706.1
OG0006862	XP_036501397.1	XP_045267714.1
OG0006863	XP_036501400.1	XP_045267718.1
OG0006864	XP_036502476.1	XP_045267741.1
OG0006865	XP_036502475.1	XP_045267740.1
OG0006866	XP_036501163.1	XP_045267633.1
OG0006867	XP_036502184.1	XP_045267632.1
OG0006868	XP_036488420.1	XP_045256898.1
OG0006869	XP_036501223.1	XP_045267660.1
OG0006870	XP_036501221.1	XP_045267658.1
OG0006871	XP_036502259.1	XP_045267657.1
OG0006872	XP_036502258.1	XP_045267656.1
OG0006873	XP_036487925.1	XP_045260689.1
OG0006874	XP_036501219.1	XP_045267667.1
OG0006875	XP_036502339.1	XP_045267671.1
OG0006876	XP_036501214.1	XP_045267670.1
OG0006877	XP_036502338.1	XP_045267677.1
OG0006878	XP_036502343.1	XP_045267678.1
OG0006879	XP_036501329.1	XP_045267680.1
OG0006880	XP_036501721.1	XP_045267812.1
OG0006881	XP_036501720.1	XP_045267811.1
OG0006882	XP_036502767.1	XP_045267809.1
OG0006883	XP_036502764.1	XP_045267808.1
OG0006884	XP_036502895.1	XP_045263915.1
OG0006886	XP_036502898.1	XP_045263918.1
OG0006887	XP_036502899.1	XP_045263919.1
OG0006888	XP_036502829.1	XP_045263896.1
OG0006889	XP_036501033.1	XP_045258186.1
OG0006890	XP_036502702.1	XP_045267822.1
OG0006891	XP_036501499.1	XP_045263886.1
OG0006892	XP_036501498.1	XP_045263887.1
OG0006893	XP_036502826.1	XP_045263888.1
OG0006894	XP_036502827.1	XP_045263889.1
OG0006895	XP_036501496.1	XP_045263885.1
OG0006896	XP_036502440.1	XP_045263873.1
OG0006897	XP_036502437.1	XP_045263874.1
OG0006898	XP_036502438.1	XP_045263875.1
OG0006899	XP_036502435.1	XP_045263876.1
OG0006900	XP_036502433.1	XP_045263877.1
OG0006901	XP_036502434.1	XP_045263878.1
OG0006902	XP_036501501.1	XP_045263879.1
OG0006903	XP_036501492.1	XP_045263881.1
OG0006904	XP_036501495.1	XP_045263882.1
OG0006905	XP_036501494.1	XP_045263883.1
OG0006906	XP_036502431.1	XP_045263872.1
OG0006907	XP_036502371.1	XP_045263871.1
OG0006908	XP_036502370.1	XP_045263870.1
OG0006909	XP_036502372.1	XP_045263869.1
OG0006910	XP_036502375.1	XP_045263868.1
OG0006911	XP_036502374.1	XP_045263867.1
OG0006912	XP_036502377.1	XP_045263866.1
OG0006913	XP_036502376.1	XP_045263865.1
OG0006914	XP_036502369.1	XP_045263864.1
OG0006915	XP_036502368.1	XP_045263863.1
OG0006916	XP_036501414.1	XP_045263855.1
OG0006917	XP_036501417.1	XP_045263856.1
OG0006918	XP_036502303.1	XP_045263850.1
OG0006919	XP_036502304.1	XP_045263851.1
OG0006920	XP_036502305.1	XP_045263852.1
OG0006921	XP_036501415.1	XP_045263854.1
OG0006922	XP_036502302.1	XP_045263848.1
OG0006923	XP_036502301.1	XP_045263847.1
OG0006924	XP_036501364.1	XP_045263840.1
OG0006925	XP_036501363.1	XP_045263841.1
OG0006926	XP_036502296.1	XP_045263842.1
OG0006927	XP_036498915.1	XP_045270422.1
OG0006928	XP_036497892.1	XP_045270420.1
OG0006929	XP_036497891.1	XP_045270419.1
OG0006930	XP_036497890.1	XP_045270418.1
OG0006931	XP_036497889.1	XP_045270417.1
OG0006932	XP_036497888.1	XP_045270416.1
OG0006933	XP_036497887.1	XP_045270415.1
OG0006934	XP_036497885.1	XP_045270413.1
OG0006935	XP_036497884.1	XP_045270412.1
OG0006936	XP_036497883.1	XP_045270411.1
OG0006937	XP_036498964.1	XP_045270407.1
OG0006938	XP_036498965.1	XP_045270405.1
OG0006939	XP_036497526.1	XP_045256657.1
OG0006940	XP_036498968.1	XP_045270402.1
OG0006941	XP_036498963.1	XP_045270403.1
OG0006942	XP_036498969.1	XP_045270401.1
OG0006943	XP_036497957.1	XP_045270400.1
OG0006944	XP_036497956.1	XP_045270399.1
OG0006945	XP_036497959.1	XP_045270398.1
OG0006946	XP_036497958.1	XP_045270397.1
OG0006947	XP_036497961.1	XP_045270396.1
OG0006948	XP_036497960.1	XP_045270395.1
OG0006949	XP_036497963.1	XP_045270394.1
OG0006950	XP_036497962.1	XP_045270393.1
OG0006951	XP_036497955.1	XP_045270392.1
OG0006952	XP_036497954.1	XP_045270391.1
OG0006953	XP_036498642.1	XP_045270329.1
OG0006954	XP_036497044.1	XP_045270389.1
OG0006955	XP_036497045.1	XP_045270388.1
OG0006956	XP_036497048.1	XP_045270386.1
OG0006957	XP_036497050.1	XP_045270385.1
OG0006958	XP_036497051.1	XP_045270384.1
OG0006959	XP_036497052.1	XP_045270383.1
OG0006960	XP_036498002.1	XP_045270382.1
OG0006961	XP_036498001.1	XP_045270381.1
OG0006962	XP_036498000.1	XP_045270380.1
OG0006963	XP_036498005.1	XP_045270377.1
OG0006964	XP_036498004.1	XP_045270376.1
OG0006965	XP_036498003.1	XP_045270374.1
OG0006966	XP_036498008.1	XP_045270373.1
OG0006967	XP_036498007.1	XP_045270372.1
OG0006968	XP_036497087.1	XP_045270371.1
OG0006969	XP_036497091.1	XP_045270367.1
OG0006970	XP_036497088.1	XP_045270366.1
OG0006971	XP_036497089.1	XP_045270365.1
OG0006972	XP_036497084.1	XP_045270364.1
OG0006973	XP_036497085.1	XP_045270363.1
OG0006974	XP_036498053.1	XP_045270362.1
OG0006975	XP_036498052.1	XP_045270361.1
OG0006976	XP_036498055.1	XP_045270360.1
OG0006977	XP_036498054.1	XP_045270359.1
OG0006978	XP_036498049.1	XP_045270358.1
OG0006979	XP_036498051.1	XP_045270357.1
OG0006980	XP_036498050.1	XP_045270356.1
OG0006981	XP_036498048.1	XP_045270355.1
OG0006982	XP_036497135.1	XP_045270349.1
OG0006983	XP_036497136.1	XP_045270348.1
OG0006984	XP_036497137.1	XP_045270347.1
OG0006985	XP_036497138.1	XP_045270346.1
OG0006986	XP_036497143.1	XP_045270345.1
OG0006987	XP_036497144.1	XP_045270344.1
OG0006988	XP_036498120.1	XP_045270343.1
OG0006989	XP_036498119.1	XP_045270342.1
OG0006990	XP_036498116.1	XP_045270340.1
OG0006991	XP_036498115.1	XP_045270339.1
OG0006992	XP_036498114.1	XP_045270338.1
OG0006993	XP_036498113.1	XP_045270337.1
OG0006994	XP_036498122.1	XP_045270335.1
OG0006995	XP_036497033.1	XP_045270333.1
OG0006996	XP_036498645.1	XP_045270332.1
OG0006997	XP_036498644.1	XP_045270331.1
OG0006998	XP_036498217.1	XP_045270279.1
OG0006999	XP_036498874.1	XP_045270278.1
OG0007000	XP_036498876.1	XP_045263712.1
OG0007001	XP_036498875.1	XP_045263711.1
OG0007002	XP_036498871.1	XP_045263710.1
OG0007003	XP_036498870.1	XP_045263709.1
OG0007004	XP_036498873.1	XP_045263708.1
OG0007005	XP_036498872.1	XP_045263707.1
OG0007006	XP_036498878.1	XP_045263706.1
OG0007007	XP_036498877.1	XP_045263705.1
OG0007008	XP_036497910.1	XP_045263704.1
OG0007009	XP_036497911.1	XP_045263703.1
OG0007010	XP_036497640.1	XP_045263701.1
OG0007011	XP_036497914.1	XP_045263700.1
OG0007012	XP_036498456.1	XP_045263699.1
OG0007013	XP_036497913.1	XP_045263698.1
OG0007014	XP_036497916.1	XP_045263696.1
OG0007015	XP_036498321.1	XP_045263695.1
OG0007016	XP_036498320.1	XP_045263694.1
OG0007017	XP_036498319.1	XP_045263693.1
OG0007018	XP_036498318.1	XP_045263691.1
OG0007019	XP_036498316.1	XP_045263687.1
OG0007020	XP_036498315.1	XP_045263686.1
OG0007021	XP_036498314.1	XP_045263685.1
OG0007022	XP_036498313.1	XP_045263684.1
OG0007023	XP_036498312.1	XP_045263683.1
OG0007024	XP_036497392.1	XP_045263682.1
OG0007025	XP_036497393.1	XP_045263681.1
OG0007026	XP_036497394.1	XP_045263680.1
OG0007027	XP_036497390.1	XP_045263678.1
OG0007028	XP_036497391.1	XP_045263677.1
OG0007029	XP_036497386.1	XP_045263676.1
OG0007030	XP_036497387.1	XP_045263675.1
OG0007031	XP_036497793.1	XP_045263674.1
OG0007032	XP_036497083.1	XP_045263673.1
OG0007033	XP_036497792.1	XP_045263671.1
OG0007034	XP_036497789.1	XP_045263670.1
OG0007035	XP_036497790.1	XP_045263669.1
OG0007036	XP_036497787.1	XP_045263668.1
OG0007037	XP_036497893.1	XP_045270320.1
OG0007038	XP_036498009.1	XP_045270321.1
OG0007039	XP_036497896.1	XP_045270322.1
OG0007040	XP_036497894.1	XP_045270323.1
OG0007041	XP_036497719.1	XP_045270324.1
OG0007042	XP_036497718.1	XP_045270325.1
OG0007043	XP_036497034.1	XP_045270326.1
OG0007044	XP_036497031.1	XP_045270328.1
OG0007045	XP_036497142.1	XP_045270350.1
OG0007046	XP_036497326.1	XP_045270280.1
OG0007047	XP_036497830.1	XP_045270281.1
OG0007048	XP_036498033.1	XP_045270282.1
OG0007049	XP_036498032.1	XP_045270283.1
OG0007050	XP_036498030.1	XP_045270284.1
OG0007051	XP_036498028.1	XP_045270285.1
OG0007052	XP_036497739.1	XP_045270286.1
OG0007053	XP_036497427.1	XP_045270287.1
OG0007054	XP_036497731.1	XP_045270288.1
OG0007055	XP_036498791.1	XP_045270289.1
OG0007056	XP_036498761.1	XP_045270290.1
OG0007057	XP_036498768.1	XP_045270291.1
OG0007058	XP_036498779.1	XP_045270292.1
OG0007059	XP_036497855.1	XP_045270293.1
OG0007060	XP_036497845.1	XP_045270295.1
OG0007061	XP_036497847.1	XP_045270296.1
OG0007062	XP_036497849.1	XP_045270297.1
OG0007063	XP_036497796.1	XP_045270298.1
OG0007064	XP_036497642.1	XP_045270299.1
OG0007065	XP_036497768.1	XP_045270300.1
OG0007066	XP_036497767.1	XP_045270301.1
OG0007067	XP_036497770.1	XP_045270302.1
OG0007068	XP_036497769.1	XP_045270303.1
OG0007069	XP_036497772.1	XP_045270304.1
OG0007070	XP_036497771.1	XP_045270305.1
OG0007071	XP_036497774.1	XP_045270306.1
OG0007072	XP_036497773.1	XP_045270307.1
OG0007073	XP_036498865.1	XP_045270308.1
OG0007074	XP_036496973.1	XP_045264723.1
OG0007075	XP_036496978.1	XP_045264724.1
OG0007076	XP_036496979.1	XP_045264725.1
OG0007077	XP_036496976.1	XP_045264726.1
OG0007078	XP_036496977.1	XP_045264727.1
OG0007079	XP_036496111.1	XP_045264728.1
OG0007080	XP_036496117.1	XP_045264730.1
OG0007081	XP_036496116.1	XP_045264731.1
OG0007082	XP_036496119.1	XP_045264732.1
OG0007083	XP_036496118.1	XP_045264733.1
OG0007084	XP_036496113.1	XP_045264734.1
OG0007085	XP_036496115.1	XP_045264736.1
OG0007086	XP_036496114.1	XP_045264737.1
OG0007087	XP_036496167.1	XP_045264752.1
OG0007088	XP_036496174.1	XP_045264753.1
OG0007089	XP_036496172.1	XP_045264754.1
OG0007090	XP_036495356.1	XP_045264747.1
OG0007091	XP_036495355.1	XP_045264756.1
OG0007092	XP_036496300.1	XP_045264799.1
OG0007093	XP_036496441.1	XP_045264804.1
OG0007094	XP_036495468.1	XP_045264803.1
OG0007095	XP_036495475.1	XP_045264802.1
OG0007096	XP_036495474.1	XP_045264801.1
OG0007097	XP_036496572.1	XP_045264825.1
OG0007098	XP_036495918.1	XP_045264824.1
OG0007099	XP_036496410.1	XP_045264823.1
OG0007100	XP_036496574.1	XP_045264821.1
OG0007101	XP_036500353.1	XP_045259403.1
OG0007102	XP_036489097.1	XP_045270898.1
OG0007103	XP_036494658.1	XP_045267276.1
OG0007104	XP_036494662.1	XP_045267274.1
OG0007105	XP_036494123.1	XP_045267272.1
OG0007106	XP_036494124.1	XP_045267271.1
OG0007107	XP_036494735.1	XP_045267260.1
OG0007108	XP_036494127.1	XP_045267261.1
OG0007109	XP_036494126.1	XP_045267262.1
OG0007110	XP_036498311.1	XP_045263522.1
OG0007111	XP_036494119.1	XP_045267265.1
OG0007112	XP_036494734.1	XP_045267258.1
OG0007113	XP_036495100.1	XP_045267257.1
OG0007114	XP_036494733.1	XP_045267256.1
OG0007115	XP_036494729.1	XP_045267253.1
OG0007116	XP_036494151.1	XP_045267247.1
OG0007117	XP_036494150.1	XP_045267244.1
OG0007118	XP_036494147.1	XP_045267243.1
OG0007119	XP_036494773.1	XP_045267239.1
OG0007120	XP_036494772.1	XP_045267238.1
OG0007121	XP_036494777.1	XP_045267236.1
OG0007122	XP_036494776.1	XP_045267235.1
OG0007123	XP_036494823.1	XP_045263069.1
OG0007124	XP_036494824.1	XP_045267210.1
OG0007125	XP_036494233.1	XP_045267208.1
OG0007126	XP_036494203.1	XP_045267226.1
OG0007127	XP_036494204.1	XP_045267225.1
OG0007128	XP_036494196.1	XP_045267223.1
OG0007129	XP_036494197.1	XP_045267222.1
OG0007130	XP_036494828.1	XP_045267220.1
OG0007131	XP_036494827.1	XP_045267219.1
OG0007132	XP_036494832.1	XP_045267215.1
OG0007133	XP_036494200.1	XP_045267228.1
OG0007134	XP_036494780.1	XP_045267231.1
OG0007135	XP_036494234.1	XP_045267203.1
OG0007136	XP_036494880.1	XP_045267199.1
OG0007137	XP_036494881.1	XP_045267200.1
OG0007138	XP_036494879.1	XP_045267195.1
OG0007139	XP_036493956.1	XP_045257533.1
OG0007140	XP_036493957.1	XP_045257534.1
OG0007141	XP_036493958.1	XP_045257535.1
OG0007142	XP_036494559.1	XP_045257549.1
OG0007143	XP_036494558.1	XP_045257550.1
OG0007144	XP_036497570.1	XP_045269056.1
OG0007145	XP_036499731.1	XP_045269144.1
OG0007146	XP_036494384.1	XP_045268600.1
OG0007147	XP_036494418.1	XP_045268614.1
OG0007148	XP_036492108.1	XP_045261820.1
OG0007149	XP_036494620.1	XP_045268617.1
OG0007150	XP_036494626.1	XP_045268621.1
OG0007151	XP_036494624.1	XP_045268623.1
OG0007152	XP_036494761.1	XP_045268626.1
OG0007153	XP_036494984.1	XP_045268633.1
OG0007154	XP_036495136.1	XP_045268637.1
OG0007155	XP_036494286.1	XP_045268635.1
OG0007156	XP_036495292.1	XP_045259902.1
OG0007157	XP_036494329.1	XP_045268657.1
OG0007158	XP_036494336.1	XP_045268656.1
OG0007159	XP_036494337.1	XP_045268655.1
OG0007160	XP_036494334.1	XP_045268654.1
OG0007161	XP_036494335.1	XP_045268652.1
OG0007162	XP_036494330.1	XP_045268650.1
OG0007163	XP_036494331.1	XP_045268649.1
OG0007164	XP_036494958.1	XP_045268648.1
OG0007165	XP_036494957.1	XP_045268647.1
OG0007166	XP_036493970.1	XP_045268686.1
OG0007167	XP_036493967.1	XP_045268681.1
OG0007168	XP_036495023.1	XP_045268661.1
OG0007169	XP_036495020.1	XP_045268662.1
OG0007170	XP_036492964.1	XP_045258997.1
OG0007171	XP_036495019.1	XP_045268665.1
OG0007172	XP_036495017.1	XP_045268667.1
OG0007173	XP_036494575.1	XP_045268669.1
OG0007174	XP_036494572.1	XP_045268673.1
OG0007175	XP_036494578.1	XP_045268675.1
OG0007176	XP_036494577.1	XP_045268676.1
OG0007177	XP_036494576.1	XP_045268677.1
OG0007178	XP_036494569.1	XP_045268679.1
OG0007179	XP_036494676.1	XP_045268703.1
OG0007180	XP_036494684.1	XP_045268702.1
OG0007181	XP_036499373.1	XP_045257178.1
OG0007182	XP_036494686.1	XP_045268700.1
OG0007183	XP_036494685.1	XP_045268699.1
OG0007184	XP_036494679.1	XP_045268695.1
OG0007185	XP_036494961.1	XP_045263039.1
OG0007186	XP_036494632.1	XP_045268725.1
OG0007187	XP_036494633.1	XP_045268726.1
OG0007188	XP_036497365.1	XP_045258396.1
OG0007189	XP_036495075.1	XP_045268708.1
OG0007190	XP_036494040.1	XP_045268709.1
OG0007191	XP_036494581.1	XP_045268710.1
OG0007192	XP_036494035.1	XP_045268711.1
OG0007193	XP_036492122.1	XP_045269531.1
OG0007194	XP_036494630.1	XP_045268721.1
OG0007195	XP_036500397.1	XP_045257254.1
OG0007196	XP_036494628.1	XP_045268718.1
OG0007197	XP_036494592.1	XP_045268741.1
OG0007198	XP_036494591.1	XP_045268740.1
OG0007199	XP_036493985.1	XP_045268739.1
OG0007200	XP_036493986.1	XP_045268738.1
OG0007201	XP_036493981.1	XP_045268737.1
OG0007202	XP_036494589.1	XP_045268742.1
OG0007203	XP_036494590.1	XP_045268743.1
OG0007204	XP_036494585.1	XP_045268747.1
OG0007205	XP_036494056.1	XP_045268752.1
OG0007206	XP_036494595.1	XP_045268751.1
OG0007207	XP_036494512.1	XP_045268772.1
OG0007208	XP_036495221.1	XP_045268774.1
OG0007209	XP_036494194.1	XP_045268804.1
OG0007210	XP_036501698.1	XP_045263713.1
OG0007211	XP_036501699.1	XP_045263714.1
OG0007212	XP_036495049.1	XP_045268820.1
OG0007213	XP_036495046.1	XP_045268819.1
OG0007214	XP_036495047.1	XP_045268817.1
OG0007215	XP_036494966.1	XP_045268816.1
OG0007216	XP_036494967.1	XP_045268813.1
OG0007217	XP_036494970.1	XP_045268812.1
OG0007218	XP_036494969.1	XP_045268811.1
OG0007219	XP_036494193.1	XP_045268805.1
OG0007220	XP_036494860.1	XP_045268787.1
OG0007221	XP_036494862.1	XP_045268786.1
OG0007222	XP_036494861.1	XP_045268785.1
OG0007223	XP_036495216.1	XP_045268780.1
OG0007224	XP_036495217.1	XP_045268779.1
OG0007225	XP_036495184.1	XP_045268778.1
OG0007226	XP_036495048.1	XP_045268821.1
OG0007227	XP_036494893.1	XP_045268835.1
OG0007228	XP_036494892.1	XP_045268834.1
OG0007229	XP_036494895.1	XP_045268837.1
OG0007230	XP_036494915.1	XP_045268838.1
OG0007231	XP_036494916.1	XP_045268839.1
OG0007232	XP_036489758.1	XP_045268844.1
OG0007233	XP_036494240.1	XP_045268845.1
OG0007234	XP_036494744.1	XP_045267581.1
OG0007235	XP_036494410.1	XP_045267579.1
OG0007236	XP_036494407.1	XP_045267578.1
OG0007237	XP_036495112.1	XP_045267576.1
OG0007238	XP_036494411.1	XP_045267575.1
OG0007239	XP_036494412.1	XP_045267574.1
OG0007240	XP_036495078.1	XP_045267573.1
OG0007241	XP_036492873.1	XP_045258961.1
OG0007242	XP_036494270.1	XP_045267566.1
OG0007243	XP_036494269.1	XP_045267568.1
OG0007244	XP_036494268.1	XP_045267567.1
OG0007245	XP_036499337.1	XP_045259394.1
OG0007246	XP_036497239.1	XP_045259568.1
OG0007247	XP_036488690.1	XP_045267563.1
OG0007248	XP_036494134.1	XP_045267561.1
OG0007249	XP_036495183.1	XP_045267559.1
OG0007250	XP_036494136.1	XP_045267560.1
OG0007251	XP_036494028.1	XP_045267555.1
OG0007252	XP_036494494.1	XP_045267554.1
OG0007253	XP_036494026.1	XP_045267552.1
OG0007254	XP_036494031.1	XP_045267551.1
OG0007255	XP_036497163.1	XP_045258400.1
OG0007256	XP_036495602.1	XP_045267124.1
OG0007257	XP_036494768.1	XP_045267541.1
OG0007258	XP_036494764.1	XP_045267537.1
OG0007259	XP_036494765.1	XP_045267536.1
OG0007260	XP_036494762.1	XP_045267535.1
OG0007261	XP_036494763.1	XP_045267534.1
OG0007262	XP_036494770.1	XP_045267533.1
OG0007263	XP_036494671.1	XP_045267522.1
OG0007264	XP_036494672.1	XP_045267523.1
OG0007265	XP_036494117.1	XP_045267526.1
OG0007266	XP_036494114.1	XP_045267527.1
OG0007267	XP_036494115.1	XP_045267528.1
OG0007268	XP_036494112.1	XP_045267529.1
OG0007269	XP_036494111.1	XP_045267531.1
OG0007270	XP_036494771.1	XP_045267532.1
OG0007271	XP_036494670.1	XP_045267521.1
OG0007272	XP_036502263.1, XP_036497904.1	XP_045269010.1
OG0007273	XP_036494059.1	XP_045267507.1
OG0007274	XP_036495109.1	XP_045267506.1
OG0007275	XP_036494728.1	XP_045267505.1
OG0007276	XP_036494930.1	XP_045267504.1
OG0007277	XP_036494929.1	XP_045267503.1
OG0007278	XP_036494931.1	XP_045267501.1
OG0007279	XP_036493939.1	XP_045267500.1
OG0007280	XP_036494933.1	XP_045267499.1
OG0007281	XP_036488773.1	XP_045260914.1
OG0007282	XP_036488373.1	XP_045260910.1
OG0007283	XP_036488669.1	XP_045260901.1
OG0007284	XP_036488668.1	XP_045260900.1
OG0007285	XP_036488667.1	XP_045260898.1
OG0007286	XP_036488252.1	XP_045260897.1
OG0007287	XP_036488665.1	XP_045260895.1
OG0007288	XP_036488141.1	XP_045260892.1
OG0007289	XP_036488664.1	XP_045260893.1
OG0007290	XP_036488137.1	XP_045260890.1
OG0007291	XP_036488138.1	XP_045260889.1
OG0007292	XP_036488139.1	XP_045260888.1
OG0007293	XP_036488140.1	XP_045260887.1
OG0007294	XP_036488135.1	XP_045260884.1
OG0007295	XP_036488133.1	XP_045260886.1
OG0007296	XP_036488136.1	XP_045260883.1
OG0007297	XP_036488633.1	XP_045260882.1
OG0007298	XP_036488625.1	XP_045260880.1
OG0007299	XP_036488624.1	XP_045260879.1
OG0007300	XP_036488627.1	XP_045260878.1
OG0007301	XP_036488626.1	XP_045260877.1
OG0007302	XP_036488629.1	XP_045260876.1
OG0007303	XP_036488628.1	XP_045260874.1
OG0007304	XP_036488631.1	XP_045260872.1
OG0007305	XP_036488630.1	XP_045260871.1
OG0007306	XP_036488089.1	XP_045260870.1
OG0007307	XP_036488090.1	XP_045260869.1
OG0007308	XP_036488097.1	XP_045260868.1
OG0007309	XP_036488051.1	XP_045260849.1
OG0007310	XP_036488050.1	XP_045260850.1
OG0007311	XP_036488606.1	XP_045260851.1
OG0007312	XP_036488863.1	XP_045260852.1
OG0007313	XP_036488608.1	XP_045260854.1
OG0007314	XP_036488602.1	XP_045260855.1
OG0007315	XP_036488603.1	XP_045260856.1
OG0007316	XP_036488091.1	XP_045260862.1
OG0007317	XP_036488092.1	XP_045260861.1
OG0007318	XP_036488601.1	XP_045260860.1
OG0007319	XP_036488600.1	XP_045260859.1
OG0007320	XP_036488605.1	XP_045260858.1
OG0007321	XP_036488093.1	XP_045260864.1
OG0007322	XP_036488096.1	XP_045260865.1
OG0007323	XP_036488053.1	XP_045260847.1
OG0007324	XP_036488054.1	XP_045260846.1
OG0007325	XP_036488057.1	XP_045260844.1
OG0007326	XP_036488058.1	XP_045260843.1
OG0007327	XP_036488973.1	XP_045260842.1
