Orthogroup	Colletotrichum_siamense	Colletotrichum_abscissum
OG0005344	XP_036489605.1	XP_060396986.1
OG0005345	XP_036489609.1	XP_060396989.1
OG0005346	XP_036489608.1	XP_060396990.1
OG0005347	XP_036489654.1	XP_060396992.1
OG0005348	XP_036489646.1	XP_060396994.1
OG0005349	XP_036489650.1	XP_060396995.1
OG0005350	XP_036489655.1	XP_060396997.1
OG0005351	XP_036489656.1	XP_060396998.1
OG0005352	XP_036489429.1	XP_060396999.1
OG0005353	XP_036489428.1	XP_060397000.1
OG0005354	XP_036489107.1	XP_060397001.1
OG0005355	XP_036489106.1	XP_060397002.1
OG0005356	XP_036489109.1	XP_060397003.1
OG0005357	XP_036489108.1	XP_060397004.1
OG0005358	XP_036489105.1	XP_060397006.1
OG0005359	XP_036489104.1	XP_060397007.1
OG0005360	XP_036489434.1	XP_060397009.1
OG0005361	XP_036489612.1	XP_060397010.1
OG0005362	XP_036489613.1	XP_060397011.1
OG0005363	XP_036489653.1	XP_060397012.1
OG0005364	XP_036489645.1	XP_060397013.1
OG0005365	XP_036490462.1	XP_060397026.1
OG0005366	XP_036490461.1	XP_060397027.1
OG0005367	XP_036490397.1	XP_060397028.1
OG0005368	XP_036490398.1	XP_060397029.1
OG0005369	XP_036490399.1	XP_060397030.1
OG0005370	XP_036490392.1	XP_060397031.1
OG0005371	XP_036490393.1	XP_060397032.1
OG0005372	XP_036490394.1	XP_060397033.1
OG0005373	XP_036490509.1	XP_060397037.1
OG0005374	XP_036490978.1	XP_060397038.1
OG0005375	XP_036490435.1	XP_060397040.1
OG0005376	XP_036490436.1	XP_060397041.1
OG0005377	XP_036490437.1	XP_060397042.1
OG0005378	XP_036490439.1	XP_060397044.1
OG0005379	XP_036491146.1	XP_060397049.1
OG0005380	XP_036491319.1	XP_060397057.1
OG0005381	XP_036490156.1	XP_060397064.1
OG0005383	XP_036491185.1	XP_060397067.1
OG0005384	XP_036491265.1	XP_060397068.1
OG0005385	XP_036491184.1	XP_060397070.1
OG0005386	XP_036490310.1	XP_060397072.1
OG0005387	XP_036490617.1	XP_060397078.1
OG0005388	XP_036490618.1	XP_060397079.1
OG0005389	XP_036490619.1	XP_060397081.1
OG0005390	XP_036490788.1	XP_060397082.1
OG0005391	XP_036490787.1	XP_060397083.1
OG0005392	XP_036490793.1	XP_060397085.1
OG0005393	XP_036491226.1	XP_060397087.1
OG0005394	XP_036491224.1	XP_060397089.1
OG0005395	XP_036491223.1	XP_060397090.1
OG0005396	XP_036491222.1	XP_060397091.1
OG0005397	XP_036490790.1	XP_060397092.1
OG0005398	XP_036490789.1	XP_060397093.1
OG0005399	XP_036490579.1	XP_060397094.1
OG0005400	XP_036490298.1	XP_060397095.1
OG0005401	XP_036490577.1	XP_060397096.1
OG0005402	XP_036490578.1	XP_060397097.1
OG0005403	XP_036495701.1	XP_060397099.1
OG0005404	XP_036490358.1	XP_060397108.1
OG0005405	XP_036491013.1	XP_060397109.1
OG0005406	XP_036492211.1	XP_060397113.1
OG0005407	XP_036492685.1	XP_060397115.1
OG0005408	XP_036490862.1	XP_060397117.1
OG0005409	XP_036490730.1	XP_060397120.1
OG0005410	XP_036490347.1	XP_060397121.1
OG0005411	XP_036490860.1	XP_060397122.1
OG0005412	XP_036490346.1	XP_060397124.1
OG0005413	XP_036490748.1	XP_060397128.1
OG0005414	XP_036490747.1	XP_060397129.1
OG0005415	XP_036490826.1	XP_060397131.1
OG0005416	XP_036490304.1	XP_060397134.1
OG0005417	XP_036490301.1	XP_060397135.1
OG0005418	XP_036490302.1	XP_060397136.1
OG0005419	XP_036491129.1	XP_060397137.1
OG0005420	XP_036491130.1	XP_060397138.1
OG0005421	XP_036490746.1	XP_060397139.1
OG0005422	XP_036490300.1	XP_060397140.1
OG0005423	XP_036490299.1	XP_060397144.1
OG0005424	XP_036491131.1	XP_060397145.1
OG0005425	XP_036491161.1	XP_060397148.1
OG0005426	XP_036491010.1	XP_060397149.1
OG0005427	XP_036491050.1	XP_060397152.1
OG0005428	XP_036490867.1	XP_060397155.1
OG0005429	XP_036490372.1	XP_060397159.1
OG0005430	XP_036490371.1	XP_060397160.1
OG0005431	XP_036490501.1	XP_060397161.1
OG0005432	XP_036490376.1	XP_060397168.1
OG0005433	XP_036490377.1	XP_060397169.1
OG0005434	XP_036490969.1	XP_060397170.1
OG0005435	XP_036490962.1	XP_060397171.1
OG0005436	XP_036490963.1	XP_060397172.1
OG0005437	XP_036490964.1	XP_060397173.1
OG0005438	XP_036490965.1	XP_060397174.1
OG0005439	XP_036491052.1	XP_060397175.1
OG0005440	XP_036490968.1	XP_060397176.1
OG0005441	XP_036490967.1	XP_060397177.1
OG0005442	XP_036492312.1	XP_060397214.1
OG0005443	XP_036501825.1	XP_060397229.1
OG0005444	XP_036496292.1	XP_060397290.1
OG0005445	XP_036496291.1	XP_060397291.1
OG0005446	XP_036495511.1	XP_060397293.1
OG0005447	XP_036495512.1	XP_060397294.1
OG0005448	XP_036495518.1, XP_036495517.1	XP_060397295.1
OG0005449	XP_036496360.1	XP_060397296.1
OG0005450	XP_036496359.1	XP_060397297.1
OG0005451	XP_036495604.1	XP_060397300.1
OG0005452	XP_036495460.1	XP_060397309.1
OG0005453	XP_036496413.1	XP_060397310.1
OG0005454	XP_036496597.1	XP_060397321.1
OG0005455	XP_036496596.1	XP_060397322.1
OG0005456	XP_036488085.1	XP_060397323.1
OG0005457	XP_036495758.1	XP_060397326.1
OG0005458	XP_036495759.1	XP_060397327.1
OG0005459	XP_036496659.1	XP_060397328.1
OG0005460	XP_036496658.1	XP_060397329.1
OG0005461	XP_036495755.1	XP_060397330.1
OG0005462	XP_036487917.1	XP_060397338.1
OG0005463	XP_036495756.1	XP_060397354.1
OG0005464	XP_036495757.1	XP_060397358.1
OG0005465	XP_036495754.1	XP_060397361.1
OG0005466	XP_036496104.1	XP_060397368.1
OG0005467	XP_036496661.1	XP_060397378.1
OG0005468	XP_036496491.1	XP_060397396.1
OG0005470	XP_036494361.1	XP_060397405.1
OG0005471	XP_036497364.1	XP_060397406.1
OG0005472	XP_036488436.1	XP_060397419.1
OG0005473	XP_036497015.1	XP_060397421.1
OG0005474	XP_036496983.1	XP_060397424.1
OG0005475	XP_036492177.1	XP_060397426.1
OG0005476	XP_036495941.1	XP_060397435.1
OG0005477	XP_036495641.1	XP_060397436.1
OG0005478	XP_036495649.1	XP_060397438.1
OG0005479	XP_036495650.1	XP_060397439.1
OG0005480	XP_036495647.1	XP_060397440.1
OG0005481	XP_036495648.1	XP_060397442.1
OG0005482	XP_036496542.1	XP_060397448.1
OG0005483	XP_036496535.1	XP_060397450.1
OG0005484	XP_036496148.1	XP_060397451.1
OG0005485	XP_036496536.1	XP_060397453.1
OG0005486	XP_036495592.1	XP_060397455.1
OG0005487	XP_036495593.1	XP_060397456.1
OG0005488	XP_036496937.1	XP_060397457.1
OG0005489	XP_036496763.1	XP_060397461.1
OG0005490	XP_036495939.1	XP_060397463.1
OG0005491	XP_036495940.1	XP_060397464.1
OG0005492	XP_036496761.1	XP_060397466.1
OG0005493	XP_036495660.1	XP_060397470.1
OG0005494	XP_036496145.1	XP_060397471.1
OG0005495	XP_036496210.1	XP_060397474.1
OG0005496	XP_036495319.1	XP_060397476.1
OG0005497	XP_036495312.1	XP_060397477.1
OG0005498	XP_036495311.1	XP_060397478.1
OG0005499	XP_036495314.1	XP_060397479.1
OG0005500	XP_036495317.1	XP_060397480.1
OG0005501	XP_036496146.1	XP_060397487.1
OG0005502	XP_036497305.1	XP_060397505.1
OG0005503	XP_036497040.1	XP_060397506.1
OG0005504	XP_036498920.1	XP_060397508.1
OG0005505	XP_036497099.1	XP_060397509.1
OG0005506	XP_036497095.1	XP_060397513.1
OG0005507	XP_036497975.1	XP_060397515.1
OG0005508	XP_036497974.1	XP_060397517.1
OG0005509	XP_036497206.1	XP_060397518.1
OG0005510	XP_036497207.1	XP_060397519.1
OG0005511	XP_036498633.1	XP_060397520.1
OG0005512	XP_036498640.1	XP_060397522.1
OG0005513	XP_036497210.1	XP_060397523.1
OG0005514	XP_036498639.1	XP_060397524.1
OG0005515	XP_036497209.1	XP_060397525.1
OG0005516	XP_036497211.1	XP_060397526.1
OG0005517	XP_036498137.1	XP_060397527.1
OG0005518	XP_036498336.1	XP_060397529.1
OG0005519	XP_036498337.1	XP_060397530.1
OG0005520	XP_036498165.1	XP_060397531.1
OG0005521	XP_036498099.1	XP_060397532.1
OG0005522	XP_036498324.1	XP_060397533.1
OG0005523	XP_036498335.1	XP_060397534.1
OG0005524	XP_036498338.1	XP_060397536.1
OG0005525	XP_036498754.1	XP_060397537.1
OG0005526	XP_036498755.1	XP_060397538.1
OG0005527	XP_036497327.1	XP_060397539.1
OG0005528	XP_036498758.1	XP_060397541.1
OG0005529	XP_036498138.1	XP_060397542.1
OG0005530	XP_036498762.1	XP_060397545.1
OG0005531	XP_036498763.1	XP_060397546.1
OG0005532	XP_036497134.1	XP_060397547.1
OG0005533	XP_036498126.1	XP_060397548.1
OG0005534	XP_036498111.1	XP_060397557.1
OG0005535	XP_036497977.1	XP_060397558.1
OG0005536	XP_036497982.1	XP_060397559.1
OG0005537	XP_036497981.1	XP_060397560.1
OG0005538	XP_036497980.1	XP_060397561.1
OG0005539	XP_036497979.1	XP_060397562.1
OG0005540	XP_036497976.1	XP_060397565.1
OG0005541	XP_036498110.1	XP_060397566.1
OG0005542	XP_036498856.1	XP_060397567.1
OG0005543	XP_036498857.1	XP_060397568.1
OG0005544	XP_036498855.1	XP_060397570.1
OG0005545	XP_036498852.1	XP_060397571.1
OG0005546	XP_036498853.1	XP_060397573.1
OG0005547	XP_036498851.1	XP_060397575.1
OG0005548	XP_036498858.1	XP_060397576.1
OG0005549	XP_036498859.1	XP_060397578.1
OG0005550	XP_036497820.1	XP_060397579.1
OG0005551	XP_036497819.1	XP_060397580.1
OG0005552	XP_036497822.1	XP_060397581.1
OG0005553	XP_036497821.1	XP_060397582.1
OG0005554	XP_036497824.1	XP_060397583.1
OG0005555	XP_036497823.1	XP_060397584.1
OG0005556	XP_036497826.1	XP_060397585.1
OG0005557	XP_036497825.1	XP_060397586.1
OG0005558	XP_036497818.1	XP_060397591.1
OG0005559	XP_036497817.1	XP_060397592.1
OG0005560	XP_036498815.1	XP_060397598.1
OG0005561	XP_036498236.1	XP_060397600.1
OG0005562	XP_036498812.1	XP_060397601.1
OG0005563	XP_036498813.1	XP_060397602.1
OG0005564	XP_036498819.1	XP_060397603.1
OG0005565	XP_036498818.1	XP_060397604.1
OG0005566	XP_036498239.1	XP_060397605.1
OG0005567	XP_036498238.1	XP_060397606.1
OG0005568	XP_036497291.1	XP_060397607.1
OG0005569	XP_036497284.1	XP_060397615.1
OG0005570	XP_036497288.1	XP_060397620.1
OG0005571	XP_036497287.1	XP_060397621.1
OG0005572	XP_036497290.1	XP_060397623.1
OG0005573	XP_036497289.1	XP_060397624.1
OG0005574	XP_036498414.1	XP_060397627.1
OG0005575	XP_036498411.1	XP_060397628.1
OG0005576	XP_036498390.1	XP_060397635.1
OG0005577	XP_036498395.1	XP_060397637.1
OG0005578	XP_036498392.1	XP_060397638.1
OG0005579	XP_036498393.1	XP_060397639.1
OG0005580	XP_036497710.1	XP_060397641.1
OG0005581	XP_036497502.1	XP_060397642.1
OG0005582	XP_036497500.1	XP_060397644.1
OG0005583	XP_036498584.1	XP_060397647.1
OG0005584	XP_036498427.1	XP_060397648.1
OG0005585	XP_036498161.1	XP_060397649.1
OG0005586	XP_036498160.1	XP_060397650.1
OG0005587	XP_036498159.1	XP_060397651.1
OG0005588	XP_036498396.1	XP_060397661.1
OG0005589	XP_036497497.1	XP_060397664.1
OG0005590	XP_036497501.1	XP_060397669.1
OG0005591	XP_036497504.1	XP_060397670.1
OG0005592	XP_036488645.1	XP_060397672.1
OG0005593	XP_036498302.1	XP_060397676.1
OG0005594	XP_036489318.1	XP_060397685.1
OG0005595	XP_036497994.1	XP_060397686.1
OG0005596	XP_036497516.1	XP_060397687.1
OG0005597	XP_036498522.1	XP_060397688.1
OG0005598	XP_036497384.1	XP_060397689.1
OG0005599	XP_036497385.1	XP_060397691.1
OG0005600	XP_036497378.1	XP_060397693.1
OG0005601	XP_036495487.1	XP_060397719.1
OG0005602	XP_036495283.1	XP_060397722.1
OG0005603	XP_036495286.1	XP_060397724.1
OG0005604	XP_036495285.1	XP_060397725.1
OG0005605	XP_036495288.1	XP_060397726.1
OG0005606	XP_036495287.1	XP_060397727.1
OG0005607	XP_036495290.1	XP_060397728.1
OG0005608	XP_036495289.1	XP_060397729.1
OG0005609	XP_036495291.1	XP_060397731.1
OG0005610	XP_036495825.1	XP_060397734.1
OG0005611	XP_036496421.1	XP_060397738.1
OG0005612	XP_036495827.1	XP_060397740.1
OG0005613	XP_036496431.1	XP_060397741.1
OG0005614	XP_036495828.1	XP_060397742.1
OG0005615	XP_036495829.1	XP_060397744.1
OG0005616	XP_036495815.1	XP_060397745.1
OG0005617	XP_036495631.1	XP_060397749.1
OG0005618	XP_036495638.1	XP_060397750.1
OG0005619	XP_036496187.1	XP_060397755.1
OG0005620	XP_036496351.1	XP_060397758.1
OG0005621	XP_036492301.1, XP_036495763.1	XP_060397760.1
OG0005622	XP_036496193.1	XP_060397763.1
OG0005623	XP_036496008.1	XP_060397769.1
OG0005624	XP_036496018.1	XP_060397771.1
OG0005625	XP_036496017.1	XP_060397773.1
OG0005626	XP_036496713.1	XP_060397775.1
OG0005627	XP_036496714.1	XP_060397777.1
OG0005628	XP_036496715.1	XP_060397778.1
OG0005629	XP_036496709.1	XP_060397779.1
OG0005630	XP_036496706.1	XP_060397781.1
OG0005631	XP_036495802.1	XP_060397783.1
OG0005632	XP_036495801.1	XP_060397784.1
OG0005633	XP_036495794.1	XP_060397787.1
OG0005634	XP_036495797.1	XP_060397788.1
OG0005635	XP_036495798.1	XP_060397789.1
OG0005636	XP_036495799.1	XP_060397790.1
OG0005637	XP_036495800.1	XP_060397791.1
OG0005638	XP_036495554.1	XP_060397792.1
OG0005639	XP_036490499.1	XP_060397795.1
OG0005640	XP_036495384.1	XP_060397804.1
OG0005641	XP_036495383.1	XP_060397805.1
OG0005642	XP_036490340.1	XP_060397810.1
OG0005643	XP_036495913.1	XP_060397815.1
OG0005644	XP_036495912.1	XP_060397816.1
OG0005645	XP_036495390.1	XP_060397820.1
OG0005646	XP_036495729.1	XP_060397824.1
OG0005647	XP_036495726.1	XP_060397826.1
OG0005648	XP_036495725.1	XP_060397828.1
OG0005649	XP_036495728.1	XP_060397829.1
OG0005650	XP_036496545.1	XP_060397835.1
OG0005651	XP_036490832.1	XP_060397837.1
OG0005652	XP_036496409.1	XP_060397841.1
OG0005653	XP_036496408.1	XP_060397843.1
OG0005654	XP_036496407.1	XP_060397844.1
OG0005655	XP_036495841.1	XP_060397851.1
OG0005656	XP_036496654.1	XP_060397854.1
OG0005657	XP_036496653.1	XP_060397855.1
OG0005658	XP_036492293.1	XP_060397861.1
OG0005659	XP_036495840.1	XP_060397862.1
OG0005660	XP_036502832.1	XP_060397863.1
OG0005661	XP_036495844.1	XP_060397866.1
OG0005662	XP_036495843.1	XP_060397868.1
OG0005663	XP_036496953.1	XP_060397871.1
OG0005664	XP_036496954.1	XP_060397872.1
OG0005665	XP_036496969.1	XP_060397873.1
OG0005666	XP_036495751.1	XP_060397875.1
OG0005667	XP_036496737.1	XP_060397876.1
OG0005668	XP_036496736.1	XP_060397877.1
OG0005669	XP_036496738.1	XP_060397879.1
OG0005670	XP_036496741.1	XP_060397882.1
OG0005671	XP_036496968.1	XP_060397883.1
OG0005672	XP_036496967.1	XP_060397884.1
OG0005673	XP_036496648.1	XP_060397891.1
OG0005674	XP_036496616.1	XP_060397893.1
OG0005675	XP_036496618.1	XP_060397897.1
OG0005676	XP_036496617.1	XP_060397898.1
OG0005677	XP_036496816.1	XP_060397902.1
OG0005678	XP_036496815.1	XP_060397906.1
OG0005679	XP_036496281.1	XP_060397908.1
OG0005680	XP_036496280.1	XP_060397909.1
OG0005681	XP_036496376.1	XP_060397910.1
OG0005682	XP_036496464.1	XP_060397911.1
OG0005683	XP_036488760.1	XP_060397914.1
OG0005684	XP_036498443.1	XP_060397917.1, XP_060397916.1
OG0005685	XP_036496465.1	XP_060397919.1
OG0005686	XP_036496462.1	XP_060397921.1
OG0005687	XP_036496463.1	XP_060397922.1
OG0005688	XP_036488400.1, XP_036499032.1	XP_060397923.1
OG0005689	XP_036496206.1	XP_060397927.1
OG0005690	XP_036494790.1	XP_060397929.1
OG0005691	XP_036494596.1	XP_060397931.1
OG0005692	XP_036494796.1	XP_060397932.1
OG0005693	XP_036494793.1	XP_060397935.1
OG0005694	XP_036494666.1	XP_060397949.1
OG0005695	XP_036494099.1	XP_060397956.1
OG0005696	XP_036494100.1	XP_060397959.1
OG0005697	XP_036494097.1	XP_060397963.1
OG0005698	XP_036494098.1	XP_060397964.1
OG0005699	XP_036494095.1	XP_060397966.1
OG0005700	XP_036494096.1	XP_060397967.1
OG0005701	XP_036494094.1	XP_060397969.1
OG0005702	XP_036494091.1	XP_060397970.1
OG0005703	XP_036494092.1	XP_060397971.1
OG0005704	XP_036493917.1	XP_060397973.1
OG0005705	XP_036493916.1	XP_060397981.1
OG0005706	XP_036493915.1	XP_060397982.1
OG0005707	XP_036493914.1	XP_060397983.1
OG0005708	XP_036493921.1	XP_060397984.1
OG0005709	XP_036493919.1	XP_060397986.1
OG0005710	XP_036493918.1	XP_060397987.1
OG0005711	XP_036494748.1	XP_060397988.1
OG0005712	XP_036494747.1	XP_060397989.1
OG0005713	XP_036494066.1	XP_060397990.1
OG0005714	XP_036494067.1	XP_060397991.1
OG0005715	XP_036494068.1	XP_060397992.1
OG0005716	XP_036494069.1	XP_060397994.1
OG0005717	XP_036494463.1	XP_060397995.1
OG0005718	XP_036494464.1	XP_060397996.1
OG0005719	XP_036494131.1	XP_060397997.1
OG0005720	XP_036494132.1	XP_060397998.1
OG0005721	XP_036494184.1	XP_060397999.1
OG0005722	XP_036494803.1	XP_060398001.1
OG0005723	XP_036494185.1	XP_060398002.1
OG0005724	XP_036494799.1	XP_060398003.1
OG0005725	XP_036494798.1	XP_060398006.1
OG0005726	XP_036494801.1	XP_060398007.1
OG0005727	XP_036494805.1	XP_060398010.1
OG0005728	XP_036494174.1	XP_060398012.1
OG0005729	XP_036494175.1	XP_060398013.1
OG0005730	XP_036494172.1	XP_060398014.1
OG0005731	XP_036494173.1	XP_060398015.1
OG0005732	XP_036494178.1	XP_060398016.1
OG0005733	XP_036494176.1	XP_060398023.1
OG0005734	XP_036494177.1	XP_060398029.1
OG0005735	XP_036490066.1	XP_060398034.1
OG0005736	XP_036490067.1	XP_060398035.1
OG0005737	XP_036489652.1	XP_060398036.1
OG0005738	XP_036489635.1	XP_060398039.1
OG0005739	XP_036489637.1	XP_060398040.1
OG0005740	XP_036489636.1	XP_060398041.1
OG0005741	XP_036489230.1	XP_060398046.1
OG0005742	XP_036489642.1	XP_060398050.1
OG0005743	XP_036489641.1	XP_060398051.1
OG0005744	XP_036489096.1	XP_060398052.1
OG0005745	XP_036489092.1	XP_060398056.1
OG0005746	XP_036489093.1	XP_060398057.1
OG0005747	XP_036489090.1	XP_060398058.1
OG0005748	XP_036489088.1	XP_060398068.1
OG0005749	XP_036489089.1	XP_060398070.1
OG0005750	XP_036489730.1	XP_060398077.1
OG0005751	XP_036489732.1	XP_060398080.1
OG0005752	XP_036489824.1	XP_060398081.1
OG0005753	XP_036489734.1	XP_060398082.1
OG0005754	XP_036489735.1	XP_060398083.1
OG0005755	XP_036489154.1	XP_060398084.1
OG0005756	XP_036489153.1	XP_060398085.1
OG0005757	XP_036489152.1	XP_060398086.1
OG0005758	XP_036489151.1	XP_060398087.1
OG0005759	XP_036489158.1	XP_060398089.1
OG0005760	XP_036489157.1	XP_060398091.1
OG0005761	XP_036489155.1	XP_060398093.1
OG0005762	XP_036489160.1	XP_060398094.1
OG0005763	XP_036489159.1	XP_060398095.1
OG0005764	XP_036489773.1	XP_060398097.1
OG0005765	XP_036489774.1	XP_060398098.1
OG0005766	XP_036489177.1	XP_060398099.1
OG0005767	XP_036489772.1	XP_060398101.1
OG0005768	XP_036489776.1	XP_060398102.1
OG0005769	XP_036489775.1	XP_060398103.1
OG0005770	XP_036489778.1	XP_060398105.1
OG0005771	XP_036489777.1	XP_060398108.1
OG0005772	XP_036489770.1	XP_060398109.1
OG0005773	XP_036489771.1	XP_060398111.1
OG0005774	XP_036489924.1	XP_060398112.1
OG0005775	XP_036489923.1	XP_060398113.1
OG0005776	XP_036489198.1	XP_060398117.1
OG0005777	XP_036489196.1	XP_060398118.1
OG0005778	XP_036489195.1	XP_060398120.1
OG0005779	XP_036489922.1	XP_060398121.1
OG0005780	XP_036489197.1	XP_060398122.1
OG0005781	XP_036489921.1	XP_060398126.1
OG0005782	XP_036489659.1	XP_060398127.1
OG0005783	XP_036489194.1	XP_060398128.1
OG0005784	XP_036489660.1	XP_060398129.1
OG0005785	XP_036489661.1	XP_060398130.1
OG0005786	XP_036489657.1	XP_060398131.1
OG0005787	XP_036489191.1	XP_060398135.1
OG0005788	XP_036489236.1	XP_060398137.1
OG0005789	XP_036489075.1	XP_060398138.1
OG0005790	XP_036489074.1	XP_060398139.1
OG0005791	XP_036489224.1	XP_060398140.1
OG0005792	XP_036489213.1	XP_060398141.1
OG0005793	XP_036489073.1	XP_060398142.1
OG0005794	XP_036489764.1	XP_060398145.1
OG0005795	XP_036489701.1	XP_060398146.1
OG0005796	XP_036489702.1	XP_060398147.1
OG0005797	XP_036489700.1	XP_060398149.1
OG0005798	XP_036489698.1	XP_060398150.1
OG0005799	XP_036489695.1	XP_060398151.1
OG0005800	XP_036489696.1	XP_060398152.1
OG0005801	XP_036489703.1	XP_060398153.1
OG0005802	XP_036489704.1	XP_060398154.1
OG0005803	XP_036489440.1	XP_060398157.1
OG0005804	XP_036489111.1	XP_060398158.1
OG0005805	XP_036489110.1	XP_060398159.1
OG0005806	XP_036489112.1	XP_060398162.1
OG0005807	XP_036489865.1	XP_060398164.1
OG0005808	XP_036489863.1	XP_060398167.1
OG0005809	XP_036489438.1	XP_060398169.1
OG0005810	XP_036489113.1	XP_060398170.1
OG0005811	XP_036489114.1	XP_060398173.1
OG0005812	XP_036489726.1	XP_060398176.1
OG0005813	XP_036489866.1	XP_060398180.1
OG0005814	XP_036490075.1	XP_060398181.1
OG0005815	XP_036489265.1	XP_060398182.1
OG0005816	XP_036489266.1	XP_060398183.1
OG0005817	XP_036489270.1	XP_060398185.1
OG0005818	XP_036489271.1	XP_060398194.1
OG0005819	XP_036489272.1	XP_060398198.1
OG0005820	XP_036489273.1	XP_060398200.1
OG0005821	XP_036489267.1	XP_060398201.1
OG0005822	XP_036489268.1	XP_060398202.1
OG0005823	XP_036489269.1	XP_060398203.1
OG0005824	XP_036489518.1	XP_060398204.1
OG0005825	XP_036489862.1	XP_060398206.1
OG0005826	XP_036489861.1	XP_060398208.1
OG0005827	XP_036489869.1	XP_060398210.1
OG0005828	XP_036489868.1	XP_060398211.1
OG0005829	XP_036489717.1	XP_060398214.1
OG0005830	XP_036489497.1	XP_060398217.1
OG0005831	XP_036489495.1	XP_060398218.1
OG0005832	XP_036489496.1	XP_060398219.1
OG0005833	XP_036490076.1	XP_060398224.1
OG0005834	XP_036489822.1	XP_060398225.1
OG0005835	XP_036490072.1	XP_060398229.1
OG0005836	XP_036490073.1	XP_060398230.1
OG0005837	XP_036490070.1	XP_060398231.1
OG0005838	XP_036489501.1	XP_060398233.1
OG0005839	XP_036489446.1	XP_060398237.1
OG0005840	XP_036489447.1	XP_060398240.1
OG0005841	XP_036489448.1	XP_060398241.1
OG0005842	XP_036489450.1	XP_060398242.1
OG0005843	XP_036489451.1	XP_060398244.1
OG0005844	XP_036489452.1	XP_060398245.1
OG0005845	XP_036490029.1	XP_060398247.1
OG0005846	XP_036490028.1	XP_060398248.1
OG0005847	XP_036489444.1	XP_060398251.1
OG0005848	XP_036489050.1	XP_060398254.1
OG0005849	XP_036489051.1	XP_060398258.1
OG0005850	XP_036489052.1	XP_060398263.1
OG0005851	XP_036489053.1	XP_060398264.1
OG0005852	XP_036489047.1	XP_060398265.1
OG0005853	XP_036489048.1	XP_060398266.1
OG0005854	XP_036489599.1	XP_060398267.1
OG0005855	XP_036489597.1	XP_060398276.1
OG0005856	XP_036489544.1	XP_060398284.1
OG0005857	XP_036489545.1	XP_060398286.1
OG0005858	XP_036489549.1	XP_060398287.1
OG0005859	XP_036489546.1	XP_060398291.1
OG0005860	XP_036489551.1	XP_060398292.1
