Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000325	Colletotrichum_abscissum	n9	1.0	Terminal	Colletotrichum_abscissum_XP_060389480.1	Colletotrichum_abscissum_XP_060399481.1
OG0000325	Colletotrichum_godetiae	n10	1.0	Terminal	Colletotrichum_godetiae_XP_060422282.1	Colletotrichum_godetiae_XP_060432658.1, Colletotrichum_godetiae_XP_060423285.1, Colletotrichum_godetiae_XP_060421742.1
OG0000325	Colletotrichum_godetiae	n11	1.0	Terminal	Colletotrichum_godetiae_XP_060432658.1, Colletotrichum_godetiae_XP_060423285.1	Colletotrichum_godetiae_XP_060421742.1
OG0000325	Colletotrichum_godetiae	n12	1.0	Terminal	Colletotrichum_godetiae_XP_060432658.1	Colletotrichum_godetiae_XP_060423285.1
OG0000325	Colletotrichum_fructicola	n13	1.0	Terminal	Colletotrichum_fructicola_XP_031875392.1	Colletotrichum_fructicola_XP_031887235.1
OG0000326	Colletotrichum_truncatum	n4	1.0	Terminal	Colletotrichum_truncatum_XP_036584348.1	Colletotrichum_truncatum_XP_036589416.1
OG0000326	N0	n5	0.375	Non-Terminal	Colletotrichum_fructicola_XP_066009182.1, Colletotrichum_acutatum_XP_060371052.1, Colletotrichum_abscissum_XP_060404633.1, Colletotrichum_godetiae_XP_060436063.1	Colletotrichum_fructicola_XP_031876304.1, Colletotrichum_fructicola_XP_031876207.1, Colletotrichum_abscissum_XP_060389490.1, Colletotrichum_godetiae_XP_060424593.1, Colletotrichum_godetiae_XP_060422267.1, Colletotrichum_godetiae_XP_060422522.1
OG0000326	Colletotrichum_fructicola	n10	1.0	Terminal	Colletotrichum_fructicola_XP_031876304.1	Colletotrichum_fructicola_XP_031876207.1
OG0000326	Colletotrichum_godetiae	n12	1.0	Terminal	Colletotrichum_godetiae_XP_060424593.1	Colletotrichum_godetiae_XP_060422267.1, Colletotrichum_godetiae_XP_060422522.1
OG0000326	Colletotrichum_godetiae	n13	1.0	Terminal	Colletotrichum_godetiae_XP_060422267.1	Colletotrichum_godetiae_XP_060422522.1
OG0000327	N0	n0	0.875	Non-Terminal	Colletotrichum_truncatum_XP_036575400.2, Colletotrichum_abscissum_XP_060401273.1, Colletotrichum_godetiae_XP_060428982.1, Colletotrichum_acutatum_XP_060365183.1, Colletotrichum_fructicola_XP_031893098.1, Colletotrichum_siamense_XP_036495067.1, Colletotrichum_karsti_XP_038741598.1	Colletotrichum_godetiae_XP_060435534.1, Colletotrichum_gloeosporioides_XP_045270753.1, Colletotrichum_fructicola_XP_031887689.1, Colletotrichum_siamense_XP_036498134.1, Colletotrichum_truncatum_XP_070062582.1, Colletotrichum_abscissum_XP_060389544.1, Colletotrichum_acutatum_XP_060369245.1, Colletotrichum_karsti_XP_038751364.1
OG0000328	N0	n0	0.25	Non-Terminal	Colletotrichum_abscissum_XP_060401438.1, Colletotrichum_gloeosporioides_XP_045269974.1, Colletotrichum_siamense_XP_036499905.1, Colletotrichum_fructicola_XP_031883471.1, Colletotrichum_karsti_XP_038742064.1, Colletotrichum_karsti_XP_038740673.1, Colletotrichum_karsti_XP_038746618.1, Colletotrichum_gloeosporioides_XP_045258874.1, Colletotrichum_fructicola_XP_066007855.1, Colletotrichum_truncatum_XP_036582298.1, Colletotrichum_truncatum_XP_070062147.1, Colletotrichum_godetiae_XP_060435367.1	Colletotrichum_godetiae_XP_060435581.1, Colletotrichum_abscissum_XP_060389598.1, Colletotrichum_acutatum_XP_060369634.1
OG0000328	N0	n1	0.375	Non-Terminal	Colletotrichum_abscissum_XP_060401438.1, Colletotrichum_gloeosporioides_XP_045269974.1, Colletotrichum_siamense_XP_036499905.1, Colletotrichum_fructicola_XP_031883471.1, Colletotrichum_karsti_XP_038742064.1	Colletotrichum_karsti_XP_038740673.1, Colletotrichum_karsti_XP_038746618.1, Colletotrichum_gloeosporioides_XP_045258874.1, Colletotrichum_fructicola_XP_066007855.1, Colletotrichum_truncatum_XP_036582298.1, Colletotrichum_truncatum_XP_070062147.1, Colletotrichum_godetiae_XP_060435367.1
OG0000328	Colletotrichum_karsti	n7	1.0	Terminal	Colletotrichum_karsti_XP_038740673.1	Colletotrichum_karsti_XP_038746618.1
OG0000328	Colletotrichum_truncatum	n11	1.0	Terminal	Colletotrichum_truncatum_XP_036582298.1	Colletotrichum_truncatum_XP_070062147.1
OG0000329	N0	n0	0.875	Non-Terminal	Colletotrichum_abscissum_XP_060391418.1, Colletotrichum_acutatum_XP_060361786.1, Colletotrichum_godetiae_XP_060425752.1, Colletotrichum_karsti_XP_038748303.1, Colletotrichum_fructicola_XP_031877979.1, Colletotrichum_gloeosporioides_XP_045270120.1, Colletotrichum_siamense_XP_036499528.1	Colletotrichum_godetiae_XP_060435628.1, Colletotrichum_abscissum_XP_060389645.1, Colletotrichum_acutatum_XP_060369595.1, Colletotrichum_truncatum_XP_070062600.1, Colletotrichum_karsti_XP_038751291.1, Colletotrichum_siamense_XP_036498908.1, Colletotrichum_gloeosporioides_XP_045266292.1, Colletotrichum_fructicola_XP_066009312.1
OG0000330	N0	n0	0.625	Non-Terminal	Colletotrichum_abscissum_XP_060389843.1, Colletotrichum_gloeosporioides_XP_045257767.1, Colletotrichum_siamense_XP_036493130.1, Colletotrichum_fructicola_XP_031878538.1, Colletotrichum_fructicola_XP_031889526.2, Colletotrichum_siamense_XP_036492554.1, Colletotrichum_karsti_XP_038746496.1	Colletotrichum_abscissum_XP_060393547.1, Colletotrichum_karsti_XP_038740717.1, Colletotrichum_siamense_XP_036493723.1, Colletotrichum_fructicola_XP_031879768.1, Colletotrichum_gloeosporioides_XP_045257366.1, Colletotrichum_godetiae_XP_060435821.1, Colletotrichum_acutatum_XP_060361240.1, Colletotrichum_acutatum_XP_060361467.1
OG0000330	N4	n2	0.5	Non-Terminal	Colletotrichum_gloeosporioides_XP_045257767.1, Colletotrichum_siamense_XP_036493130.1, Colletotrichum_fructicola_XP_031878538.1	Colletotrichum_fructicola_XP_031889526.2, Colletotrichum_siamense_XP_036492554.1, Colletotrichum_karsti_XP_038746496.1
OG0000330	N0	n8	0.125	Non-Terminal	Colletotrichum_karsti_XP_038740717.1, Colletotrichum_siamense_XP_036493723.1, Colletotrichum_fructicola_XP_031879768.1, Colletotrichum_gloeosporioides_XP_045257366.1, Colletotrichum_godetiae_XP_060435821.1, Colletotrichum_acutatum_XP_060361240.1	Colletotrichum_acutatum_XP_060361467.1
OG0000331	N0	n0	0.875	Non-Terminal	Colletotrichum_godetiae_XP_060430871.1, Colletotrichum_abscissum_XP_060395123.1, Colletotrichum_acutatum_XP_060361078.1, Colletotrichum_siamense_XP_036496700.1, Colletotrichum_fructicola_XP_031885284.1, Colletotrichum_gloeosporioides_XP_045266957.1, Colletotrichum_karsti_XP_038742494.1	Colletotrichum_gloeosporioides_XP_045257223.1, Colletotrichum_siamense_XP_036499562.1, Colletotrichum_fructicola_XP_031878282.1, Colletotrichum_karsti_XP_038740359.1, Colletotrichum_truncatum_XP_036587267.1, Colletotrichum_godetiae_XP_060422481.1, Colletotrichum_abscissum_XP_060390048.1, Colletotrichum_acutatum_XP_060357680.1
OG0000332	N0	n0	0.875	Non-Terminal	Colletotrichum_gloeosporioides_XP_045257538.1, Colletotrichum_acutatum_XP_060359381.1, Colletotrichum_abscissum_XP_060390110.1, Colletotrichum_godetiae_XP_060429871.1, Colletotrichum_karsti_XP_038743272.1, Colletotrichum_fructicola_XP_031884147.1, Colletotrichum_truncatum_XP_036576163.1	Colletotrichum_siamense_XP_036498698.1, Colletotrichum_gloeosporioides_XP_045263286.1, Colletotrichum_fructicola_XP_031888974.1, Colletotrichum_karsti_XP_038746559.1, Colletotrichum_truncatum_XP_036581950.1, Colletotrichum_godetiae_XP_060423209.1, Colletotrichum_acutatum_XP_060364228.1, Colletotrichum_abscissum_XP_060404295.1
OG0000333	N1	n2	0.3333333333333333	Non-Terminal	Colletotrichum_godetiae_XP_060425261.1, Colletotrichum_acutatum_XP_060361905.1	Colletotrichum_godetiae_XP_060431398.1, Colletotrichum_abscissum_XP_060390381.1, Colletotrichum_abscissum_XP_060390380.1
OG0000333	Colletotrichum_abscissum	n5	1.0	Terminal	Colletotrichum_abscissum_XP_060390381.1	Colletotrichum_abscissum_XP_060390380.1
OG0000333	N5	n6	0.6666666666666666	Non-Terminal	Colletotrichum_siamense_XP_036502327.1, Colletotrichum_gloeosporioides_XP_045267707.1	Colletotrichum_siamense_XP_036495161.1, Colletotrichum_fructicola_XP_031879075.1, Colletotrichum_gloeosporioides_XP_045257953.1, Colletotrichum_fructicola_XP_031888907.2, Colletotrichum_gloeosporioides_XP_045263356.1, Colletotrichum_fructicola_XP_031889012.1, Colletotrichum_siamense_XP_036498472.1
OG0000333	N5	n8	1.0	Non-Terminal	Colletotrichum_siamense_XP_036495161.1, Colletotrichum_fructicola_XP_031879075.1, Colletotrichum_gloeosporioides_XP_045257953.1	Colletotrichum_fructicola_XP_031888907.2, Colletotrichum_gloeosporioides_XP_045263356.1, Colletotrichum_fructicola_XP_031889012.1, Colletotrichum_siamense_XP_036498472.1
OG0000333	N5	n11	0.3333333333333333	Non-Terminal	Colletotrichum_fructicola_XP_031888907.2	Colletotrichum_gloeosporioides_XP_045263356.1, Colletotrichum_fructicola_XP_031889012.1, Colletotrichum_siamense_XP_036498472.1
OG0000334	Colletotrichum_abscissum	n2	1.0	Terminal	Colletotrichum_abscissum_XP_060396804.1, Colletotrichum_abscissum_XP_060390440.1, Colletotrichum_abscissum_XP_060394024.1, Colletotrichum_abscissum_XP_060391685.1	Colletotrichum_abscissum_XP_060395169.1, Colletotrichum_abscissum_XP_060394426.1, Colletotrichum_abscissum_XP_060395462.1, Colletotrichum_abscissum_XP_060402988.1, Colletotrichum_abscissum_XP_060401717.1, Colletotrichum_abscissum_XP_060400409.1, Colletotrichum_abscissum_XP_060399742.1, Colletotrichum_abscissum_XP_060396803.1, Colletotrichum_abscissum_XP_060392433.1
OG0000334	Colletotrichum_abscissum	n3	1.0	Terminal	Colletotrichum_abscissum_XP_060396804.1	Colletotrichum_abscissum_XP_060390440.1, Colletotrichum_abscissum_XP_060394024.1, Colletotrichum_abscissum_XP_060391685.1
OG0000334	Colletotrichum_abscissum	n4	1.0	Terminal	Colletotrichum_abscissum_XP_060390440.1	Colletotrichum_abscissum_XP_060394024.1, Colletotrichum_abscissum_XP_060391685.1
OG0000334	Colletotrichum_abscissum	n5	1.0	Terminal	Colletotrichum_abscissum_XP_060394024.1	Colletotrichum_abscissum_XP_060391685.1
OG0000334	Colletotrichum_abscissum	n6	1.0	Terminal	Colletotrichum_abscissum_XP_060395169.1	Colletotrichum_abscissum_XP_060394426.1, Colletotrichum_abscissum_XP_060395462.1, Colletotrichum_abscissum_XP_060402988.1, Colletotrichum_abscissum_XP_060401717.1, Colletotrichum_abscissum_XP_060400409.1, Colletotrichum_abscissum_XP_060399742.1, Colletotrichum_abscissum_XP_060396803.1, Colletotrichum_abscissum_XP_060392433.1
OG0000334	Colletotrichum_abscissum	n7	1.0	Terminal	Colletotrichum_abscissum_XP_060394426.1	Colletotrichum_abscissum_XP_060395462.1, Colletotrichum_abscissum_XP_060402988.1, Colletotrichum_abscissum_XP_060401717.1, Colletotrichum_abscissum_XP_060400409.1, Colletotrichum_abscissum_XP_060399742.1, Colletotrichum_abscissum_XP_060396803.1, Colletotrichum_abscissum_XP_060392433.1
OG0000334	Colletotrichum_abscissum	n8	1.0	Terminal	Colletotrichum_abscissum_XP_060395462.1	Colletotrichum_abscissum_XP_060402988.1, Colletotrichum_abscissum_XP_060401717.1, Colletotrichum_abscissum_XP_060400409.1, Colletotrichum_abscissum_XP_060399742.1, Colletotrichum_abscissum_XP_060396803.1, Colletotrichum_abscissum_XP_060392433.1
OG0000334	Colletotrichum_abscissum	n9	1.0	Terminal	Colletotrichum_abscissum_XP_060402988.1	Colletotrichum_abscissum_XP_060401717.1, Colletotrichum_abscissum_XP_060400409.1, Colletotrichum_abscissum_XP_060399742.1, Colletotrichum_abscissum_XP_060396803.1, Colletotrichum_abscissum_XP_060392433.1
OG0000334	Colletotrichum_abscissum	n10	1.0	Terminal	Colletotrichum_abscissum_XP_060401717.1, Colletotrichum_abscissum_XP_060400409.1	Colletotrichum_abscissum_XP_060399742.1, Colletotrichum_abscissum_XP_060396803.1, Colletotrichum_abscissum_XP_060392433.1
OG0000334	Colletotrichum_abscissum	n11	1.0	Terminal	Colletotrichum_abscissum_XP_060401717.1	Colletotrichum_abscissum_XP_060400409.1
OG0000334	Colletotrichum_abscissum	n12	1.0	Terminal	Colletotrichum_abscissum_XP_060399742.1	Colletotrichum_abscissum_XP_060396803.1, Colletotrichum_abscissum_XP_060392433.1
OG0000334	Colletotrichum_abscissum	n13	1.0	Terminal	Colletotrichum_abscissum_XP_060396803.1	Colletotrichum_abscissum_XP_060392433.1
OG0000335	N0	n1	0.75	Non-Terminal	Colletotrichum_gloeosporioides_XP_045271354.1, Colletotrichum_fructicola_XP_066007773.1, Colletotrichum_siamense_XP_036493304.1, Colletotrichum_karsti_XP_038745998.1, Colletotrichum_abscissum_XP_060395656.1, Colletotrichum_acutatum_XP_060365784.1, Colletotrichum_godetiae_XP_060425221.1	Colletotrichum_acutatum_XP_060369226.1, Colletotrichum_karsti_XP_038740116.1, Colletotrichum_fructicola_XP_031879965.2, Colletotrichum_gloeosporioides_XP_045258127.1, Colletotrichum_godetiae_XP_060422724.1, Colletotrichum_abscissum_XP_060394683.1, Colletotrichum_abscissum_XP_060390742.1
OG0000335	N0	n9	0.125	Non-Terminal	Colletotrichum_karsti_XP_038740116.1, Colletotrichum_fructicola_XP_031879965.2, Colletotrichum_gloeosporioides_XP_045258127.1, Colletotrichum_godetiae_XP_060422724.1, Colletotrichum_abscissum_XP_060394683.1	Colletotrichum_abscissum_XP_060390742.1
OG0000336	N0	n0	0.625	Non-Terminal	Colletotrichum_gloeosporioides_XP_045267391.1, Colletotrichum_fructicola_XP_031883005.1, Colletotrichum_siamense_XP_036496399.1, Colletotrichum_siamense_XP_036496397.1, Colletotrichum_abscissum_XP_060390786.1, Colletotrichum_acutatum_XP_060370648.1	Colletotrichum_truncatum_XP_036575412.1, Colletotrichum_abscissum_XP_060400120.1, Colletotrichum_siamense_XP_036494990.1, Colletotrichum_fructicola_XP_031893533.1, Colletotrichum_gloeosporioides_XP_045268630.1, Colletotrichum_abscissum_XP_060401287.1, Colletotrichum_godetiae_XP_060428966.1, Colletotrichum_karsti_XP_038741615.1, Colletotrichum_acutatum_XP_060368199.1
OG0000336	Colletotrichum_siamense	n4	1.0	Terminal	Colletotrichum_siamense_XP_036496399.1	Colletotrichum_siamense_XP_036496397.1
OG0000336	N0	n8	0.125	Non-Terminal	Colletotrichum_abscissum_XP_060400120.1	Colletotrichum_siamense_XP_036494990.1, Colletotrichum_fructicola_XP_031893533.1, Colletotrichum_gloeosporioides_XP_045268630.1, Colletotrichum_abscissum_XP_060401287.1, Colletotrichum_godetiae_XP_060428966.1, Colletotrichum_karsti_XP_038741615.1
OG0000337	N0	n1	0.875	Non-Terminal: STRIDE	Colletotrichum_fructicola_XP_031891596.1, Colletotrichum_gloeosporioides_XP_045256567.1, Colletotrichum_siamense_XP_036490915.1, Colletotrichum_karsti_XP_038741042.1, Colletotrichum_acutatum_XP_060366163.1, Colletotrichum_abscissum_XP_060392384.1, Colletotrichum_godetiae_XP_060437285.1	Colletotrichum_acutatum_XP_060367351.1, Colletotrichum_abscissum_XP_060390926.1, Colletotrichum_godetiae_XP_060435014.1, Colletotrichum_gloeosporioides_XP_045269920.1, Colletotrichum_siamense_XP_036496124.1, Colletotrichum_fructicola_XP_031878418.1, Colletotrichum_karsti_XP_038741157.1
OG0000338	N0	n0	0.875	Non-Terminal	Colletotrichum_abscissum_XP_060390977.1, Colletotrichum_acutatum_XP_060357336.1, Colletotrichum_godetiae_XP_060425806.1, Colletotrichum_karsti_XP_038749710.1, Colletotrichum_fructicola_XP_031880694.1, Colletotrichum_gloeosporioides_XP_045269129.1, Colletotrichum_siamense_XP_036497737.1	Colletotrichum_godetiae_XP_060436643.1, Colletotrichum_acutatum_XP_060362811.1, Colletotrichum_acutatum_XP_060362055.1, Colletotrichum_abscissum_XP_060393109.1, Colletotrichum_fructicola_XP_031878323.1, Colletotrichum_siamense_XP_036500549.1, Colletotrichum_gloeosporioides_XP_045257215.1, Colletotrichum_karsti_XP_038740365.1
OG0000338	N3	n9	0.5	Non-Terminal	Colletotrichum_acutatum_XP_060362811.1	Colletotrichum_acutatum_XP_060362055.1, Colletotrichum_abscissum_XP_060393109.1
OG0000339	N0	n0	0.75	Non-Terminal	Colletotrichum_siamense_XP_036496878.1, Colletotrichum_fructicola_XP_031892268.1, Colletotrichum_gloeosporioides_XP_045260416.1, Colletotrichum_karsti_XP_038740537.1, Colletotrichum_abscissum_XP_060397443.1, Colletotrichum_acutatum_XP_060364907.1, Colletotrichum_godetiae_XP_060431001.1	Colletotrichum_karsti_XP_038744509.1, Colletotrichum_gloeosporioides_XP_045256314.1, Colletotrichum_fructicola_XP_031892336.1, Colletotrichum_truncatum_XP_036588560.1, Colletotrichum_truncatum_XP_036589107.1, Colletotrichum_abscissum_XP_060390998.1, Colletotrichum_acutatum_XP_060358170.1, Colletotrichum_godetiae_XP_060436949.1
OG0000339	Colletotrichum_truncatum	n11	1.0	Terminal	Colletotrichum_truncatum_XP_036588560.1	Colletotrichum_truncatum_XP_036589107.1
OG0000340	N0	n0	0.875	Non-Terminal	Colletotrichum_siamense_XP_036494897.1, Colletotrichum_gloeosporioides_XP_045268832.1, Colletotrichum_fructicola_XP_031892995.1, Colletotrichum_karsti_XP_038741558.1, Colletotrichum_truncatum_XP_070060535.1, Colletotrichum_abscissum_XP_060401459.1, Colletotrichum_acutatum_XP_060357429.1, Colletotrichum_godetiae_XP_060423528.1	Colletotrichum_abscissum_XP_060391057.1, Colletotrichum_godetiae_XP_060433790.1, Colletotrichum_acutatum_XP_060366398.1, Colletotrichum_siamense_XP_036487971.1, Colletotrichum_fructicola_XP_031890866.1, Colletotrichum_gloeosporioides_XP_045260613.1, Colletotrichum_karsti_XP_038744843.1
OG0000341	N0	n0	0.875	Non-Terminal	Colletotrichum_fructicola_XP_031891937.1, Colletotrichum_siamense_XP_036496758.1, Colletotrichum_gloeosporioides_XP_045259308.1, Colletotrichum_karsti_XP_038743800.1, Colletotrichum_truncatum_XP_070061866.1, Colletotrichum_godetiae_XP_060431234.1, Colletotrichum_acutatum_XP_060359278.1, Colletotrichum_abscissum_XP_060393009.1	Colletotrichum_truncatum_XP_036583102.1, Colletotrichum_fructicola_XP_031890093.1, Colletotrichum_gloeosporioides_XP_045257419.1, Colletotrichum_siamense_XP_036494652.1, Colletotrichum_karsti_XP_038739038.1, Colletotrichum_abscissum_XP_060391225.1, Colletotrichum_acutatum_XP_060357663.1
OG0000342	N2	n3	0.8	Non-Terminal	Colletotrichum_karsti_XP_038746511.1, Colletotrichum_fructicola_XP_031890954.2, Colletotrichum_siamense_XP_036487929.1, Colletotrichum_truncatum_XP_036589998.1, Colletotrichum_karsti_XP_038748783.1, Colletotrichum_gloeosporioides_XP_045258511.1, Colletotrichum_siamense_XP_036497164.1, Colletotrichum_fructicola_XP_031888833.1	Colletotrichum_karsti_XP_038748293.1, Colletotrichum_gloeosporioides_XP_045270108.1, Colletotrichum_siamense_XP_036500625.1, Colletotrichum_fructicola_XP_031877955.1
OG0000342	N2	n4	0.6	Non-Terminal	Colletotrichum_karsti_XP_038746511.1, Colletotrichum_fructicola_XP_031890954.2, Colletotrichum_siamense_XP_036487929.1, Colletotrichum_truncatum_XP_036589998.1	Colletotrichum_karsti_XP_038748783.1, Colletotrichum_gloeosporioides_XP_045258511.1, Colletotrichum_siamense_XP_036497164.1, Colletotrichum_fructicola_XP_031888833.1
OG0000343	N0	n0	0.875	Non-Terminal	Colletotrichum_gloeosporioides_XP_045267330.1, Colletotrichum_siamense_XP_036495553.1, Colletotrichum_fructicola_XP_031883225.2, Colletotrichum_truncatum_XP_036588050.2, Colletotrichum_acutatum_XP_060364849.1, Colletotrichum_abscissum_XP_060405653.1, Colletotrichum_godetiae_XP_060423569.1	Colletotrichum_acutatum_XP_060360764.1, Colletotrichum_godetiae_XP_060424365.1, Colletotrichum_abscissum_XP_060391533.1, Colletotrichum_karsti_XP_038740667.1, Colletotrichum_truncatum_XP_036576968.1, Colletotrichum_fructicola_XP_031883593.1, Colletotrichum_gloeosporioides_XP_045271113.1, Colletotrichum_siamense_XP_036499686.1
OG0000344	N0	n0	0.875	Non-Terminal	Colletotrichum_truncatum_XP_036579954.1, Colletotrichum_fructicola_XP_031877977.1, Colletotrichum_siamense_XP_036498975.1, Colletotrichum_karsti_XP_038748254.1, Colletotrichum_abscissum_XP_060391573.1, Colletotrichum_godetiae_XP_060429601.1, Colletotrichum_acutatum_XP_060363658.1	Colletotrichum_fructicola_XP_031877152.1, Colletotrichum_gloeosporioides_XP_045263130.1, Colletotrichum_siamense_XP_036494013.1, Colletotrichum_karsti_XP_038744236.1, Colletotrichum_truncatum_XP_036577899.1, Colletotrichum_abscissum_XP_060400001.1, Colletotrichum_godetiae_XP_060422964.1, Colletotrichum_acutatum_XP_060365895.1
OG0000345	N0	n0	0.875	Non-Terminal	Colletotrichum_siamense_XP_036502474.1, Colletotrichum_fructicola_XP_031879392.1, Colletotrichum_gloeosporioides_XP_045267739.1, Colletotrichum_karsti_XP_038746949.1, Colletotrichum_acutatum_XP_060357405.1, Colletotrichum_abscissum_XP_060400678.1, Colletotrichum_godetiae_XP_060424823.1	Colletotrichum_gloeosporioides_XP_045269995.1, Colletotrichum_siamense_XP_036499825.1, Colletotrichum_fructicola_XP_031883524.1, Colletotrichum_karsti_XP_038748179.1, Colletotrichum_truncatum_XP_036580034.1, Colletotrichum_abscissum_XP_060391626.1, Colletotrichum_acutatum_XP_060363606.1, Colletotrichum_godetiae_XP_060423159.1
