Orthogroup	Colletotrichum_karsti	Colletotrichum_gloeosporioides
OG0007063	XP_038750502.1	XP_045270298.1
OG0007064	XP_038750501.1	XP_045270299.1
OG0007065	XP_038750500.1	XP_045270300.1
OG0007066	XP_038750499.1	XP_045270301.1
OG0007067	XP_038750498.1	XP_045270302.1
OG0007068	XP_038750497.1	XP_045270303.1
OG0007069	XP_038750496.1	XP_045270304.1
OG0007070	XP_038750494.1	XP_045270305.1
OG0007071	XP_038750493.1	XP_045270306.1
OG0007072	XP_038750492.1	XP_045270307.1
OG0007073	XP_038750491.1	XP_045270308.1
OG0007074	XP_038742303.1	XP_045264723.1
OG0007075	XP_038742302.1	XP_045264724.1
OG0007076	XP_038742301.1	XP_045264725.1
OG0007077	XP_038742300.1	XP_045264726.1
OG0007078	XP_038742299.1	XP_045264727.1
OG0007079	XP_038742298.1	XP_045264728.1
OG0007080	XP_038742296.1	XP_045264730.1
OG0007081	XP_038742295.1	XP_045264731.1
OG0007082	XP_038742294.1	XP_045264732.1
OG0007083	XP_038742293.1	XP_045264733.1
OG0007084	XP_038742292.1	XP_045264734.1
OG0007085	XP_038742290.1	XP_045264736.1
OG0007086	XP_038742289.1	XP_045264737.1
OG0007087	XP_038742287.1	XP_045264752.1
OG0007088	XP_038742286.1	XP_045264753.1
OG0007089	XP_038742284.1	XP_045264754.1
OG0007090	XP_038742279.1	XP_045264747.1
OG0007091	XP_038742282.1	XP_045264756.1
OG0007092	XP_038742235.1	XP_045264799.1
OG0007093	XP_038742232.1	XP_045264804.1
OG0007094	XP_038742231.1	XP_045264803.1
OG0007095	XP_038742230.1	XP_045264802.1
OG0007096	XP_038742229.1	XP_045264801.1
OG0007097	XP_038742210.1	XP_045264825.1
OG0007098	XP_038742211.1	XP_045264824.1
OG0007099	XP_038742212.1	XP_045264823.1
OG0007100	XP_038742213.1	XP_045264821.1
OG0007101	XP_038748152.1	XP_045259403.1
OG0007102	XP_038739618.1	XP_045270898.1
OG0007103	XP_038739344.1	XP_045267276.1
OG0007104	XP_038739341.1	XP_045267274.1
OG0007105	XP_038739339.1	XP_045267272.1
OG0007106	XP_038739338.1	XP_045267271.1
OG0007107	XP_038739331.1	XP_045267260.1
OG0007108	XP_038739332.1	XP_045267261.1
OG0007109	XP_038739333.1	XP_045267262.1
OG0007110	XP_038740965.1, XP_038740510.1	XP_045263522.1
OG0007111	XP_038739335.1	XP_045267265.1
OG0007112	XP_038739330.1	XP_045267258.1
OG0007113	XP_038739329.1	XP_045267257.1
OG0007114	XP_038739328.1	XP_045267256.1
OG0007115	XP_038739325.1	XP_045267253.1
OG0007116	XP_038739321.1	XP_045267247.1
OG0007117	XP_038739319.1	XP_045267244.1
OG0007118	XP_038739318.1	XP_045267243.1
OG0007119	XP_038739315.1	XP_045267239.1
OG0007120	XP_038739314.1	XP_045267238.1
OG0007121	XP_038739312.1	XP_045267236.1
OG0007122	XP_038739311.1	XP_045267235.1
OG0007123	XP_038741744.1	XP_045263069.1
OG0007124	XP_038741324.1	XP_045267210.1
OG0007125	XP_038741322.1	XP_045267208.1
OG0007126	XP_038741327.1	XP_045267226.1
OG0007127	XP_038739292.1	XP_045267225.1
OG0007128	XP_038739293.1	XP_045267223.1
OG0007129	XP_038739294.1	XP_045267222.1
OG0007130	XP_038739296.1	XP_045267220.1
OG0007131	XP_038739297.1	XP_045267219.1
OG0007132	XP_038739301.1	XP_045267215.1
OG0007133	XP_038739305.1	XP_045267228.1
OG0007134	XP_038739308.1	XP_045267231.1
OG0007135	XP_038741319.1	XP_045267203.1
OG0007136	XP_038741579.1	XP_045267199.1
OG0007137	XP_038741580.1	XP_045267200.1
OG0007138	XP_038741587.1	XP_045267195.1
OG0007139	XP_038741571.1	XP_045257533.1
OG0007140	XP_038741572.1	XP_045257534.1
OG0007141	XP_038741573.1	XP_045257535.1
OG0007142	XP_038741575.1	XP_045257549.1
OG0007143	XP_038741576.1	XP_045257550.1
OG0007144	XP_038749628.1	XP_045269056.1
OG0007145	XP_038747840.1	XP_045269144.1
OG0007146	XP_038741595.1	XP_045268600.1
OG0007147	XP_038741600.1	XP_045268614.1
OG0007148	XP_038740753.1	XP_045261820.1
OG0007149	XP_038741603.1	XP_045268617.1
OG0007150	XP_038741604.1	XP_045268621.1
OG0007151	XP_038741609.1	XP_045268623.1
OG0007152	XP_038741614.1	XP_045268626.1
OG0007153	XP_038741621.1	XP_045268633.1
OG0007154	XP_038741185.1	XP_045268637.1
OG0007155	XP_038741617.1	XP_045268635.1
OG0007156	XP_038742909.1	XP_045259902.1
OG0007157	XP_038741203.1	XP_045268657.1
OG0007158	XP_038741202.1	XP_045268656.1
OG0007159	XP_038741201.1	XP_045268655.1
OG0007160	XP_038741200.1	XP_045268654.1
OG0007161	XP_038741198.1	XP_045268652.1
OG0007162	XP_038741196.1	XP_045268650.1
OG0007163	XP_038741195.1	XP_045268649.1
OG0007164	XP_038741194.1	XP_045268648.1
OG0007165	XP_038741193.1	XP_045268647.1
OG0007166	XP_038741205.1	XP_045268686.1
OG0007167	XP_038741208.1	XP_045268681.1
OG0007168	XP_038741210.1	XP_045268661.1
OG0007169	XP_038741217.1	XP_045268662.1
OG0007170	XP_038740804.1	XP_045258997.1
OG0007171	XP_038741214.1	XP_045268665.1
OG0007172	XP_038741212.1	XP_045268667.1
OG0007173	XP_038741219.1	XP_045268669.1
OG0007175	XP_038741225.1	XP_045268675.1
OG0007176	XP_038741226.1	XP_045268676.1
OG0007177	XP_038741227.1	XP_045268677.1
OG0007178	XP_038741229.1	XP_045268679.1
OG0007179	XP_038741234.1	XP_045268703.1
OG0007180	XP_038741235.1	XP_045268702.1
OG0007181	XP_038751096.1	XP_045257178.1
OG0007182	XP_038741237.1	XP_045268700.1
OG0007183	XP_038741238.1	XP_045268699.1
OG0007184	XP_038741250.1	XP_045268695.1
OG0007185	XP_038740671.1	XP_045263039.1
OG0007186	XP_038741276.1	XP_045268725.1
OG0007187	XP_038741275.1	XP_045268726.1
OG0007188	XP_038746675.1	XP_045258396.1
OG0007189	XP_038741254.1	XP_045268708.1
OG0007190	XP_038741255.1	XP_045268709.1
OG0007191	XP_038741256.1	XP_045268710.1
OG0007192	XP_038741257.1	XP_045268711.1
OG0007193	XP_038739698.1	XP_045269531.1
OG0007194	XP_038742429.1	XP_045268721.1
OG0007196	XP_038741278.1	XP_045268718.1
OG0007197	XP_038741261.1	XP_045268741.1
OG0007198	XP_038741262.1	XP_045268740.1
OG0007199	XP_038741263.1	XP_045268739.1
OG0007200	XP_038741264.1	XP_045268738.1
OG0007201	XP_038741265.1	XP_045268737.1
OG0007202	XP_038741260.1	XP_045268742.1
OG0007203	XP_038741259.1	XP_045268743.1
OG0007204	XP_038741281.1	XP_045268747.1
OG0007205	XP_038741285.1	XP_045268752.1
OG0007206	XP_038741284.1	XP_045268751.1
OG0007207	XP_038741294.1	XP_045268772.1
OG0007208	XP_038741295.1	XP_045268774.1
OG0007209	XP_038741305.1	XP_045268804.1
OG0007210	XP_038740400.1	XP_045263713.1, XP_045257040.1
OG0007211	XP_038740399.1	XP_045263714.1
OG0007212	XP_038741559.1	XP_045268820.1
OG0007213	XP_038741560.1	XP_045268819.1
OG0007214	XP_038741569.1	XP_045268817.1
OG0007215	XP_038741568.1	XP_045268816.1
OG0007216	XP_038741564.1	XP_045268813.1
OG0007217	XP_038741563.1	XP_045268812.1
OG0007218	XP_038741562.1	XP_045268811.1
OG0007219	XP_038741312.1	XP_045268805.1
OG0007220	XP_038741315.1	XP_045268787.1
OG0007221	XP_038741314.1	XP_045268786.1
OG0007222	XP_038741313.1	XP_045268785.1
OG0007223	XP_038741303.1	XP_045268780.1
OG0007224	XP_038741302.1	XP_045268779.1
OG0007225	XP_038741301.1	XP_045268778.1
OG0007226	XP_038741536.1	XP_045268821.1
OG0007227	XP_038741540.1	XP_045268835.1
OG0007228	XP_038741541.1	XP_045268834.1
OG0007229	XP_038741543.1	XP_045268837.1
OG0007230	XP_038741544.1	XP_045268838.1
OG0007231	XP_038741534.1	XP_045268839.1
OG0007233	XP_038741509.1	XP_045268845.1
OG0007234	XP_038741510.1	XP_045267581.1
OG0007235	XP_038741512.1	XP_045267579.1
OG0007236	XP_038741513.1	XP_045267578.1
OG0007237	XP_038741515.1	XP_045267576.1
OG0007238	XP_038741516.1	XP_045267575.1
OG0007239	XP_038741517.1	XP_045267574.1
OG0007240	XP_038741518.1	XP_045267573.1
OG0007241	XP_038740762.1	XP_045258961.1
OG0007242	XP_038741526.1	XP_045267566.1
OG0007243	XP_038741523.1	XP_045267568.1
OG0007244	XP_038741522.1	XP_045267567.1
OG0007245	XP_038746494.1	XP_045259394.1
OG0007246	XP_038749561.1	XP_045259568.1
OG0007248	XP_038741531.1	XP_045267561.1
OG0007249	XP_038741504.1	XP_045267559.1
OG0007250	XP_038741503.1	XP_045267560.1
OG0007251	XP_038741498.1	XP_045267555.1
OG0007252	XP_038741497.1	XP_045267554.1
OG0007253	XP_038741495.1	XP_045267552.1
OG0007254	XP_038741494.1	XP_045267551.1
OG0007255	XP_038746642.1	XP_045258400.1
OG0007256	XP_038744879.1	XP_045267124.1
OG0007257	XP_038741487.1	XP_045267541.1
OG0007258	XP_038740222.1	XP_045267537.1
OG0007259	XP_038740224.1	XP_045267536.1
OG0007260	XP_038740225.1	XP_045267535.1
OG0007261	XP_038740226.1	XP_045267534.1
OG0007262	XP_038740227.1	XP_045267533.1
OG0007263	XP_038740239.1	XP_045267522.1
OG0007264	XP_038740238.1	XP_045267523.1
OG0007265	XP_038740234.1	XP_045267526.1
OG0007266	XP_038740233.1	XP_045267527.1
OG0007267	XP_038740232.1	XP_045267528.1
OG0007268	XP_038740231.1	XP_045267529.1
OG0007269	XP_038740229.1	XP_045267531.1
OG0007270	XP_038740228.1	XP_045267532.1
OG0007271	XP_038740240.1	XP_045267521.1
OG0007272	XP_038749595.1	XP_045269010.1
OG0007273	XP_038740260.1	XP_045267507.1
OG0007274	XP_038740261.1	XP_045267506.1
OG0007275	XP_038740262.1	XP_045267505.1
OG0007276	XP_038740263.1	XP_045267504.1
OG0007277	XP_038740264.1	XP_045267503.1
OG0007278	XP_038740266.1	XP_045267501.1
OG0007279	XP_038740267.1	XP_045267500.1
OG0007280	XP_038740268.1	XP_045267499.1
OG0007281	XP_038745383.1	XP_045260914.1
OG0007282	XP_038745393.1	XP_045260910.1
OG0007283	XP_038745395.1	XP_045260901.1
OG0007284	XP_038745396.1	XP_045260900.1
OG0007285	XP_038745398.1	XP_045260898.1
OG0007286	XP_038745399.1	XP_045260897.1
OG0007287	XP_038745400.1	XP_045260895.1
OG0007288	XP_038745403.1	XP_045260892.1
OG0007289	XP_038745402.1	XP_045260893.1
OG0007290	XP_038745405.1	XP_045260890.1
OG0007291	XP_038745406.1	XP_045260889.1
OG0007292	XP_038745407.1	XP_045260888.1
OG0007293	XP_038745408.1	XP_045260887.1
OG0007294	XP_038745410.1	XP_045260884.1
OG0007295	XP_038745409.1	XP_045260886.1
OG0007296	XP_038745411.1	XP_045260883.1
OG0007297	XP_038745412.1	XP_045260882.1
OG0007298	XP_038745414.1	XP_045260880.1
OG0007299	XP_038745415.1	XP_045260879.1
OG0007300	XP_038745416.1	XP_045260878.1
OG0007301	XP_038745417.1	XP_045260877.1
OG0007302	XP_038745418.1	XP_045260876.1
OG0007303	XP_038745419.1	XP_045260874.1
OG0007304	XP_038745420.1	XP_045260872.1
OG0007305	XP_038745422.1	XP_045260871.1
OG0007306	XP_038745423.1	XP_045260870.1
OG0007307	XP_038745424.1	XP_045260869.1
OG0007308	XP_038745425.1	XP_045260868.1
OG0007309	XP_038745444.1	XP_045260849.1
OG0007310	XP_038745443.1	XP_045260850.1
OG0007311	XP_038745442.1	XP_045260851.1
OG0007312	XP_038745441.1	XP_045260852.1
OG0007313	XP_038745439.1	XP_045260854.1
OG0007314	XP_038745438.1	XP_045260855.1
OG0007315	XP_038745437.1	XP_045260856.1
OG0007316	XP_038745432.1	XP_045260862.1
OG0007317	XP_038745431.1	XP_045260861.1
OG0007318	XP_038745430.1	XP_045260860.1
OG0007319	XP_038745429.1	XP_045260859.1
OG0007320	XP_038745428.1	XP_045260858.1
OG0007321	XP_038745434.1	XP_045260864.1
OG0007322	XP_038745435.1	XP_045260865.1
OG0007323	XP_038745446.1	XP_045260847.1
OG0007324	XP_038745447.1	XP_045260846.1
OG0007325	XP_038745449.1	XP_045260844.1
OG0007326	XP_038745450.1	XP_045260843.1
OG0007327	XP_038745451.1	XP_045260842.1
OG0007328	XP_038745452.1	XP_045260841.1
OG0007329	XP_038745453.1	XP_045260840.1
OG0007330	XP_038745454.1	XP_045260839.1
OG0007331	XP_038745455.1	XP_045260838.1
OG0007332	XP_038745456.1	XP_045260837.1
OG0007333	XP_038745458.1	XP_045260836.1
OG0007334	XP_038745459.1	XP_045260835.1
OG0007335	XP_038745460.1	XP_045260834.1
OG0007336	XP_038745461.1	XP_045260833.1
OG0007337	XP_038745462.1	XP_045260832.1
OG0007338	XP_038745463.1	XP_045260831.1
OG0007339	XP_038745464.1	XP_045260830.1
OG0007340	XP_038745467.1	XP_045260827.1
OG0007341	XP_038745468.1	XP_045260826.1
OG0007342	XP_038745470.1	XP_045260824.1
OG0007343	XP_038745471.1	XP_045260823.1
OG0007344	XP_038745472.1	XP_045260822.1
OG0007345	XP_038745473.1	XP_045260821.1
OG0007346	XP_038745474.1	XP_045260820.1
OG0007347	XP_038745477.1	XP_045260818.1
OG0007348	XP_038745478.1	XP_045260817.1
OG0007349	XP_038745479.1	XP_045260816.1
OG0007350	XP_038745481.1	XP_045260815.1
OG0007351	XP_038745484.1	XP_045260813.1
OG0007352	XP_038745486.1	XP_045260811.1
OG0007353	XP_038745487.1	XP_045260810.1
OG0007354	XP_038745488.1	XP_045260809.1
OG0007355	XP_038745491.1	XP_045260806.1
OG0007356	XP_038745492.1	XP_045260805.1
OG0007357	XP_038745495.1	XP_045260803.1
OG0007358	XP_038745496.1	XP_045260802.1
OG0007359	XP_038745497.1	XP_045260801.1
OG0007360	XP_038745498.1	XP_045260800.1
OG0007361	XP_038745530.1	XP_045260798.1
OG0007362	XP_038745529.1	XP_045260797.1
OG0007363	XP_038745528.1	XP_045260796.1
OG0007364	XP_038745517.1	XP_045260795.1
OG0007365	XP_038745518.1	XP_045260794.1
OG0007366	XP_038745519.1	XP_045260793.1
OG0007367	XP_038745520.1	XP_045260792.1
OG0007368	XP_038745527.1	XP_045260791.1
OG0007369	XP_038745526.1	XP_045260790.1
OG0007370	XP_038745523.1	XP_045260786.1
OG0007371	XP_038745525.1	XP_045260788.1
OG0007372	XP_038745533.1	XP_045260784.1
OG0007373	XP_038745516.1	XP_045260782.1
OG0007374	XP_038745515.1	XP_045260781.1
OG0007375	XP_038745513.1	XP_045260779.1
OG0007376	XP_038745512.1	XP_045260778.1
OG0007377	XP_038745511.1	XP_045260777.1
OG0007378	XP_038740090.1	XP_045258107.1
OG0007379	XP_038742252.1	XP_045266277.1
OG0007380	XP_038746692.1	XP_045258373.1
OG0007381	XP_038738855.1	XP_045256769.1
OG0007382	XP_038738856.1	XP_045256767.1
OG0007383	XP_038738857.1	XP_045256766.1
OG0007384	XP_038751937.1	XP_045256969.1
OG0007385	XP_038751953.1	XP_045256951.1
OG0007386	XP_038751952.1	XP_045256952.1
OG0007387	XP_038751941.1	XP_045256961.1
OG0007388	XP_038751949.1	XP_045256954.1
OG0007389	XP_038751948.1	XP_045256955.1
OG0007390	XP_038751947.1	XP_045256956.1
OG0007391	XP_038751945.1	XP_045256958.1
OG0007392	XP_038751944.1	XP_045256959.1
OG0007393	XP_038751942.1	XP_045256960.1
OG0007394	XP_038751940.1	XP_045256962.1
OG0007395	XP_038751910.1	XP_045256941.1
OG0007396	XP_038751911.1	XP_045256942.1
OG0007397	XP_038751912.1	XP_045256943.1
OG0007398	XP_038751913.1	XP_045256944.1
OG0007399	XP_038751914.1	XP_045256945.1
OG0007400	XP_038751915.1	XP_045256946.1
OG0007401	XP_038751916.1	XP_045256947.1
OG0007402	XP_038751919.1	XP_045256950.1
OG0007403	XP_038751938.1	XP_045256963.1
OG0007404	XP_038751959.1	XP_045256966.1
OG0007405	XP_038751960.1	XP_045256965.1
OG0007406	XP_038751962.1	XP_045256964.1
OG0007407	XP_038738682.1	XP_045267514.1
OG0007408	XP_038739522.1	XP_045257808.1
OG0007409	XP_038739523.1	XP_045257809.1
OG0007410	XP_038739525.1	XP_045257810.1
OG0007411	XP_038739526.1	XP_045257811.1
OG0007412	XP_038739527.1	XP_045257812.1
OG0007413	XP_038739528.1	XP_045257814.1
OG0007414	XP_038739529.1	XP_045257815.1
OG0007415	XP_038739530.1	XP_045257816.1
OG0007416	XP_038739531.1	XP_045257817.1
OG0007417	XP_038739532.1	XP_045257818.1
OG0007418	XP_038739533.1	XP_045257819.1
OG0007419	XP_038739541.1	XP_045257827.1
OG0007420	XP_038739540.1	XP_045257826.1
OG0007421	XP_038739539.1	XP_045257825.1
OG0007422	XP_038739538.1	XP_045257824.1
OG0007423	XP_038739536.1	XP_045257822.1
OG0007424	XP_038739535.1	XP_045257821.1
OG0007425	XP_038739543.1	XP_045257829.1
OG0007426	XP_038739544.1	XP_045257830.1
OG0007427	XP_038739545.1	XP_045257831.1
OG0007428	XP_038739548.1	XP_045257832.1
OG0007429	XP_038739549.1	XP_045257833.1
OG0007430	XP_038739550.1	XP_045257834.1
OG0007431	XP_038739552.1	XP_045257836.1
OG0007432	XP_038739553.1	XP_045257837.1
OG0007433	XP_038739556.1	XP_045257840.1
OG0007434	XP_038739557.1	XP_045257841.1
OG0007435	XP_038739558.1	XP_045257843.1
OG0007436	XP_038739559.1	XP_045257844.1
OG0007437	XP_038739562.1	XP_045257846.1
OG0007438	XP_038739564.1	XP_045257848.1
OG0007439	XP_038739565.1	XP_045257849.1
OG0007440	XP_038739566.1	XP_045257850.1
OG0007441	XP_038739567.1	XP_045257851.1
OG0007442	XP_038739569.1	XP_045257852.1
OG0007443	XP_038739570.1	XP_045257853.1
OG0007444	XP_038739572.1	XP_045257854.1
OG0007445	XP_038739573.1	XP_045257855.1
OG0007446	XP_038739574.1	XP_045257856.1
OG0007448	XP_038738675.1	XP_045257859.1
OG0007449	XP_038738676.1	XP_045257860.1
OG0007450	XP_038738677.1	XP_045257861.1
OG0007451	XP_038738678.1	XP_045257863.1
OG0007452	XP_038738679.1	XP_045257864.1
OG0007453	XP_038738680.1	XP_045257865.1
OG0007454	XP_038738681.1	XP_045257866.1
OG0007455	XP_038738683.1	XP_045257867.1
OG0007456	XP_038740318.1	XP_045258263.1
OG0007457	XP_038740319.1	XP_045258262.1
OG0007458	XP_038740320.1	XP_045258261.1
OG0007459	XP_038740321.1	XP_045258260.1
OG0007460	XP_038740322.1	XP_045258259.1
OG0007461	XP_038740323.1	XP_045258258.1
OG0007462	XP_038740324.1	XP_045256081.1
OG0007463	XP_038751935.1	XP_045256920.1
OG0007464	XP_038751934.1	XP_045256921.1
OG0007465	XP_038751933.1	XP_045256922.1
OG0007466	XP_038751932.1	XP_045256923.1
OG0007467	XP_038751931.1	XP_045256924.1
OG0007468	XP_038751930.1	XP_045256925.1
OG0007469	XP_038751929.1	XP_045256926.1
OG0007470	XP_038751928.1	XP_045256927.1
OG0007471	XP_038751926.1	XP_045256928.1
OG0007472	XP_038751925.1	XP_045256929.1
OG0007473	XP_038751924.1	XP_045256930.1
OG0007474	XP_038751923.1	XP_045256931.1
OG0007475	XP_038751922.1	XP_045256932.1
OG0007476	XP_038751921.1	XP_045256933.1
OG0007477	XP_038751901.1	XP_045256934.1
OG0007478	XP_038751902.1	XP_045256935.1
OG0007479	XP_038751904.1	XP_045256937.1
OG0007480	XP_038751905.1	XP_045256938.1
OG0007481	XP_038751906.1	XP_045256939.1
OG0007482	XP_038739521.1	XP_045257807.1
OG0007483	XP_038739520.1	XP_045257806.1
OG0007484	XP_038739519.1	XP_045257805.1
OG0007485	XP_038739517.1	XP_045265648.1
OG0007486	XP_038739514.1	XP_045265650.1
OG0007487	XP_038739513.1	XP_045265651.1
OG0007488	XP_038739759.1	XP_045265652.1
OG0007489	XP_038739760.1	XP_045265653.1
OG0007490	XP_038739761.1	XP_045265654.1
OG0007491	XP_038739762.1	XP_045265655.1
OG0007492	XP_038739763.1	XP_045265656.1
OG0007493	XP_038739764.1	XP_045265657.1
OG0007494	XP_038739765.1	XP_045265658.1
OG0007495	XP_038739766.1	XP_045265660.1
OG0007496	XP_038739768.1	XP_045265662.1
OG0007497	XP_038739769.1	XP_045265663.1
OG0007498	XP_038739770.1	XP_045265664.1
OG0007499	XP_038739772.1	XP_045265666.1
OG0007500	XP_038739774.1	XP_045265670.1
OG0007501	XP_038739775.1	XP_045265671.1
OG0007502	XP_038739777.1	XP_045265672.1
OG0007503	XP_038739778.1	XP_045265673.1
OG0007504	XP_038739779.1	XP_045265675.1
OG0007505	XP_038739780.1	XP_045265676.1
OG0007506	XP_038739781.1	XP_045265677.1
OG0007507	XP_038739782.1	XP_045265678.1
OG0007508	XP_038739783.1	XP_045265680.1
OG0007509	XP_038739784.1	XP_045265681.1
OG0007510	XP_038739785.1	XP_045265682.1
OG0007511	XP_038739786.1	XP_045265683.1
OG0007512	XP_038739787.1	XP_045265684.1
OG0007513	XP_038739788.1	XP_045265685.1
OG0007514	XP_038739789.1	XP_045265686.1
OG0007515	XP_038739791.1	XP_045265688.1
OG0007516	XP_038739792.1	XP_045265689.1
OG0007517	XP_038739797.1	XP_045265690.1
OG0007518	XP_038739798.1	XP_045265691.1
OG0007519	XP_038739799.1	XP_045265692.1
OG0007520	XP_038739800.1	XP_045265693.1
OG0007521	XP_038739802.1	XP_045265694.1
OG0007522	XP_038739805.1	XP_045265696.1
OG0007523	XP_038739399.1	XP_045261988.1
OG0007524	XP_038742482.1, XP_038748700.1	XP_045257635.1
OG0007526	XP_038743698.1	XP_045265076.1
OG0007527	XP_038739669.1	XP_045261984.1
OG0007528	XP_038739670.1	XP_045261983.1
OG0007529	XP_038739656.1	XP_045261959.1
OG0007530	XP_038739666.1	XP_045261250.1, XP_045261968.1
OG0007531	XP_038746021.1	XP_045271372.1
OG0007532	XP_038739651.1	XP_045269576.1
OG0007533	XP_038738673.1	XP_045258249.1
OG0007535	XP_038739643.1	XP_045269565.1
OG0007536	XP_038739639.1	XP_045269562.1
OG0007537	XP_038739637.1	XP_045269560.1
OG0007538	XP_038741981.1	XP_045258914.1
OG0007539	XP_038739646.1	XP_045269572.1
OG0007540	XP_038739647.1	XP_045269573.1
OG0007541	XP_038739388.1	XP_045269552.1
OG0007542	XP_038739391.1	XP_045269544.1
OG0007543	XP_038739392.1	XP_045269546.1
OG0007544	XP_038739393.1	XP_045269547.1
OG0007545	XP_038739394.1	XP_045269548.1
OG0007546	XP_038739691.1	XP_045269521.1
OG0007547	XP_038739689.1	XP_045269523.1
OG0007548	XP_038739683.1	XP_045269515.1
OG0007549	XP_038739682.1	XP_045269516.1
OG0007550	XP_038739681.1	XP_045269517.1
OG0007551	XP_038741891.1	XP_045269483.1
OG0007552	XP_038741892.1	XP_045269486.1
OG0007553	XP_038741893.1	XP_045269491.1
OG0007554	XP_038741894.1	XP_045269492.1
OG0007555	XP_038741896.1	XP_045269500.1
OG0007556	XP_038741897.1	XP_045269499.1
OG0007557	XP_038741898.1	XP_045269498.1
OG0007558	XP_038741899.1	XP_045269497.1
OG0007559	XP_038739444.1	XP_045269473.1
OG0007560	XP_038739442.1	XP_045269477.1
OG0007561	XP_038739441.1	XP_045269476.1
OG0007562	XP_038739448.1	XP_045269469.1
OG0007563	XP_038739449.1	XP_045269468.1
OG0007564	XP_038739450.1	XP_045269467.1
OG0007565	XP_038739447.1	XP_045269470.1
OG0007566	XP_038739451.1	XP_045269466.1
OG0007567	XP_038740429.1	XP_045257147.1
OG0007568	XP_038739438.1	XP_045269479.1
OG0007569	XP_038739436.1	XP_045256124.1
OG0007570	XP_038741911.1	XP_045256139.1
OG0007571	XP_038741915.1	XP_045256140.1
OG0007572	XP_038741910.1	XP_045256137.1
OG0007573	XP_038742568.1	XP_045262460.1
OG0007574	XP_038741928.1	XP_045258828.1
OG0007575	XP_038741926.1	XP_045258831.1
OG0007576	XP_038741930.1	XP_045258853.1
OG0007577	XP_038741932.1	XP_045258861.1
OG0007578	XP_038741933.1	XP_045258860.1
OG0007579	XP_038741944.1	XP_045258895.1
OG0007580	XP_038743611.1	XP_045263196.1
OG0007581	XP_038742205.1	XP_045263195.1
OG0007582	XP_038742203.1	XP_045263193.1
OG0007583	XP_038742202.1	XP_045263192.1
OG0007584	XP_038742201.1	XP_045263191.1
