Orthogroup	Colletotrichum_karsti	Colletotrichum_acutatum
OG0006301	XP_038742576.1	XP_060358029.1
OG0006302	XP_038741843.1	XP_060358921.1
OG0006303	XP_038742578.1	XP_060358927.1
OG0006304	XP_038742585.1	XP_060358936.1
OG0006305	XP_038749962.1	XP_060358937.1
OG0006306	XP_038742591.1	XP_060358939.1
OG0006307	XP_038742593.1	XP_060358941.1
OG0006308	XP_038742603.1	XP_060357204.1
OG0006309	XP_038742602.1	XP_060357203.1
OG0006310	XP_038742611.1	XP_060357200.1
OG0006311	XP_038742631.1	XP_060357736.1
OG0006312	XP_038742628.1	XP_060357734.1
OG0006313	XP_038742627.1	XP_060357733.1
OG0006314	XP_038742626.1	XP_060357732.1
OG0006315	XP_038742625.1	XP_060357731.1
OG0006316	XP_038742624.1	XP_060357729.1
OG0006317	XP_038742620.1	XP_060357727.1
OG0006318	XP_038742637.1	XP_060363030.1
OG0006319	XP_038742636.1	XP_060363031.1
OG0006320	XP_038746001.1	XP_060363037.1
OG0006321	XP_038742645.1	XP_060363040.1
OG0006322	XP_038742646.1	XP_060363041.1
OG0006323	XP_038742647.1	XP_060363042.1
OG0006324	XP_038742648.1	XP_060363043.1
OG0006325	XP_038742650.1	XP_060363045.1
OG0006326	XP_038742651.1	XP_060363046.1
OG0006327	XP_038742654.1	XP_060363049.1
OG0006328	XP_038742655.1	XP_060363050.1
OG0006329	XP_038742656.1	XP_060363051.1
OG0006330	XP_038745814.1	XP_060366026.1
OG0006331	XP_038745816.1	XP_060366029.1
OG0006332	XP_038745815.1	XP_060366030.1
OG0006333	XP_038745817.1	XP_060366031.1
OG0006334	XP_038745818.1	XP_060366032.1
OG0006335	XP_038745819.1	XP_060366033.1
OG0006336	XP_038745820.1	XP_060366034.1
OG0006337	XP_038745822.1	XP_060366035.1
OG0006338	XP_038745823.1	XP_060366036.1
OG0006339	XP_038745824.1	XP_060366037.1
OG0006340	XP_038745828.1	XP_060366040.1
OG0006341	XP_038745836.1	XP_060366043.1
OG0006342	XP_038745720.1	XP_060366046.1
OG0006343	XP_038745721.1	XP_060366047.1
OG0006344	XP_038745722.1	XP_060366048.1
OG0006345	XP_038745723.1	XP_060366049.1
OG0006346	XP_038745724.1	XP_060366051.1
OG0006347	XP_038745725.1	XP_060366052.1
OG0006348	XP_038745726.1	XP_060366055.1
OG0006349	XP_038745727.1	XP_060366056.1
OG0006350	XP_038745728.1	XP_060366057.1
OG0006351	XP_038745730.1	XP_060366059.1
OG0006352	XP_038745732.1	XP_060366062.1
OG0006353	XP_038745733.1	XP_060366063.1
OG0006354	XP_038745734.1	XP_060366065.1
OG0006355	XP_038745735.1	XP_060366066.1
OG0006356	XP_038745736.1	XP_060366067.1
OG0006357	XP_038745737.1	XP_060366068.1
OG0006358	XP_038745738.1	XP_060366070.1
OG0006359	XP_038745739.1	XP_060366071.1
OG0006360	XP_038745740.1	XP_060366072.1
OG0006361	XP_038745741.1	XP_060366075.1
OG0006362	XP_038745742.1	XP_060366076.1
OG0006363	XP_038745743.1	XP_060366078.1
OG0006364	XP_038745744.1	XP_060366079.1
OG0006366	XP_038745838.1	XP_060366082.1
OG0006367	XP_038745839.1	XP_060366083.1
OG0006368	XP_038745851.1	XP_060366091.1
OG0006369	XP_038745846.1	XP_060366090.1
OG0006370	XP_038745847.1	XP_060366089.1
OG0006371	XP_038745848.1	XP_060366087.1
OG0006372	XP_038745853.1	XP_060366092.1
OG0006373	XP_038745856.1	XP_060366095.1
OG0006374	XP_038745857.1	XP_060366097.1
OG0006375	XP_038745858.1	XP_060366098.1
OG0006376	XP_038745860.1	XP_060366100.1
OG0006377	XP_038745861.1	XP_060366101.1
OG0006378	XP_038741908.1	XP_060360593.1
OG0006379	XP_038747885.1	XP_060360595.1
OG0006380	XP_038747886.1	XP_060360596.1
OG0006381	XP_038747887.1	XP_060360597.1
OG0006382	XP_038747882.1	XP_060360605.1
OG0006383	XP_038745872.1	XP_060360610.1
OG0006384	XP_038745875.1	XP_060360612.1
OG0006385	XP_038745876.1	XP_060360613.1
OG0006386	XP_038745877.1	XP_060360614.1
OG0006387	XP_038747866.1	XP_060360621.1
OG0006388	XP_038747865.1	XP_060360620.1
OG0006389	XP_038747861.1	XP_060360629.1
OG0006390	XP_038748124.1	XP_060360630.1
OG0006391	XP_038747874.1	XP_060360635.1
OG0006392	XP_038747875.1	XP_060360636.1
OG0006393	XP_038747900.1	XP_060358447.1
OG0006394	XP_038747847.1	XP_060358454.1
OG0006395	XP_038747848.1	XP_060364595.1
OG0006396	XP_038747849.1	XP_060364594.1
OG0006397	XP_038747850.1	XP_060364592.1
OG0006398	XP_038747852.1	XP_060364589.1
OG0006399	XP_038747853.1	XP_060364588.1
OG0006400	XP_038747908.1	XP_060364585.1
OG0006401	XP_038747910.1	XP_060364583.1
OG0006402	XP_038747914.1	XP_060364577.1
OG0006403	XP_038747915.1	XP_060364576.1
OG0006404	XP_038743076.1	XP_060364573.1
OG0006405	XP_038747917.1	XP_060364571.1
OG0006406	XP_038747918.1	XP_060364570.1
OG0006407	XP_038747919.1	XP_060364569.1
OG0006408	XP_038747920.1	XP_060364568.1
OG0006409	XP_038747921.1	XP_060364567.1
OG0006410	XP_038747922.1	XP_060364566.1
OG0006411	XP_038747923.1	XP_060364565.1
OG0006412	XP_038747928.1	XP_060364561.1
OG0006413	XP_038747927.1	XP_060364560.1
OG0006414	XP_038747926.1	XP_060364559.1
OG0006415	XP_038747933.1	XP_060364556.1
OG0006416	XP_038747934.1	XP_060364555.1
OG0006417	XP_038747935.1	XP_060364554.1
OG0006418	XP_038747936.1	XP_060364553.1
OG0006419	XP_038747937.1	XP_060364551.1
OG0006420	XP_038747938.1	XP_060364550.1
OG0006421	XP_038747939.1	XP_060364549.1
OG0006422	XP_038744905.1	XP_060364548.1
OG0006423	XP_038747941.1	XP_060364545.1
OG0006424	XP_038747942.1	XP_060364544.1
OG0006425	XP_038747943.1	XP_060364543.1
OG0006426	XP_038744889.1	XP_060360586.1
OG0006427	XP_038744693.1	XP_060357168.1
OG0006428	XP_038748954.1	XP_060357170.1
OG0006429	XP_038744050.1	XP_060363590.1
OG0006430	XP_038744049.1	XP_060363589.1
OG0006431	XP_038744047.1	XP_060363587.1
OG0006433	XP_038744046.1	XP_060363580.1
OG0006434	XP_038744070.1	XP_060363577.1
OG0006435	XP_038744071.1	XP_060363576.1
OG0006436	XP_038744068.1	XP_060363575.1
OG0006437	XP_038744067.1	XP_060363574.1
OG0006438	XP_038744065.1	XP_060363570.1
OG0006439	XP_038744061.1	XP_060363566.1
OG0006440	XP_038744060.1	XP_060363565.1
OG0006441	XP_038744059.1	XP_060363564.1
OG0006442	XP_038744058.1	XP_060363563.1
OG0006443	XP_038744057.1	XP_060363561.1
OG0006444	XP_038740410.1	XP_060363557.1
OG0006445	XP_038740411.1	XP_060363554.1
OG0006446	XP_038742564.1	XP_060363552.1
OG0006447	XP_038744053.1	XP_060363549.1
OG0006448	XP_038744083.1	XP_060363545.1
OG0006449	XP_038744082.1	XP_060363544.1
OG0006450	XP_038744081.1	XP_060363541.1
OG0006451	XP_038744080.1	XP_060363539.1
OG0006452	XP_038744079.1	XP_060363538.1
OG0006453	XP_038744078.1	XP_060363537.1
OG0006454	XP_038744077.1	XP_060363536.1
OG0006455	XP_038744075.1	XP_060363534.1
OG0006456	XP_038744167.1	XP_060363527.1
OG0006457	XP_038744169.1	XP_060363526.1
OG0006458	XP_038744171.1	XP_060363524.1
OG0006459	XP_038744173.1	XP_060363522.1
OG0006460	XP_038744166.1	XP_060363521.1
OG0006461	XP_038744163.1	XP_060363518.1
OG0006462	XP_038744153.1	XP_060363514.1
OG0006463	XP_038744154.1	XP_060358519.1
OG0006464	XP_038744155.1	XP_060358520.1
OG0006465	XP_038744156.1	XP_060358521.1
OG0006466	XP_038744157.1	XP_060358522.1
OG0006467	XP_038744158.1	XP_060358523.1
OG0006468	XP_038744159.1	XP_060358524.1
OG0006469	XP_038744160.1	XP_060358525.1
OG0006470	XP_038744152.1	XP_060358527.1
OG0006471	XP_038744146.1	XP_060358529.1
OG0006472	XP_038744117.1	XP_060358532.1
OG0006473	XP_038744587.1	XP_060358533.1
OG0006474	XP_038744121.1	XP_060358536.1
OG0006475	XP_038744123.1	XP_060361006.1
OG0006476	XP_038744125.1	XP_060361009.1
OG0006477	XP_038744126.1	XP_060361010.1
OG0006478	XP_038744127.1	XP_060361011.1
OG0006479	XP_038744128.1	XP_060361012.1
OG0006480	XP_038744129.1	XP_060361013.1
OG0006481	XP_038744131.1	XP_060361016.1
OG0006482	XP_038744132.1	XP_060361017.1
OG0006483	XP_038744133.1	XP_060361018.1
OG0006484	XP_038744134.1	XP_060361019.1
OG0006485	XP_038744135.1	XP_060361020.1
OG0006486	XP_038744136.1	XP_060361021.1
OG0006487	XP_038744114.1	XP_060361023.1
OG0006488	XP_038744113.1	XP_060361024.1
OG0006489	XP_038744112.1	XP_060361025.1
OG0006490	XP_038744110.1	XP_060361027.1
OG0006491	XP_038744109.1	XP_060361028.1
OG0006492	XP_038744108.1	XP_060361029.1
OG0006493	XP_038744107.1	XP_060361030.1
OG0006494	XP_038744106.1	XP_060361033.1
OG0006495	XP_038744104.1	XP_060361034.1
OG0006496	XP_038744103.1	XP_060361035.1
OG0006497	XP_038744101.1	XP_060361036.1
OG0006498	XP_038744100.1	XP_060361038.1
OG0006499	XP_038744099.1	XP_060361039.1
OG0006500	XP_038744098.1	XP_060361040.1
OG0006501	XP_038744097.1	XP_060361041.1
OG0006502	XP_038744095.1	XP_060361044.1
OG0006503	XP_038744094.1	XP_060361045.1
OG0006504	XP_038744093.1	XP_060361046.1
OG0006505	XP_038744091.1	XP_060361047.1
OG0006506	XP_038744090.1	XP_060361048.1
OG0006507	XP_038744089.1	XP_060361050.1
OG0006508	XP_038746939.1, XP_038742329.1	XP_060361054.1
OG0006509	XP_038744180.1	XP_060358427.1
OG0006510	XP_038744185.1	XP_060358424.1
OG0006511	XP_038744187.1	XP_060358422.1
OG0006512	XP_038744188.1	XP_060358420.1
OG0006513	XP_038744189.1	XP_060358419.1
OG0006514	XP_038744190.1	XP_060358418.1
OG0006515	XP_038744192.1	XP_060358416.1
OG0006516	XP_038744196.1	XP_060358410.1
OG0006517	XP_038744197.1	XP_060358409.1
OG0006518	XP_038744198.1	XP_060358408.1
OG0006520	XP_038744211.1	XP_060358293.1
OG0006521	XP_038744210.1	XP_060358294.1
OG0006522	XP_038744209.1	XP_060358295.1
OG0006523	XP_038744204.1	XP_060358299.1
OG0006524	XP_038744205.1	XP_060358300.1
OG0006525	XP_038744206.1, XP_038749168.1	XP_060358301.1
OG0006526	XP_038744250.1	XP_060358307.1
OG0006527	XP_038744248.1	XP_060358309.1
OG0006528	XP_038744247.1	XP_060358310.1
OG0006529	XP_038744239.1	XP_060365892.1
OG0006530	XP_038744238.1	XP_060365893.1
OG0006531	XP_038747954.1	XP_060364539.1
OG0006532	XP_038747955.1	XP_060364537.1
OG0006533	XP_038747956.1	XP_060364536.1
OG0006534	XP_038747948.1	XP_060364534.1
OG0006535	XP_038747949.1	XP_060364533.1
OG0006536	XP_038747950.1	XP_060364532.1
OG0006537	XP_038747951.1	XP_060364531.1
OG0006538	XP_038747953.1	XP_060364528.1
OG0006539	XP_038747946.1	XP_060364527.1
OG0006540	XP_038747947.1	XP_060364525.1
OG0006541	XP_038747957.1	XP_060364524.1
OG0006542	XP_038747958.1	XP_060364523.1
OG0006543	XP_038747959.1	XP_060364522.1
OG0006544	XP_038747961.1	XP_060364519.1
OG0006545	XP_038747962.1	XP_060364518.1
OG0006546	XP_038747963.1	XP_060364517.1
OG0006547	XP_038747964.1	XP_060364516.1
OG0006548	XP_038747966.1	XP_060364514.1
OG0006549	XP_038747967.1	XP_060364513.1
OG0006550	XP_038747968.1	XP_060364512.1
OG0006551	XP_038747969.1	XP_060364511.1
OG0006552	XP_038747971.1	XP_060364509.1
OG0006553	XP_038747972.1	XP_060364508.1
OG0006554	XP_038747973.1	XP_060364507.1
OG0006555	XP_038747974.1	XP_060364506.1
OG0006556	XP_038747976.1	XP_060368257.1
OG0006558	XP_038747985.1	XP_060368248.1
OG0006559	XP_038747986.1	XP_060368247.1
OG0006560	XP_038747988.1	XP_060368245.1
OG0006561	XP_038747989.1	XP_060368244.1
OG0006562	XP_038747990.1	XP_060368243.1
OG0006563	XP_038747992.1	XP_060368241.1
OG0006564	XP_038747993.1	XP_060368240.1
OG0006565	XP_038747994.1	XP_060368239.1
OG0006566	XP_038747995.1	XP_060368236.1
OG0006567	XP_038747996.1	XP_060368235.1
OG0006568	XP_038747998.1	XP_060368233.1
OG0006569	XP_038747999.1	XP_060368232.1
OG0006570	XP_038748000.1	XP_060368231.1
OG0006571	XP_038748001.1	XP_060368230.1
OG0006572	XP_038748002.1	XP_060368229.1
OG0006573	XP_038748003.1	XP_060368228.1
OG0006574	XP_038748005.1	XP_060368226.1
OG0006575	XP_038748006.1	XP_060368225.1
OG0006576	XP_038748007.1	XP_060368224.1
OG0006577	XP_038748008.1	XP_060368223.1
OG0006578	XP_038748009.1	XP_060368222.1
OG0006579	XP_038748010.1	XP_060368221.1
OG0006580	XP_038748012.1	XP_060368219.1
OG0006581	XP_038748013.1	XP_060368218.1
OG0006582	XP_038748014.1	XP_060368217.1
OG0006583	XP_038748015.1	XP_060368216.1
OG0006584	XP_038748016.1	XP_060368214.1
OG0006585	XP_038748017.1	XP_060368213.1
OG0006586	XP_038748019.1	XP_060368211.1
OG0006587	XP_038748022.1	XP_060368208.1
OG0006588	XP_038748023.1	XP_060368207.1
OG0006589	XP_038748024.1	XP_060368206.1
OG0006590	XP_038748025.1	XP_060368205.1
OG0006591	XP_038748026.1	XP_060368204.1
OG0006592	XP_038748027.1	XP_060368203.1
OG0006593	XP_038748029.1	XP_060368201.1
OG0006594	XP_038748035.1	XP_060368200.1
OG0006595	XP_038748030.1	XP_060368196.1
OG0006596	XP_038748031.1	XP_060368194.1
OG0006597	XP_038748033.1	XP_060368192.1
OG0006598	XP_038748034.1	XP_060368190.1
OG0006599	XP_038748036.1	XP_060368189.1
OG0006600	XP_038748037.1	XP_060368187.1
OG0006601	XP_038748038.1	XP_060368186.1
OG0006602	XP_038748039.1	XP_060368185.1
OG0006603	XP_038748041.1	XP_060368183.1
OG0006604	XP_038748042.1	XP_060368182.1
OG0006605	XP_038748043.1	XP_060368181.1
OG0006606	XP_038748045.1	XP_060368179.1
OG0006607	XP_038748046.1	XP_060368178.1
OG0006608	XP_038739575.1	XP_060368172.1
OG0006609	XP_038739576.1	XP_060368171.1
OG0006610	XP_038739577.1	XP_060368170.1
OG0006611	XP_038739578.1	XP_060368169.1
OG0006612	XP_038739579.1	XP_060368168.1
OG0006613	XP_038739580.1	XP_060368167.1
OG0006614	XP_038739582.1	XP_060368165.1
OG0006615	XP_038739583.1	XP_060368164.1
OG0006616	XP_038743337.1	XP_060368253.1, XP_060368162.1, XP_060368254.1, XP_060365356.1
OG0006617	XP_038739625.1	XP_060368161.1
OG0006618	XP_038739624.1	XP_060368160.1
OG0006619	XP_038739623.1	XP_060368158.1
OG0006620	XP_038739622.1	XP_060368156.1
OG0006621	XP_038739621.1	XP_060368155.1
OG0006622	XP_038739620.1	XP_060368154.1
OG0006623	XP_038739619.1	XP_060368153.1
OG0006624	XP_038739617.1	XP_060368152.1
OG0006625	XP_038739616.1	XP_060368151.1
OG0006626	XP_038739615.1	XP_060368150.1
OG0006627	XP_038739614.1	XP_060368149.1
OG0006628	XP_038739613.1	XP_060368148.1
OG0006629	XP_038739612.1	XP_060368147.1
OG0006630	XP_038739611.1	XP_060368146.1
OG0006631	XP_038739610.1	XP_060368144.1
OG0006632	XP_038739587.1	XP_060368143.1
OG0006633	XP_038739588.1	XP_060368142.1
OG0006634	XP_038739589.1	XP_060368141.1
OG0006635	XP_038739590.1	XP_060368140.1
OG0006636	XP_038739591.1	XP_060368139.1
OG0006637	XP_038739592.1	XP_060368138.1
OG0006638	XP_038739593.1	XP_060368137.1
OG0006639	XP_038739595.1	XP_060368135.1
OG0006640	XP_038739596.1	XP_060368134.1
OG0006641	XP_038739597.1	XP_060368133.1
OG0006642	XP_038739598.1	XP_060368129.1
OG0006643	XP_038739599.1	XP_060368128.1
OG0006644	XP_038739600.1	XP_060368127.1
OG0006645	XP_038739601.1	XP_060368126.1
OG0006646	XP_038739602.1	XP_060368125.1
OG0006647	XP_038739603.1	XP_060368124.1
OG0006648	XP_038739605.1	XP_060359283.1
OG0006649	XP_038739606.1	XP_060359284.1
OG0006650	XP_038739607.1	XP_060359286.1
OG0006651	XP_038739608.1	XP_060359288.1
OG0006652	XP_038739609.1	XP_060359289.1
OG0006653	XP_038739586.1	XP_060359290.1
OG0006654	XP_038739626.1	XP_060359295.1
OG0006655	XP_038739627.1	XP_060359296.1
OG0006656	XP_038739628.1	XP_060359297.1
OG0006657	XP_038739629.1	XP_060359299.1
OG0006658	XP_038738797.1	XP_060359301.1
OG0006659	XP_038738798.1	XP_060359302.1
OG0006660	XP_038738799.1	XP_060359304.1
OG0006661	XP_038738801.1	XP_060364408.1
OG0006662	XP_038739633.1	XP_060364399.1
OG0006663	XP_038739632.1	XP_060364398.1
OG0006664	XP_038739630.1	XP_060364395.1
OG0006665	XP_038738796.1	XP_060364394.1
OG0006666	XP_038745266.1	XP_060371931.1
OG0006667	XP_038745267.1	XP_060371929.1
OG0006668	XP_038745268.1	XP_060371928.1
OG0006669	XP_038745270.1	XP_060371926.1
OG0006670	XP_038745273.1	XP_060371924.1
OG0006671	XP_038745274.1	XP_060371923.1
OG0006672	XP_038745275.1	XP_060371922.1
OG0006673	XP_038745277.1	XP_060371920.1
OG0006674	XP_038745278.1	XP_060371919.1
OG0006675	XP_038745279.1	XP_060371918.1
OG0006676	XP_038745280.1	XP_060371916.1
OG0006677	XP_038745281.1	XP_060371915.1
OG0006678	XP_038745282.1	XP_060371914.1
OG0006679	XP_038745283.1	XP_060371913.1
OG0006680	XP_038745284.1	XP_060371912.1
OG0006681	XP_038745285.1	XP_060371911.1
OG0006682	XP_038745286.1	XP_060371910.1
OG0006683	XP_038745287.1	XP_060371909.1
OG0006684	XP_038745288.1	XP_060371907.1
OG0006685	XP_038745290.1	XP_060371905.1
OG0006686	XP_038745291.1	XP_060371904.1
OG0006687	XP_038745292.1	XP_060371903.1
OG0006688	XP_038745293.1	XP_060371902.1
OG0006689	XP_038745294.1	XP_060371901.1
OG0006690	XP_038745295.1	XP_060371900.1
OG0006691	XP_038745296.1	XP_060371899.1
OG0006692	XP_038745297.1	XP_060371898.1
OG0006693	XP_038745298.1	XP_060371897.1
OG0006694	XP_038745301.1	XP_060371896.1
OG0006695	XP_038745302.1	XP_060371895.1
OG0006696	XP_038745303.1	XP_060371894.1
OG0006697	XP_038745304.1	XP_060371892.1
OG0006698	XP_038745305.1	XP_060371891.1
OG0006699	XP_038745306.1	XP_060371890.1
OG0006700	XP_038745307.1	XP_060371889.1
OG0006701	XP_038745308.1	XP_060371888.1
OG0006702	XP_038745309.1	XP_060371887.1
OG0006703	XP_038745310.1	XP_060371886.1
OG0006704	XP_038745311.1	XP_060371885.1
OG0006705	XP_038745312.1	XP_060371884.1
OG0006706	XP_038745313.1	XP_060371883.1
OG0006707	XP_038745314.1	XP_060371880.1
OG0006708	XP_038745315.1	XP_060371879.1
OG0006709	XP_038745316.1	XP_060371878.1
OG0006710	XP_038745318.1	XP_060371875.1
OG0006711	XP_038745319.1	XP_060371874.1
OG0006712	XP_038745321.1	XP_060371872.1
OG0006713	XP_038745323.1	XP_060371870.1
OG0006714	XP_038745325.1	XP_060371868.1
OG0006715	XP_038745326.1	XP_060371866.1
OG0006716	XP_038745327.1	XP_060371862.1
OG0006717	XP_038745328.1	XP_060371861.1
OG0006718	XP_038745332.1	XP_060371856.1
OG0006719	XP_038745339.1	XP_060371852.1
OG0006720	XP_038745338.1	XP_060371851.1
OG0006721	XP_038745336.1	XP_060371850.1
OG0006722	XP_038745335.1	XP_060371849.1
OG0006723	XP_038745334.1	XP_060371848.1
OG0006724	XP_038745333.1	XP_060371847.1
OG0006725	XP_038745346.1	XP_060371846.1
OG0006726	XP_038745347.1	XP_060371845.1
OG0006727	XP_038745348.1	XP_060371844.1
OG0006728	XP_038745349.1	XP_060371843.1
OG0006729	XP_038745353.1	XP_060371841.1
OG0006730	XP_038745354.1	XP_060371840.1
OG0006731	XP_038745355.1	XP_060371839.1
OG0006732	XP_038745356.1	XP_060371838.1
OG0006733	XP_038745357.1	XP_060371837.1
OG0006734	XP_038745358.1	XP_060371834.1
OG0006735	XP_038745360.1	XP_060371832.1
OG0006736	XP_038745361.1	XP_060371831.1
OG0006737	XP_038745362.1	XP_060371830.1
OG0006738	XP_038745363.1	XP_060371828.1
OG0006739	XP_038745364.1	XP_060371827.1
OG0006740	XP_038745365.1	XP_060371826.1
OG0006741	XP_038745366.1	XP_060371825.1
OG0006742	XP_038745368.1	XP_060371823.1
OG0006743	XP_038745371.1	XP_060371820.1
OG0006744	XP_038745372.1	XP_060371819.1
OG0006745	XP_038745373.1	XP_060371816.1
OG0006746	XP_038745375.1	XP_060371814.1
OG0006747	XP_038745376.1	XP_060371813.1
OG0006748	XP_038739057.1	XP_060371809.1
OG0006749	XP_038739059.1	XP_060371807.1
OG0006750	XP_038739060.1	XP_060371805.1
OG0006751	XP_038739061.1	XP_060371804.1
OG0006752	XP_038739062.1	XP_060371803.1
OG0006753	XP_038739063.1	XP_060371801.1
OG0006754	XP_038739064.1	XP_060371800.1
OG0006755	XP_038739066.1	XP_060371798.1
OG0006757	XP_038739067.1	XP_060371791.1
OG0006758	XP_038739068.1	XP_060371790.1
OG0006759	XP_038739069.1	XP_060371789.1
OG0006760	XP_038739072.1	XP_060371787.1
OG0006761	XP_038739073.1	XP_060371786.1
OG0006762	XP_038739075.1	XP_060371784.1
OG0006763	XP_038739077.1	XP_060371782.1
OG0006764	XP_038739078.1	XP_060371780.1
OG0006765	XP_038739081.1	XP_060371779.1
OG0006766	XP_038739085.1	XP_060371778.1
OG0006767	XP_038739084.1	XP_060371773.1
OG0006768	XP_038739083.1	XP_060371772.1
OG0006769	XP_038739082.1	XP_060371771.1
OG0006770	XP_038739717.1	XP_060371770.1
OG0006771	XP_038739718.1	XP_060371769.1
OG0006772	XP_038739719.1	XP_060371767.1
OG0006773	XP_038739720.1	XP_060371766.1
OG0006774	XP_038739721.1	XP_060371765.1
OG0006775	XP_038739722.1	XP_060371764.1
OG0006776	XP_038739094.1	XP_060371760.1
OG0006777	XP_038739093.1	XP_060371754.1
OG0006778	XP_038739092.1	XP_060371753.1
OG0006779	XP_038739091.1	XP_060371752.1
OG0006780	XP_038739090.1	XP_060371751.1
OG0006781	XP_038739089.1	XP_060371750.1
OG0006782	XP_038739088.1	XP_060371749.1
OG0006783	XP_038739087.1	XP_060371748.1
OG0006784	XP_038739086.1	XP_060371747.1
OG0006785	XP_038739707.1	XP_060371746.1
OG0006786	XP_038739708.1	XP_060371745.1
OG0006787	XP_038739709.1	XP_060371741.1
OG0006788	XP_038739710.1	XP_060371740.1
OG0006789	XP_038739711.1	XP_060371739.1
OG0006790	XP_038739712.1	XP_060371738.1
OG0006791	XP_038739080.1	XP_060371736.1
OG0006792	XP_038739713.1	XP_060371735.1
OG0006793	XP_038739706.1	XP_060371734.1
OG0006794	XP_038739676.1	XP_060371733.1
OG0006795	XP_038739701.1	XP_060371732.1
OG0006796	XP_038739702.1	XP_060371731.1
OG0006797	XP_038739703.1	XP_060371730.1
OG0006798	XP_038739431.1	XP_060371728.1
OG0006799	XP_038739421.1	XP_060371726.1
OG0006800	XP_038739422.1	XP_060371725.1
OG0006801	XP_038739423.1	XP_060371724.1
OG0006802	XP_038739420.1	XP_060371706.1
OG0006803	XP_038739418.1	XP_060358872.1
OG0006804	XP_038739415.1	XP_060358875.1
OG0006805	XP_038739413.1	XP_060358876.1
OG0006806	XP_038739412.1	XP_060358877.1
OG0006807	XP_038739411.1	XP_060358878.1
OG0006808	XP_038739410.1	XP_060358879.1
OG0006809	XP_038739409.1	XP_060358880.1
OG0006811	XP_038746875.1	XP_060357895.1
OG0006812	XP_038746868.1	XP_060357898.1
OG0006813	XP_038746869.1	XP_060358286.1
OG0006814	XP_038746870.1	XP_060358285.1
OG0006815	XP_038746871.1	XP_060358284.1
OG0006816	XP_038746872.1	XP_060358283.1
OG0006817	XP_038746866.1	XP_060358280.1
OG0006818	XP_038746568.1	XP_060358277.1
OG0006819	XP_038746864.1	XP_060358274.1
OG0006820	XP_038747558.1	XP_060357483.1
OG0006821	XP_038747304.1	XP_060357479.1
