Orthogroup	Colletotrichum_karsti	Colletotrichum_siamense
OG0005229	XP_038738942.1	XP_036497295.1
OG0005230	XP_038738941.1	XP_036498894.1
OG0005231	XP_038738939.1	XP_036498242.1
OG0005232	XP_038738938.1	XP_036498240.1
OG0005233	XP_038738936.1	XP_036498892.1
OG0005234	XP_038738935.1	XP_036498893.1
OG0005235	XP_038738930.1	XP_036498684.1
OG0005236	XP_038738929.1	XP_036497216.1
OG0005237	XP_038738927.1	XP_036498680.1
OG0005238	XP_038738926.1	XP_036497215.1
OG0005239	XP_038738925.1	XP_036498679.1
OG0005240	XP_038738924.1	XP_036497214.1
OG0005241	XP_038738923.1	XP_036498678.1
OG0005242	XP_038738922.1	XP_036498430.1
OG0005243	XP_038738921.1	XP_036498455.1
OG0005244	XP_038738920.1	XP_036498460.1
OG0005245	XP_038738919.1	XP_036498179.1
OG0005246	XP_038738918.1	XP_036498271.1
OG0005247	XP_038738916.1	XP_036498453.1
OG0005248	XP_038738915.1	XP_036498454.1
OG0005249	XP_038738914.1	XP_036497351.1
OG0005250	XP_038738913.1	XP_036497352.1
OG0005251	XP_038738911.1	XP_036497356.1
OG0005252	XP_038738909.1	XP_036497353.1
OG0005253	XP_038738908.1	XP_036497354.1
OG0005254	XP_038738907.1	XP_036497359.1
OG0005255	XP_038738906.1	XP_036497360.1
OG0005256	XP_038738905.1	XP_036497358.1
OG0005257	XP_038744728.1	XP_036495620.1
OG0005258	XP_038738736.1	XP_036490563.1
OG0005259	XP_038738737.1	XP_036491113.1
OG0005260	XP_038738738.1	XP_036491109.1
OG0005261	XP_038738739.1	XP_036491108.1
OG0005262	XP_038738740.1	XP_036491111.1
OG0005263	XP_038738741.1	XP_036491110.1
OG0005264	XP_038738743.1	XP_036490529.1
OG0005265	XP_038738744.1	XP_036490522.1
OG0005266	XP_038738745.1	XP_036490523.1
OG0005267	XP_038738749.1	XP_036490520.1
OG0005268	XP_038738751.1	XP_036490521.1
OG0005269	XP_038750163.1	XP_036489767.1
OG0005270	XP_038741797.1	XP_036492897.1
OG0005271	XP_038750097.1	XP_036489454.1
OG0005272	XP_038750096.1	XP_036489354.1
OG0005273	XP_038750095.1	XP_036489903.1
OG0005274	XP_038750094.1	XP_036489902.1
OG0005275	XP_038750093.1	XP_036489905.1
OG0005276	XP_038750139.1	XP_036489305.1
OG0005277	XP_038750138.1	XP_036489901.1
OG0005278	XP_038750137.1	XP_036489341.1
OG0005279	XP_038750136.1	XP_036489337.1
OG0005280	XP_038750135.1	XP_036489336.1
OG0005281	XP_038750134.1	XP_036490007.1
OG0005282	XP_038750133.1	XP_036489342.1
OG0005283	XP_038750132.1	XP_036490019.1
OG0005284	XP_038750131.1	XP_036489879.1
OG0005285	XP_038750130.1	XP_036489706.1
OG0005286	XP_038750129.1	XP_036489878.1
OG0005287	XP_038750128.1	XP_036489877.1
OG0005288	XP_038750127.1	XP_036489876.1
OG0005289	XP_038750126.1	XP_036489875.1
OG0005290	XP_038750124.1	XP_036489873.1
OG0005291	XP_038750108.1	XP_036489807.1
OG0005292	XP_038750104.1	XP_036489808.1
OG0005293	XP_038750103.1	XP_036489908.1
OG0005294	XP_038750102.1	XP_036489906.1
OG0005295	XP_038750101.1	XP_036489909.1
OG0005296	XP_038750140.1	XP_036489306.1
OG0005297	XP_038750141.1	XP_036489806.1
OG0005298	XP_038750142.1	XP_036489507.1
OG0005299	XP_038750121.1	XP_036489975.1
OG0005300	XP_038750120.1	XP_036489705.1
OG0005301	XP_038750113.1	XP_036489071.1
OG0005302	XP_038750114.1	XP_036489662.1
OG0005303	XP_038750116.1	XP_036489061.1
OG0005304	XP_038750147.1	XP_036489416.1
OG0005305	XP_038750146.1	XP_036489615.1
OG0005306	XP_038750145.1	XP_036489602.1
OG0005307	XP_038750144.1	XP_036489603.1
OG0005308	XP_038750298.1	XP_036489215.1
OG0005309	XP_038750306.1	XP_036489755.1
OG0005310	XP_038750309.1	XP_036489760.1
OG0005311	XP_038750274.1	XP_036489246.1
OG0005312	XP_038750278.1	XP_036489678.1
OG0005314	XP_038750270.1	XP_036489188.1
OG0005315	XP_038750267.1	XP_036489751.1
OG0005316	XP_038750266.1	XP_036489593.1
OG0005317	XP_038750265.1	XP_036489594.1
OG0005318	XP_038750264.1	XP_036489036.1
OG0005319	XP_038750263.1	XP_036489589.1
OG0005320	XP_038750262.1	XP_036489819.1
OG0005321	XP_038750261.1	XP_036489590.1
OG0005322	XP_038750260.1	XP_036489591.1
OG0005323	XP_038750259.1	XP_036489180.1
OG0005324	XP_038750258.1	XP_036489277.1
OG0005325	XP_038750256.1	XP_036489184.1
OG0005326	XP_038750255.1	XP_036489183.1
OG0005327	XP_038750250.1	XP_036489360.1
OG0005328	XP_038750251.1	XP_036489040.1
OG0005329	XP_038750253.1	XP_036489592.1
OG0005330	XP_038750248.1	XP_036489042.1
OG0005331	XP_038750245.1	XP_036489173.1
OG0005332	XP_038750244.1	XP_036489436.1
OG0005333	XP_038750243.1	XP_036489045.1
OG0005334	XP_038750242.1	XP_036489062.1
OG0005335	XP_038750241.1	XP_036489063.1
OG0005336	XP_038750240.1	XP_036489064.1
OG0005337	XP_038750239.1	XP_036489065.1
OG0005338	XP_038750237.1	XP_036489067.1
OG0005339	XP_038750236.1	XP_036489069.1
OG0005340	XP_038750235.1	XP_036489235.1
OG0005341	XP_038750234.1	XP_036489070.1
OG0005342	XP_038750233.1	XP_036489805.1
OG0005343	XP_038750232.1	XP_036489607.1
OG0005344	XP_038750229.1	XP_036489605.1
OG0005345	XP_038750225.1	XP_036489609.1
OG0005346	XP_038750224.1	XP_036489608.1
OG0005347	XP_038750223.1	XP_036489654.1
OG0005348	XP_038750222.1	XP_036489646.1
OG0005349	XP_038750221.1	XP_036489650.1
OG0005350	XP_038750219.1	XP_036489655.1
OG0005351	XP_038750218.1	XP_036489656.1
OG0005352	XP_038750217.1	XP_036489429.1
OG0005353	XP_038750216.1	XP_036489428.1
OG0005354	XP_038750215.1	XP_036489107.1
OG0005355	XP_038750214.1	XP_036489106.1
OG0005356	XP_038750213.1	XP_036489109.1
OG0005357	XP_038750212.1	XP_036489108.1
OG0005358	XP_038750211.1	XP_036489105.1
OG0005359	XP_038750210.1	XP_036489104.1
OG0005360	XP_038750209.1	XP_036489434.1
OG0005361	XP_038750208.1	XP_036489612.1
OG0005362	XP_038750207.1	XP_036489613.1
OG0005363	XP_038750200.1	XP_036489653.1
OG0005364	XP_038750201.1	XP_036489645.1
OG0005365	XP_038744551.1	XP_036490462.1
OG0005366	XP_038744550.1	XP_036490461.1
OG0005367	XP_038744558.1	XP_036490397.1
OG0005368	XP_038744557.1	XP_036490398.1
OG0005369	XP_038744556.1	XP_036490399.1
OG0005370	XP_038744555.1	XP_036490392.1
OG0005371	XP_038744554.1	XP_036490393.1
OG0005372	XP_038744553.1	XP_036490394.1
OG0005373	XP_038744546.1	XP_036490509.1
OG0005374	XP_038744543.1	XP_036490978.1
OG0005375	XP_038744542.1	XP_036490435.1
OG0005376	XP_038744541.1	XP_036490436.1
OG0005377	XP_038744540.1	XP_036490437.1
OG0005378	XP_038744538.1	XP_036490439.1
OG0005379	XP_038744521.1	XP_036491146.1
OG0005380	XP_038739144.1	XP_036491319.1
OG0005381	XP_038744529.1	XP_036490156.1
OG0005383	XP_038744532.1	XP_036491185.1
OG0005384	XP_038744514.1	XP_036491265.1
OG0005385	XP_038744515.1	XP_036491184.1
OG0005386	XP_038744561.1	XP_036490310.1
OG0005387	XP_038744484.1	XP_036490617.1
OG0005388	XP_038744485.1	XP_036490618.1
OG0005389	XP_038744486.1	XP_036490619.1
OG0005390	XP_038744487.1	XP_036490788.1
OG0005391	XP_038744488.1	XP_036490787.1
OG0005392	XP_038744489.1	XP_036490793.1
OG0005393	XP_038744490.1	XP_036491226.1
OG0005394	XP_038744491.1	XP_036491224.1
OG0005395	XP_038744492.1	XP_036491223.1
OG0005396	XP_038744493.1	XP_036491222.1
OG0005397	XP_038744497.1	XP_036490790.1
OG0005398	XP_038744496.1	XP_036490789.1
OG0005399	XP_038744495.1	XP_036490579.1
OG0005400	XP_038744494.1	XP_036490298.1
OG0005401	XP_038744498.1	XP_036490577.1
OG0005402	XP_038744499.1	XP_036490578.1
OG0005403	XP_038742374.1	XP_036495701.1
OG0005404	XP_038749115.1	XP_036490358.1
OG0005405	XP_038749114.1	XP_036491013.1
OG0005406	XP_038747422.1	XP_036492211.1
OG0005407	XP_038739933.1	XP_036492685.1
OG0005408	XP_038749112.1	XP_036490862.1
OG0005409	XP_038749110.1	XP_036490730.1
OG0005410	XP_038749109.1	XP_036490347.1
OG0005411	XP_038749108.1	XP_036490860.1
OG0005412	XP_038749107.1	XP_036490346.1
OG0005413	XP_038749105.1	XP_036490748.1
OG0005414	XP_038749104.1	XP_036490747.1
OG0005415	XP_038749103.1	XP_036490826.1
OG0005416	XP_038749096.1	XP_036490304.1
OG0005417	XP_038749097.1	XP_036490301.1
OG0005418	XP_038749098.1	XP_036490302.1
OG0005419	XP_038749099.1	XP_036491129.1
OG0005420	XP_038749100.1	XP_036491130.1
OG0005421	XP_038749101.1	XP_036490746.1
OG0005422	XP_038749095.1	XP_036490300.1
OG0005423	XP_038749094.1	XP_036490299.1
OG0005424	XP_038749093.1	XP_036491131.1
OG0005425	XP_038749091.1	XP_036491161.1
OG0005426	XP_038749090.1	XP_036491010.1
OG0005427	XP_038749089.1	XP_036491050.1
OG0005428	XP_038749087.1	XP_036490867.1
OG0005429	XP_038749085.1	XP_036490372.1
OG0005430	XP_038749084.1	XP_036490371.1
OG0005431	XP_038749083.1	XP_036490501.1
OG0005432	XP_038749078.1	XP_036490376.1
OG0005433	XP_038749077.1	XP_036490377.1
OG0005434	XP_038749069.1	XP_036490969.1
OG0005435	XP_038749070.1	XP_036490962.1
OG0005436	XP_038749071.1	XP_036490963.1
OG0005437	XP_038749072.1	XP_036490964.1
OG0005438	XP_038749074.1	XP_036490965.1
OG0005439	XP_038749075.1	XP_036491052.1
OG0005440	XP_038749068.1	XP_036490968.1
OG0005441	XP_038749067.1	XP_036490967.1
OG0005442	XP_038739439.1	XP_036492312.1
OG0005443	XP_038738684.1, XP_038738723.1, XP_038738670.1, XP_038743452.1	XP_036501825.1
OG0005444	XP_038742350.1	XP_036496292.1
OG0005445	XP_038742349.1	XP_036496291.1
OG0005446	XP_038742364.1	XP_036495511.1
OG0005447	XP_038742366.1	XP_036495512.1
OG0005449	XP_038742367.1	XP_036496360.1
OG0005450	XP_038742368.1	XP_036496359.1
OG0005451	XP_038742369.1	XP_036495604.1
OG0005452	XP_038742347.1	XP_036495460.1
OG0005453	XP_038742348.1	XP_036496413.1
OG0005454	XP_038742371.1	XP_036496597.1
OG0005455	XP_038742372.1	XP_036496596.1
OG0005456	XP_038742874.1	XP_036488085.1
OG0005457	XP_038740476.1	XP_036495758.1
OG0005458	XP_038740475.1	XP_036495759.1
OG0005459	XP_038740474.1	XP_036496659.1
OG0005460	XP_038740473.1	XP_036496658.1
OG0005461	XP_038740482.1	XP_036495755.1
OG0005463	XP_038740487.1	XP_036495756.1
OG0005464	XP_038740485.1	XP_036495757.1
OG0005465	XP_038740484.1	XP_036495754.1
OG0005466	XP_038747683.1	XP_036496104.1
OG0005467	XP_038740468.1	XP_036496661.1
OG0005468	XP_038740500.1	XP_036496491.1
OG0005470	XP_038744118.1	XP_036494361.1
OG0005471	XP_038746676.1	XP_036497364.1
OG0005472	XP_038742857.1	XP_036488436.1
OG0005473	XP_038740548.1	XP_036497015.1
OG0005474	XP_038740553.1	XP_036496983.1
OG0005475	XP_038741779.1	XP_036492177.1
OG0005476	XP_038740544.1	XP_036495941.1
OG0005477	XP_038740532.1	XP_036495641.1
OG0005478	XP_038740531.1	XP_036495649.1
OG0005479	XP_038740530.1	XP_036495650.1
OG0005480	XP_038740529.1	XP_036495647.1
OG0005481	XP_038740528.1	XP_036495648.1
OG0005482	XP_038740518.1	XP_036496542.1
OG0005483	XP_038740517.1	XP_036496535.1
OG0005484	XP_038740513.1	XP_036496148.1
OG0005485	XP_038740512.1	XP_036496536.1
OG0005486	XP_038740507.1	XP_036495592.1
OG0005487	XP_038740506.1	XP_036495593.1
OG0005488	XP_038740555.1	XP_036496937.1
OG0005489	XP_038740558.1	XP_036496763.1
OG0005490	XP_038740560.1	XP_036495939.1
OG0005491	XP_038740561.1	XP_036495940.1
OG0005492	XP_038740556.1	XP_036496761.1
OG0005493	XP_038740563.1	XP_036495660.1
OG0005494	XP_038740564.1	XP_036496145.1
OG0005495	XP_038743622.1	XP_036496210.1
OG0005496	XP_038743621.1	XP_036495319.1
OG0005497	XP_038743620.1	XP_036495312.1
OG0005498	XP_038740579.1	XP_036495311.1
OG0005499	XP_038740578.1	XP_036495314.1
OG0005500	XP_038740576.1	XP_036495317.1
OG0005501	XP_038740570.1	XP_036496146.1
OG0005502	XP_038744266.1	XP_036497305.1
OG0005503	XP_038744267.1	XP_036497040.1
OG0005504	XP_038744268.1	XP_036498920.1
OG0005505	XP_038744269.1	XP_036497099.1
OG0005506	XP_038750424.1	XP_036497095.1
OG0005507	XP_038750428.1	XP_036497975.1
OG0005508	XP_038750429.1	XP_036497974.1
OG0005509	XP_038750430.1	XP_036497206.1
OG0005510	XP_038750431.1	XP_036497207.1
OG0005511	XP_038750432.1	XP_036498633.1
OG0005512	XP_038750434.1	XP_036498640.1
OG0005513	XP_038750435.1	XP_036497210.1
OG0005514	XP_038750436.1	XP_036498639.1
OG0005515	XP_038750437.1	XP_036497209.1
OG0005516	XP_038750438.1	XP_036497211.1
OG0005517	XP_038750439.1	XP_036498137.1
OG0005518	XP_038750440.1	XP_036498336.1
OG0005519	XP_038750441.1	XP_036498337.1
OG0005520	XP_038750442.1	XP_036498165.1
OG0005521	XP_038750443.1	XP_036498099.1
OG0005522	XP_038750444.1	XP_036498324.1
OG0005523	XP_038750445.1	XP_036498335.1
OG0005524	XP_038750575.1	XP_036498338.1
OG0005525	XP_038750574.1	XP_036498754.1
OG0005526	XP_038750573.1	XP_036498755.1
OG0005527	XP_038750572.1	XP_036497327.1
OG0005528	XP_038750571.1	XP_036498758.1
OG0005529	XP_038750570.1	XP_036498138.1
OG0005530	XP_038750568.1	XP_036498762.1
OG0005531	XP_038750567.1	XP_036498763.1
OG0005532	XP_038750566.1	XP_036497134.1
OG0005533	XP_038750565.1	XP_036498126.1
OG0005534	XP_038750562.1	XP_036498111.1
OG0005535	XP_038750561.1	XP_036497977.1
OG0005536	XP_038750560.1	XP_036497982.1
OG0005537	XP_038750559.1	XP_036497981.1
OG0005538	XP_038750558.1	XP_036497980.1
OG0005539	XP_038750557.1	XP_036497979.1
OG0005540	XP_038750556.1	XP_036497976.1
OG0005541	XP_038750555.1	XP_036498110.1
OG0005542	XP_038750553.1	XP_036498856.1
OG0005543	XP_038750552.1	XP_036498857.1
OG0005544	XP_038750551.1	XP_036498855.1
OG0005545	XP_038750550.1	XP_036498852.1
OG0005546	XP_038750549.1	XP_036498853.1
OG0005547	XP_038750547.1	XP_036498851.1
OG0005548	XP_038750546.1	XP_036498858.1
OG0005549	XP_038750545.1	XP_036498859.1
OG0005550	XP_038744320.1	XP_036497820.1
OG0005551	XP_038744321.1	XP_036497819.1
OG0005552	XP_038744322.1	XP_036497822.1
OG0005553	XP_038744323.1	XP_036497821.1
OG0005554	XP_038744324.1	XP_036497824.1
OG0005555	XP_038744325.1	XP_036497823.1
OG0005556	XP_038744326.1	XP_036497826.1
OG0005557	XP_038744327.1	XP_036497825.1
OG0005558	XP_038744328.1	XP_036497818.1
OG0005559	XP_038744329.1	XP_036497817.1
OG0005560	XP_038744333.1	XP_036498815.1
OG0005561	XP_038744332.1	XP_036498236.1
OG0005562	XP_038744331.1	XP_036498812.1
OG0005563	XP_038744330.1	XP_036498813.1
OG0005564	XP_038744341.1	XP_036498819.1
OG0005565	XP_038744346.1	XP_036498818.1
OG0005566	XP_038744345.1	XP_036498239.1
OG0005567	XP_038744344.1	XP_036498238.1
OG0005568	XP_038744343.1	XP_036497291.1
OG0005569	XP_038744354.1	XP_036497284.1
OG0005570	XP_038744351.1	XP_036497288.1
OG0005571	XP_038744350.1	XP_036497287.1
OG0005572	XP_038744348.1	XP_036497290.1
OG0005573	XP_038744347.1	XP_036497289.1
OG0005574	XP_038746541.1	XP_036498414.1
OG0005575	XP_038746542.1	XP_036498411.1
OG0005576	XP_038744385.1	XP_036498390.1
OG0005577	XP_038744383.1	XP_036498395.1
OG0005578	XP_038744382.1	XP_036498392.1
OG0005579	XP_038744381.1	XP_036498393.1
OG0005580	XP_038744478.1	XP_036497710.1
OG0005581	XP_038744393.1	XP_036497502.1
OG0005582	XP_038744395.1	XP_036497500.1
OG0005583	XP_038746544.1	XP_036498584.1
OG0005584	XP_038746545.1	XP_036498427.1
OG0005585	XP_038746546.1	XP_036498161.1
OG0005586	XP_038746547.1	XP_036498160.1
OG0005587	XP_038746548.1	XP_036498159.1
OG0005588	XP_038744389.1	XP_036498396.1
OG0005589	XP_038744392.1	XP_036497497.1
OG0005590	XP_038744397.1	XP_036497501.1
OG0005591	XP_038744398.1	XP_036497504.1
OG0005592	XP_038742789.1	XP_036488645.1
OG0005593	XP_038746535.1	XP_036498302.1
OG0005594	XP_038750312.1	XP_036489318.1
OG0005595	XP_038744364.1	XP_036497994.1
OG0005596	XP_038744369.1	XP_036497516.1
OG0005597	XP_038744368.1	XP_036498522.1
OG0005598	XP_038744367.1	XP_036497384.1
OG0005599	XP_038744366.1	XP_036497385.1
OG0005601	XP_038744701.1	XP_036495487.1
OG0005602	XP_038744703.1	XP_036495283.1
OG0005603	XP_038744704.1	XP_036495286.1
OG0005604	XP_038744705.1	XP_036495285.1
OG0005606	XP_038744706.1	XP_036495287.1
OG0005607	XP_038744707.1	XP_036495290.1
OG0005608	XP_038744708.1	XP_036495289.1
OG0005609	XP_038744709.1	XP_036495291.1
OG0005610	XP_038744711.1	XP_036495825.1
OG0005611	XP_038744712.1	XP_036496421.1
OG0005612	XP_038744713.1	XP_036495827.1
OG0005613	XP_038744714.1	XP_036496431.1
OG0005614	XP_038744715.1	XP_036495828.1
OG0005615	XP_038744717.1	XP_036495829.1
OG0005616	XP_038744718.1	XP_036495815.1
OG0005617	XP_038744723.1	XP_036495631.1
OG0005618	XP_038744724.1	XP_036495638.1
OG0005619	XP_038744730.1	XP_036496187.1
OG0005620	XP_038744734.1	XP_036496351.1
OG0005621	XP_038744735.1	XP_036492301.1, XP_036495763.1
OG0005622	XP_038744737.1	XP_036496193.1
OG0005623	XP_038744738.1	XP_036496008.1
OG0005624	XP_038744744.1	XP_036496018.1
OG0005625	XP_038744745.1	XP_036496017.1
OG0005626	XP_038744747.1	XP_036496713.1
OG0005627	XP_038744748.1	XP_036496714.1
OG0005628	XP_038744749.1	XP_036496715.1
OG0005629	XP_038744751.1	XP_036496709.1
OG0005630	XP_038744753.1	XP_036496706.1
OG0005631	XP_038744755.1	XP_036495802.1
OG0005632	XP_038744756.1	XP_036495801.1
OG0005633	XP_038744761.1	XP_036495794.1
OG0005634	XP_038744760.1	XP_036495797.1
OG0005635	XP_038744759.1	XP_036495798.1
OG0005636	XP_038744758.1	XP_036495799.1
OG0005637	XP_038744757.1	XP_036495800.1
OG0005638	XP_038744764.1	XP_036495554.1
OG0005639	XP_038744692.1	XP_036490499.1
OG0005640	XP_038744769.1	XP_036495384.1
OG0005641	XP_038744770.1	XP_036495383.1
OG0005642	XP_038741435.1	XP_036490340.1
OG0005643	XP_038744778.1	XP_036495913.1
OG0005644	XP_038744779.1	XP_036495912.1
OG0005645	XP_038744781.1	XP_036495390.1
OG0005646	XP_038744790.1	XP_036495729.1
OG0005647	XP_038744791.1	XP_036495726.1
OG0005648	XP_038744792.1	XP_036495725.1
OG0005649	XP_038744793.1	XP_036495728.1
OG0005650	XP_038744796.1	XP_036496545.1
OG0005651	XP_038741053.1	XP_036490832.1
OG0005652	XP_038744799.1	XP_036496409.1
OG0005653	XP_038744800.1	XP_036496408.1
OG0005654	XP_038744801.1	XP_036496407.1
OG0005655	XP_038744858.1	XP_036495841.1
OG0005656	XP_038744824.1	XP_036496654.1
OG0005657	XP_038744823.1	XP_036496653.1
OG0005658	XP_038746233.1	XP_036492293.1
OG0005659	XP_038744822.1	XP_036495840.1
OG0005660	XP_038746260.1	XP_036502832.1
OG0005661	XP_038744820.1	XP_036495844.1
OG0005662	XP_038744819.1	XP_036495843.1
OG0005663	XP_038744808.1	XP_036496953.1
OG0005664	XP_038744809.1	XP_036496954.1
OG0005665	XP_038744810.1	XP_036496969.1
OG0005666	XP_038744811.1	XP_036495751.1
OG0005667	XP_038744812.1	XP_036496737.1
OG0005668	XP_038744813.1	XP_036496736.1
OG0005669	XP_038744815.1	XP_036496738.1
OG0005670	XP_038744817.1	XP_036496741.1
OG0005671	XP_038744806.1	XP_036496968.1
OG0005672	XP_038744805.1	XP_036496967.1
OG0005673	XP_038744856.1	XP_036496648.1
OG0005674	XP_038744854.1	XP_036496616.1
OG0005675	XP_038744852.1	XP_036496618.1
OG0005676	XP_038744851.1	XP_036496617.1
OG0005677	XP_038744862.1	XP_036496816.1
OG0005678	XP_038744840.1	XP_036496815.1
OG0005679	XP_038744847.1	XP_036496281.1
OG0005680	XP_038744846.1	XP_036496280.1
OG0005681	XP_038744868.1	XP_036496376.1
OG0005682	XP_038744869.1	XP_036496464.1
OG0005683	XP_038747755.1	XP_036488760.1
OG0005684	XP_038746467.1	XP_036498443.1
OG0005685	XP_038744870.1	XP_036496465.1
OG0005686	XP_038744872.1	XP_036496462.1
OG0005687	XP_038744873.1	XP_036496463.1
OG0005689	XP_038744900.1	XP_036496206.1
OG0005690	XP_038740259.1	XP_036494790.1
OG0005691	XP_038740257.1	XP_036494596.1
OG0005692	XP_038740255.1	XP_036494796.1
OG0005693	XP_038740253.1	XP_036494793.1
OG0005694	XP_038740250.1	XP_036494666.1
OG0005695	XP_038740271.1	XP_036494099.1
OG0005696	XP_038740272.1	XP_036494100.1
OG0005697	XP_038740274.1	XP_036494097.1
OG0005698	XP_038740275.1	XP_036494098.1
OG0005699	XP_038740276.1	XP_036494095.1
OG0005700	XP_038740277.1	XP_036494096.1
OG0005701	XP_038740279.1	XP_036494094.1
OG0005702	XP_038740280.1	XP_036494091.1
OG0005703	XP_038740281.1	XP_036494092.1
OG0005704	XP_038740282.1	XP_036493917.1
OG0005705	XP_038740283.1	XP_036493916.1
OG0005706	XP_038740284.1	XP_036493915.1
OG0005707	XP_038740285.1	XP_036493914.1
OG0005708	XP_038740286.1	XP_036493921.1
OG0005709	XP_038740288.1	XP_036493919.1
OG0005710	XP_038740289.1	XP_036493918.1
OG0005711	XP_038740290.1	XP_036494748.1
OG0005712	XP_038740291.1	XP_036494747.1
OG0005713	XP_038740292.1	XP_036494066.1
OG0005714	XP_038740293.1	XP_036494067.1
OG0005715	XP_038740294.1	XP_036494068.1
OG0005716	XP_038740295.1	XP_036494069.1
OG0005717	XP_038740296.1	XP_036494463.1
OG0005718	XP_038740297.1	XP_036494464.1
OG0005719	XP_038740298.1	XP_036494131.1
OG0005720	XP_038740299.1	XP_036494132.1
OG0005721	XP_038740300.1	XP_036494184.1
OG0005722	XP_038740302.1	XP_036494803.1
OG0005723	XP_038740303.1	XP_036494185.1
OG0005724	XP_038740304.1	XP_036494799.1
OG0005725	XP_038740305.1	XP_036494798.1
OG0005726	XP_038740306.1	XP_036494801.1
OG0005727	XP_038740308.1	XP_036494805.1
OG0005728	XP_038740309.1	XP_036494174.1
OG0005729	XP_038740310.1	XP_036494175.1
OG0005730	XP_038740311.1	XP_036494172.1
OG0005731	XP_038740312.1	XP_036494173.1
OG0005732	XP_038740313.1	XP_036494178.1
OG0005733	XP_038740316.1	XP_036494176.1
OG0005734	XP_038740317.1	XP_036494177.1
OG0005735	XP_038751920.1	XP_036490066.1
OG0005736	XP_038751900.1	XP_036490067.1
OG0005737	XP_038751899.1	XP_036489652.1
OG0005738	XP_038751898.1	XP_036489635.1
OG0005739	XP_038751875.1	XP_036489637.1
OG0005740	XP_038751876.1	XP_036489636.1
OG0005741	XP_038751879.1	XP_036489230.1
OG0005742	XP_038751881.1	XP_036489642.1
OG0005743	XP_038751882.1	XP_036489641.1
OG0005744	XP_038751883.1	XP_036489096.1
OG0005745	XP_038751885.1	XP_036489092.1
OG0005746	XP_038751886.1	XP_036489093.1
OG0005747	XP_038751887.1	XP_036489090.1
OG0005748	XP_038751889.1	XP_036489088.1
OG0005749	XP_038751890.1	XP_036489089.1
OG0005750	XP_038751893.1	XP_036489730.1
OG0005751	XP_038751894.1	XP_036489732.1
