Orthogroup	Colletotrichum_abscissum	Colletotrichum_acutatum	Colletotrichum_fructicola	Colletotrichum_gloeosporioides	Colletotrichum_godetiae	Colletotrichum_karsti	Colletotrichum_siamense	Colletotrichum_truncatum
OG0022035					XP_060425753.1			
OG0022036					XP_060425766.1			
OG0022037					XP_060425770.1			
OG0022038					XP_060425780.1			
OG0022039					XP_060425787.1			
OG0022040					XP_060425788.1			
OG0022041					XP_060425799.1			
OG0022042					XP_060425801.1			
OG0022043					XP_060425840.1			
OG0022044					XP_060425867.1			
OG0022045					XP_060425874.1			
OG0022046					XP_060425880.1			
OG0022047					XP_060425926.1			
OG0022048					XP_060425940.1			
OG0022049					XP_060425942.1			
OG0022050					XP_060425943.1			
OG0022051					XP_060425945.1			
OG0022052					XP_060425955.1			
OG0022053					XP_060425961.1			
OG0022054					XP_060425962.1			
OG0022055					XP_060425968.1			
OG0022056					XP_060425986.1			
OG0022057					XP_060425987.1			
OG0022058					XP_060425996.1			
OG0022059					XP_060426019.1			
OG0022060					XP_060426027.1			
OG0022061					XP_060426046.1			
OG0022062					XP_060426085.1			
OG0022063					XP_060426089.1			
OG0022064					XP_060426090.1			
OG0022065					XP_060426091.1			
OG0022066					XP_060426123.1			
OG0022067					XP_060426137.1			
OG0022068					XP_060426143.1			
OG0022069					XP_060426144.1			
OG0022070					XP_060426145.1			
OG0022071					XP_060426146.1			
OG0022072					XP_060426147.1			
OG0022073					XP_060426149.1			
OG0022074					XP_060426161.1			
OG0022075					XP_060426164.1			
OG0022076					XP_060426167.1			
OG0022077					XP_060426177.1			
OG0022078					XP_060426216.1			
OG0022079					XP_060426217.1			
OG0022080					XP_060426218.1			
OG0022081					XP_060426222.1			
OG0022082					XP_060426234.1			
OG0022083					XP_060426240.1			
OG0022084					XP_060426244.1			
OG0022085					XP_060426252.1			
OG0022086					XP_060426260.1			
OG0022087					XP_060426271.1			
OG0022088					XP_060426272.1			
OG0022089					XP_060426291.1			
OG0022090					XP_060426294.1			
OG0022091					XP_060426298.1			
OG0022092					XP_060426312.1			
OG0022093					XP_060426358.1			
OG0022094					XP_060426369.1			
OG0022095					XP_060426377.1			
OG0022096					XP_060426391.1			
OG0022097					XP_060426411.1			
OG0022098					XP_060426413.1			
OG0022099					XP_060426419.1			
OG0022100					XP_060426420.1			
OG0022101					XP_060426440.1			
OG0022102					XP_060426449.1			
OG0022103					XP_060426450.1			
OG0022104					XP_060426451.1			
OG0022105					XP_060426487.1			
OG0022106					XP_060426491.1			
OG0022107					XP_060426500.1			
OG0022108					XP_060426507.1			
OG0022109					XP_060426512.1			
OG0022110					XP_060426516.1			
OG0022111					XP_060426517.1			
OG0022112					XP_060426518.1			
OG0022113					XP_060426542.1			
OG0022114					XP_060426553.1			
OG0022115					XP_060426558.1			
OG0022116					XP_060426560.1			
OG0022117					XP_060426570.1			
OG0022118					XP_060426574.1			
OG0022119					XP_060426594.1			
OG0022120					XP_060426613.1			
OG0022121					XP_060426614.1			
OG0022122					XP_060426618.1			
OG0022123					XP_060426622.1			
OG0022124					XP_060426626.1			
OG0022125					XP_060426630.1			
OG0022126					XP_060426645.1			
OG0022127					XP_060426648.1			
OG0022128					XP_060426649.1			
OG0022129					XP_060426657.1			
OG0022130					XP_060426670.1			
OG0022131					XP_060426671.1			
OG0022132					XP_060426679.1			
OG0022133					XP_060426688.1			
OG0022134					XP_060426703.1			
OG0022135					XP_060426704.1			
OG0022136					XP_060426733.1			
OG0022137					XP_060426734.1			
OG0022138					XP_060426736.1			
OG0022139					XP_060426747.1			
OG0022140					XP_060426753.1			
OG0022141					XP_060426756.1			
OG0022142					XP_060426760.1			
OG0022143					XP_060426764.1			
OG0022144					XP_060426768.1			
OG0022145					XP_060426785.1			
OG0022146					XP_060426786.1			
OG0022147					XP_060426795.1			
OG0022148					XP_060426823.1			
OG0022149					XP_060426827.1			
OG0022150					XP_060426830.1			
OG0022151					XP_060426855.1			
OG0022152					XP_060426856.1			
OG0022153					XP_060426858.1			
OG0022154					XP_060426867.1			
OG0022155					XP_060426868.1			
OG0022156					XP_060426869.1			
OG0022157					XP_060426871.1			
OG0022158					XP_060426874.1			
OG0022159					XP_060426888.1			
OG0022160					XP_060426904.1			
OG0022161					XP_060426905.1			
OG0022162					XP_060426917.1			
OG0022163					XP_060426920.1			
OG0022164					XP_060426942.1			
OG0022165					XP_060426959.1			
OG0022166					XP_060426987.1			
OG0022167					XP_060426999.1			
OG0022168					XP_060427007.1			
OG0022169					XP_060427008.1			
OG0022170					XP_060427019.1			
OG0022171					XP_060427036.1			
OG0022172					XP_060427045.1			
OG0022173					XP_060427046.1			
OG0022174					XP_060427051.1			
OG0022175					XP_060427052.1			
OG0022176					XP_060427070.1			
OG0022177					XP_060427073.1			
OG0022178					XP_060427082.1			
OG0022179					XP_060427099.1			
OG0022180					XP_060427105.1			
OG0022181					XP_060427107.1			
OG0022182					XP_060427136.1			
OG0022183					XP_060427152.1			
OG0022184					XP_060427160.1			
OG0022185					XP_060427173.1			
OG0022186					XP_060427176.1			
OG0022187					XP_060427184.1			
OG0022188					XP_060427223.1			
OG0022189					XP_060427228.1			
OG0022190					XP_060427260.1			
OG0022191					XP_060427278.1			
OG0022192					XP_060427309.1			
OG0022193					XP_060427331.1			
OG0022194					XP_060427334.1			
OG0022195					XP_060427346.1			
OG0022196					XP_060427362.1			
OG0022197					XP_060427399.1			
OG0022198					XP_060427439.1			
OG0022199					XP_060427440.1			
OG0022200					XP_060427447.1			
OG0022201					XP_060427461.1			
OG0022202					XP_060427473.1			
OG0022203					XP_060427477.1			
OG0022204					XP_060427495.1			
OG0022205					XP_060427496.1			
OG0022206					XP_060427504.1			
OG0022207					XP_060427531.1			
OG0022208					XP_060427544.1			
OG0022209					XP_060427556.1			
OG0022210					XP_060427570.1			
OG0022211					XP_060427574.1			
OG0022212					XP_060427578.1			
OG0022213					XP_060427581.1			
OG0022214					XP_060427586.1			
OG0022215					XP_060427589.1			
OG0022216					XP_060427635.1			
OG0022217					XP_060427641.1			
OG0022218					XP_060427685.1			
OG0022219					XP_060427689.1			
OG0022220					XP_060427702.1			
OG0022221					XP_060427703.1			
OG0022222					XP_060427707.1			
OG0022223					XP_060427716.1			
OG0022224					XP_060427718.1			
OG0022225					XP_060427730.1			
OG0022226					XP_060427734.1			
OG0022227					XP_060427751.1			
OG0022228					XP_060427753.1			
OG0022229					XP_060427755.1			
OG0022230					XP_060427766.1			
OG0022231					XP_060427799.1			
OG0022232					XP_060427842.1			
OG0022233					XP_060427854.1			
OG0022234					XP_060427855.1			
OG0022235					XP_060427856.1			
OG0022236					XP_060427861.1			
OG0022237					XP_060427862.1			
OG0022238					XP_060427886.1			
OG0022239					XP_060427904.1			
OG0022240					XP_060427946.1			
OG0022241					XP_060427950.1			
OG0022242					XP_060427978.1			
OG0022243					XP_060427988.1			
OG0022244					XP_060428015.1			
OG0022245					XP_060428037.1			
OG0022246					XP_060428044.1			
OG0022247					XP_060428045.1			
OG0022248					XP_060428066.1			
OG0022249					XP_060428073.1			
OG0022250					XP_060428078.1			
OG0022251					XP_060428106.1			
OG0022252					XP_060428108.1			
OG0022253					XP_060428140.1			
OG0022254					XP_060428159.1			
OG0022255					XP_060428169.1			
OG0022256					XP_060428201.1			
OG0022257					XP_060428202.1			
OG0022258					XP_060428214.1			
OG0022259					XP_060428215.1			
OG0022260					XP_060428218.1			
OG0022261					XP_060428221.1			
OG0022262					XP_060428262.1			
OG0022263					XP_060428264.1			
OG0022264					XP_060428271.1			
OG0022265					XP_060428297.1			
OG0022266					XP_060428298.1			
OG0022267					XP_060428301.1			
OG0022268					XP_060428304.1			
OG0022269					XP_060428308.1			
OG0022270					XP_060428319.1			
OG0022271					XP_060428324.1			
OG0022272					XP_060428328.1			
OG0022273					XP_060428334.1			
OG0022274					XP_060428340.1			
OG0022275					XP_060428368.1			
OG0022276					XP_060428374.1			
OG0022277					XP_060428412.1			
OG0022278					XP_060428424.1			
OG0022279					XP_060428432.1			
OG0022280					XP_060428452.1			
OG0022281					XP_060428471.1			
OG0022282					XP_060428489.1			
OG0022283					XP_060428492.1			
OG0022284					XP_060428494.1			
OG0022285					XP_060428501.1			
OG0022286					XP_060428515.1			
OG0022287					XP_060428516.1			
OG0022288					XP_060428544.1			
OG0022289					XP_060428552.1			
OG0022290					XP_060428561.1			
OG0022291					XP_060428562.1			
OG0022292					XP_060428564.1			
OG0022293					XP_060428581.1			
OG0022294					XP_060428602.1			
OG0022295					XP_060428603.1			
OG0022296					XP_060428604.1			
OG0022297					XP_060428605.1			
OG0022298					XP_060428607.1			
OG0022299					XP_060428626.1			
OG0022300					XP_060428627.1			
OG0022301					XP_060428628.1			
OG0022302					XP_060428629.1			
OG0022303					XP_060428635.1			
OG0022304					XP_060428636.1			
OG0022305					XP_060428637.1			
OG0022306					XP_060428639.1			
OG0022307					XP_060428641.1			
OG0022308					XP_060428643.1			
OG0022309					XP_060428665.1			
OG0022310					XP_060428667.1			
OG0022311					XP_060428675.1			
OG0022312					XP_060428708.1			
OG0022313					XP_060428740.1			
OG0022314					XP_060428753.1			
OG0022315					XP_060428755.1			
OG0022316					XP_060428778.1			
OG0022317					XP_060428779.1			
OG0022318					XP_060428803.1			
OG0022319					XP_060428804.1			
OG0022320					XP_060428832.1			
OG0022321					XP_060428864.1			
OG0022322					XP_060428872.1			
OG0022323					XP_060428875.1			
OG0022324					XP_060428890.1			
OG0022325					XP_060428924.1			
OG0022326					XP_060428933.1			
OG0022327					XP_060429001.1			
OG0022328					XP_060429003.1			
OG0022329					XP_060429005.1			
OG0022330					XP_060429006.1			
OG0022331					XP_060429030.1			
OG0022332					XP_060429031.1			
OG0022333					XP_060429034.1			
OG0022334					XP_060429039.1			
OG0022335					XP_060429057.1			
OG0022336					XP_060429067.1			
OG0022337					XP_060429077.1			
OG0022338					XP_060429080.1			
OG0022339					XP_060429081.1			
OG0022340					XP_060429091.1			
OG0022341					XP_060429102.1			
OG0022342					XP_060429103.1			
OG0022343					XP_060429128.1			
OG0022344					XP_060429132.1			
OG0022345					XP_060429153.1			
OG0022346					XP_060429170.1			
OG0022347					XP_060429176.1			
OG0022348					XP_060429178.1			
OG0022349					XP_060429179.1			
OG0022350					XP_060429192.1			
OG0022351					XP_060429236.1			
OG0022352					XP_060429250.1			
OG0022353					XP_060429255.1			
OG0022354					XP_060429259.1			
OG0022355					XP_060429260.1			
OG0022356					XP_060429263.1			
OG0022357					XP_060429284.1			
OG0022358					XP_060429286.1			
OG0022359					XP_060429287.1			
OG0022360					XP_060429302.1			
OG0022361					XP_060429303.1			
OG0022362					XP_060429328.1			
OG0022363					XP_060429332.1			
OG0022364					XP_060429339.1			
OG0022365					XP_060429364.1			
OG0022366					XP_060429422.1			
OG0022367					XP_060429429.1			
OG0022368					XP_060429436.1			
OG0022369					XP_060429437.1			
OG0022370					XP_060429465.1			
OG0022371					XP_060429476.1			
OG0022372					XP_060429495.1			
OG0022373					XP_060429511.1			
OG0022374					XP_060429523.1			
OG0022375					XP_060429524.1			
OG0022376					XP_060429551.1			
OG0022377					XP_060429606.1			
OG0022378					XP_060429614.1			
OG0022379					XP_060429619.1			
OG0022380					XP_060429635.1			
OG0022381					XP_060429636.1			
OG0022382					XP_060429640.1			
OG0022383					XP_060429656.1			
OG0022384					XP_060429658.1			
OG0022385					XP_060429684.1			
OG0022386					XP_060429685.1			
OG0022387					XP_060429704.1			
OG0022388					XP_060429711.1			
OG0022389					XP_060429712.1			
OG0022390					XP_060429715.1			
OG0022391					XP_060429727.1			
OG0022392					XP_060429735.1			
OG0022393					XP_060429743.1			
OG0022394					XP_060429747.1			
OG0022395					XP_060429768.1			
OG0022396					XP_060429771.1			
OG0022397					XP_060429772.1			
OG0022398					XP_060429773.1			
OG0022399					XP_060429774.1			
OG0022400					XP_060429779.1			
OG0022401					XP_060429780.1			
OG0022402					XP_060429782.1			
OG0022403					XP_060429789.1			
OG0022404					XP_060429792.1			
OG0022405					XP_060429799.1			
OG0022406					XP_060429805.1			
OG0022407					XP_060429838.1			
OG0022408					XP_060429881.1			
OG0022409					XP_060429894.1			
OG0022410					XP_060429900.1			
OG0022411					XP_060429912.1			
OG0022412					XP_060429917.1			
OG0022413					XP_060429920.1			
OG0022414					XP_060429928.1			
OG0022415					XP_060429947.1			
OG0022416					XP_060429986.1			
OG0022417					XP_060429992.1			
OG0022418					XP_060430003.1			
OG0022419					XP_060430022.1			
OG0022420					XP_060430029.1			
OG0022421					XP_060430056.1			
OG0022422					XP_060430075.1			
OG0022423					XP_060430080.1			
OG0022424					XP_060430114.1			
OG0022425					XP_060430135.1			
OG0022426					XP_060430149.1			
OG0022427					XP_060430152.1			
OG0022428					XP_060430185.1			
OG0022429					XP_060430210.1			
OG0022430					XP_060430219.1			
OG0022431					XP_060430243.1			
OG0022432					XP_060430286.1			
OG0022433					XP_060430289.1			
OG0022434					XP_060430304.1			
OG0022435					XP_060430312.1			
OG0022436					XP_060430358.1			
OG0022437					XP_060430382.1			
OG0022438					XP_060430397.1			
OG0022439					XP_060430407.1			
OG0022440					XP_060430422.1			
OG0022441					XP_060430439.1			
OG0022442					XP_060430481.1			
OG0022443					XP_060430483.1			
OG0022444					XP_060430485.1			
OG0022445					XP_060430493.1			
OG0022446					XP_060430500.1			
OG0022447					XP_060430505.1			
OG0022448					XP_060430508.1			
OG0022449					XP_060430510.1			
OG0022450					XP_060430515.1			
OG0022451					XP_060430550.1			
OG0022452					XP_060430575.1			
OG0022453					XP_060430579.1			
OG0022454					XP_060430586.1			
OG0022455					XP_060430588.1			
OG0022456					XP_060430602.1			
OG0022457					XP_060430614.1			
OG0022458					XP_060430653.1			
OG0022459					XP_060430663.1			
OG0022460					XP_060430666.1			
OG0022461					XP_060430667.1			
OG0022462					XP_060430668.1			
OG0022463					XP_060430696.1			
OG0022464					XP_060430702.1			
OG0022465					XP_060430707.1			
OG0022466					XP_060430728.1			
OG0022467					XP_060430734.1			
OG0022468					XP_060430735.1			
OG0022469					XP_060430738.1			
OG0022470					XP_060430744.1			
OG0022471					XP_060430745.1			
OG0022472					XP_060430748.1			
OG0022473					XP_060430749.1			
OG0022474					XP_060430760.1			
OG0022475					XP_060430822.1			
OG0022476					XP_060430855.1			
OG0022477					XP_060430864.1			
OG0022478					XP_060430866.1			
OG0022479					XP_060430867.1			
OG0022480					XP_060430868.1			
OG0022481					XP_060430916.1			
OG0022482					XP_060430940.1			
OG0022483					XP_060430996.1			
OG0022484					XP_060431000.1			
OG0022485					XP_060431004.1			
OG0022486					XP_060431017.1			
OG0022487					XP_060431041.1			
OG0022488					XP_060431067.1			
OG0022489					XP_060431079.1			
OG0022490					XP_060431094.1			
OG0022491					XP_060431114.1			
OG0022492					XP_060431115.1			
OG0022493					XP_060431116.1			
OG0022494					XP_060431142.1			
OG0022495					XP_060431166.1			
OG0022496					XP_060431221.1			
OG0022497					XP_060431224.1			
OG0022498					XP_060431233.1			
OG0022499					XP_060431248.1			
OG0022500					XP_060431253.1			
OG0022501					XP_060431260.1			
OG0022502					XP_060431297.1			
OG0022503					XP_060431313.1			
OG0022504					XP_060431315.1			
OG0022505					XP_060431336.1			
OG0022506					XP_060431350.1			
OG0022507					XP_060431377.1			
OG0022508					XP_060431378.1			
OG0022509					XP_060431392.1			
OG0022510					XP_060431393.1			
OG0022511					XP_060431404.1			
OG0022512					XP_060431406.1			
OG0022513					XP_060431408.1			
OG0022514					XP_060431409.1			
OG0022515					XP_060431421.1			
OG0022516					XP_060431427.1			
OG0022517					XP_060431450.1			
OG0022518					XP_060431454.1			
OG0022519					XP_060431481.1			
OG0022520					XP_060431487.1			
OG0022521					XP_060431493.1			
OG0022522					XP_060431500.1			
OG0022523					XP_060431515.1			
OG0022524					XP_060431516.1			
OG0022525					XP_060431518.1			
OG0022526					XP_060431524.1			
OG0022527					XP_060431528.1			
OG0022528					XP_060431529.1			
OG0022529					XP_060431531.1			
OG0022530					XP_060431536.1			
