Orthogroup	Colletotrichum_acutatum	Colletotrichum_abscissum
OG0005450	XP_060363134.1	XP_060397297.1
OG0005451	XP_060363131.1	XP_060397300.1
OG0005452	XP_060363128.1	XP_060397309.1
OG0005453	XP_060363127.1	XP_060397310.1
OG0005454	XP_060363114.1	XP_060397321.1
OG0005455	XP_060363113.1	XP_060397322.1
OG0005456	XP_060363112.1	XP_060397323.1
OG0005457	XP_060363110.1	XP_060397326.1
OG0005458	XP_060363109.1	XP_060397327.1
OG0005459	XP_060363108.1	XP_060397328.1
OG0005460	XP_060363107.1	XP_060397329.1
OG0005461	XP_060363106.1	XP_060397330.1
OG0005462	XP_060363096.1	XP_060397338.1
OG0005463	XP_060358377.1	XP_060397354.1
OG0005464	XP_060358380.1	XP_060397358.1
OG0005465	XP_060358382.1	XP_060397361.1
OG0005466	XP_060357326.1	XP_060397368.1
OG0005468	XP_060364868.1	XP_060397396.1
OG0005469	XP_060364870.1	XP_060397398.1
OG0005469	XP_060362989.1	XP_060399283.1
OG0005470	XP_060364874.1	XP_060397405.1
OG0005471	XP_060364875.1	XP_060397406.1
OG0005472	XP_060364885.1	XP_060397419.1
OG0005473	XP_060364887.1	XP_060397421.1
OG0005474	XP_060364890.1	XP_060397424.1
OG0005475	XP_060364892.1	XP_060397426.1
OG0005476	XP_060364898.1	XP_060397435.1
OG0005477	XP_060364900.1	XP_060397436.1
OG0005478	XP_060364902.1	XP_060397438.1
OG0005479	XP_060364904.1	XP_060397439.1
OG0005480	XP_060364905.1	XP_060397440.1
OG0005481	XP_060364906.1	XP_060397442.1
OG0005482	XP_060364911.1	XP_060397448.1
OG0005483	XP_060364912.1	XP_060397450.1
OG0005484	XP_060364913.1	XP_060397451.1
OG0005485	XP_060364916.1	XP_060397453.1
OG0005486	XP_060364918.1	XP_060397455.1
OG0005487	XP_060364919.1	XP_060397456.1
OG0005488	XP_060364920.1	XP_060397457.1
OG0005489	XP_060364923.1	XP_060397461.1
OG0005490	XP_060364925.1	XP_060397463.1
OG0005491	XP_060364926.1	XP_060397464.1
OG0005492	XP_060364928.1	XP_060397466.1
OG0005493	XP_060364934.1	XP_060397470.1
OG0005494	XP_060364935.1	XP_060397471.1
OG0005495	XP_060364938.1	XP_060397474.1
OG0005496	XP_060364940.1	XP_060397476.1
OG0005497	XP_060364941.1	XP_060397477.1
OG0005498	XP_060364942.1	XP_060397478.1
OG0005499	XP_060364943.1	XP_060397479.1
OG0005500	XP_060364944.1	XP_060397480.1
OG0005501	XP_060364948.1	XP_060397487.1
OG0005502	XP_060360982.1	XP_060397505.1
OG0005503	XP_060360981.1	XP_060397506.1
OG0005504	XP_060360979.1	XP_060397508.1
OG0005505	XP_060360978.1	XP_060397509.1
OG0005506	XP_060360973.1	XP_060397513.1
OG0005507	XP_060360965.1	XP_060397515.1
OG0005508	XP_060360963.1	XP_060397517.1
OG0005509	XP_060360962.1	XP_060397518.1
OG0005510	XP_060360960.1	XP_060397519.1
OG0005511	XP_060360959.1	XP_060397520.1
OG0005512	XP_060360956.1	XP_060397522.1
OG0005513	XP_060360955.1	XP_060397523.1
OG0005514	XP_060360954.1	XP_060397524.1
OG0005515	XP_060360953.1	XP_060397525.1
OG0005516	XP_060360952.1	XP_060397526.1
OG0005517	XP_060360951.1	XP_060397527.1
OG0005518	XP_060360949.1	XP_060397529.1
OG0005519	XP_060360948.1	XP_060397530.1
OG0005520	XP_060360947.1	XP_060397531.1
OG0005521	XP_060360946.1	XP_060397532.1
OG0005522	XP_060360945.1	XP_060397533.1
OG0005523	XP_060360944.1	XP_060397534.1
OG0005524	XP_060358807.1	XP_060397536.1
OG0005525	XP_060358808.1	XP_060397537.1
OG0005526	XP_060358809.1	XP_060397538.1
OG0005527	XP_060358810.1	XP_060397539.1
OG0005528	XP_060358813.1	XP_060397541.1
OG0005529	XP_060358814.1	XP_060397542.1
OG0005530	XP_060358816.1	XP_060397545.1
OG0005531	XP_060358817.1	XP_060397546.1
OG0005532	XP_060358818.1	XP_060397547.1
OG0005533	XP_060358819.1	XP_060397548.1
OG0005534	XP_060366594.1	XP_060397557.1
OG0005535	XP_060366595.1	XP_060397558.1
OG0005536	XP_060366596.1	XP_060397559.1
OG0005537	XP_060366597.1	XP_060397560.1
OG0005538	XP_060366598.1	XP_060397561.1
OG0005539	XP_060366599.1	XP_060397562.1
OG0005540	XP_060366601.1	XP_060397565.1
OG0005541	XP_060366602.1	XP_060397566.1
OG0005542	XP_060366603.1	XP_060397567.1
OG0005543	XP_060366604.1	XP_060397568.1
OG0005544	XP_060366606.1	XP_060397570.1
OG0005545	XP_060366607.1	XP_060397571.1
OG0005546	XP_060366609.1	XP_060397573.1
OG0005547	XP_060366611.1	XP_060397575.1
OG0005548	XP_060366612.1	XP_060397576.1
OG0005549	XP_060366614.1	XP_060397578.1
OG0005550	XP_060366615.1	XP_060397579.1
OG0005551	XP_060366616.1	XP_060397580.1
OG0005552	XP_060366617.1	XP_060397581.1
OG0005553	XP_060366618.1	XP_060397582.1
OG0005554	XP_060366620.1	XP_060397583.1
OG0005555	XP_060366621.1	XP_060397584.1
OG0005556	XP_060366622.1	XP_060397585.1
OG0005557	XP_060366623.1	XP_060397586.1
OG0005558	XP_060366625.1	XP_060397591.1
OG0005559	XP_060366626.1	XP_060397592.1
OG0005560	XP_060366631.1	XP_060397598.1
OG0005561	XP_060366632.1	XP_060397600.1
OG0005562	XP_060366633.1	XP_060397601.1
OG0005563	XP_060366634.1	XP_060397602.1
OG0005564	XP_060366635.1	XP_060397603.1
OG0005565	XP_060366637.1	XP_060397604.1
OG0005566	XP_060366638.1	XP_060397605.1
OG0005567	XP_060366639.1	XP_060397606.1
OG0005568	XP_060366640.1	XP_060397607.1
OG0005569	XP_060366644.1	XP_060397615.1
OG0005570	XP_060366650.1	XP_060397620.1
OG0005571	XP_060366651.1	XP_060397621.1
OG0005572	XP_060366652.1	XP_060397623.1
OG0005573	XP_060366653.1	XP_060397624.1
OG0005574	XP_060366656.1	XP_060397627.1
OG0005575	XP_060366657.1	XP_060397628.1
OG0005576	XP_060366663.1	XP_060397635.1
OG0005577	XP_060366665.1	XP_060397637.1
OG0005578	XP_060366666.1	XP_060397638.1
OG0005579	XP_060366667.1	XP_060397639.1
OG0005580	XP_060366669.1	XP_060397641.1
OG0005581	XP_060366670.1	XP_060397642.1
OG0005582	XP_060366672.1	XP_060397644.1
OG0005583	XP_060366675.1	XP_060397647.1
OG0005584	XP_060366676.1	XP_060397648.1
OG0005585	XP_060366677.1	XP_060397649.1
OG0005586	XP_060366678.1	XP_060397650.1
OG0005587	XP_060366679.1	XP_060397651.1
OG0005588	XP_060366690.1	XP_060397661.1
OG0005589	XP_060366693.1	XP_060397664.1
OG0005590	XP_060366698.1	XP_060397669.1
OG0005591	XP_060366699.1	XP_060397670.1
OG0005592	XP_060366702.1	XP_060397672.1
OG0005593	XP_060366704.1	XP_060397676.1
OG0005594	XP_060366715.1	XP_060397685.1
OG0005595	XP_060366716.1	XP_060397686.1
OG0005596	XP_060366717.1	XP_060397687.1
OG0005597	XP_060366718.1	XP_060397688.1
OG0005598	XP_060366719.1	XP_060397689.1
OG0005599	XP_060359968.1	XP_060397691.1
OG0005600	XP_060359969.1	XP_060397693.1
OG0005601	XP_060362225.1	XP_060397719.1
OG0005602	XP_060362222.1	XP_060397722.1
OG0005603	XP_060362220.1	XP_060397724.1
OG0005604	XP_060362219.1	XP_060397725.1
OG0005605	XP_060362218.1	XP_060397726.1
OG0005606	XP_060362217.1	XP_060397727.1
OG0005607	XP_060362216.1	XP_060397728.1
OG0005608	XP_060362215.1	XP_060397729.1
OG0005609	XP_060362214.1	XP_060397731.1
OG0005610	XP_060362212.1	XP_060397734.1
OG0005611	XP_060362209.1	XP_060397738.1
OG0005612	XP_060362208.1	XP_060397740.1
OG0005613	XP_060362207.1	XP_060397741.1
OG0005614	XP_060362206.1	XP_060397742.1
OG0005615	XP_060362203.1	XP_060397744.1
OG0005616	XP_060362202.1	XP_060397745.1
OG0005617	XP_060362199.1	XP_060397749.1
OG0005618	XP_060362198.1	XP_060397750.1
OG0005619	XP_060362193.1	XP_060397755.1
OG0005620	XP_060362189.1	XP_060397758.1
OG0005621	XP_060362187.1	XP_060397760.1
OG0005622	XP_060362184.1	XP_060397763.1
OG0005623	XP_060362178.1	XP_060397769.1
OG0005624	XP_060362176.1	XP_060397771.1
OG0005625	XP_060362174.1	XP_060397773.1
OG0005626	XP_060362172.1	XP_060397775.1
OG0005627	XP_060362170.1	XP_060397777.1
OG0005628	XP_060362169.1	XP_060397778.1
OG0005629	XP_060362167.1	XP_060397779.1
OG0005630	XP_060362164.1	XP_060397781.1
OG0005631	XP_060367195.1	XP_060397783.1
OG0005632	XP_060367194.1	XP_060397784.1
OG0005633	XP_060367192.1	XP_060397787.1
OG0005634	XP_060367190.1	XP_060397788.1
OG0005635	XP_060367188.1	XP_060397789.1
OG0005636	XP_060367187.1	XP_060397790.1
OG0005637	XP_060367185.1	XP_060397791.1
OG0005638	XP_060367184.1	XP_060397792.1
OG0005639	XP_060367181.1	XP_060397795.1
OG0005640	XP_060367173.1	XP_060397804.1
OG0005641	XP_060367172.1	XP_060397805.1
OG0005642	XP_060367168.1	XP_060397810.1
OG0005643	XP_060367163.1	XP_060397815.1
OG0005644	XP_060367162.1	XP_060397816.1
OG0005645	XP_060367160.1	XP_060397820.1
OG0005646	XP_060367157.1	XP_060397824.1
OG0005647	XP_060367155.1	XP_060397826.1
OG0005648	XP_060367154.1	XP_060397828.1
OG0005649	XP_060367153.1	XP_060397829.1
OG0005650	XP_060367147.1	XP_060397835.1
OG0005651	XP_060367144.1	XP_060397837.1
OG0005652	XP_060367141.1	XP_060397841.1
OG0005653	XP_060367140.1	XP_060397843.1
OG0005654	XP_060367139.1	XP_060397844.1
OG0005655	XP_060367133.1	XP_060397851.1
OG0005656	XP_060367131.1	XP_060397854.1
OG0005657	XP_060367130.1	XP_060397855.1
OG0005658	XP_060367124.1	XP_060397861.1
OG0005659	XP_060367123.1	XP_060397862.1
OG0005660	XP_060367122.1	XP_060397863.1
OG0005661	XP_060367118.1	XP_060397866.1
OG0005662	XP_060367117.1	XP_060397868.1
OG0005663	XP_060367111.1	XP_060397871.1
OG0005664	XP_060367109.1	XP_060397872.1
OG0005665	XP_060367108.1	XP_060397873.1
OG0005666	XP_060367107.1	XP_060397875.1
OG0005667	XP_060367106.1	XP_060397876.1
OG0005668	XP_060367105.1	XP_060397877.1
OG0005669	XP_060367104.1	XP_060397879.1
OG0005670	XP_060367102.1	XP_060397882.1
OG0005671	XP_060367101.1	XP_060397883.1
OG0005672	XP_060367100.1	XP_060397884.1
OG0005673	XP_060367095.1	XP_060397891.1
OG0005674	XP_060367093.1	XP_060397893.1
OG0005675	XP_060367089.1	XP_060397897.1
OG0005676	XP_060367088.1	XP_060397898.1
OG0005677	XP_060367084.1	XP_060397902.1
OG0005678	XP_060367083.1	XP_060397906.1
OG0005679	XP_060367082.1	XP_060397908.1
OG0005680	XP_060367081.1	XP_060397909.1
OG0005681	XP_060367080.1	XP_060397910.1
OG0005682	XP_060367079.1	XP_060397911.1
OG0005683	XP_060367077.1	XP_060397914.1
OG0005684	XP_060367072.1	XP_060397917.1
OG0005684	XP_060367075.1	XP_060397916.1
OG0005685	XP_060367071.1	XP_060397919.1
OG0005686	XP_060367069.1	XP_060397921.1
OG0005687	XP_060367068.1	XP_060397922.1
OG0005688	XP_060367067.1	XP_060397923.1
OG0005689	XP_060367063.1	XP_060397927.1
OG0005690	XP_060363827.1	XP_060397929.1
OG0005691	XP_060363825.1	XP_060397931.1
OG0005692	XP_060363824.1	XP_060397932.1
OG0005693	XP_060363822.1	XP_060397935.1
OG0005694	XP_060363813.1	XP_060397949.1
OG0005695	XP_060363804.1	XP_060397956.1
OG0005696	XP_060363803.1	XP_060397959.1
OG0005697	XP_060363799.1	XP_060397963.1
OG0005698	XP_060363798.1	XP_060397964.1
OG0005699	XP_060363797.1	XP_060397966.1
OG0005700	XP_060363796.1	XP_060397967.1
OG0005701	XP_060363794.1	XP_060397969.1
OG0005702	XP_060363793.1	XP_060397970.1
OG0005703	XP_060363792.1	XP_060397971.1
OG0005704	XP_060363791.1	XP_060397973.1
OG0005705	XP_060363784.1	XP_060397981.1
OG0005706	XP_060363783.1	XP_060397982.1
OG0005707	XP_060363782.1	XP_060397983.1
OG0005708	XP_060363781.1	XP_060397984.1
OG0005709	XP_060363778.1	XP_060397986.1
OG0005710	XP_060363777.1	XP_060397987.1
OG0005711	XP_060363776.1	XP_060397988.1
OG0005712	XP_060363775.1	XP_060397989.1
OG0005713	XP_060363774.1	XP_060397990.1
OG0005714	XP_060363773.1	XP_060397991.1
OG0005715	XP_060363772.1	XP_060397992.1
OG0005716	XP_060363770.1	XP_060397994.1
OG0005717	XP_060363768.1	XP_060397995.1
OG0005718	XP_060363767.1	XP_060397996.1
OG0005719	XP_060363766.1	XP_060397997.1
OG0005720	XP_060363764.1	XP_060397998.1
OG0005721	XP_060363763.1	XP_060397999.1
OG0005722	XP_060363761.1	XP_060398001.1
OG0005723	XP_060363760.1	XP_060398002.1
OG0005724	XP_060363759.1	XP_060398003.1
OG0005725	XP_060363757.1	XP_060398006.1
OG0005726	XP_060363756.1	XP_060398007.1
OG0005727	XP_060363755.1	XP_060398010.1
OG0005728	XP_060363753.1	XP_060398012.1
OG0005729	XP_060363752.1	XP_060398013.1
OG0005730	XP_060358354.1	XP_060398014.1
OG0005731	XP_060358355.1	XP_060398015.1
OG0005732	XP_060358356.1	XP_060398016.1
OG0005733	XP_060358363.1	XP_060398023.1
OG0005734	XP_060358365.1	XP_060398029.1
OG0005735	XP_060360233.1	XP_060398034.1
OG0005736	XP_060360232.1	XP_060398035.1
OG0005737	XP_060360231.1	XP_060398036.1
OG0005738	XP_060360229.1	XP_060398039.1
OG0005739	XP_060360228.1	XP_060398040.1
OG0005740	XP_060360227.1	XP_060398041.1
OG0005741	XP_060360222.1	XP_060398046.1
OG0005742	XP_060360220.1	XP_060398050.1
OG0005743	XP_060360219.1	XP_060398051.1
OG0005744	XP_060360218.1	XP_060398052.1
OG0005745	XP_060360216.1	XP_060398056.1
OG0005746	XP_060360215.1	XP_060398057.1
OG0005747	XP_060360213.1	XP_060398058.1
OG0005748	XP_060360207.1	XP_060398068.1
OG0005749	XP_060360205.1	XP_060398070.1
OG0005750	XP_060368896.1	XP_060398077.1
OG0005751	XP_060368895.1	XP_060398080.1
OG0005752	XP_060368894.1	XP_060398081.1
OG0005753	XP_060368893.1	XP_060398082.1
OG0005754	XP_060368892.1	XP_060398083.1
OG0005755	XP_060368890.1	XP_060398084.1
OG0005756	XP_060368889.1	XP_060398085.1
OG0005757	XP_060368888.1	XP_060398086.1
OG0005758	XP_060368887.1	XP_060398087.1
OG0005759	XP_060368886.1	XP_060398089.1
OG0005760	XP_060368885.1	XP_060398091.1
OG0005761	XP_060368884.1	XP_060398093.1
OG0005762	XP_060368883.1	XP_060398094.1
OG0005763	XP_060368882.1	XP_060398095.1
OG0005764	XP_060368880.1	XP_060398097.1
OG0005765	XP_060368879.1	XP_060398098.1
OG0005766	XP_060368878.1	XP_060398099.1
OG0005767	XP_060368877.1	XP_060398101.1
OG0005768	XP_060368876.1	XP_060398102.1
OG0005769	XP_060368875.1	XP_060398103.1
OG0005770	XP_060368874.1	XP_060398105.1
OG0005771	XP_060368871.1	XP_060398108.1
OG0005772	XP_060368870.1	XP_060398109.1
OG0005773	XP_060368868.1	XP_060398111.1
OG0005774	XP_060368867.1	XP_060398112.1
OG0005775	XP_060368866.1	XP_060398113.1
OG0005776	XP_060368863.1	XP_060398117.1
OG0005777	XP_060368862.1	XP_060398118.1
OG0005778	XP_060368861.1	XP_060398120.1
OG0005779	XP_060368860.1	XP_060398121.1
OG0005780	XP_060368859.1	XP_060398122.1
OG0005781	XP_060368857.1	XP_060398126.1
OG0005782	XP_060368856.1	XP_060398127.1
OG0005783	XP_060368855.1	XP_060398128.1
OG0005784	XP_060368854.1	XP_060398129.1
OG0005785	XP_060368853.1	XP_060398130.1
OG0005786	XP_060368852.1	XP_060398131.1
OG0005787	XP_060368847.1	XP_060398135.1
OG0005788	XP_060368845.1	XP_060398137.1
OG0005789	XP_060368844.1	XP_060398138.1
OG0005790	XP_060368843.1	XP_060398139.1
OG0005791	XP_060368842.1	XP_060398140.1
OG0005792	XP_060368841.1	XP_060398141.1
OG0005793	XP_060368840.1	XP_060398142.1
OG0005794	XP_060368837.1	XP_060398145.1
OG0005795	XP_060368836.1	XP_060398146.1
OG0005796	XP_060368835.1	XP_060398147.1
OG0005797	XP_060368832.1	XP_060398149.1
OG0005798	XP_060368831.1	XP_060398150.1
OG0005799	XP_060368830.1	XP_060398151.1
OG0005800	XP_060368828.1	XP_060398152.1
OG0005801	XP_060368827.1	XP_060398153.1
OG0005802	XP_060368826.1	XP_060398154.1
OG0005803	XP_060368824.1	XP_060398157.1
OG0005804	XP_060368823.1	XP_060398158.1
OG0005805	XP_060368822.1	XP_060398159.1
OG0005806	XP_060368820.1	XP_060398162.1
OG0005807	XP_060368818.1	XP_060398164.1
OG0005808	XP_060368816.1	XP_060398167.1
OG0005809	XP_060368814.1	XP_060398169.1
OG0005810	XP_060368813.1	XP_060398170.1
OG0005811	XP_060368812.1	XP_060398173.1
OG0005812	XP_060368810.1	XP_060398176.1
OG0005813	XP_060368809.1	XP_060398180.1
OG0005814	XP_060368808.1	XP_060398181.1
OG0005815	XP_060368807.1	XP_060398182.1
OG0005816	XP_060368806.1	XP_060398183.1
OG0005817	XP_060368805.1	XP_060398185.1
OG0005818	XP_060368798.1	XP_060398194.1
OG0005819	XP_060368796.1	XP_060398198.1
OG0005820	XP_060368794.1	XP_060398200.1
OG0005821	XP_060368793.1	XP_060398201.1
OG0005822	XP_060368792.1	XP_060398202.1
OG0005823	XP_060368791.1	XP_060398203.1
OG0005824	XP_060368790.1	XP_060398204.1
OG0005825	XP_060368789.1	XP_060398206.1
OG0005826	XP_060368788.1	XP_060398208.1
OG0005827	XP_060368787.1	XP_060398210.1
OG0005828	XP_060368786.1	XP_060398211.1
OG0005829	XP_060368783.1	XP_060398214.1
OG0005830	XP_060368782.1	XP_060398217.1
OG0005831	XP_060368780.1	XP_060398218.1
OG0005832	XP_060368779.1	XP_060398219.1
OG0005833	XP_060368777.1	XP_060398224.1
OG0005834	XP_060368775.1	XP_060398225.1
OG0005835	XP_060368772.1	XP_060398229.1
OG0005836	XP_060368771.1	XP_060398230.1
OG0005837	XP_060368770.1	XP_060398231.1
OG0005838	XP_060368768.1	XP_060398233.1
OG0005839	XP_060368766.1	XP_060398237.1
OG0005840	XP_060368765.1	XP_060398240.1
OG0005841	XP_060368764.1	XP_060398241.1
OG0005842	XP_060368762.1	XP_060398242.1
OG0005843	XP_060368760.1	XP_060398244.1
OG0005844	XP_060368759.1	XP_060398245.1
OG0005845	XP_060368757.1	XP_060398247.1
OG0005846	XP_060368756.1	XP_060398248.1
OG0005847	XP_060368753.1	XP_060398251.1
OG0005848	XP_060368750.1	XP_060398254.1
OG0005849	XP_060364760.1	XP_060398258.1
OG0005850	XP_060364757.1	XP_060398263.1
OG0005851	XP_060364756.1	XP_060398264.1
OG0005852	XP_060364755.1	XP_060398265.1
OG0005853	XP_060364754.1	XP_060398266.1
OG0005854	XP_060364753.1	XP_060398267.1
OG0005855	XP_060364745.1	XP_060398276.1
OG0005856	XP_060364737.1	XP_060398284.1
OG0005857	XP_060364736.1	XP_060398286.1
OG0005858	XP_060364735.1	XP_060398287.1
OG0005859	XP_060364732.1	XP_060398291.1
OG0005860	XP_060364731.1	XP_060398292.1
OG0005861	XP_060364729.1	XP_060398294.1
OG0005862	XP_060364728.1	XP_060398296.1
OG0005863	XP_060364725.1	XP_060398304.1
OG0005864	XP_060364723.1	XP_060398306.1
OG0005865	XP_060364722.1	XP_060398308.1
OG0005866	XP_060364721.1	XP_060398309.1
OG0005868	XP_060364717.1	XP_060398316.1
OG0005869	XP_060364715.1	XP_060398318.1
OG0005870	XP_060364714.1	XP_060398319.1
OG0005871	XP_060364713.1	XP_060398320.1
OG0005872	XP_060364712.1	XP_060398321.1
OG0005873	XP_060364711.1	XP_060398322.1
OG0005874	XP_060364710.1	XP_060398323.1
OG0005875	XP_060364709.1	XP_060398324.1
OG0005876	XP_060364705.1	XP_060398328.1
OG0005877	XP_060364703.1	XP_060398330.1
OG0005878	XP_060364702.1	XP_060398331.1
OG0005879	XP_060364701.1	XP_060398332.1
OG0005880	XP_060364700.1	XP_060398333.1
OG0005881	XP_060364699.1	XP_060398334.1
OG0005882	XP_060364696.1	XP_060398337.1
OG0005883	XP_060364694.1	XP_060398339.1
OG0005884	XP_060364693.1	XP_060398340.1
OG0005885	XP_060364690.1	XP_060398342.1
OG0005886	XP_060364687.1	XP_060398345.1
OG0005887	XP_060357294.1	XP_060398354.1
OG0005888	XP_060357298.1	XP_060398359.1
OG0005889	XP_060357299.1	XP_060398360.1
OG0005890	XP_060358555.1	XP_060398365.1
OG0005891	XP_060358553.1	XP_060398367.1
OG0005892	XP_060358552.1	XP_060398368.1
OG0005893	XP_060358549.1	XP_060398371.1
OG0005894	XP_060358548.1	XP_060398373.1
OG0005895	XP_060358547.1	XP_060398374.1
OG0005896	XP_060358546.1	XP_060398375.1
OG0005897	XP_060358543.1	XP_060398378.1
OG0005898	XP_060358542.1	XP_060398379.1
OG0005899	XP_060358541.1	XP_060398380.1
OG0005900	XP_060358540.1	XP_060398381.1
OG0005901	XP_060358538.1	XP_060398383.1
OG0005902	XP_060371212.1	XP_060398384.1
OG0005903	XP_060371210.1	XP_060398386.1
OG0005904	XP_060371203.1	XP_060398394.1
OG0005905	XP_060371202.1	XP_060398396.1
OG0005906	XP_060371201.1	XP_060398398.1
OG0005907	XP_060371200.1	XP_060398399.1
OG0005908	XP_060371198.1	XP_060398403.1
OG0005909	XP_060371197.1	XP_060398404.1
OG0005910	XP_060371196.1	XP_060398405.1
OG0005911	XP_060371195.1	XP_060398406.1
OG0005912	XP_060371193.1	XP_060398408.1
OG0005913	XP_060371189.1	XP_060398412.1
OG0005914	XP_060371188.1	XP_060398413.1
OG0005915	XP_060371187.1	XP_060398414.1
OG0005916	XP_060371186.1	XP_060398416.1
OG0005917	XP_060371185.1	XP_060398417.1
OG0005918	XP_060371184.1	XP_060398419.1
OG0005919	XP_060371183.1	XP_060398421.1
OG0005920	XP_060371181.1	XP_060398424.1
OG0005921	XP_060371180.1	XP_060398425.1
OG0005922	XP_060371179.1	XP_060398426.1
OG0005923	XP_060371178.1	XP_060398428.1
OG0005924	XP_060371177.1	XP_060398430.1
OG0005925	XP_060371176.1	XP_060398431.1
OG0005926	XP_060371175.1	XP_060398432.1
OG0005927	XP_060371174.1	XP_060398433.1
OG0005928	XP_060371173.1	XP_060398435.1
OG0005929	XP_060371169.1	XP_060398439.1
OG0005930	XP_060371166.1	XP_060398442.1
OG0005931	XP_060371163.1	XP_060398444.1
OG0005932	XP_060371162.1	XP_060398445.1
OG0005933	XP_060371161.1	XP_060398446.1
OG0005934	XP_060371160.1	XP_060398447.1
OG0005935	XP_060371158.1	XP_060398448.1
OG0005936	XP_060371157.1	XP_060398449.1
OG0005937	XP_060371156.1	XP_060398450.1
OG0005938	XP_060371155.1	XP_060398451.1
OG0005939	XP_060371154.1	XP_060398452.1
OG0005940	XP_060371152.1	XP_060398454.1
OG0005941	XP_060371151.1	XP_060398458.1
OG0005942	XP_060371149.1	XP_060398462.1
OG0005943	XP_060371147.1	XP_060398466.1
OG0005944	XP_060371146.1	XP_060398467.1
OG0005945	XP_060371141.1	XP_060398472.1
OG0005946	XP_060371139.1	XP_060398475.1
OG0005947	XP_060371138.1	XP_060398477.1
OG0005948	XP_060371137.1	XP_060398478.1
OG0005949	XP_060371135.1	XP_060398481.1
OG0005950	XP_060371134.1	XP_060398482.1
OG0005951	XP_060371133.1	XP_060398483.1
OG0005952	XP_060371130.1	XP_060398484.1
OG0005953	XP_060371128.1	XP_060398487.1
OG0005954	XP_060371127.1	XP_060398489.1
OG0005955	XP_060371126.1	XP_060398490.1
OG0005956	XP_060371125.1	XP_060398491.1
OG0005957	XP_060371124.1	XP_060398492.1
OG0005958	XP_060371123.1	XP_060398493.1
OG0005959	XP_060371121.1	XP_060398496.1
OG0005960	XP_060371120.1	XP_060398497.1
OG0005961	XP_060371119.1	XP_060398499.1
OG0005962	XP_060371118.1	XP_060398500.1
OG0005963	XP_060371117.1	XP_060398501.1
OG0005964	XP_060371116.1	XP_060398502.1
OG0005965	XP_060371115.1	XP_060398503.1
