Orthogroup	Colletotrichum_gloeosporioides	Colletotrichum_godetiae
OG0006043	XP_045261668.1	XP_060426425.1
OG0006044	XP_045261669.1	XP_060426424.1
OG0006045	XP_045261670.1	XP_060426423.1
OG0006046	XP_045261671.1	XP_060426422.1
OG0006047	XP_045261672.1	XP_060426421.1
OG0006048	XP_045261673.1	XP_060426418.1
OG0006049	XP_045261674.1	XP_060426417.1
OG0006050	XP_045261675.1	XP_060426416.1
OG0006051	XP_045261676.1	XP_060426415.1
OG0006052	XP_045261678.1	XP_060426414.1
OG0006053	XP_045261684.1	XP_060426409.1
OG0006054	XP_045261683.1	XP_060426408.1
OG0006055	XP_045261687.1	XP_060426406.1
OG0006056	XP_045261688.1	XP_060426405.1
OG0006057	XP_045261689.1	XP_060426404.1
OG0006058	XP_045261690.1	XP_060426403.1
OG0006059	XP_045261691.1	XP_060426402.1
OG0006060	XP_045261692.1	XP_060426401.1
OG0006061	XP_045261693.1	XP_060426400.1
OG0006062	XP_045261680.1	XP_060426396.1
OG0006063	XP_045261679.1	XP_060426395.1
OG0006064	XP_045261700.1	XP_060426394.1
OG0006065	XP_045261701.1	XP_060426393.1
OG0006066	XP_045261703.1	XP_060426390.1
OG0006067	XP_045261719.1	XP_060426389.1
OG0006068	XP_045261718.1	XP_060426388.1
OG0006069	XP_045261721.1	XP_060426382.1
OG0006070	XP_045270143.1	XP_060426378.1
OG0006071	XP_045270142.1	XP_060426379.1
OG0006072	XP_045270140.1	XP_060426381.1
OG0006073	XP_045256907.1	XP_060422065.1
OG0006074	XP_045270996.1	XP_060422068.1
OG0006075	XP_045270999.1	XP_060422071.1
OG0006076	XP_045271012.1	XP_060422072.1
OG0006077	XP_045256916.1	XP_060422584.1
OG0006078	XP_045256917.1	XP_060422583.1
OG0006079	XP_045256918.1	XP_060422582.1
OG0006080	XP_045256908.1	XP_060422580.1
OG0006081	XP_045256909.1	XP_060422579.1
OG0006082	XP_045256910.1	XP_060422575.1
OG0006083	XP_045270945.1	XP_060422573.1
OG0006084	XP_045270946.1	XP_060422572.1
OG0006085	XP_045270947.1	XP_060422571.1
OG0006086	XP_045270948.1	XP_060422570.1
OG0006087	XP_045270971.1	XP_060422566.1
OG0006088	XP_045270968.1	XP_060422563.1
OG0006089	XP_045270967.1	XP_060422562.1
OG0006091	XP_045270985.1	XP_060422549.1
OG0006092	XP_045270984.1	XP_060422547.1
OG0006093	XP_045270983.1	XP_060422545.1
OG0006094	XP_045270977.1	XP_060423004.1
OG0006095	XP_045270976.1	XP_060423005.1
OG0006096	XP_045270990.1	XP_060423007.1
OG0006097	XP_045270989.1	XP_060423008.1
OG0006098	XP_045270951.1	XP_060423018.1
OG0006099	XP_045270961.1	XP_060423019.1
OG0006100	XP_045270940.1	XP_060423020.1
OG0006101	XP_045270957.1	XP_060423023.1
OG0006102	XP_045270956.1	XP_060423024.1
OG0006103	XP_045270955.1	XP_060423026.1
OG0006104	XP_045270954.1	XP_060423027.1
OG0006105	XP_045270939.1	XP_060423029.1
OG0006106	XP_045270905.1	XP_060423040.1
OG0006107	XP_045270911.1	XP_060423042.1
OG0006108	XP_045270910.1	XP_060423043.1
OG0006109	XP_045270909.1	XP_060423044.1
OG0006110	XP_045270908.1	XP_060423046.1
OG0006111	XP_045270907.1	XP_060423047.1
OG0006112	XP_045270906.1	XP_060423048.1
OG0006113	XP_045270904.1	XP_060423049.1
OG0006114	XP_045270892.1	XP_060423051.1
OG0006115	XP_045270890.1	XP_060421478.1
OG0006116	XP_045260210.1	XP_060421479.1
OG0006117	XP_045270896.1	XP_060421480.1
OG0006118	XP_045270897.1	XP_060425905.1
OG0006119	XP_045270901.1	XP_060425902.1
OG0006120	XP_045270902.1	XP_060425901.1
OG0006121	XP_045270878.1	XP_060425896.1
OG0006122	XP_045270877.1	XP_060425895.1
OG0006123	XP_045270876.1	XP_060425894.1
OG0006124	XP_045270875.1	XP_060425893.1
OG0006125	XP_045262947.1	XP_060425891.1
OG0006126	XP_045270881.1	XP_060425890.1
OG0006127	XP_045270864.1	XP_060425887.1
OG0006128	XP_045270846.1	XP_060425884.1
OG0006129	XP_045270845.1	XP_060425879.1
OG0006130	XP_045263336.1, XP_045270855.1	XP_060425875.1
OG0006131	XP_045270854.1	XP_060425872.1
OG0006132	XP_045270849.1	XP_060425869.1
OG0006133	XP_045270870.1	XP_060425864.1
OG0006134	XP_045267557.1	XP_060425862.1
OG0006135	XP_045270822.1	XP_060425859.1
OG0006136	XP_045270821.1	XP_060425857.1
OG0006137	XP_045270832.1	XP_060425849.1
OG0006138	XP_045260602.1	XP_060425837.1
OG0006139	XP_045260616.1	XP_060425834.1
OG0006140	XP_045260610.1	XP_060425831.1
OG0006141	XP_045260606.1	XP_060425828.1
OG0006142	XP_045260608.1	XP_060425829.1
OG0006143	XP_045260607.1	XP_060425830.1
OG0006144	XP_045264822.1	XP_060427884.1
OG0006145	XP_045261228.1	XP_060427158.1
OG0006146	XP_045261227.1	XP_060427159.1
OG0006147	XP_045260504.1	XP_060427161.1
OG0006148	XP_045261221.1	XP_060427163.1
OG0006149	XP_045261217.1	XP_060427164.1
OG0006150	XP_045261209.1	XP_060427166.1
OG0006151	XP_045261210.1	XP_060427167.1
OG0006152	XP_045261211.1	XP_060427168.1
OG0006153	XP_045261212.1	XP_060427169.1
OG0006154	XP_045257356.1	XP_060427170.1
OG0006155	XP_045257355.1	XP_060427171.1
OG0006157	XP_045261185.1	XP_060434285.1
OG0006158	XP_045261188.1	XP_060434284.1
OG0006159	XP_045268079.1	XP_060430774.1
OG0006161	XP_045261243.1	XP_060426744.1
OG0006162	XP_045261247.1	XP_060426740.1
OG0006163	XP_045258181.1	XP_060426739.1, XP_060426750.1
OG0006164	XP_045261257.1	XP_060426735.1
OG0006165	XP_045261265.1	XP_060426731.1
OG0006166	XP_045260447.1	XP_060430046.1, XP_060426728.1
OG0006167	XP_045261276.1	XP_060426725.1
OG0006168	XP_045261286.1	XP_060426720.1
OG0006169	XP_045261283.1	XP_060426716.1
OG0006170	XP_045261282.1	XP_060426715.1
OG0006171	XP_045261280.1	XP_060426713.1
OG0006172	XP_045261279.1	XP_060426712.1
OG0006173	XP_045261278.1	XP_060426711.1
OG0006174	XP_045261312.1	XP_060426710.1
OG0006175	XP_045261313.1	XP_060426709.1
OG0006176	XP_045261314.1	XP_060426708.1
OG0006177	XP_045261318.1	XP_060426705.1
OG0006178	XP_045261317.1	XP_060426702.1
OG0006179	XP_045261316.1	XP_060426701.1
OG0006180	XP_045261315.1	XP_060426699.1
OG0006181	XP_045261301.1	XP_060426697.1
OG0006182	XP_045261300.1	XP_060426696.1
OG0006183	XP_045261298.1	XP_060426694.1
OG0006184	XP_045261297.1	XP_060426693.1
OG0006185	XP_045261296.1	XP_060426692.1
OG0006186	XP_045261295.1	XP_060426691.1
OG0006187	XP_045261293.1	XP_060426689.1
OG0006188	XP_045261334.1	XP_060426672.1
OG0006189	XP_045261336.1	XP_060426674.1
OG0006190	XP_045261337.1	XP_060426675.1
OG0006191	XP_045261338.1	XP_060426676.1
OG0006192	XP_045261340.1	XP_060426678.1
OG0006193	XP_045261330.1	XP_060426682.1
OG0006194	XP_045270147.1	XP_060426686.1
OG0006195	XP_045261348.1	XP_060426665.1
OG0006196	XP_045261347.1	XP_060426664.1
OG0006198	XP_045261362.1	XP_060426659.1
OG0006199	XP_045261361.1	XP_060426658.1
OG0006200	XP_045261366.1	XP_060426652.1
OG0006201	XP_045261379.1	XP_060426651.1
OG0006202	XP_045261380.1	XP_060426650.1
OG0006203	XP_045261381.1	XP_060426646.1
OG0006204	XP_045261387.1	XP_060426642.1
OG0006205	XP_045261388.1	XP_060426641.1
OG0006206	XP_045261389.1	XP_060426640.1
OG0006207	XP_045261390.1	XP_060426639.1
OG0006208	XP_045261391.1	XP_060426638.1
OG0006209	XP_045261392.1	XP_060426637.1
OG0006210	XP_045261394.1	XP_060426633.1
OG0006211	XP_045261395.1	XP_060426632.1
OG0006212	XP_045261396.1	XP_060426631.1
OG0006213	XP_045261397.1	XP_060426629.1
OG0006214	XP_045261398.1	XP_060426628.1
OG0006215	XP_045261399.1	XP_060426627.1
OG0006216	XP_045261400.1	XP_060426625.1
OG0006217	XP_045261439.1	XP_060426620.1
OG0006218	XP_045261435.1	XP_060425906.1
OG0006219	XP_045261433.1	XP_060425908.1
OG0006220	XP_045261428.1	XP_060425914.1
OG0006221	XP_045261426.1	XP_060425916.1
OG0006222	XP_045261425.1	XP_060425917.1
OG0006223	XP_045261424.1	XP_060425918.1
OG0006224	XP_045261423.1	XP_060425919.1
OG0006225	XP_045261422.1	XP_060425920.1
OG0006226	XP_045261421.1	XP_060425921.1
OG0006227	XP_045261420.1	XP_060425922.1
OG0006228	XP_045261419.1	XP_060425923.1
OG0006229	XP_045264344.1	XP_060428674.1
OG0006229	XP_045259608.1	XP_060425924.1
OG0006231	XP_045261463.1	XP_060425927.1
OG0006232	XP_045261462.1	XP_060425928.1
OG0006233	XP_045261461.1	XP_060425929.1
OG0006234	XP_045256705.1	XP_060425420.1
OG0006235	XP_045256717.1	XP_060425416.1
OG0006236	XP_045256718.1	XP_060425415.1
OG0006237	XP_045256719.1	XP_060425414.1
OG0006238	XP_045256720.1	XP_060425413.1
OG0006239	XP_045256721.1	XP_060425412.1
OG0006240	XP_045256732.1	XP_060425410.1
OG0006241	XP_045256731.1	XP_060425407.1
OG0006242	XP_045256730.1	XP_060425406.1
OG0006243	XP_045256728.1	XP_060425405.1
OG0006244	XP_045256727.1	XP_060425404.1
OG0006245	XP_045256726.1	XP_060425403.1
OG0006246	XP_045256724.1	XP_060425401.1
OG0006247	XP_045262994.1	XP_060425399.1
OG0006248	XP_045262995.1	XP_060425397.1
OG0006249	XP_045262996.1	XP_060425396.1
OG0006250	XP_045263029.1	XP_060425389.1
OG0006251	XP_045263009.1	XP_060425388.1
OG0006252	XP_045263003.1	XP_060425386.1
OG0006253	XP_045263026.1	XP_060425382.1
OG0006254	XP_045263024.1	XP_060425381.1
OG0006255	XP_045257781.1	XP_060425375.1
OG0006256	XP_045263011.1	XP_060425373.1
OG0006257	XP_045263012.1	XP_060425372.1
OG0006258	XP_045263013.1	XP_060425371.1
OG0006259	XP_045263014.1	XP_060425370.1
OG0006260	XP_045263017.1	XP_060425367.1
OG0006261	XP_045263048.1	XP_060422140.1
OG0006262	XP_045263050.1	XP_060422141.1
OG0006263	XP_045263051.1	XP_060422143.1
OG0006264	XP_045263052.1	XP_060422145.1
OG0006265	XP_045263053.1	XP_060422146.1
OG0006266	XP_045263054.1	XP_060422147.1
OG0006267	XP_045263059.1	XP_060422148.1
OG0006268	XP_045263061.1	XP_060422150.1
OG0006269	XP_045263031.1	XP_060422153.1
OG0006270	XP_045257494.1	XP_060422157.1
OG0006271	XP_045257504.1	XP_060422162.1
OG0006272	XP_045257507.1	XP_060422164.1
OG0006273	XP_045257508.1	XP_060428052.1
OG0006274	XP_045257519.1	XP_060428060.1
OG0006275	XP_045257516.1	XP_060428062.1
OG0006276	XP_045257515.1	XP_060428063.1
OG0006277	XP_045257491.1	XP_060428068.1
OG0006278	XP_045257490.1	XP_060428069.1
OG0006279	XP_045257489.1	XP_060428070.1
OG0006280	XP_045257488.1	XP_060428071.1
OG0006281	XP_045257487.1	XP_060428072.1
OG0006282	XP_045257486.1	XP_060428074.1
OG0006283	XP_045257485.1	XP_060428075.1
OG0006284	XP_045257483.1	XP_060428079.1
OG0006285	XP_045257474.1	XP_060428093.1
OG0006286	XP_045257473.1	XP_060428094.1
OG0006288	XP_045265926.1	XP_060428095.1
OG0006289	XP_045257470.1	XP_060428096.1
OG0006290	XP_045258015.1	XP_060428097.1
OG0006291	XP_045258016.1	XP_060428098.1
OG0006292	XP_045258017.1	XP_060428099.1
OG0006293	XP_045258021.1	XP_060428102.1
OG0006294	XP_045258003.1	XP_060428103.1
OG0006295	XP_045258012.1	XP_060428105.1
OG0006296	XP_045258011.1	XP_060428107.1
OG0006297	XP_045258010.1	XP_060428109.1
OG0006298	XP_045258009.1	XP_060428110.1
OG0006299	XP_045258008.1	XP_060428111.1
OG0006300	XP_045258007.1	XP_060428112.1
OG0006301	XP_045258006.1	XP_060428113.1
OG0006302	XP_045258032.1	XP_060428115.1
OG0006303	XP_045258002.1	XP_060428121.1
OG0006304	XP_045257994.1	XP_060428131.1
OG0006305	XP_045266007.1	XP_060428132.1
OG0006306	XP_045257968.1	XP_060428135.1
OG0006307	XP_045257970.1	XP_060428137.1
OG0006308	XP_045257981.1	XP_060428153.1
OG0006309	XP_045257982.1	XP_060428154.1
OG0006310	XP_045257991.1	XP_060428157.1
OG0006311	XP_045257946.1	XP_060428161.1
OG0006312	XP_045257941.1	XP_060428164.1
OG0006313	XP_045257940.1	XP_060428165.1
OG0006314	XP_045257939.1	XP_060428166.1
OG0006315	XP_045257938.1	XP_060428167.1
OG0006316	XP_045257937.1	XP_060428168.1
OG0006317	XP_045257952.1	XP_060428171.1
OG0006318	XP_045257922.1	XP_060428179.1
OG0006319	XP_045257923.1	XP_060428180.1
OG0006320	XP_045271355.1	XP_060428184.1
OG0006321	XP_045257892.1	XP_060428187.1
OG0006322	XP_045257893.1	XP_060428188.1
OG0006323	XP_045257894.1	XP_060428189.1
OG0006324	XP_045257895.1	XP_060428190.1
OG0006325	XP_045257897.1	XP_060428192.1
OG0006326	XP_045257891.1	XP_060428193.1
OG0006327	XP_045257889.1	XP_060428196.1
OG0006328	XP_045257888.1	XP_060428197.1
OG0006329	XP_045257884.1	XP_060428198.1
OG0006330	XP_045269259.1	XP_060432799.1
OG0006331	XP_045269257.1	XP_060432797.1
OG0006332	XP_045269258.1	XP_060432791.1
OG0006333	XP_045269256.1	XP_060432790.1
OG0006334	XP_045269255.1	XP_060432789.1
OG0006335	XP_045269252.1	XP_060432788.1
OG0006336	XP_045269251.1	XP_060432787.1
OG0006337	XP_045269248.1	XP_060432786.1
OG0006338	XP_045269247.1	XP_060432785.1
OG0006339	XP_045269246.1	XP_060432784.1
OG0006340	XP_045269239.1	XP_060432781.1
OG0006341	XP_045269235.1	XP_060432778.1
OG0006342	XP_045269347.1	XP_060432747.1
OG0006343	XP_045269346.1	XP_060432748.1
OG0006344	XP_045269345.1	XP_060432749.1
OG0006345	XP_045269344.1	XP_060432750.1
OG0006346	XP_045269343.1	XP_060432751.1
OG0006347	XP_045269342.1	XP_060432752.1
OG0006348	XP_045269341.1	XP_060432754.1
OG0006349	XP_045269340.1	XP_060432755.1
OG0006350	XP_045269339.1	XP_060432756.1
OG0006351	XP_045269337.1	XP_060432757.1
OG0006352	XP_045269335.1	XP_060432759.1
OG0006353	XP_045269334.1	XP_060432760.1
OG0006354	XP_045269333.1	XP_060432763.1
OG0006355	XP_045269332.1	XP_060432764.1
OG0006356	XP_045269331.1	XP_060432765.1
OG0006357	XP_045269330.1	XP_060432766.1
OG0006358	XP_045269328.1	XP_060432769.1
OG0006359	XP_045269327.1	XP_060432771.1
OG0006360	XP_045269326.1	XP_060432772.1
OG0006361	XP_045269325.1	XP_060432773.1
OG0006362	XP_045269324.1	XP_060432774.1
OG0006363	XP_045269323.1	XP_060432775.1
OG0006364	XP_045269322.1	XP_060432776.1
OG0006365	XP_045269232.1	XP_060424904.1, XP_060432745.1
OG0006366	XP_045269230.1	XP_060432743.1
OG0006367	XP_045269229.1	XP_060432742.1
OG0006368	XP_045269211.1	XP_060432736.1
OG0006369	XP_045269215.1	XP_060432735.1
OG0006370	XP_045269216.1	XP_060432733.1
OG0006371	XP_045269218.1	XP_060432731.1
OG0006372	XP_045269207.1	XP_060432728.1
OG0006373	XP_045269204.1	XP_060432725.1
OG0006374	XP_045269203.1	XP_060432724.1
OG0006375	XP_045269202.1	XP_060432722.1
OG0006376	XP_045269200.1	XP_060432720.1
OG0006377	XP_045269199.1	XP_060432719.1
OG0006378	XP_045256135.1	XP_060432701.1
OG0006379	XP_045259546.1	XP_060432698.1
OG0006380	XP_045259545.1	XP_060432697.1
OG0006381	XP_045259539.1	XP_060432696.1
OG0006382	XP_045259547.1	XP_060432689.1
OG0006383	XP_045269178.1	XP_060432681.1
OG0006384	XP_045269174.1	XP_060432679.1
OG0006385	XP_045269173.1	XP_060432678.1
OG0006386	XP_045269172.1	XP_060432676.1
OG0006387	XP_045269139.1	XP_060432671.1
OG0006388	XP_045269138.1	XP_060432672.1
OG0006389	XP_045259553.1	XP_060421599.1
OG0006390	XP_045259387.1	XP_060421597.1
OG0006391	XP_045269149.1	XP_060421592.1
OG0006392	XP_045269148.1	XP_060421591.1
OG0006393	XP_045257005.1	XP_060421550.1
OG0006394	XP_045269166.1	XP_060432097.1
OG0006395	XP_045269163.1	XP_060432098.1
OG0006396	XP_045269162.1	XP_060432099.1
OG0006397	XP_045269161.1	XP_060432101.1
OG0006398	XP_045269159.1	XP_060432103.1
OG0006399	XP_045269158.1	XP_060432104.1
OG0006400	XP_045256991.1	XP_060432106.1
OG0006401	XP_045256993.1	XP_060432108.1
OG0006402	XP_045256986.1	XP_060432114.1
OG0006403	XP_045256985.1	XP_060432115.1
OG0006404	XP_045264333.1	XP_060432116.1
OG0006405	XP_045259855.1	XP_060432118.1
OG0006406	XP_045259854.1	XP_060432119.1
OG0006407	XP_045259853.1	XP_060432120.1
OG0006408	XP_045259852.1	XP_060432121.1
OG0006409	XP_045259851.1	XP_060432123.1
OG0006410	XP_045259848.1	XP_060432124.1
OG0006411	XP_045259847.1	XP_060432125.1
OG0006412	XP_045259842.1	XP_060432128.1
OG0006413	XP_045259841.1	XP_060432129.1
OG0006414	XP_045259840.1	XP_060432130.1
OG0006415	XP_045259838.1	XP_060432132.1
OG0006416	XP_045259837.1	XP_060432133.1
OG0006417	XP_045259836.1	XP_060432134.1
OG0006418	XP_045259835.1	XP_060432135.1
OG0006419	XP_045259834.1	XP_060432136.1
OG0006420	XP_045259833.1	XP_060432138.1
OG0006421	XP_045259832.1	XP_060432139.1
OG0006422	XP_045267047.1	XP_060432140.1
OG0006423	XP_045259821.1	XP_060432144.1
OG0006424	XP_045259823.1	XP_060432145.1
OG0006425	XP_045259824.1	XP_060432148.1
OG0006426	XP_045267104.1	XP_060423058.1
OG0006427	XP_045264576.1	XP_060424354.1
OG0006428	XP_045256285.1	XP_060424352.1
OG0006429	XP_045260066.1	XP_060424350.1
OG0006430	XP_045260065.1	XP_060424349.1
OG0006431	XP_045260063.1	XP_060424346.1
OG0006432	XP_045270146.1	XP_060424341.1
OG0006433	XP_045260059.1	XP_060424340.1
OG0006434	XP_045260057.1	XP_060424337.1
OG0006435	XP_045260058.1	XP_060424336.1
OG0006436	XP_045260055.1	XP_060424335.1
OG0006437	XP_045260054.1	XP_060424334.1
OG0006438	XP_045260053.1	XP_060424332.1
OG0006439	XP_045260051.1	XP_060424328.1
OG0006440	XP_045260050.1	XP_060424327.1
OG0006441	XP_045260049.1	XP_060424326.1
OG0006442	XP_045260048.1	XP_060424325.1
OG0006443	XP_045260047.1	XP_060424322.1
OG0006444	XP_045257113.1	XP_060424318.1
OG0006445	XP_045257114.1	XP_060424316.1
OG0006446	XP_045257517.1	XP_060424314.1
OG0006447	XP_045260043.1	XP_060424312.1
OG0006448	XP_045260038.1	XP_060424308.1
OG0006449	XP_045260037.1	XP_060424306.1
OG0006450	XP_045260036.1	XP_060424304.1
OG0006451	XP_045260035.1	XP_060424303.1
OG0006452	XP_045260034.1	XP_060424300.1
OG0006453	XP_045260033.1	XP_060424299.1
OG0006454	XP_045260032.1	XP_060424298.1
OG0006455	XP_045260030.1	XP_060424296.1
OG0006456	XP_045260016.1	XP_060424290.1
OG0006457	XP_045260022.1	XP_060424289.1
OG0006458	XP_045260024.1	XP_060424287.1
OG0006459	XP_045260026.1	XP_060424285.1
OG0006460	XP_045260017.1	XP_060424284.1
OG0006461	XP_045260019.1	XP_060424282.1
OG0006462	XP_045260007.1	XP_060424277.1
OG0006463	XP_045260008.1	XP_060424276.1
OG0006464	XP_045260009.1	XP_060424275.1
OG0006465	XP_045260010.1	XP_060424274.1
OG0006466	XP_045260011.1	XP_060424273.1
OG0006467	XP_045260012.1	XP_060424272.1
OG0006468	XP_045260013.1	XP_060424271.1
OG0006469	XP_045260014.1	XP_060424270.1
OG0006470	XP_045260005.1	XP_060423797.1
OG0006471	XP_045259998.1	XP_060423795.1
OG0006472	XP_045259937.1	XP_060423792.1
OG0006473	XP_045267893.1	XP_060423791.1
OG0006474	XP_045259996.1	XP_060423789.1
OG0006475	XP_045259994.1	XP_060423784.1
OG0006476	XP_045259992.1	XP_060423781.1
OG0006477	XP_045259991.1	XP_060423780.1
OG0006478	XP_045259990.1	XP_060423779.1
OG0006479	XP_045259989.1	XP_060423778.1
OG0006480	XP_045259988.1	XP_060423777.1
OG0006481	XP_045259986.1	XP_060423774.1
OG0006482	XP_045259985.1	XP_060423773.1
OG0006483	XP_045259984.1	XP_060423772.1
OG0006484	XP_045259983.1	XP_060423771.1
OG0006485	XP_045259982.1	XP_060423770.1
OG0006486	XP_045259981.1	XP_060423769.1
OG0006487	XP_045259940.1	XP_060423767.1
OG0006488	XP_045259944.1	XP_060423766.1
OG0006489	XP_045259945.1	XP_060423765.1
OG0006490	XP_045259947.1	XP_060423763.1
OG0006491	XP_045259948.1	XP_060423762.1
OG0006492	XP_045259949.1	XP_060423761.1
OG0006493	XP_045259950.1	XP_060423760.1
OG0006494	XP_045259951.1	XP_060423759.1
OG0006495	XP_045259953.1	XP_060423758.1
OG0006496	XP_045259954.1	XP_060423757.1
OG0006497	XP_045259955.1	XP_060423756.1
OG0006498	XP_045259957.1	XP_060423754.1
OG0006499	XP_045259958.1	XP_060423753.1
OG0006500	XP_045259959.1	XP_060423752.1
OG0006501	XP_045259960.1	XP_060423751.1
OG0006502	XP_045259962.1	XP_060423749.1
OG0006503	XP_045259963.1	XP_060423748.1
OG0006504	XP_045259964.1	XP_060423747.1
OG0006505	XP_045259972.1	XP_060423746.1
OG0006506	XP_045259971.1	XP_060423745.1
OG0006507	XP_045259970.1	XP_060423743.1
OG0006509	XP_045263178.1	XP_060423734.1
OG0006510	XP_045263155.1	XP_060423727.1
OG0006511	XP_045263156.1	XP_060423725.1
OG0006512	XP_045263157.1	XP_060423723.1
OG0006513	XP_045263158.1	XP_060423722.1
OG0006514	XP_045263159.1	XP_060423721.1
OG0006515	XP_045263160.1	XP_060423719.1
OG0006516	XP_045263164.1	XP_060422931.1
OG0006517	XP_045263165.1	XP_060422932.1
OG0006518	XP_045263166.1	XP_060422933.1
OG0006519	XP_045263167.1	XP_060422934.1
OG0006520	XP_045263151.1	XP_060422938.1
OG0006521	XP_045263150.1	XP_060422939.1
OG0006522	XP_045263149.1	XP_060422940.1
OG0006523	XP_045263144.1	XP_060422944.1
OG0006524	XP_045263145.1	XP_060422946.1
OG0006525	XP_045263146.1	XP_060422947.1
OG0006526	XP_045263139.1	XP_060422954.1
OG0006527	XP_045263137.1	XP_060422956.1
OG0006528	XP_045263136.1	XP_060422957.1
OG0006529	XP_045263133.1	XP_060422961.1
OG0006530	XP_045263132.1	XP_060422962.1
OG0006531	XP_045259809.1	XP_060432152.1
OG0006532	XP_045259807.1	XP_060432154.1
OG0006533	XP_045259806.1	XP_060432155.1
OG0006534	XP_045259816.1	XP_060432156.1
OG0006535	XP_045259815.1	XP_060432158.1
OG0006536	XP_045259814.1	XP_060432159.1
OG0006537	XP_045259813.1	XP_060432160.1
OG0006538	XP_045259811.1	XP_060432162.1
OG0006539	XP_045259819.1	XP_060432165.1
OG0006540	XP_045259817.1	XP_060432166.1
OG0006541	XP_045259805.1	XP_060432167.1
OG0006542	XP_045259804.1	XP_060432168.1
OG0006543	XP_045259803.1	XP_060432169.1
OG0006544	XP_045259802.1	XP_060432173.1
OG0006545	XP_045259801.1	XP_060432174.1
OG0006546	XP_045259800.1	XP_060432175.1
OG0006547	XP_045259787.1	XP_060432176.1
OG0006548	XP_045259789.1	XP_060432178.1
OG0006549	XP_045259790.1	XP_060432180.1
OG0006550	XP_045259791.1	XP_060432182.1
OG0006551	XP_045259792.1	XP_060432183.1
OG0006552	XP_045259794.1	XP_060432185.1
OG0006553	XP_045259795.1	XP_060432186.1
OG0006554	XP_045259796.1	XP_060432187.1
OG0006555	XP_045259797.1	XP_060432188.1
OG0006556	XP_045259799.1	XP_060432190.1
OG0006557	XP_045263366.1	XP_060432195.1
OG0006557	XP_045263058.1	XP_060429405.1
OG0006558	XP_045259777.1	XP_060432197.1
OG0006559	XP_045259776.1	XP_060432198.1
OG0006560	XP_045259774.1	XP_060432200.1
OG0006561	XP_045259773.1	XP_060432203.1
OG0006562	XP_045259772.1	XP_060432204.1
