Orthogroup	Colletotrichum_gloeosporioides	Colletotrichum_truncatum
OG0005220	XP_045270577.1	XP_036583045.1
OG0005221	XP_045270578.1	XP_036583046.1
OG0005222	XP_045270579.1	XP_036583047.1
OG0005223	XP_045270581.1	XP_036583049.1
OG0005224	XP_045270582.1	XP_036583050.1
OG0005225	XP_045270583.1	XP_036583051.2
OG0005226	XP_045270584.1	XP_036583052.1
OG0005227	XP_045270585.1	XP_036583053.2
OG0005228	XP_045270586.1	XP_036583055.1
OG0005229	XP_045270589.1	XP_036583058.2
OG0005230	XP_045270590.1	XP_070062546.1
OG0005231	XP_045270593.1	XP_036583063.1
OG0005232	XP_045270594.1	XP_036583064.1
OG0005233	XP_045270596.1	XP_036583066.1
OG0005234	XP_045270597.1	XP_070062547.1
OG0005235	XP_045270601.1	XP_036583072.1
OG0005236	XP_045270602.1	XP_036583073.1
OG0005237	XP_045270604.1	XP_036583074.2
OG0005238	XP_045270605.1	XP_036583075.1
OG0005239	XP_045270606.1	XP_036583076.1
OG0005240	XP_045270607.1	XP_036583077.1
OG0005241	XP_045270608.1	XP_036583078.1
OG0005242	XP_045270609.1	XP_036583079.1
OG0005243	XP_045270611.1	XP_036583081.1
OG0005244	XP_045270613.1	XP_036583083.1
OG0005245	XP_045270614.1	XP_070062549.1
OG0005246	XP_045270615.1	XP_036583085.1
OG0005247	XP_045270616.1	XP_036583087.2
OG0005248	XP_045270617.1	XP_036583088.1
OG0005249	XP_045270618.1	XP_070062550.1
OG0005250	XP_045270619.1	XP_070062551.1
OG0005251	XP_045270620.1	XP_036583092.2
OG0005252	XP_045270622.1	XP_036583095.1
OG0005253	XP_045270623.1	XP_036583096.1
OG0005254	XP_045270624.1	XP_036583097.1
OG0005255	XP_045270625.1	XP_070062552.1
OG0005256	XP_045270627.1	XP_036583101.2
OG0005257	XP_045259880.1	XP_036576633.1
OG0005258	XP_045256807.1	XP_070061456.1
OG0005259	XP_045256806.1	XP_036588738.1
OG0005260	XP_045256805.1	XP_036588739.1
OG0005261	XP_045256803.1	XP_070061455.1
OG0005262	XP_045256802.1	XP_036588742.1
OG0005263	XP_045256801.1	XP_036588743.1
OG0005264	XP_045256799.1	XP_036588745.1
OG0005265	XP_045256798.1	XP_070061454.1
OG0005266	XP_045256797.1	XP_036588747.1
OG0005267	XP_045256794.1	XP_036588750.1
OG0005268	XP_045256792.1	XP_036588752.1
OG0005269	XP_045267888.1	XP_036589772.1
OG0005270	XP_045264954.1	XP_036581720.1
OG0005271	XP_045267880.1	XP_036589780.1
OG0005272	XP_045267879.1	XP_036589781.2
OG0005273	XP_045267878.1	XP_036589782.1
OG0005274	XP_045267877.1	XP_070062322.1
OG0005275	XP_045267876.1	XP_036589784.1
OG0005276	XP_045262241.1	XP_036589818.1
OG0005277	XP_045262239.1	XP_036589816.1
OG0005278	XP_045262238.1	XP_036589815.1
OG0005279	XP_045267850.1	XP_036589814.1
OG0005280	XP_045267851.1	XP_036589813.1
OG0005281	XP_045267852.1	XP_036589812.1
OG0005282	XP_045267853.1	XP_036589811.1
OG0005283	XP_045267854.1	XP_036589810.1
OG0005284	XP_045267855.1	XP_036589808.1
OG0005285	XP_045267856.1	XP_036589807.1
OG0005286	XP_045267857.1	XP_036589806.1
OG0005287	XP_045267858.1	XP_036589804.1
OG0005288	XP_045267859.1	XP_036589803.1
OG0005289	XP_045267860.1	XP_036589802.1
OG0005290	XP_045267861.1	XP_036589800.1
OG0005291	XP_045267868.1	XP_036589796.1
OG0005292	XP_045267870.1	XP_036589794.1
OG0005293	XP_045267872.1	XP_036589791.2
OG0005294	XP_045267873.1	XP_036589790.2
OG0005295	XP_045267874.1	XP_036589789.1
OG0005296	XP_045262242.1	XP_036589819.1
OG0005297	XP_045262243.1	XP_036589820.1
OG0005298	XP_045262244.1	XP_036589821.1
OG0005299	XP_045262245.1	XP_036589822.1
OG0005300	XP_045262246.1	XP_070062328.1
OG0005301	XP_045262248.1	XP_036589826.1
OG0005302	XP_045262249.1	XP_036589827.1
OG0005303	XP_045262251.1	XP_036589828.1
OG0005304	XP_045262260.1	XP_036589850.1
OG0005305	XP_045262261.1	XP_036589851.1
OG0005306	XP_045262262.1	XP_036589852.1
OG0005307	XP_045262263.1	XP_036589853.1
OG0005308	XP_045268073.1	XP_036589619.1
OG0005309	XP_045268080.1	XP_070062299.1
OG0005310	XP_045268077.1	XP_036589601.1
OG0005311	XP_045268046.1	XP_036589635.1
OG0005312	XP_045268038.1	XP_070062303.1
OG0005314	XP_045268005.1	XP_036589657.1
OG0005315	XP_045268009.1	XP_036589660.1
OG0005316	XP_045267989.1	XP_036589661.1
OG0005317	XP_045267990.1	XP_036589662.1
OG0005318	XP_045267991.1	XP_036589663.1
OG0005319	XP_045267992.1	XP_036589664.1
OG0005320	XP_045267993.1	XP_036589665.1
OG0005321	XP_045267994.1	XP_036589666.1
OG0005322	XP_045267995.1	XP_036589667.1
OG0005323	XP_045267996.1	XP_070062305.1
OG0005324	XP_045267997.1	XP_036589669.1
OG0005325	XP_045267999.1	XP_070062306.1
OG0005326	XP_045268000.1	XP_036589672.1
OG0005327	XP_045267984.1	XP_036589677.1
OG0005328	XP_045267985.1	XP_036589676.1
OG0005329	XP_045267988.1	XP_036589674.1
OG0005330	XP_045267982.1	XP_036589679.2
OG0005331	XP_045267979.1	XP_036589680.1
OG0005332	XP_045267978.1	XP_036589681.2
OG0005333	XP_045267977.1	XP_036589682.1
OG0005334	XP_045267976.1	XP_036589683.1
OG0005335	XP_045267975.1	XP_036589684.2
OG0005336	XP_045267974.1	XP_036589685.1
OG0005337	XP_045267973.1	XP_036589686.1
OG0005338	XP_045267971.1	XP_036589688.1
OG0005339	XP_045267969.1	XP_036589690.1
OG0005340	XP_045267968.1	XP_036589691.1
OG0005341	XP_045267967.1	XP_036589692.1
OG0005342	XP_045267966.1	XP_036589693.1
OG0005343	XP_045267965.1	XP_036589694.1
OG0005344	XP_045267963.1	XP_036589695.1
OG0005345	XP_045267960.1	XP_036589698.1
OG0005346	XP_045267959.1	XP_036589699.2
OG0005347	XP_045267942.1	XP_070062310.1
OG0005348	XP_045267943.1	XP_036589701.2
OG0005349	XP_045267944.1	XP_036589702.1
OG0005350	XP_045267946.1	XP_036589704.2
OG0005351	XP_045267947.1	XP_036589705.1
OG0005352	XP_045267948.1	XP_070062312.1
OG0005353	XP_045267949.1	XP_036589707.1
OG0005354	XP_045267950.1	XP_036589708.1
OG0005355	XP_045267951.1	XP_070062313.1
OG0005356	XP_045267952.1	XP_036589711.1
OG0005357	XP_045267953.1	XP_070062314.1
OG0005358	XP_045267954.1	XP_036589713.1
OG0005359	XP_045267955.1	XP_036589714.1
OG0005360	XP_045267956.1	XP_036589716.1
OG0005361	XP_045267957.1	XP_036589717.1
OG0005362	XP_045267958.1	XP_070062315.1
OG0005363	XP_045267941.1	XP_036589719.1
OG0005364	XP_045267940.1	XP_036589720.2
OG0005365	XP_045266557.1	XP_036578907.2
OG0005366	XP_045266558.1	XP_036578906.1
OG0005367	XP_045266549.1	XP_036578900.1
OG0005368	XP_045266550.1	XP_036578901.1
OG0005369	XP_045266551.1	XP_036578902.1
OG0005370	XP_045266552.1	XP_036578903.1
OG0005371	XP_045266553.1	XP_036578904.1
OG0005372	XP_045266554.1	XP_036578905.2
OG0005373	XP_045266546.1	XP_036578893.1
OG0005374	XP_045266543.1	XP_036578890.1
OG0005375	XP_045266523.1	XP_036578889.1
OG0005376	XP_045266524.1	XP_036578888.1
OG0005377	XP_045266525.1	XP_036578884.2
OG0005378	XP_045266527.1	XP_070061351.1
OG0005379	XP_045266531.1	XP_036578880.1
OG0005380	XP_045261862.1	XP_036576718.1
OG0005381	XP_045266519.1	XP_070061353.1
OG0005382	XP_045266520.1	XP_036578872.1
OG0005383	XP_045266516.1	XP_036578871.1
OG0005384	XP_045266513.1	XP_036578860.2
OG0005385	XP_045266512.1	XP_036578858.1
OG0005386	XP_045266561.1	XP_036578909.1
OG0005387	XP_045266486.1	XP_070061355.1
OG0005388	XP_045266487.1	XP_036578835.1
OG0005389	XP_045266488.1	XP_036578836.1
OG0005390	XP_045266489.1	XP_036578837.1
OG0005391	XP_045266490.1	XP_036578838.1
OG0005392	XP_045266491.1	XP_036578840.1
OG0005393	XP_045266492.1	XP_036578841.1
OG0005394	XP_045266493.1	XP_036578843.1
OG0005395	XP_045266494.1	XP_036578844.1
OG0005396	XP_045266495.1	XP_036578845.1
OG0005397	XP_045266496.1	XP_036578846.1
OG0005398	XP_045266497.1	XP_036578847.1
OG0005399	XP_045266498.1	XP_036578849.1
OG0005400	XP_045266499.1	XP_036578850.1
OG0005401	XP_045266500.1	XP_036578851.1
OG0005402	XP_045266501.1	XP_036578852.1
OG0005403	XP_045260490.1	XP_036580099.1
OG0005404	XP_045266400.1	XP_036589192.1
OG0005405	XP_045266401.1	XP_036589193.1
OG0005406	XP_045258925.1	XP_036582403.1
OG0005407	XP_045259052.1	XP_036582254.1
OG0005408	XP_045266406.1	XP_036589197.1
OG0005409	XP_045266408.1	XP_036589199.1
OG0005410	XP_045266409.1	XP_036589200.2
OG0005412	XP_045266410.1	XP_036589202.1
OG0005413	XP_045266415.1	XP_036589206.1
OG0005414	XP_045266416.1	XP_036589207.2
OG0005415	XP_045266417.1	XP_070061371.1
OG0005416	XP_045266426.1	XP_036589210.1
OG0005417	XP_045266425.1	XP_036589211.1
OG0005418	XP_045266424.1	XP_036589212.1
OG0005419	XP_045266423.1	XP_036589213.1
OG0005420	XP_045266422.1	XP_036589214.1
OG0005421	XP_045266421.1	XP_036589215.1
OG0005422	XP_045266428.1	XP_036589216.1
OG0005423	XP_045266429.1	XP_070061370.1
OG0005424	XP_045266430.1	XP_036589218.1
OG0005425	XP_045266432.1	XP_036589220.1
OG0005426	XP_045266433.1	XP_036589221.1
OG0005427	XP_045266434.1	XP_036589223.2
OG0005428	XP_045266437.1	XP_070061369.1
OG0005429	XP_045266444.1	XP_036589230.1
OG0005430	XP_045266443.1	XP_036589235.1
OG0005431	XP_045266442.1	XP_036589236.2
OG0005432	XP_045266446.1	XP_036589237.1
OG0005433	XP_045266447.1	XP_036589238.2
OG0005434	XP_045266454.1	XP_036589244.1
OG0005435	XP_045266453.1	XP_036589243.1
OG0005436	XP_045266452.1	XP_070061364.1
OG0005437	XP_045266451.1	XP_036589241.1
OG0005438	XP_045266450.1	XP_070061365.1
OG0005439	XP_045266449.1	XP_036589239.1
OG0005440	XP_045266455.1	XP_036589245.1
OG0005441	XP_045266456.1	XP_036589246.1
OG0005442	XP_045269478.1	XP_036577730.2
OG0005444	XP_045260538.1	XP_036580132.1
OG0005445	XP_045260537.1	XP_036580133.1
OG0005446	XP_045260552.1	XP_036580125.1
OG0005447	XP_045260551.1	XP_036580124.1
OG0005448	XP_045260550.1	XP_036580123.1
OG0005449	XP_045260557.1	XP_036580119.1
OG0005450	XP_045260556.1	XP_070061812.1
OG0005451	XP_045260500.1	XP_036580116.1
OG0005452	XP_045260532.1	XP_036580137.1
OG0005453	XP_045260533.1	XP_070061810.1
OG0005454	XP_045260493.1	XP_036580104.1
OG0005455	XP_045260494.1	XP_070061817.1
OG0005456	XP_045266034.1	XP_036586501.1
OG0005457	XP_045260472.1	XP_036574816.2
OG0005458	XP_045260473.1	XP_070061821.1
OG0005459	XP_045260474.1	XP_036574818.1
OG0005460	XP_045260475.1	XP_036574819.1
OG0005461	XP_045260469.1	XP_036574812.1
OG0005462	XP_045257236.1	XP_036581787.1
OG0005463	XP_045260466.1	XP_036574801.1
OG0005464	XP_045260467.1	XP_070061825.1
OG0005465	XP_045260468.1	XP_036574803.1
OG0005466	XP_045267034.1	XP_036582213.1
OG0005467	XP_045260478.1	XP_036574824.1
OG0005468	XP_045260456.1	XP_036578058.1
OG0005470	XP_045259967.1	XP_036580358.1
OG0005471	XP_045258397.1	XP_036577662.1
OG0005472	XP_045266078.1	XP_036574151.1
OG0005473	XP_045268856.1	XP_036578111.1
OG0005474	XP_045268853.1	XP_036578109.2
OG0005475	XP_045265085.1	XP_036579802.1
OG0005476	XP_045260409.1	XP_036578095.1
OG0005477	XP_045260419.1	XP_036580884.1
OG0005478	XP_045260423.1	XP_036578084.1
OG0005479	XP_045260425.1	XP_036578083.1
OG0005480	XP_045260426.1	XP_036578082.1
OG0005481	XP_045260427.1	XP_036578081.1
OG0005482	XP_045260435.1	XP_036578077.2
OG0005483	XP_045260436.1	XP_036578074.1
OG0005484	XP_045260437.1	XP_036578072.2
OG0005485	XP_045260440.1	XP_036578071.1
OG0005486	XP_045260448.1	XP_036578069.1
OG0005487	XP_045260449.1	XP_070061832.1
OG0005488	XP_045268850.1	XP_070061836.1
OG0005489	XP_045268847.1	XP_036578103.1
OG0005490	XP_045260402.1	XP_036578102.1
OG0005491	XP_045260403.1	XP_036578101.1
OG0005492	XP_045268849.1	XP_036578106.1
OG0005493	XP_045268860.1	XP_036578114.1
OG0005494	XP_045268861.1	XP_036578115.1
OG0005495	XP_045268879.1	XP_036578132.1
OG0005496	XP_045268877.1	XP_036578130.1
OG0005497	XP_045268876.1	XP_036578129.2
OG0005498	XP_045268875.1	XP_036578128.1
OG0005499	XP_045268874.1	XP_036578125.1
OG0005500	XP_045268867.1	XP_070061840.1
OG0005501	XP_045268864.1	XP_070061838.1
OG0005502	XP_045263646.1	XP_070062468.1
OG0005503	XP_045263645.1	XP_036579213.1
OG0005504	XP_045263644.1	XP_036579212.1
OG0005505	XP_045263643.1	XP_036579211.1
OG0005506	XP_045263639.1	XP_036579208.1
OG0005507	XP_045263635.1	XP_070062467.1
OG0005508	XP_045263634.1	XP_036579203.1
OG0005509	XP_045263633.1	XP_036579202.1
OG0005510	XP_045263632.1	XP_036579201.1
OG0005511	XP_045263631.1	XP_036579200.1
OG0005512	XP_045263629.1	XP_036579198.1
OG0005513	XP_045263628.1	XP_036579197.1
OG0005514	XP_045263627.1	XP_036579196.1
OG0005515	XP_045263626.1	XP_036579195.1
OG0005516	XP_045263625.1	XP_036579194.1
OG0005517	XP_045263624.1	XP_036579193.2
OG0005518	XP_045263623.1	XP_036579192.2
OG0005519	XP_045263622.1	XP_036579191.1
OG0005520	XP_045263621.1	XP_036579190.1
OG0005521	XP_045263620.1	XP_036579189.1
OG0005522	XP_045263619.1	XP_036579188.1
OG0005523	XP_045263618.1	XP_070062465.1
OG0005524	XP_045263617.1	XP_036579185.1
OG0005525	XP_045263616.1	XP_036579184.1
OG0005526	XP_045263615.1	XP_036579183.2
OG0005527	XP_045263614.1	XP_036579182.1
OG0005528	XP_045263613.1	XP_036579181.1
OG0005529	XP_045263612.1	XP_036579180.1
OG0005530	XP_045263611.1	XP_036579178.1
OG0005531	XP_045263610.1	XP_070062463.1
OG0005532	XP_045263609.1	XP_036579176.2
OG0005533	XP_045263608.1	XP_070062462.1
OG0005534	XP_045263605.1	XP_036579173.2
OG0005535	XP_045263604.1	XP_036579172.1
OG0005536	XP_045263603.1	XP_036579171.1
OG0005537	XP_045263602.1	XP_036579170.1
OG0005538	XP_045263601.1	XP_036579169.1
OG0005539	XP_045263600.1	XP_036579168.1
OG0005540	XP_045263599.1	XP_036579167.1
OG0005541	XP_045263598.1	XP_036579166.1
OG0005542	XP_045263597.1	XP_036579165.1
OG0005543	XP_045263596.1	XP_036579164.1
OG0005544	XP_045263594.1	XP_036579162.1
OG0005545	XP_045263593.1	XP_036579161.1
OG0005546	XP_045263592.1	XP_070062459.1
OG0005547	XP_045263590.1	XP_036579158.1
OG0005548	XP_045263589.1	XP_036579157.1
OG0005549	XP_045263588.1	XP_036579155.1
OG0005550	XP_045263587.1	XP_036579154.1
OG0005551	XP_045263586.1	XP_036579153.1
OG0005552	XP_045263585.1	XP_036579152.1
OG0005553	XP_045263584.1	XP_036579151.1
OG0005554	XP_045263583.1	XP_070062458.1
OG0005555	XP_045263582.1	XP_036579149.1
OG0005556	XP_045263581.1	XP_070062457.1
OG0005557	XP_045263580.1	XP_036579147.1
OG0005558	XP_045263579.1	XP_036579145.1
OG0005559	XP_045263578.1	XP_036579144.1
OG0005560	XP_045263574.1	XP_036579140.1
OG0005561	XP_045263575.1	XP_036579141.1
OG0005562	XP_045263576.1	XP_036579142.1
OG0005563	XP_045263577.1	XP_036579143.1
OG0005564	XP_045263573.1	XP_036579137.1
OG0005565	XP_045263572.1	XP_036579136.1
OG0005566	XP_045263571.1	XP_036579135.1
OG0005567	XP_045263570.1	XP_036581351.1
OG0005568	XP_045263569.1	XP_036579134.1
OG0005569	XP_045263562.1	XP_036575716.1
OG0005570	XP_045263564.1	XP_036575721.1
OG0005571	XP_045263565.1	XP_036575722.1
OG0005572	XP_045263566.1	XP_070062449.1
OG0005573	XP_045263567.1	XP_036575725.1
OG0005574	XP_045263547.1	XP_070062445.1
OG0005575	XP_045263548.1	XP_036575702.1
OG0005576	XP_045263539.1	XP_036575692.1
OG0005577	XP_045263540.1	XP_036575694.1
OG0005578	XP_045263541.1	XP_036575695.1
OG0005579	XP_045263542.1	XP_036575696.1
OG0005580	XP_045263398.1	XP_070062407.1
OG0005581	XP_045263514.1	XP_036575679.1
OG0005582	XP_045263515.1	XP_036575677.1
OG0005583	XP_045263549.1	XP_036575704.1
OG0005584	XP_045263550.1	XP_036575707.2
OG0005585	XP_045263555.1	XP_036575708.1
OG0005586	XP_045263554.1	XP_036575709.1
OG0005587	XP_045263553.1	XP_036575710.1
OG0005588	XP_045263535.1	XP_036575685.1
OG0005589	XP_045263531.1	XP_036575681.1
OG0005590	XP_045263516.1	XP_036575673.1
OG0005591	XP_045263517.1	XP_036575674.1
OG0005592	XP_045266145.1	XP_036583654.1
OG0005593	XP_045263528.1	XP_036575666.1
OG0005594	XP_045268086.1	XP_036582040.1
OG0005595	XP_045263505.1	XP_036574569.1
OG0005596	XP_045263511.1	XP_036574575.1
OG0005597	XP_045263510.1	XP_070062436.1
OG0005598	XP_045263509.1	XP_036574572.1
OG0005599	XP_045263508.1	XP_036574571.1
OG0005600	XP_045257984.1, XP_045263507.1	XP_036574570.1
OG0005601	XP_045259912.1	XP_036576664.1
OG0005602	XP_045259909.1	XP_036576661.1
OG0005603	XP_045259908.1	XP_036576660.1
OG0005604	XP_045259907.1	XP_070060444.1
OG0005605	XP_045259906.1	XP_070060443.1
OG0005606	XP_045259905.1	XP_070060442.1
OG0005607	XP_045259904.1	XP_036576658.1
OG0005608	XP_045259903.1	XP_036576657.1
OG0005609	XP_045259901.1	XP_036576656.1
OG0005610	XP_045259899.1	XP_036576654.1
OG0005611	XP_045259897.1	XP_036576651.1
OG0005612	XP_045259896.1	XP_036576650.1
OG0005613	XP_045259895.1	XP_036576649.1
OG0005614	XP_045259894.1	XP_036576648.1
OG0005615	XP_045259892.1	XP_036576646.2
OG0005616	XP_045259891.1	XP_036576645.1
OG0005617	XP_045259886.1	XP_036576640.1
OG0005618	XP_045259885.1	XP_036576638.2
OG0005619	XP_045259877.1	XP_036576631.1
OG0005620	XP_045259873.1	XP_070060436.1
OG0005622	XP_045259871.1	XP_036576627.1
OG0005623	XP_045259869.1	XP_036576622.1
OG0005624	XP_045259863.1	XP_036576617.1
OG0005625	XP_045259862.1	XP_036576612.1
OG0005626	XP_045267311.1	XP_036576610.1
OG0005627	XP_045267312.1	XP_036576608.1
OG0005628	XP_045267313.1	XP_036576607.1
OG0005629	XP_045267315.1	XP_036576605.1
OG0005630	XP_045267317.1	XP_036576603.1
OG0005631	XP_045267319.1	XP_036576601.1
OG0005632	XP_045267320.1	XP_036576600.1
OG0005633	XP_045267326.1	XP_036576591.1
OG0005634	XP_045267324.1	XP_036576596.1
OG0005635	XP_045267323.1	XP_070060431.1
OG0005636	XP_045267322.1	XP_036576598.1
OG0005637	XP_045267321.1	XP_036576599.1
OG0005638	XP_045267331.1	XP_036576587.1
OG0005639	XP_045264575.1	XP_036575259.1
OG0005640	XP_045267337.1	XP_036587349.1
OG0005641	XP_045267338.1	XP_036587348.1
OG0005642	XP_045261232.1	XP_036582560.1
OG0005643	XP_045267349.1	XP_036587341.1
OG0005644	XP_045267348.1	XP_070060418.1
OG0005645	XP_045267346.1	XP_070060416.1
OG0005646	XP_045267360.1	XP_070060412.1
OG0005647	XP_045267364.1	XP_036577457.1
OG0005648	XP_045267365.1	XP_036577456.1
OG0005649	XP_045267366.1	XP_036577455.1
OG0005650	XP_045267382.1	XP_070060407.1
OG0005651	XP_045256576.1	XP_036588806.1
OG0005652	XP_045267385.1	XP_036577436.1
OG0005653	XP_045267386.1	XP_036577435.1
OG0005654	XP_045267387.1	XP_070060406.1
OG0005655	XP_045267425.1	XP_036577401.1
OG0005656	XP_045267433.1	XP_036577408.1
OG0005657	XP_045267434.1	XP_036577409.1
OG0005658	XP_045265077.1	XP_036586372.2
OG0005659	XP_045267424.1	XP_036577410.1
OG0005660	XP_045263890.1	XP_036574174.1
OG0005661	XP_045267419.1	XP_036577432.1
OG0005662	XP_045267418.1	XP_070060405.1
OG0005663	XP_045267403.1	XP_036577428.1
OG0005664	XP_045267404.1	XP_070060404.1
OG0005665	XP_045267405.1	XP_036577426.1
OG0005666	XP_045267406.1	XP_036577425.1
OG0005667	XP_045267407.1	XP_036577424.1
OG0005668	XP_045267408.1	XP_070060403.1
OG0005669	XP_045267410.1	XP_036577422.1
OG0005670	XP_045267413.1	XP_036577419.1
OG0005671	XP_045267393.1	XP_036577416.1
OG0005672	XP_045267392.1	XP_036577415.1
OG0005673	XP_045267435.1	XP_070060397.1
OG0005674	XP_045267441.1	XP_070060395.1
OG0005675	XP_045267443.1	XP_036577392.1
OG0005676	XP_045267445.1	XP_036577391.1
OG0005677	XP_045267450.1	XP_036577382.1
OG0005678	XP_045267453.1	XP_036577384.1
OG0005679	XP_045267464.1	XP_036577387.1
OG0005680	XP_045267465.1	XP_036577388.1
OG0005681	XP_045267474.1	XP_036577373.1
OG0005682	XP_045267476.1	XP_070060390.1
OG0005683	XP_045260603.1	XP_036588023.1
OG0005685	XP_045267477.1	XP_036577371.1
OG0005686	XP_045267480.1	XP_036577369.1
OG0005687	XP_045267479.1	XP_036577368.1
OG0005689	XP_045267090.1	XP_070060383.1
OG0005690	XP_045267508.1	XP_036582790.1
OG0005691	XP_045267510.1	XP_036582788.1
OG0005692	XP_045267512.1	XP_036582787.1
OG0005693	XP_045267513.1	XP_070060555.1
OG0005694	XP_045267516.1	XP_070060554.1
OG0005695	XP_045256639.1	XP_070060557.1
OG0005696	XP_045256640.1	XP_036582803.1
OG0005697	XP_045256642.1	XP_036582805.1
OG0005698	XP_045256643.1	XP_036582806.1
OG0005699	XP_045256644.1	XP_036582807.1
OG0005700	XP_045256645.1	XP_070060558.1
OG0005701	XP_045256646.1	XP_036582810.1
OG0005702	XP_045256647.1	XP_036582811.1
OG0005703	XP_045256648.1	XP_036582812.1
OG0005704	XP_045256649.1	XP_070060560.1
OG0005705	XP_045267158.1	XP_036582815.1
OG0005706	XP_045267159.1	XP_036582816.2
OG0005707	XP_045267160.1	XP_070060561.1
OG0005708	XP_045267162.1	XP_036582818.2
OG0005709	XP_045267164.1	XP_036582819.1
OG0005710	XP_045267165.1	XP_036582820.1
OG0005711	XP_045267166.1	XP_036582821.1
OG0005712	XP_045267167.1	XP_036582822.1
OG0005713	XP_045267168.1	XP_036582823.1
OG0005714	XP_045267169.1	XP_036582824.2
OG0005715	XP_045267170.1	XP_036582825.1
OG0005716	XP_045267172.1	XP_070060564.1
OG0005717	XP_045267174.1	XP_036582827.2
OG0005718	XP_045267175.1	XP_036582828.1
OG0005719	XP_045267176.1	XP_036582829.2
OG0005720	XP_045267177.1	XP_036582830.1
OG0005721	XP_045267178.1	XP_036582831.1
OG0005722	XP_045267180.1	XP_036582833.1
OG0005723	XP_045267181.1	XP_036582834.1
OG0005724	XP_045267182.1	XP_070060567.1
OG0005725	XP_045267183.1	XP_036582836.1
OG0005726	XP_045267184.1	XP_036582837.1
OG0005727	XP_045267186.1	XP_036582839.1
OG0005728	XP_045267188.1	XP_036582841.1
OG0005729	XP_045267189.1	XP_036582842.1
OG0005730	XP_045267190.1	XP_036582843.1
OG0005731	XP_045267191.1	XP_036582844.1
OG0005732	XP_045267192.1	XP_036582845.1
OG0005733	XP_045258267.1	XP_036582849.1
OG0005734	XP_045258265.1	XP_036582850.1
OG0005735	XP_045266675.1	XP_036584907.2
OG0005736	XP_045266676.1	XP_036584908.2
OG0005737	XP_045266677.1	XP_036584909.1
OG0005738	XP_045266680.1	XP_036584912.1
OG0005739	XP_045266681.1	XP_036584915.1
OG0005740	XP_045266682.1	XP_070062203.1
OG0005741	XP_045266686.1	XP_036584919.1
OG0005742	XP_045266688.1	XP_070062204.1
