Orthogroup	Colletotrichum_gloeosporioides	Colletotrichum_acutatum
OG0005442	XP_045269478.1	XP_060364122.1
OG0005444	XP_045260538.1	XP_060363142.1
OG0005445	XP_045260537.1	XP_060363141.1
OG0005446	XP_045260552.1	XP_060363139.1
OG0005447	XP_045260551.1	XP_060363138.1
OG0005448	XP_045260550.1	XP_060363137.1
OG0005449	XP_045260557.1	XP_060363136.1
OG0005450	XP_045260556.1	XP_060363134.1
OG0005451	XP_045260500.1	XP_060363131.1
OG0005452	XP_045260532.1	XP_060363128.1
OG0005453	XP_045260533.1	XP_060363127.1
OG0005454	XP_045260493.1	XP_060363114.1
OG0005455	XP_045260494.1	XP_060363113.1
OG0005456	XP_045266034.1	XP_060363112.1
OG0005457	XP_045260472.1	XP_060363110.1
OG0005458	XP_045260473.1	XP_060363109.1
OG0005459	XP_045260474.1	XP_060363108.1
OG0005460	XP_045260475.1	XP_060363107.1
OG0005461	XP_045260469.1	XP_060363106.1
OG0005462	XP_045257236.1, XP_045261136.1	XP_060363096.1
OG0005463	XP_045260466.1	XP_060358377.1
OG0005464	XP_045260467.1	XP_060358380.1
OG0005465	XP_045260468.1	XP_060358382.1
OG0005466	XP_045267034.1	XP_060357326.1
OG0005468	XP_045260456.1	XP_060364868.1
OG0005470	XP_045259967.1	XP_060364874.1
OG0005471	XP_045258397.1	XP_060364875.1
OG0005472	XP_045266078.1	XP_060364885.1
OG0005473	XP_045268856.1	XP_060364887.1
OG0005474	XP_045268853.1	XP_060364890.1
OG0005475	XP_045265085.1	XP_060364892.1
OG0005476	XP_045260409.1	XP_060364898.1
OG0005477	XP_045260419.1	XP_060364900.1
OG0005478	XP_045260423.1	XP_060364902.1
OG0005479	XP_045260425.1	XP_060364904.1
OG0005480	XP_045260426.1	XP_060364905.1
OG0005481	XP_045260427.1	XP_060364906.1
OG0005482	XP_045260435.1	XP_060364911.1
OG0005483	XP_045260436.1	XP_060364912.1
OG0005484	XP_045260437.1	XP_060364913.1
OG0005485	XP_045260440.1	XP_060364916.1
OG0005486	XP_045260448.1	XP_060364918.1
OG0005487	XP_045260449.1	XP_060364919.1
OG0005488	XP_045268850.1	XP_060364920.1
OG0005489	XP_045268847.1	XP_060364923.1
OG0005490	XP_045260402.1	XP_060364925.1
OG0005491	XP_045260403.1	XP_060364926.1
OG0005492	XP_045268849.1	XP_060364928.1
OG0005493	XP_045268860.1	XP_060364934.1
OG0005494	XP_045268861.1	XP_060364935.1
OG0005495	XP_045268879.1	XP_060364938.1
OG0005496	XP_045268877.1	XP_060364940.1
OG0005497	XP_045268876.1	XP_060364941.1
OG0005498	XP_045268875.1	XP_060364942.1
OG0005499	XP_045268874.1	XP_060364943.1
OG0005500	XP_045268867.1	XP_060364944.1
OG0005501	XP_045268864.1	XP_060364948.1
OG0005502	XP_045263646.1	XP_060360982.1
OG0005503	XP_045263645.1	XP_060360981.1
OG0005504	XP_045263644.1	XP_060360979.1
OG0005505	XP_045263643.1	XP_060360978.1
OG0005506	XP_045263639.1	XP_060360973.1
OG0005507	XP_045263635.1	XP_060360965.1
OG0005508	XP_045263634.1	XP_060360963.1
OG0005509	XP_045263633.1	XP_060360962.1
OG0005510	XP_045263632.1	XP_060360960.1
OG0005511	XP_045263631.1	XP_060360959.1
OG0005512	XP_045263629.1	XP_060360956.1
OG0005513	XP_045263628.1	XP_060360955.1
OG0005514	XP_045263627.1	XP_060360954.1
OG0005515	XP_045263626.1	XP_060360953.1
OG0005516	XP_045263625.1	XP_060360952.1
OG0005517	XP_045263624.1	XP_060360951.1
OG0005518	XP_045263623.1	XP_060360949.1
OG0005519	XP_045263622.1	XP_060360948.1
OG0005520	XP_045263621.1	XP_060360947.1
OG0005521	XP_045263620.1	XP_060360946.1
OG0005522	XP_045263619.1	XP_060360945.1
OG0005523	XP_045263618.1	XP_060360944.1
OG0005524	XP_045263617.1	XP_060358807.1
OG0005525	XP_045263616.1	XP_060358808.1
OG0005526	XP_045263615.1	XP_060358809.1
OG0005527	XP_045263614.1	XP_060358810.1
OG0005528	XP_045263613.1	XP_060358813.1
OG0005529	XP_045263612.1	XP_060358814.1
OG0005530	XP_045263611.1	XP_060358816.1
OG0005531	XP_045263610.1	XP_060358817.1
OG0005532	XP_045263609.1	XP_060358818.1
OG0005533	XP_045263608.1	XP_060358819.1
OG0005534	XP_045263605.1	XP_060366594.1
OG0005535	XP_045263604.1	XP_060366595.1
OG0005536	XP_045263603.1	XP_060366596.1
OG0005537	XP_045263602.1	XP_060366597.1
OG0005538	XP_045263601.1	XP_060366598.1
OG0005539	XP_045263600.1	XP_060366599.1
OG0005540	XP_045263599.1	XP_060366601.1
OG0005541	XP_045263598.1	XP_060366602.1
OG0005542	XP_045263597.1	XP_060366603.1
OG0005543	XP_045263596.1	XP_060366604.1
OG0005544	XP_045263594.1	XP_060366606.1
OG0005545	XP_045263593.1	XP_060366607.1
OG0005546	XP_045263592.1	XP_060366609.1
OG0005547	XP_045263590.1	XP_060366611.1
OG0005548	XP_045263589.1	XP_060366612.1
OG0005549	XP_045263588.1	XP_060366614.1
OG0005550	XP_045263587.1	XP_060366615.1
OG0005551	XP_045263586.1	XP_060366616.1
OG0005552	XP_045263585.1	XP_060366617.1
OG0005553	XP_045263584.1	XP_060366618.1
OG0005554	XP_045263583.1	XP_060366620.1
OG0005555	XP_045263582.1	XP_060366621.1
OG0005556	XP_045263581.1	XP_060366622.1
OG0005557	XP_045263580.1	XP_060366623.1
OG0005558	XP_045263579.1	XP_060366625.1
OG0005559	XP_045263578.1	XP_060366626.1
OG0005560	XP_045263574.1	XP_060366631.1
OG0005561	XP_045263575.1	XP_060366632.1
OG0005562	XP_045263576.1	XP_060366633.1
OG0005563	XP_045263577.1	XP_060366634.1
OG0005564	XP_045263573.1	XP_060366635.1
OG0005565	XP_045263572.1	XP_060366637.1
OG0005566	XP_045263571.1	XP_060366638.1
OG0005567	XP_045263570.1	XP_060366639.1
OG0005568	XP_045263569.1	XP_060366640.1
OG0005569	XP_045263562.1	XP_060366644.1
OG0005570	XP_045263564.1	XP_060366650.1
OG0005571	XP_045263565.1	XP_060366651.1
OG0005572	XP_045263566.1	XP_060366652.1
OG0005573	XP_045263567.1	XP_060366653.1
OG0005574	XP_045263547.1	XP_060366656.1
OG0005575	XP_045263548.1	XP_060366657.1
OG0005576	XP_045263539.1	XP_060366663.1
OG0005577	XP_045263540.1	XP_060366665.1
OG0005578	XP_045263541.1	XP_060366666.1
OG0005579	XP_045263542.1	XP_060366667.1
OG0005580	XP_045263398.1	XP_060366669.1
OG0005581	XP_045263514.1	XP_060366670.1
OG0005582	XP_045263515.1	XP_060366672.1
OG0005583	XP_045263549.1	XP_060366675.1
OG0005584	XP_045263550.1	XP_060366676.1
OG0005585	XP_045263555.1	XP_060366677.1
OG0005586	XP_045263554.1	XP_060366678.1
OG0005587	XP_045263553.1	XP_060366679.1
OG0005588	XP_045263535.1	XP_060366690.1
OG0005589	XP_045263531.1	XP_060366693.1
OG0005590	XP_045263516.1	XP_060366698.1
OG0005591	XP_045263517.1	XP_060366699.1
OG0005592	XP_045266145.1	XP_060366702.1
OG0005593	XP_045263528.1	XP_060366704.1
OG0005594	XP_045268086.1	XP_060366715.1
OG0005595	XP_045263505.1	XP_060366716.1
OG0005596	XP_045263511.1	XP_060366717.1
OG0005597	XP_045263510.1	XP_060366718.1
OG0005598	XP_045263509.1	XP_060366719.1
OG0005599	XP_045263508.1	XP_060359968.1
OG0005600	XP_045257984.1, XP_045263507.1	XP_060359969.1
OG0005601	XP_045259912.1	XP_060362225.1
OG0005602	XP_045259909.1	XP_060362222.1
OG0005603	XP_045259908.1	XP_060362220.1
OG0005604	XP_045259907.1	XP_060362219.1
OG0005605	XP_045259906.1	XP_060362218.1
OG0005606	XP_045259905.1	XP_060362217.1
OG0005607	XP_045259904.1	XP_060362216.1
OG0005608	XP_045259903.1	XP_060362215.1
OG0005609	XP_045259901.1	XP_060362214.1
OG0005610	XP_045259899.1	XP_060362212.1
OG0005611	XP_045259897.1	XP_060362209.1
OG0005612	XP_045259896.1	XP_060362208.1
OG0005613	XP_045259895.1	XP_060362207.1
OG0005614	XP_045259894.1	XP_060362206.1
OG0005615	XP_045259892.1	XP_060362203.1
OG0005616	XP_045259891.1	XP_060362202.1
OG0005617	XP_045259886.1	XP_060362199.1
OG0005618	XP_045259885.1	XP_060362198.1
OG0005619	XP_045259877.1	XP_060362193.1
OG0005620	XP_045259873.1	XP_060362189.1
OG0005621	XP_045265180.1	XP_060362187.1
OG0005622	XP_045259871.1	XP_060362184.1
OG0005623	XP_045259869.1	XP_060362178.1
OG0005624	XP_045259863.1	XP_060362176.1
OG0005625	XP_045259862.1	XP_060362174.1
OG0005626	XP_045267311.1	XP_060362172.1
OG0005627	XP_045267312.1	XP_060362170.1
OG0005628	XP_045267313.1	XP_060362169.1
OG0005629	XP_045267315.1	XP_060362167.1
OG0005630	XP_045267317.1	XP_060362164.1
OG0005631	XP_045267319.1	XP_060367195.1
OG0005632	XP_045267320.1	XP_060367194.1
OG0005633	XP_045267326.1	XP_060367192.1
OG0005634	XP_045267324.1	XP_060367190.1
OG0005635	XP_045267323.1	XP_060367188.1
OG0005636	XP_045267322.1	XP_060367187.1
OG0005637	XP_045267321.1	XP_060367185.1
OG0005638	XP_045267331.1	XP_060367184.1
OG0005639	XP_045264575.1	XP_060367181.1
OG0005640	XP_045267337.1	XP_060367173.1
OG0005641	XP_045267338.1	XP_060367172.1
OG0005642	XP_045261232.1	XP_060367168.1
OG0005643	XP_045267349.1	XP_060367163.1
OG0005644	XP_045267348.1	XP_060367162.1
OG0005645	XP_045267346.1	XP_060367160.1
OG0005646	XP_045267360.1	XP_060367157.1
OG0005647	XP_045267364.1	XP_060367155.1
OG0005648	XP_045267365.1	XP_060367154.1
OG0005649	XP_045267366.1	XP_060367153.1
OG0005650	XP_045267382.1	XP_060367147.1
OG0005651	XP_045256576.1	XP_060367144.1
OG0005652	XP_045267385.1	XP_060367141.1
OG0005653	XP_045267386.1	XP_060367140.1
OG0005654	XP_045267387.1	XP_060367139.1
OG0005655	XP_045267425.1	XP_060367133.1
OG0005656	XP_045267433.1	XP_060367131.1
OG0005657	XP_045267434.1	XP_060367130.1
OG0005658	XP_045265077.1	XP_060367124.1
OG0005659	XP_045267424.1	XP_060367123.1
OG0005660	XP_045263890.1	XP_060367122.1
OG0005661	XP_045267419.1	XP_060367118.1
OG0005662	XP_045267418.1	XP_060367117.1
OG0005663	XP_045267403.1	XP_060367111.1
OG0005664	XP_045267404.1	XP_060367109.1
OG0005665	XP_045267405.1	XP_060367108.1
OG0005666	XP_045267406.1	XP_060367107.1
OG0005667	XP_045267407.1	XP_060367106.1
OG0005668	XP_045267408.1	XP_060367105.1
OG0005669	XP_045267410.1	XP_060367104.1
OG0005670	XP_045267413.1	XP_060367102.1
OG0005671	XP_045267393.1	XP_060367101.1
OG0005672	XP_045267392.1	XP_060367100.1
OG0005673	XP_045267435.1	XP_060367095.1
OG0005674	XP_045267441.1	XP_060367093.1
OG0005675	XP_045267443.1	XP_060367089.1
OG0005676	XP_045267445.1	XP_060367088.1
OG0005677	XP_045267450.1	XP_060367084.1
OG0005678	XP_045267453.1	XP_060367083.1
OG0005679	XP_045267464.1	XP_060367082.1
OG0005680	XP_045267465.1	XP_060367081.1
OG0005681	XP_045267474.1	XP_060367080.1
OG0005682	XP_045267476.1	XP_060367079.1
OG0005683	XP_045260603.1	XP_060367077.1
OG0005685	XP_045267477.1	XP_060367071.1
OG0005686	XP_045267480.1	XP_060367069.1
OG0005687	XP_045267479.1	XP_060367068.1
OG0005689	XP_045267090.1	XP_060367063.1
OG0005690	XP_045267508.1	XP_060363827.1
OG0005691	XP_045267510.1	XP_060363825.1
OG0005692	XP_045267512.1	XP_060363824.1
OG0005693	XP_045267513.1	XP_060363822.1
OG0005694	XP_045267516.1	XP_060363813.1
OG0005695	XP_045256639.1	XP_060363804.1
OG0005696	XP_045256640.1	XP_060363803.1
OG0005697	XP_045256642.1	XP_060363799.1
OG0005698	XP_045256643.1	XP_060363798.1
OG0005699	XP_045256644.1	XP_060363797.1
OG0005700	XP_045256645.1	XP_060363796.1
OG0005701	XP_045256646.1	XP_060363794.1
OG0005702	XP_045256647.1	XP_060363793.1
OG0005703	XP_045256648.1	XP_060363792.1
OG0005704	XP_045256649.1	XP_060363791.1
OG0005705	XP_045267158.1	XP_060363784.1
OG0005706	XP_045267159.1	XP_060363783.1
OG0005707	XP_045267160.1	XP_060363782.1
OG0005708	XP_045267162.1	XP_060363781.1
OG0005709	XP_045267164.1	XP_060363778.1
OG0005710	XP_045267165.1	XP_060363777.1
OG0005711	XP_045267166.1	XP_060363776.1
OG0005712	XP_045267167.1	XP_060363775.1
OG0005713	XP_045267168.1	XP_060363774.1
OG0005714	XP_045267169.1	XP_060363773.1
OG0005715	XP_045267170.1	XP_060363772.1
OG0005716	XP_045267172.1	XP_060363770.1
OG0005717	XP_045267174.1	XP_060363768.1
OG0005718	XP_045267175.1	XP_060363767.1
OG0005719	XP_045267176.1	XP_060363766.1
OG0005720	XP_045267177.1	XP_060363764.1
OG0005721	XP_045267178.1	XP_060363763.1
OG0005722	XP_045267180.1	XP_060363761.1
OG0005723	XP_045267181.1	XP_060363760.1
OG0005724	XP_045267182.1	XP_060363759.1
OG0005725	XP_045267183.1	XP_060363757.1
OG0005726	XP_045267184.1	XP_060363756.1
OG0005727	XP_045267186.1	XP_060363755.1
OG0005728	XP_045267188.1	XP_060363753.1
OG0005729	XP_045267189.1	XP_060363752.1
OG0005730	XP_045267190.1	XP_060358354.1
OG0005731	XP_045267191.1	XP_060358355.1
OG0005732	XP_045267192.1	XP_060358356.1
OG0005733	XP_045258267.1	XP_060358363.1
OG0005734	XP_045258265.1	XP_060358365.1
OG0005735	XP_045266675.1	XP_060360233.1
OG0005736	XP_045266676.1	XP_060360232.1
OG0005737	XP_045266677.1	XP_060360231.1
OG0005738	XP_045266680.1	XP_060360229.1
OG0005739	XP_045266681.1	XP_060360228.1
OG0005740	XP_045266682.1	XP_060360227.1
OG0005741	XP_045266686.1	XP_060360222.1
OG0005742	XP_045266688.1	XP_060360220.1
OG0005743	XP_045266689.1	XP_060360219.1
OG0005744	XP_045266690.1	XP_060360218.1
OG0005745	XP_045266693.1	XP_060360216.1
OG0005746	XP_045266694.1	XP_060360215.1
OG0005747	XP_045266695.1	XP_060360213.1
OG0005748	XP_045266697.1	XP_060360207.1
OG0005749	XP_045266698.1	XP_060360205.1
OG0005750	XP_045266702.1	XP_060368896.1
OG0005751	XP_045266703.1	XP_060368895.1
OG0005752	XP_045266704.1	XP_060368894.1
OG0005753	XP_045266705.1	XP_060368893.1
OG0005754	XP_045266706.1	XP_060368892.1
OG0005755	XP_045266707.1	XP_060368890.1
OG0005756	XP_045266708.1	XP_060368889.1
OG0005757	XP_045266709.1	XP_060368888.1
OG0005758	XP_045266710.1	XP_060368887.1
OG0005759	XP_045266711.1	XP_060368886.1
OG0005760	XP_045266713.1	XP_060368885.1
OG0005761	XP_045266715.1	XP_060368884.1
OG0005762	XP_045266716.1	XP_060368883.1
OG0005763	XP_045266718.1	XP_060368882.1
OG0005764	XP_045266719.1	XP_060368880.1
OG0005765	XP_045266720.1	XP_060368879.1
OG0005766	XP_045266721.1	XP_060368878.1
OG0005767	XP_045266722.1	XP_060368877.1
OG0005768	XP_045266726.1	XP_060368876.1
OG0005769	XP_045266725.1	XP_060368875.1
OG0005770	XP_045266724.1	XP_060368874.1
OG0005771	XP_045266723.1	XP_060368871.1
OG0005772	XP_045266727.1	XP_060368870.1
OG0005773	XP_045266728.1	XP_060368868.1
OG0005774	XP_045266729.1	XP_060368867.1
OG0005775	XP_045266730.1	XP_060368866.1
OG0005776	XP_045266732.1	XP_060368863.1
OG0005777	XP_045266733.1	XP_060368862.1
OG0005778	XP_045266734.1	XP_060368861.1
OG0005779	XP_045266735.1	XP_060368860.1
OG0005780	XP_045266737.1	XP_060368859.1
OG0005781	XP_045266740.1	XP_060368857.1
OG0005782	XP_045266741.1	XP_060368856.1
OG0005783	XP_045266742.1	XP_060368855.1
OG0005784	XP_045266743.1	XP_060368854.1
OG0005785	XP_045266744.1	XP_060368853.1
OG0005786	XP_045266745.1	XP_060368852.1
OG0005787	XP_045266749.1	XP_060368847.1
OG0005788	XP_045266751.1	XP_060368845.1
OG0005789	XP_045266752.1	XP_060368844.1
OG0005790	XP_045266753.1	XP_060368843.1
OG0005791	XP_045266754.1	XP_060368842.1
OG0005792	XP_045266755.1	XP_060368841.1
OG0005793	XP_045266756.1	XP_060368840.1
OG0005794	XP_045266759.1	XP_060368837.1
OG0005795	XP_045266760.1	XP_060368836.1
OG0005796	XP_045266761.1	XP_060368835.1
OG0005797	XP_045266762.1	XP_060368832.1
OG0005798	XP_045266764.1	XP_060368831.1
OG0005799	XP_045266765.1	XP_060368830.1
OG0005800	XP_045266767.1	XP_060368828.1
OG0005801	XP_045266768.1	XP_060368827.1
OG0005802	XP_045266769.1	XP_060368826.1
OG0005803	XP_045266771.1	XP_060368824.1
OG0005804	XP_045266772.1	XP_060368823.1
OG0005805	XP_045266773.1	XP_060368822.1
OG0005806	XP_045266774.1	XP_060368820.1
OG0005807	XP_045266780.1	XP_060368818.1
OG0005808	XP_045266779.1	XP_060368816.1
OG0005809	XP_045266778.1	XP_060368814.1
OG0005810	XP_045266777.1	XP_060368813.1
OG0005811	XP_045266776.1	XP_060368812.1
OG0005812	XP_045266775.1	XP_060368810.1
OG0005813	XP_045266782.1	XP_060368809.1
OG0005814	XP_045266801.1	XP_060368808.1
OG0005815	XP_045266800.1	XP_060368807.1
OG0005816	XP_045266799.1	XP_060368806.1
OG0005817	XP_045266798.1	XP_060368805.1
OG0005818	XP_045266795.1	XP_060368798.1
OG0005819	XP_045266794.1	XP_060368796.1
OG0005820	XP_045266792.1	XP_060368794.1
OG0005821	XP_045266791.1	XP_060368793.1
OG0005822	XP_045266790.1	XP_060368792.1
OG0005823	XP_045266789.1	XP_060368791.1
OG0005824	XP_045266788.1	XP_060368790.1
OG0005825	XP_045266787.1	XP_060368789.1
OG0005826	XP_045266786.1	XP_060368788.1
OG0005827	XP_045266785.1	XP_060368787.1
OG0005828	XP_045266784.1	XP_060368786.1
OG0005829	XP_045268587.1	XP_060368783.1
OG0005830	XP_045268586.1	XP_060368782.1
OG0005831	XP_045268585.1	XP_060368780.1
OG0005832	XP_045268584.1	XP_060368779.1
OG0005833	XP_045268589.1	XP_060368777.1
OG0005834	XP_045268588.1	XP_060368775.1
OG0005835	XP_045268594.1	XP_060368772.1
OG0005836	XP_045268593.1	XP_060368771.1
OG0005837	XP_045268592.1	XP_060368770.1
OG0005838	XP_045268583.1	XP_060368768.1
OG0005839	XP_045268563.1	XP_060368766.1
OG0005840	XP_045268564.1	XP_060368765.1
OG0005841	XP_045268565.1	XP_060368764.1
OG0005842	XP_045268567.1	XP_060368762.1
OG0005843	XP_045268568.1	XP_060368760.1
OG0005844	XP_045268569.1	XP_060368759.1
OG0005845	XP_045268572.1	XP_060368757.1
OG0005846	XP_045268573.1	XP_060368756.1
OG0005847	XP_045268561.1	XP_060368753.1
OG0005848	XP_045268559.1	XP_060368750.1
OG0005849	XP_045268560.1	XP_060364760.1
OG0005850	XP_045268556.1	XP_060364757.1
OG0005851	XP_045268555.1	XP_060364756.1
OG0005852	XP_045268554.1	XP_060364755.1
OG0005853	XP_045268553.1	XP_060364754.1
OG0005854	XP_045268552.1	XP_060364753.1
OG0005855	XP_045268541.1	XP_060364745.1
OG0005856	XP_045268529.1	XP_060364737.1
OG0005857	XP_045268530.1	XP_060364736.1
OG0005858	XP_045268526.1	XP_060364735.1
OG0005859	XP_045268523.1	XP_060364732.1
OG0005860	XP_045268522.1	XP_060364731.1
OG0005861	XP_045268521.1	XP_060364729.1
OG0005862	XP_045268520.1	XP_060364728.1
OG0005863	XP_045268517.1	XP_060364725.1
OG0005864	XP_045268515.1	XP_060364723.1
OG0005865	XP_045268514.1	XP_060364722.1
OG0005866	XP_045268513.1	XP_060364721.1
OG0005868	XP_045268510.1	XP_060364717.1
OG0005869	XP_045268508.1	XP_060364715.1
OG0005870	XP_045268507.1	XP_060364714.1
OG0005871	XP_045268506.1	XP_060364713.1
OG0005872	XP_045268505.1	XP_060364712.1
OG0005873	XP_045268504.1	XP_060364711.1
OG0005874	XP_045268503.1	XP_060364710.1
OG0005875	XP_045268502.1	XP_060364709.1
OG0005876	XP_045268493.1	XP_060364705.1
OG0005877	XP_045268495.1	XP_060364703.1
OG0005878	XP_045268496.1	XP_060364702.1
OG0005879	XP_045268497.1	XP_060364701.1
OG0005880	XP_045268498.1	XP_060364700.1
OG0005881	XP_045268499.1	XP_060364699.1
OG0005882	XP_045268486.1	XP_060364696.1
OG0005883	XP_045268491.1	XP_060364694.1
OG0005884	XP_045268490.1	XP_060364693.1
OG0005885	XP_045268488.1	XP_060364690.1
OG0005886	XP_045268487.1	XP_060364687.1
OG0005887	XP_045268484.1	XP_060357294.1
OG0005888	XP_045268481.1	XP_060357298.1
OG0005889	XP_045268480.1	XP_060357299.1
OG0005890	XP_045268476.1	XP_060358555.1
OG0005891	XP_045268474.1	XP_060358553.1
OG0005892	XP_045268473.1	XP_060358552.1
OG0005893	XP_045268468.1	XP_060358549.1
OG0005894	XP_045268467.1	XP_060358548.1
OG0005895	XP_045268466.1	XP_060358547.1
OG0005896	XP_045268465.1	XP_060358546.1
OG0005897	XP_045268463.1	XP_060358543.1
OG0005898	XP_045268462.1	XP_060358542.1
OG0005899	XP_045268461.1	XP_060358541.1
OG0005900	XP_045268460.1	XP_060358540.1
OG0005901	XP_045268457.1	XP_060358538.1
OG0005902	XP_045268456.1	XP_060371212.1
OG0005903	XP_045268443.1	XP_060371210.1
OG0005904	XP_045268445.1	XP_060371203.1
OG0005905	XP_045268446.1	XP_060371202.1
OG0005906	XP_045268447.1	XP_060371201.1
OG0005907	XP_045268454.1	XP_060371200.1
OG0005908	XP_045268452.1	XP_060371198.1
OG0005909	XP_045268451.1	XP_060371197.1
OG0005910	XP_045268450.1	XP_060371196.1
OG0005911	XP_045268449.1	XP_060371195.1
OG0005912	XP_045268439.1	XP_060371193.1
OG0005913	XP_045268437.1	XP_060371189.1
OG0005914	XP_045268436.1	XP_060371188.1
OG0005915	XP_045268435.1	XP_060371187.1
OG0005916	XP_045268434.1	XP_060371186.1
OG0005917	XP_045268433.1	XP_060371185.1
OG0005918	XP_045268432.1	XP_060371184.1
OG0005919	XP_045268430.1	XP_060371183.1
OG0005920	XP_045268428.1	XP_060371181.1
OG0005921	XP_045268427.1	XP_060371180.1
OG0005922	XP_045268426.1	XP_060371179.1
OG0005923	XP_045268425.1	XP_060371178.1
OG0005924	XP_045268424.1	XP_060371177.1
OG0005925	XP_045268423.1	XP_060371176.1
OG0005926	XP_045268422.1	XP_060371175.1
OG0005927	XP_045268421.1	XP_060371174.1
OG0005928	XP_045268420.1	XP_060371173.1
OG0005929	XP_045268418.1	XP_060371169.1
OG0005930	XP_045268407.1	XP_060371166.1
OG0005931	XP_045268408.1	XP_060371163.1
OG0005932	XP_045268409.1	XP_060371162.1
OG0005933	XP_045268410.1	XP_060371161.1
OG0005934	XP_045268411.1	XP_060371160.1
OG0005935	XP_045268412.1	XP_060371158.1
OG0005936	XP_045268413.1	XP_060371157.1
OG0005937	XP_045268414.1	XP_060371156.1
OG0005938	XP_045268415.1	XP_060371155.1
OG0005939	XP_045268405.1	XP_060371154.1
OG0005940	XP_045268403.1	XP_060371152.1
OG0005941	XP_045268401.1	XP_060371151.1
OG0005942	XP_045268400.1	XP_060371149.1
OG0005943	XP_045268398.1	XP_060371147.1
OG0005944	XP_045268399.1	XP_060371146.1
OG0005945	XP_045268394.1	XP_060371141.1
OG0005946	XP_045268395.1	XP_060371139.1
OG0005947	XP_045268397.1	XP_060371138.1
OG0005948	XP_045268388.1	XP_060371137.1
OG0005949	XP_045268389.1	XP_060371135.1
OG0005950	XP_045268390.1	XP_060371134.1
OG0005951	XP_045268391.1	XP_060371133.1
OG0005952	XP_045268392.1	XP_060371130.1
OG0005953	XP_045268386.1	XP_060371128.1
OG0005954	XP_045268385.1	XP_060371127.1
OG0005955	XP_045268384.1	XP_060371126.1
OG0005956	XP_045268383.1	XP_060371125.1
OG0005957	XP_045268382.1	XP_060371124.1
OG0005958	XP_045268381.1	XP_060371123.1
OG0005959	XP_045268379.1	XP_060371121.1
OG0005960	XP_045268378.1	XP_060371120.1
OG0005961	XP_045268377.1	XP_060371119.1
OG0005962	XP_045268376.1	XP_060371118.1
OG0005963	XP_045268357.1	XP_060371117.1
