Orthogroup	Colletotrichum_abscissum	Colletotrichum_godetiae
OG0008002	XP_060403425.1	XP_060429356.1
OG0008003	XP_060403426.1	XP_060429357.1
OG0008004	XP_060403428.1	XP_060429359.1
OG0008005	XP_060403429.1	XP_060429360.1
OG0008006	XP_060403430.1	XP_060429361.1
OG0008007	XP_060403432.1	XP_060429363.1
OG0008008	XP_060403441.1	XP_060429372.1
OG0008009	XP_060403448.1	XP_060429378.1
OG0008010	XP_060403450.1	XP_060429380.1
OG0008011	XP_060403457.1	XP_060429387.1
OG0008012	XP_060403459.1	XP_060429389.1
OG0008013	XP_060403460.1	XP_060429390.1
OG0008014	XP_060403461.1	XP_060429391.1
OG0008015	XP_060403462.1	XP_060429392.1
OG0008016	XP_060403466.1	XP_060429396.1
OG0008017	XP_060403468.1	XP_060429398.1
OG0008018	XP_060403470.1	XP_060429400.1
OG0008019	XP_060403474.1	XP_060429404.1
OG0008020	XP_060403482.1	XP_060429409.1
OG0008021	XP_060403483.1	XP_060429410.1
OG0008022	XP_060403484.1	XP_060429411.1
OG0008023	XP_060403486.1	XP_060429413.1
OG0008024	XP_060403493.1	XP_060429420.1
OG0008025	XP_060403494.1	XP_060429421.1
OG0008026	XP_060403496.1	XP_060429424.1
OG0008027	XP_060403502.1	XP_060425956.1, XP_060426348.1, XP_060429428.1
OG0008028	XP_060403503.1	XP_060429430.1
OG0008029	XP_060403506.1	XP_060429433.1
OG0008030	XP_060403512.1	XP_060429439.1
OG0008031	XP_060403515.1	XP_060429442.1
OG0008032	XP_060403516.1	XP_060429443.1
OG0008033	XP_060403518.1	XP_060429445.1
OG0008034	XP_060403519.1	XP_060429446.1
OG0008035	XP_060403520.1	XP_060429447.1
OG0008036	XP_060403521.1	XP_060429448.1
OG0008037	XP_060403525.1	XP_060429452.1
OG0008038	XP_060403534.1	XP_060429461.1
OG0008039	XP_060403536.1	XP_060429463.1
OG0008040	XP_060403537.1	XP_060429464.1
OG0008041	XP_060403540.1	XP_060429466.1
OG0008042	XP_060403541.1	XP_060429467.1
OG0008043	XP_060403542.1	XP_060429468.1
OG0008044	XP_060403544.1	XP_060429470.1
OG0008045	XP_060403550.1	XP_060429477.1
OG0008046	XP_060403561.1	XP_060429486.1
OG0008047	XP_060403562.1	XP_060429487.1
OG0008048	XP_060403565.1	XP_060429489.1
OG0008049	XP_060403566.1	XP_060429490.1
OG0008050	XP_060403568.1	XP_060429492.1
OG0008051	XP_060403571.1	XP_060429494.1
OG0008052	XP_060403573.1	XP_060429496.1
OG0008053	XP_060403575.1	XP_060429498.1
OG0008054	XP_060403576.1	XP_060429499.1
OG0008055	XP_060403577.1	XP_060429500.1
OG0008056	XP_060403583.1	XP_060429506.1
OG0008057	XP_060403588.1	XP_060429512.1
OG0008058	XP_060403603.1	XP_060422260.1, XP_060421306.1, XP_060424599.1
OG0008059	XP_060403616.1	XP_060434452.1
OG0008060	XP_060403617.1	XP_060434451.1
OG0008061	XP_060403618.1	XP_060434450.1
OG0008062	XP_060403634.1	XP_060423456.1
OG0008063	XP_060404513.1, XP_060403642.1	XP_060423442.1
OG0008064	XP_060403643.1	XP_060423440.1
OG0008065	XP_060403644.1	XP_060423439.1
OG0008066	XP_060403646.1	XP_060423437.1
OG0008067	XP_060403647.1	XP_060423436.1
OG0008068	XP_060403651.1	XP_060423430.1
OG0008069	XP_060403653.1	XP_060423427.1
OG0008070	XP_060403655.1	XP_060423425.1
OG0008071	XP_060403664.1	XP_060423416.1
OG0008072	XP_060403666.1	XP_060423414.1
OG0008073	XP_060403678.1	XP_060423403.1
OG0008074	XP_060403680.1	XP_060432984.1
OG0008075	XP_060403686.1	XP_060432981.1
OG0008076	XP_060403691.1	XP_060432977.1
OG0008077	XP_060403695.1	XP_060432975.1
OG0008078	XP_060403696.1	XP_060432974.1
OG0008079	XP_060403697.1	XP_060432972.1
OG0008080	XP_060403698.1	XP_060432971.1
OG0008081	XP_060403701.1	XP_060432969.1
OG0008082	XP_060403703.1	XP_060432967.1
OG0008083	XP_060403705.1	XP_060432964.1
OG0008084	XP_060403707.1	XP_060432962.1
OG0008085	XP_060403708.1	XP_060432961.1
OG0008086	XP_060403709.1	XP_060432960.1
OG0008087	XP_060403710.1	XP_060432959.1
OG0008088	XP_060403713.1	XP_060432956.1
OG0008089	XP_060403714.1	XP_060432955.1
OG0008090	XP_060403715.1	XP_060432954.1
OG0008091	XP_060403717.1	XP_060432953.1
OG0008092	XP_060403718.1	XP_060432952.1
OG0008093	XP_060403719.1	XP_060432951.1
OG0008094	XP_060403721.1	XP_060432949.1
OG0008095	XP_060403723.1	XP_060432947.1
OG0008096	XP_060403725.1	XP_060432945.1
OG0008097	XP_060403726.1	XP_060432944.1
OG0008098	XP_060403727.1	XP_060432943.1
OG0008099	XP_060403728.1	XP_060432942.1
OG0008100	XP_060403729.1	XP_060432940.1
OG0008101	XP_060403730.1	XP_060432939.1
OG0008102	XP_060403732.1	XP_060432936.1
OG0008103	XP_060403734.1	XP_060432934.1
OG0008104	XP_060403737.1	XP_060432931.1
OG0008105	XP_060403743.1	XP_060432926.1
OG0008106	XP_060403744.1	XP_060432925.1
OG0008107	XP_060403745.1	XP_060432924.1
OG0008108	XP_060403746.1	XP_060432923.1
OG0008109	XP_060403747.1	XP_060432922.1
OG0008110	XP_060403749.1	XP_060432920.1
OG0008111	XP_060403750.1	XP_060432919.1
OG0008112	XP_060403751.1	XP_060432918.1
OG0008113	XP_060403752.1	XP_060432917.1
OG0008114	XP_060403754.1	XP_060432914.1
OG0008115	XP_060403755.1	XP_060432913.1
OG0008116	XP_060403756.1	XP_060432912.1
OG0008117	XP_060403757.1	XP_060432910.1
OG0008118	XP_060403758.1	XP_060432909.1
OG0008119	XP_060403759.1	XP_060432908.1
OG0008120	XP_060403760.1	XP_060432907.1
OG0008121	XP_060403762.1	XP_060432905.1
OG0008122	XP_060403763.1	XP_060432904.1
OG0008123	XP_060403764.1	XP_060432903.1
OG0008124	XP_060403765.1	XP_060432902.1
OG0008125	XP_060403766.1	XP_060432901.1
OG0008126	XP_060403768.1	XP_060432899.1
OG0008127	XP_060403769.1	XP_060432898.1
OG0008128	XP_060403771.1	XP_060432896.1
OG0008129	XP_060403772.1	XP_060432895.1
OG0008130	XP_060403773.1	XP_060432894.1
OG0008131	XP_060403776.1	XP_060432891.1
OG0008132	XP_060403778.1	XP_060432889.1
OG0008133	XP_060403779.1	XP_060432886.1
OG0008134	XP_060403785.1	XP_060432885.1
OG0008135	XP_060403786.1	XP_060432884.1
OG0008136	XP_060403788.1	XP_060432882.1
OG0008137	XP_060403789.1	XP_060432881.1
OG0008138	XP_060403792.1	XP_060432878.1
OG0008139	XP_060403793.1	XP_060432877.1
OG0008140	XP_060403794.1	XP_060432876.1
OG0008141	XP_060403796.1	XP_060432874.1
OG0008142	XP_060403799.1	XP_060432871.1
OG0008143	XP_060403801.1	XP_060432868.1
OG0008144	XP_060403802.1	XP_060432867.1
OG0008145	XP_060403804.1	XP_060432865.1
OG0008146	XP_060403805.1	XP_060432864.1
OG0008147	XP_060403806.1	XP_060432863.1
OG0008148	XP_060403807.1	XP_060432862.1
OG0008149	XP_060403808.1	XP_060432861.1
OG0008150	XP_060403814.1	XP_060432855.1
OG0008151	XP_060403815.1	XP_060432854.1
OG0008152	XP_060403816.1	XP_060432853.1
OG0008153	XP_060403818.1	XP_060432845.1
OG0008154	XP_060403830.1	XP_060432844.1
OG0008155	XP_060403831.1	XP_060432843.1
OG0008156	XP_060403832.1	XP_060432842.1
OG0008157	XP_060403836.1	XP_060432841.1
OG0008158	XP_060403837.1	XP_060432840.1
OG0008159	XP_060403839.1	XP_060432836.1
OG0008160	XP_060403841.1	XP_060432834.1
OG0008161	XP_060403844.1	XP_060432832.1
OG0008162	XP_060403845.1	XP_060432831.1
OG0008163	XP_060403848.1	XP_060432828.1
OG0008164	XP_060403850.1	XP_060432826.1
OG0008165	XP_060403853.1	XP_060432824.1
OG0008166	XP_060403854.1	XP_060432823.1
OG0008167	XP_060403855.1	XP_060432822.1
OG0008168	XP_060403856.1	XP_060432821.1
OG0008169	XP_060403857.1	XP_060432820.1
OG0008170	XP_060403858.1	XP_060432819.1
OG0008171	XP_060403859.1	XP_060432818.1
OG0008172	XP_060403864.1	XP_060432815.1
OG0008173	XP_060403866.1	XP_060432813.1
OG0008174	XP_060403869.1	XP_060432810.1
OG0008175	XP_060403871.1	XP_060432808.1
OG0008176	XP_060403872.1	XP_060432807.1
OG0008177	XP_060403873.1	XP_060432806.1
OG0008178	XP_060403874.1	XP_060432805.1
OG0008179	XP_060403875.1	XP_060432804.1
OG0008180	XP_060403878.1	XP_060432801.1
OG0008181	XP_060403880.1	XP_060421956.1
OG0008182	XP_060403881.1	XP_060421957.1
OG0008183	XP_060403882.1	XP_060421959.1
OG0008184	XP_060403883.1	XP_060421960.1
OG0008185	XP_060403887.1	XP_060421963.1
OG0008186	XP_060403888.1	XP_060421964.1
OG0008187	XP_060403889.1	XP_060421965.1
OG0008188	XP_060403890.1	XP_060421966.1
OG0008189	XP_060403891.1	XP_060421967.1
OG0008190	XP_060403893.1	XP_060421968.1
OG0008191	XP_060403894.1	XP_060421969.1
OG0008192	XP_060403895.1	XP_060421970.1
OG0008193	XP_060403897.1	XP_060421972.1
OG0008194	XP_060403899.1	XP_060421973.1
OG0008195	XP_060403903.1	XP_060421976.1
OG0008196	XP_060403909.1	XP_060426499.1
OG0008197	XP_060403911.1	XP_060426501.1
OG0008198	XP_060403912.1	XP_060426502.1
OG0008199	XP_060403913.1	XP_060426503.1
OG0008200	XP_060403915.1	XP_060426504.1
OG0008201	XP_060403918.1	XP_060426505.1
OG0008202	XP_060403920.1	XP_060426508.1
OG0008203	XP_060403921.1	XP_060426509.1
OG0008204	XP_060403925.1	XP_060426513.1
OG0008205	XP_060403927.1	XP_060426514.1
OG0008206	XP_060403928.1	XP_060426515.1
OG0008207	XP_060403934.1	XP_060426519.1
OG0008208	XP_060403936.1	XP_060426520.1
OG0008209	XP_060403937.1	XP_060426521.1
OG0008210	XP_060403940.1	XP_060426523.1
OG0008211	XP_060403941.1	XP_060426524.1
OG0008212	XP_060403942.1	XP_060426525.1
OG0008213	XP_060403943.1	XP_060426526.1
OG0008214	XP_060403944.1	XP_060426527.1
OG0008215	XP_060403945.1	XP_060426528.1
OG0008216	XP_060403947.1	XP_060426530.1
OG0008217	XP_060403948.1	XP_060426531.1
OG0008218	XP_060403949.1	XP_060426532.1
OG0008219	XP_060403950.1	XP_060426533.1
OG0008220	XP_060403951.1	XP_060426534.1
OG0008221	XP_060403952.1	XP_060426535.1
OG0008222	XP_060403953.1	XP_060426536.1
OG0008223	XP_060403954.1	XP_060426537.1
OG0008224	XP_060403956.1	XP_060426540.1
OG0008225	XP_060403957.1	XP_060426541.1
OG0008226	XP_060403961.1	XP_060426544.1
OG0008227	XP_060403962.1	XP_060426545.1
OG0008228	XP_060403964.1	XP_060426547.1
OG0008229	XP_060403965.1	XP_060426548.1
OG0008230	XP_060403966.1	XP_060426549.1
OG0008231	XP_060403967.1	XP_060426550.1
OG0008232	XP_060403969.1	XP_060426552.1
OG0008233	XP_060403972.1	XP_060426554.1
OG0008234	XP_060403974.1	XP_060433553.1
OG0008235	XP_060403975.1	XP_060433554.1
OG0008236	XP_060403976.1	XP_060433555.1
OG0008237	XP_060403978.1	XP_060433557.1
OG0008238	XP_060403979.1	XP_060433558.1
OG0008239	XP_060403980.1	XP_060433559.1
OG0008240	XP_060403982.1	XP_060433561.1
OG0008241	XP_060403989.1	XP_060433565.1
OG0008242	XP_060403990.1	XP_060433564.1
OG0008243	XP_060403991.1	XP_060433568.1
OG0008244	XP_060403992.1	XP_060433569.1
OG0008245	XP_060403993.1	XP_060433570.1
OG0008246	XP_060403994.1	XP_060433571.1
OG0008247	XP_060403996.1	XP_060433573.1
OG0008248	XP_060403997.1	XP_060433574.1
OG0008249	XP_060404000.1	XP_060433576.1
OG0008250	XP_060404001.1	XP_060433577.1
OG0008251	XP_060404002.1	XP_060433578.1
OG0008252	XP_060404004.1	XP_060428459.1
OG0008253	XP_060404005.1	XP_060428458.1
OG0008254	XP_060404006.1	XP_060428457.1
OG0008255	XP_060404007.1	XP_060428456.1
OG0008256	XP_060404008.1	XP_060428455.1
OG0008257	XP_060404009.1	XP_060428454.1
OG0008258	XP_060404010.1	XP_060428453.1
OG0008260	XP_060404057.1	XP_060421275.1
OG0008261	XP_060404065.1	XP_060425362.1
OG0008262	XP_060404066.1	XP_060425361.1
OG0008263	XP_060404069.1	XP_060425358.1
OG0008264	XP_060404071.1	XP_060425356.1
OG0008265	XP_060404073.1	XP_060425353.1
OG0008266	XP_060404074.1	XP_060425352.1
OG0008267	XP_060404075.1	XP_060425351.1
OG0008268	XP_060404076.1	XP_060425350.1
OG0008269	XP_060404077.1	XP_060425349.1
OG0008270	XP_060404079.1	XP_060425347.1
OG0008271	XP_060404080.1	XP_060425346.1
OG0008272	XP_060404086.1	XP_060425342.1
OG0008273	XP_060404090.1	XP_060425339.1
OG0008274	XP_060404091.1	XP_060425338.1
OG0008275	XP_060404093.1	XP_060425332.1
OG0008276	XP_060404097.1	XP_060425336.1
OG0008277	XP_060404101.1	XP_060425330.1
OG0008278	XP_060404102.1	XP_060425329.1
OG0008279	XP_060404103.1	XP_060425328.1
OG0008280	XP_060404104.1	XP_060425327.1
OG0008281	XP_060404110.1	XP_060425321.1
OG0008282	XP_060404111.1	XP_060425320.1
OG0008283	XP_060404113.1	XP_060425318.1
OG0008284	XP_060404115.1	XP_060425316.1
OG0008285	XP_060404118.1	XP_060425313.1
OG0008286	XP_060404120.1	XP_060425312.1
OG0008287	XP_060404127.1	XP_060425305.1
OG0008288	XP_060404128.1	XP_060425304.1
OG0008289	XP_060404129.1	XP_060425303.1
OG0008290	XP_060404130.1	XP_060425302.1
OG0008291	XP_060404131.1	XP_060425301.1
OG0008292	XP_060404136.1	XP_060425295.1
OG0008293	XP_060404138.1	XP_060425293.1
OG0008294	XP_060404141.1	XP_060425291.1
OG0008295	XP_060404145.1	XP_060425287.1
OG0008296	XP_060404147.1	XP_060425285.1
OG0008297	XP_060404148.1	XP_060425284.1
OG0008298	XP_060404149.1	XP_060425283.1
OG0008299	XP_060404160.1	XP_060425272.1
OG0008300	XP_060404162.1	XP_060425270.1
OG0008301	XP_060404163.1	XP_060425269.1
OG0008302	XP_060404164.1	XP_060425268.1
OG0008303	XP_060404165.1	XP_060425267.1
OG0008304	XP_060404168.1	XP_060425264.1
OG0008305	XP_060404172.1	XP_060425259.1
OG0008306	XP_060404173.1	XP_060425258.1
OG0008307	XP_060404174.1	XP_060425257.1
OG0008308	XP_060404175.1	XP_060425256.1
OG0008309	XP_060404176.1	XP_060425255.1
OG0008310	XP_060404178.1	XP_060425057.1
OG0008311	XP_060404179.1	XP_060425056.1
OG0008312	XP_060404181.1	XP_060425055.1
OG0008313	XP_060404190.1	XP_060425045.1
OG0008314	XP_060404192.1	XP_060425042.1
OG0008315	XP_060404195.1	XP_060425041.1
OG0008316	XP_060404196.1	XP_060425040.1
OG0008317	XP_060404198.1	XP_060425038.1
OG0008318	XP_060404199.1	XP_060425037.1
OG0008319	XP_060404200.1	XP_060425036.1
OG0008320	XP_060404204.1	XP_060425032.1
OG0008321	XP_060404205.1	XP_060425031.1
OG0008322	XP_060404206.1	XP_060425030.1
OG0008323	XP_060404208.1	XP_060425028.1
OG0008324	XP_060404210.1	XP_060425026.1
OG0008325	XP_060404213.1	XP_060425022.1
OG0008326	XP_060404217.1	XP_060425019.1
OG0008327	XP_060404219.1	XP_060425017.1
OG0008328	XP_060404220.1	XP_060425016.1
OG0008329	XP_060404221.1	XP_060425015.1
OG0008330	XP_060404222.1	XP_060425014.1
OG0008331	XP_060404230.1	XP_060425006.1
OG0008332	XP_060404231.1	XP_060425003.1
OG0008333	XP_060404232.1	XP_060425002.1
OG0008334	XP_060404237.1	XP_060424997.1
OG0008335	XP_060404241.1	XP_060424993.1
OG0008336	XP_060404242.1	XP_060424992.1
OG0008337	XP_060404249.1	XP_060424987.1
OG0008338	XP_060404250.1	XP_060424986.1
OG0008339	XP_060404251.1	XP_060424985.1
OG0008340	XP_060404254.1	XP_060424983.1
OG0008341	XP_060404255.1	XP_060424982.1
OG0008342	XP_060404256.1	XP_060424981.1
OG0008343	XP_060404257.1	XP_060424980.1
OG0008344	XP_060404259.1	XP_060424979.1
OG0008345	XP_060404260.1	XP_060424978.1
OG0008346	XP_060404264.1	XP_060424974.1
OG0008347	XP_060404265.1	XP_060424973.1
OG0008348	XP_060404267.1	XP_060424971.1
OG0008349	XP_060404268.1	XP_060424970.1
OG0008350	XP_060404273.1	XP_060424966.1
OG0008351	XP_060404274.1	XP_060424965.1
OG0008352	XP_060404286.1	XP_060423200.1
OG0008353	XP_060404289.1	XP_060423203.1
OG0008354	XP_060404291.1	XP_060423205.1
OG0008355	XP_060404294.1	XP_060423208.1
OG0008356	XP_060404299.1	XP_060423214.1
OG0008357	XP_060404301.1	XP_060423216.1
OG0008358	XP_060404302.1	XP_060423217.1
OG0008359	XP_060404303.1	XP_060423218.1
OG0008360	XP_060404304.1	XP_060423219.1
OG0008361	XP_060404305.1	XP_060423220.1
OG0008362	XP_060404306.1	XP_060423221.1
OG0008363	XP_060404307.1	XP_060423222.1
OG0008364	XP_060404308.1	XP_060423223.1
OG0008365	XP_060404309.1	XP_060423224.1
OG0008366	XP_060404312.1	XP_060423228.1
OG0008367	XP_060404313.1	XP_060423237.1
OG0008368	XP_060404316.1	XP_060423234.1
OG0008369	XP_060404320.1	XP_060423232.1
OG0008370	XP_060404322.1	XP_060423230.1
OG0008371	XP_060404325.1	XP_060423239.1
OG0008372	XP_060404326.1	XP_060423241.1
OG0008373	XP_060404328.1	XP_060423242.1
OG0008374	XP_060404329.1	XP_060423243.1
OG0008375	XP_060404334.1	XP_060423247.1
OG0008376	XP_060404336.1	XP_060423249.1
OG0008377	XP_060404337.1	XP_060423250.1
OG0008378	XP_060404339.1	XP_060423252.1
OG0008379	XP_060404354.1	XP_060423261.1
OG0008380	XP_060404355.1	XP_060423262.1
OG0008381	XP_060404360.1	XP_060422708.1
OG0008382	XP_060404361.1	XP_060422707.1
OG0008383	XP_060404362.1	XP_060422706.1
OG0008384	XP_060404363.1	XP_060422705.1
OG0008385	XP_060404365.1	XP_060422703.1
OG0008386	XP_060404366.1	XP_060422702.1
OG0008387	XP_060404367.1	XP_060422701.1
OG0008388	XP_060404368.1	XP_060422700.1
OG0008389	XP_060404370.1	XP_060422698.1
OG0008390	XP_060404375.1	XP_060422693.1
OG0008391	XP_060404382.1	XP_060422687.1
OG0008392	XP_060404383.1	XP_060422686.1
OG0008393	XP_060404385.1	XP_060422685.1
OG0008394	XP_060404386.1	XP_060422684.1
OG0008395	XP_060404387.1	XP_060422683.1
OG0008396	XP_060404388.1	XP_060422682.1
OG0008397	XP_060404389.1	XP_060422681.1
OG0008398	XP_060404390.1	XP_060422679.1
OG0008399	XP_060404392.1	XP_060422677.1
OG0008400	XP_060404393.1	XP_060422676.1
OG0008401	XP_060404394.1	XP_060422674.1
OG0008402	XP_060404395.1	XP_060422673.1
OG0008403	XP_060404400.1	XP_060422668.1
OG0008404	XP_060404401.1	XP_060422667.1
OG0008405	XP_060404404.1	XP_060422005.1
OG0008406	XP_060404406.1	XP_060422003.1
OG0008407	XP_060404407.1	XP_060422002.1
OG0008408	XP_060404409.1	XP_060422000.1
OG0008409	XP_060404413.1	XP_060421993.1
OG0008410	XP_060404414.1	XP_060421991.1
OG0008411	XP_060404415.1	XP_060421990.1
OG0008412	XP_060404416.1	XP_060421989.1
OG0008413	XP_060404425.1	XP_060421980.1
OG0008414	XP_060404426.1	XP_060421981.1
OG0008415	XP_060404427.1	XP_060421982.1
OG0008416	XP_060404428.1	XP_060421983.1
OG0008417	XP_060404429.1	XP_060421984.1
OG0008418	XP_060404435.1	XP_060427351.1
OG0008419	XP_060404436.1	XP_060427352.1
OG0008420	XP_060404438.1	XP_060427353.1
OG0008421	XP_060404439.1	XP_060427354.1
OG0008422	XP_060404440.1	XP_060427355.1
OG0008423	XP_060404442.1	XP_060427357.1
OG0008424	XP_060404443.1	XP_060427358.1
OG0008425	XP_060404448.1	XP_060427364.1
OG0008426	XP_060404450.1	XP_060427365.1
OG0008427	XP_060404453.1	XP_060427368.1
OG0008428	XP_060404454.1	XP_060427369.1
OG0008429	XP_060404457.1	XP_060427370.1
OG0008430	XP_060404461.1	XP_060427374.1
OG0008431	XP_060404462.1	XP_060427375.1
OG0008432	XP_060404464.1	XP_060427377.1
OG0008433	XP_060404467.1	XP_060427380.1
OG0008435	XP_060404472.1	XP_060427382.1
OG0008436	XP_060404473.1	XP_060427383.1
OG0008437	XP_060404474.1	XP_060427384.1
OG0008438	XP_060404476.1	XP_060427385.1
OG0008439	XP_060404477.1	XP_060427386.1
OG0008440	XP_060404478.1	XP_060427387.1
OG0008441	XP_060404490.1	XP_060424608.1, XP_060422845.1, XP_060421527.1, XP_060422253.1, XP_060423309.1
OG0008442	XP_060404532.1	XP_060421807.1, XP_060422281.1, XP_060429543.1
OG0008443	XP_060404547.1	XP_060427615.1
OG0008444	XP_060404548.1	XP_060427614.1
OG0008445	XP_060404551.1	XP_060427611.1
OG0008446	XP_060404552.1	XP_060427610.1
OG0008447	XP_060404558.1	XP_060427605.1
OG0008448	XP_060404559.1	XP_060427604.1
OG0008449	XP_060404564.1	XP_060427600.1
OG0008450	XP_060404566.1	XP_060427598.1
OG0008451	XP_060404568.1	XP_060427596.1
OG0008452	XP_060404571.1	XP_060436115.1
OG0008453	XP_060404572.1	XP_060436114.1
OG0008454	XP_060404573.1	XP_060436113.1
OG0008455	XP_060404574.1	XP_060436065.1
OG0008456	XP_060404575.1	XP_060436112.1
OG0008457	XP_060404576.1	XP_060436111.1
OG0008458	XP_060404577.1	XP_060436110.1
OG0008459	XP_060404580.1	XP_060436106.1
OG0008460	XP_060404581.1	XP_060436105.1
OG0008461	XP_060404584.1	XP_060436102.1
OG0008462	XP_060404585.1	XP_060436101.1
OG0008463	XP_060404586.1	XP_060436100.1
OG0008464	XP_060404587.1	XP_060436099.1
OG0008465	XP_060404588.1	XP_060436098.1
OG0008466	XP_060404591.1	XP_060436096.1
OG0008467	XP_060404592.1	XP_060436095.1
OG0008468	XP_060404593.1	XP_060436094.1
OG0008469	XP_060404601.1	XP_060436092.1
OG0008470	XP_060404602.1	XP_060436091.1
OG0008471	XP_060404604.1	XP_060436089.1
OG0008472	XP_060404605.1	XP_060436088.1
OG0008473	XP_060404606.1	XP_060436087.1
OG0008474	XP_060404608.1	XP_060436085.1
OG0008475	XP_060404609.1	XP_060436084.1
OG0008476	XP_060404611.1	XP_060436083.1
OG0008477	XP_060404613.1	XP_060436082.1
OG0008478	XP_060404615.1	XP_060436081.1
OG0008479	XP_060404616.1	XP_060436080.1
OG0008480	XP_060404619.1	XP_060436077.1
OG0008481	XP_060404620.1	XP_060436076.1
OG0008482	XP_060404621.1	XP_060436075.1
OG0008483	XP_060404622.1	XP_060436074.1
OG0008484	XP_060404623.1	XP_060436073.1
OG0008485	XP_060404624.1	XP_060436072.1
OG0008486	XP_060404625.1	XP_060436071.1
OG0008487	XP_060404626.1	XP_060436070.1
OG0008488	XP_060404627.1	XP_060436069.1
OG0008489	XP_060404628.1	XP_060436068.1
OG0008490	XP_060404630.1	XP_060436067.1
OG0008491	XP_060404631.1	XP_060436066.1
OG0008492	XP_060404632.1	XP_060436064.1
OG0008493	XP_060404634.1	XP_060436061.1
OG0008494	XP_060404635.1	XP_060436059.1
OG0008495	XP_060404636.1	XP_060436058.1
OG0008496	XP_060404638.1	XP_060436057.1
OG0008497	XP_060404639.1	XP_060436056.1
OG0008498	XP_060404640.1	XP_060436055.1
OG0008499	XP_060404641.1	XP_060436054.1
OG0008500	XP_060404642.1	XP_060436053.1
OG0008501	XP_060404643.1	XP_060436052.1
OG0008502	XP_060404645.1	XP_060436050.1
OG0008503	XP_060404646.1	XP_060436049.1
OG0008504	XP_060404649.1	XP_060436047.1
OG0008505	XP_060404650.1	XP_060436046.1
OG0008506	XP_060404651.1	XP_060436045.1
OG0008507	XP_060404652.1	XP_060436044.1
OG0008508	XP_060404653.1	XP_060436042.1
OG0008509	XP_060404654.1	XP_060436041.1
OG0008510	XP_060404657.1	XP_060436039.1
OG0008511	XP_060404658.1	XP_060436038.1
OG0008512	XP_060404659.1	XP_060436037.1
OG0008513	XP_060404660.1	XP_060436036.1
OG0008514	XP_060404661.1	XP_060436035.1
OG0008515	XP_060404664.1	XP_060436033.1
