Orthogroup	Colletotrichum_abscissum	Colletotrichum_fructicola
OG0007156	XP_060401301.1	XP_031883011.1
OG0007157	XP_060401307.1	XP_031893212.1
OG0007158	XP_060401308.1	XP_031893215.1
OG0007159	XP_060401309.1	XP_031893214.1
OG0007160	XP_060401310.1	XP_031893217.1
OG0007161	XP_060401312.1	XP_031893520.1
OG0007162	XP_060401314.1	XP_031893511.1
OG0007163	XP_060401315.1	XP_031893005.1
OG0007164	XP_060401317.1	XP_031893007.1
OG0007165	XP_060401319.1	XP_031893514.1
OG0007166	XP_060401322.1	XP_031893558.2
OG0007167	XP_060401324.1	XP_031893187.1
OG0007168	XP_060401327.1	XP_031893210.1
OG0007169	XP_060401328.1	XP_031893211.1
OG0007170	XP_060401329.1	XP_031876894.1
OG0007171	XP_060401333.1	XP_031893575.2
OG0007172	XP_060401335.1	XP_031893577.1
OG0007173	XP_060401338.1	XP_031893578.1
OG0007174	XP_060401342.1	XP_031893583.1
OG0007175	XP_060401344.1	XP_031893220.2
OG0007176	XP_060401345.1	XP_031893221.1
OG0007177	XP_060401346.1	XP_031893222.1
OG0007178	XP_060401348.1	XP_031893224.1
OG0007179	XP_060401351.1	XP_031893269.2
OG0007180	XP_060401352.1	XP_031893276.2
OG0007181	XP_060401353.1	XP_031876466.1
OG0007182	XP_060401354.1	XP_031893278.1
OG0007183	XP_060401360.1	XP_031893277.1
OG0007184	XP_060401365.1	XP_031893271.1
OG0007185	XP_060401368.1	XP_031882653.1
OG0007186	XP_060401373.1	XP_031893436.1
OG0007187	XP_060401374.1	XP_066008998.1
OG0007188	XP_060401376.1	XP_031888762.1
OG0007189	XP_060401377.1	XP_031893049.1
OG0007190	XP_060401378.1	XP_031892920.1
OG0007191	XP_060401379.1	XP_031893454.1
OG0007192	XP_060401380.1	XP_031892915.1
OG0007193	XP_060401381.1	XP_031890266.2
OG0007195	XP_060401386.1	XP_031878305.1
OG0007196	XP_060401387.1	XP_031893075.1
OG0007197	XP_060401390.1	XP_031893463.1
OG0007198	XP_060401391.1	XP_031893462.1
OG0007199	XP_060401392.1	XP_031893459.1
OG0007200	XP_060401393.1	XP_031893458.1
OG0007201	XP_060401394.1	XP_031893079.2
OG0007202	XP_060401396.1	XP_031893460.1
OG0007203	XP_060401397.1	XP_031893461.1
OG0007204	XP_060401398.1	XP_031893004.1
OG0007205	XP_060401405.1	XP_031893516.1
OG0007206	XP_060401406.1	XP_031893008.2
OG0007207	XP_060401409.1	XP_031893475.1
OG0007208	XP_060401410.1	XP_031893102.2
OG0007209	XP_060401424.1	XP_031893318.1
OG0007210	XP_060401457.1	XP_031891224.1
OG0007211	XP_060401458.1	XP_031891225.1
OG0007212	XP_060401460.1	XP_031893343.1
OG0007213	XP_060401461.1	XP_031893346.2
OG0007214	XP_060401463.1	XP_031892952.1
OG0007215	XP_060401464.1	XP_031892943.1
OG0007216	XP_060401468.1	XP_031892947.1
OG0007217	XP_060401471.1	XP_031892948.1
OG0007218	XP_060401473.1	XP_031892950.1
OG0007219	XP_060401474.1	XP_031893319.1
OG0007220	XP_060401478.1	XP_031893544.1
OG0007221	XP_060401480.1	XP_031893545.1
OG0007222	XP_060401481.1	XP_031893550.1
OG0007223	XP_060401488.1	XP_031893109.1
OG0007224	XP_060401490.1	XP_031893108.2
OG0007225	XP_060401491.1	XP_031893107.1
OG0007226	XP_060401495.1	XP_031893344.1
OG0007227	XP_060401497.1	XP_031892996.1
OG0007228	XP_060401500.1	XP_031892997.1
OG0007229	XP_060401505.1	XP_031892992.1
OG0007230	XP_060401506.1	XP_031893365.1
OG0007231	XP_060401507.1	XP_031893366.2
OG0007232	XP_060402284.1, XP_060401515.1	XP_031889367.1
OG0007233	XP_060401516.1	XP_031893363.1
OG0007234	XP_060401517.1	XP_031893015.1
OG0007235	XP_060401519.1	XP_031893021.1
OG0007236	XP_060401520.1	XP_031893020.1
OG0007237	XP_060401522.1	XP_031893014.1
OG0007238	XP_060401523.1	XP_031893013.1
OG0007239	XP_060401524.1	XP_031893395.1
OG0007240	XP_060401525.1	XP_031893396.1
OG0007241	XP_060401528.1	XP_031878471.1
OG0007242	XP_060401529.1	XP_031893036.1
OG0007243	XP_060401537.1	XP_066008974.1
OG0007244	XP_060401538.1	XP_031893398.2
OG0007245	XP_060401540.1	XP_031883638.1
OG0007246	XP_060401541.1	XP_031881071.1
OG0007247	XP_060401542.1	XP_031893040.1, XP_066007380.1
OG0007248	XP_060401545.1	XP_031893042.1
OG0007249	XP_060401552.1	XP_031893405.1
OG0007250	XP_060401553.1	XP_031893041.1
OG0007251	XP_060401558.1	XP_031893403.1
OG0007252	XP_060401559.1	XP_031893404.1
OG0007253	XP_060401561.1	XP_031893400.1
OG0007254	XP_060401562.1	XP_031893059.1
OG0007255	XP_060401568.1	XP_031888694.1
OG0007256	XP_060401571.1	XP_031882961.1
OG0007257	XP_060401573.1	XP_031893050.1
OG0007258	XP_060401575.1	XP_031893071.1
OG0007259	XP_060401577.1	XP_031893069.2
OG0007260	XP_060401578.1	XP_031893068.1
OG0007261	XP_060401580.1	XP_031893067.1
OG0007262	XP_060401581.1	XP_031893066.1
OG0007263	XP_060401584.1	XP_031893092.1
OG0007264	XP_060401585.1	XP_031893093.1
OG0007265	XP_060401590.1	XP_031893419.1
OG0007266	XP_060401591.1	XP_031893418.1
OG0007267	XP_060401592.1	XP_031893425.1
OG0007268	XP_060401593.1	XP_031893424.1
OG0007269	XP_060401599.1	XP_031893422.1
OG0007270	XP_060401601.1	XP_031893065.1
OG0007271	XP_060401606.1	XP_031893094.1
OG0007272	XP_060401615.1	XP_031881059.1
OG0007273	XP_060401623.1	XP_031893522.2
OG0007274	XP_060401624.1	XP_031893111.2
OG0007275	XP_060401625.1	XP_031893110.1
OG0007276	XP_060401626.1	XP_031893115.1
OG0007277	XP_060401627.1	XP_031893523.2
OG0007278	XP_060401629.1	XP_031893113.1
OG0007279	XP_060401631.1	XP_031893117.1
OG0007280	XP_060401633.1	XP_031893116.1
OG0007281	XP_060401635.1	XP_031883313.1
OG0007282	XP_060401641.1	XP_031883296.1
OG0007283	XP_060401646.1	XP_031883259.1
OG0007284	XP_060401647.1	XP_031883260.1
OG0007285	XP_060401651.1	XP_031883449.1
OG0007286	XP_060401652.1	XP_066007509.1
OG0007287	XP_060401653.1	XP_031883400.1
OG0007288	XP_060401655.1	XP_031883263.1
OG0007289	XP_060401657.1	XP_031883262.1
OG0007290	XP_060401659.1	XP_031883265.1
OG0007291	XP_060401660.1	XP_031883266.1
OG0007292	XP_060401661.1	XP_031883267.1
OG0007293	XP_060401662.1	XP_031883401.1
OG0007294	XP_060401663.1	XP_031883376.1
OG0007295	XP_060401667.1	XP_031883402.1
OG0007296	XP_060401668.1	XP_031883276.1
OG0007297	XP_060401669.1	XP_031883375.1
OG0007298	XP_060401671.1	XP_031883373.1
OG0007299	XP_060401672.1	XP_031883275.1
OG0007300	XP_060401676.1	XP_031883372.1
OG0007301	XP_060401679.1	XP_031883274.1
OG0007302	XP_060401680.1	XP_031883371.1
OG0007303	XP_060401682.1	XP_031883422.1
OG0007304	XP_060401683.1	XP_031883409.1
OG0007305	XP_060401684.1	XP_031883411.1
OG0007306	XP_060401685.1	XP_031883420.1
OG0007307	XP_060401686.1	XP_031883408.2
OG0007308	XP_060401687.1	XP_031883406.1
OG0007309	XP_060401692.1	XP_031883289.1
OG0007310	XP_060401693.1	XP_031883288.2
OG0007311	XP_060401694.1	XP_031883287.1
OG0007312	XP_060401695.1	XP_031883293.1
OG0007313	XP_060401697.1	XP_031883352.1
OG0007314	XP_060401698.1	XP_031883291.1
OG0007315	XP_060401699.1	XP_066007364.1
OG0007316	XP_060401702.1	XP_031883299.1
OG0007317	XP_060401703.1	XP_066007530.1
OG0007318	XP_060401704.1	XP_031883244.1
OG0007319	XP_060401707.1	XP_031883368.1
OG0007320	XP_060401708.1	XP_066007531.1
OG0007321	XP_060401709.1	XP_031883370.2
OG0007322	XP_060401710.1	XP_031883258.1
OG0007323	XP_060401711.1	XP_066007393.1
OG0007324	XP_060401712.1	XP_066007536.1
OG0007325	XP_060401716.1	XP_031883399.1
OG0007326	XP_060401718.1	XP_031890903.1
OG0007327	XP_060401719.1	XP_066007535.1
OG0007328	XP_060401720.1	XP_031890966.1
OG0007329	XP_060401722.1	XP_031890960.2
OG0007330	XP_060401724.1	XP_031890958.1
OG0007331	XP_060401725.1	XP_031890959.1
OG0007332	XP_060401729.1	XP_031890964.1
OG0007333	XP_060401731.1	XP_031890962.1
OG0007334	XP_060401732.1	XP_031890761.1
OG0007335	XP_060401733.1	XP_031890760.1
OG0007336	XP_060401735.1	XP_031890753.1
OG0007337	XP_060401736.1	XP_031890752.1
OG0007338	XP_060401737.1	XP_031890755.1
OG0007339	XP_060401738.1	XP_031890754.1
OG0007340	XP_060401741.1	XP_031890759.2
OG0007341	XP_060401742.1	XP_031890758.1
OG0007342	XP_060401746.1	XP_066007366.1
OG0007343	XP_060401747.1	XP_031890983.1
OG0007344	XP_060401748.1	XP_031890984.1
OG0007345	XP_060401749.1	XP_031890985.1
OG0007346	XP_060401750.1	XP_031890978.1
OG0007347	XP_060401757.1	XP_031890980.1
OG0007348	XP_060401758.1	XP_031890981.1
OG0007349	XP_060401759.1	XP_031890784.1
OG0007350	XP_060401761.1	XP_031890788.1
OG0007351	XP_060401764.1	XP_031890786.1
OG0007352	XP_060401767.1	XP_031890792.1
OG0007353	XP_060401770.1	XP_031890791.1
OG0007354	XP_060401773.1	XP_031890789.1
OG0007355	XP_060401776.1	XP_031891016.1
OG0007356	XP_060401777.1	XP_031891017.1
OG0007357	XP_060401779.1	XP_031891015.1
OG0007358	XP_060401780.1	XP_031891012.2
OG0007359	XP_060401781.1	XP_031891013.1
OG0007360	XP_060401782.1	XP_031891010.1
OG0007361	XP_060401785.1	XP_031890810.1
OG0007362	XP_060401786.1	XP_031890809.1
OG0007363	XP_060401787.1	XP_031890812.1
OG0007364	XP_060401788.1	XP_031890811.1
OG0007365	XP_060401789.1	XP_031890806.2
OG0007366	XP_060401790.1	XP_066007500.1
OG0007367	XP_060401791.1	XP_031890808.2
OG0007368	XP_060401792.1	XP_031890807.1
OG0007369	XP_060401793.1	XP_031891044.1
OG0007370	XP_060401801.1	XP_031891040.1
OG0007371	XP_060401805.1	XP_066007368.1
OG0007372	XP_060401806.1	XP_031891042.1
OG0007373	XP_060401808.1	XP_031890977.1
OG0007374	XP_060401809.1	XP_031890849.1
OG0007375	XP_060401812.1	XP_031890847.1
OG0007376	XP_060401813.1	XP_031890846.1
OG0007377	XP_060401814.1	XP_031890845.1
OG0007378	XP_060401855.1	XP_031879992.1
OG0007379	XP_060401864.1	XP_066007413.1
OG0007380	XP_060401868.1	XP_031888966.1
OG0007381	XP_060401871.1	XP_031887972.1
OG0007382	XP_060401873.1	XP_031888155.1
OG0007383	XP_060401875.1	XP_031888156.1
OG0007384	XP_060401883.1	XP_031888587.1
OG0007385	XP_060401884.1	XP_031876387.1
OG0007386	XP_060401885.1	XP_066007125.1
OG0007387	XP_060401895.1	XP_031888510.1
OG0007388	XP_060401900.1	XP_031876395.1
OG0007389	XP_060401901.1	XP_031876394.1
OG0007390	XP_060401902.1	XP_031876401.1
OG0007391	XP_060401904.1	XP_031876378.1
OG0007392	XP_060401905.1	XP_031876377.1
OG0007393	XP_060401907.1	XP_031888243.1
OG0007394	XP_060401909.1	XP_031888445.1
OG0007395	XP_060401912.1	XP_031876404.1
OG0007396	XP_060401913.1	XP_031876392.1
OG0007397	XP_060401914.1	XP_031876391.2
OG0007398	XP_060401915.1	XP_031876390.1
OG0007399	XP_060401916.1	XP_031876403.1
OG0007400	XP_060401917.1	XP_031876389.1
OG0007401	XP_060401918.1	XP_031876374.1
OG0007402	XP_060401921.1	XP_031876398.1
OG0007403	XP_060401924.1	XP_031888464.1
OG0007404	XP_060401927.1	XP_031888466.1
OG0007405	XP_060401928.1	XP_031888465.1
OG0007406	XP_060401930.1	XP_031888442.1
OG0007407	XP_060401933.1	XP_066009234.1
OG0007408	XP_060401935.1	XP_031885322.1
OG0007409	XP_060401936.1	XP_031885321.1
OG0007410	XP_060401937.1	XP_031885320.1
OG0007411	XP_060401938.1	XP_031885319.1
OG0007412	XP_060401939.1	XP_066009088.1
OG0007413	XP_060401941.1	XP_066009089.1
OG0007414	XP_060401942.1	XP_031885436.1
OG0007415	XP_060401943.1	XP_031885437.1
OG0007416	XP_060401944.1	XP_031885383.1
OG0007417	XP_060401945.1	XP_031885545.1
OG0007418	XP_060401946.1	XP_031885438.1
OG0007419	XP_060401947.1	XP_031885540.1
OG0007420	XP_060401950.1	XP_066009106.1
OG0007421	XP_060401952.1	XP_031885538.1
OG0007422	XP_060401954.1	XP_031885536.2
OG0007423	XP_060401956.1	XP_031885543.1
OG0007424	XP_060401958.1	XP_031885441.1
OG0007425	XP_060401962.1	XP_031885507.1
OG0007426	XP_060401965.1	XP_031876714.1
OG0007427	XP_060401966.1	XP_031876715.1
OG0007428	XP_060401967.1	XP_031876735.1
OG0007429	XP_060401968.1	XP_031876718.1
OG0007430	XP_060401969.1	XP_031876717.1
OG0007431	XP_060401971.1	XP_031876707.1
OG0007432	XP_060401972.1	XP_066009283.1
OG0007433	XP_060401974.1	XP_031876732.1
OG0007434	XP_060401975.1	XP_031876709.1
OG0007435	XP_060401977.1	XP_066009282.1
OG0007436	XP_060401978.1	XP_031876737.1
OG0007437	XP_060401981.1	XP_031876720.1
OG0007438	XP_060401983.1	XP_031876719.1
OG0007439	XP_060401984.1	XP_031876724.1
OG0007440	XP_060401985.1	XP_066009113.1
OG0007441	XP_060401986.1	XP_031876727.1
OG0007442	XP_060401988.1	XP_031876725.1
OG0007443	XP_060401989.1	XP_031876726.1
OG0007444	XP_060401991.1	XP_066008895.1
OG0007445	XP_060401992.1	XP_031876712.1
OG0007446	XP_060401995.1	XP_031876713.2
OG0007447	XP_060401996.1	XP_031876697.1, XP_031876710.1
OG0007448	XP_060401999.1	XP_031876694.1
OG0007449	XP_060402000.1	XP_066008894.1
OG0007450	XP_060402001.1	XP_031876698.1
OG0007451	XP_060402003.1	XP_031876704.1
OG0007452	XP_060402004.1	XP_031876699.1
OG0007453	XP_060402006.1	XP_031876733.1
OG0007454	XP_060402007.1	XP_031876706.1
OG0007455	XP_060402008.1	XP_031876705.1
OG0007456	XP_060402011.1	XP_031893293.1
OG0007457	XP_060402012.1	XP_031893296.1
OG0007458	XP_060402013.1	XP_031893295.1
OG0007459	XP_060402014.1	XP_031893298.1
OG0007460	XP_060402015.1	XP_031893297.1
OG0007461	XP_060402017.1	XP_031893594.1
OG0007462	XP_060402019.1	XP_031893596.2
OG0007463	XP_060402020.1	XP_031875740.1
OG0007464	XP_060402021.1	XP_031875749.2
OG0007465	XP_060402022.1	XP_031875750.1
OG0007466	XP_060402024.1	XP_031875751.1
OG0007467	XP_060402025.1	XP_031875752.1
OG0007468	XP_060402028.1	XP_031875745.1
OG0007469	XP_060402029.1	XP_031875746.1
OG0007470	XP_060402030.1	XP_066007306.1
OG0007471	XP_060402032.1	XP_031875748.1
OG0007472	XP_060402033.1	XP_031875743.1
OG0007473	XP_060402035.1	XP_066007292.1
OG0007474	XP_060402036.1	XP_031876400.1
OG0007475	XP_060402037.1	XP_066007172.1
OG0007476	XP_060402039.1	XP_031876370.1
OG0007477	XP_060402040.1	XP_066007173.1
OG0007478	XP_060402043.1	XP_031876382.1
OG0007479	XP_060402045.1	XP_031876381.1
OG0007480	XP_060402046.1	XP_031876385.1
OG0007481	XP_060402047.1	XP_031876386.1
OG0007482	XP_060402050.1	XP_031885323.1
OG0007483	XP_060402052.1	XP_031885324.1
OG0007484	XP_060402053.1	XP_031885325.1
OG0007485	XP_060402056.1	XP_031885421.1
OG0007486	XP_060402059.1	XP_031885422.1
OG0007487	XP_060402060.1	XP_031885425.2
OG0007488	XP_060402064.1	XP_031885426.1
OG0007489	XP_060402067.1	XP_031885419.1
OG0007490	XP_060402068.1	XP_031885418.1
OG0007491	XP_060402069.1	XP_031885300.1
OG0007492	XP_060402070.1	XP_031885297.1
OG0007493	XP_060402071.1	XP_031885298.1
OG0007494	XP_060402072.1	XP_031885303.1
OG0007495	XP_060402075.1	XP_031885301.1
OG0007496	XP_060402079.1	XP_031885296.1
OG0007497	XP_060402085.1	XP_031885466.1
OG0007498	XP_060402088.1	XP_031885465.1
OG0007499	XP_060402090.1	XP_031885471.1
OG0007500	XP_060402095.1	XP_031885469.1
OG0007501	XP_060402096.1	XP_031885468.1
OG0007502	XP_060402097.1	XP_031885463.1
OG0007503	XP_060402098.1	XP_031885489.1
OG0007504	XP_060402100.1	XP_031885343.1
OG0007505	XP_060402101.1	XP_031885344.1
OG0007506	XP_060402102.1	XP_031885345.1
OG0007507	XP_060402103.1	XP_031885516.1
OG0007508	XP_060402105.1	XP_031885342.1
OG0007509	XP_060402106.1	XP_031885519.2
OG0007510	XP_060402108.1	XP_031885520.1
OG0007511	XP_060402109.1	XP_031885444.1
OG0007512	XP_060402110.1	XP_031885445.1
OG0007513	XP_060402111.1	XP_031885446.1
OG0007514	XP_060402112.1	XP_031885447.1
OG0007515	XP_060402114.1	XP_031885449.1
OG0007516	XP_060402115.1	XP_031885450.1
OG0007517	XP_060402116.1	XP_031885451.1
OG0007518	XP_060402117.1	XP_031885442.1
OG0007519	XP_060402118.1	XP_031885443.1
OG0007520	XP_060402119.1	XP_031885314.1
OG0007521	XP_060402120.1	XP_031885313.1
OG0007522	XP_060402125.1	XP_031885310.2
OG0007523	XP_060402157.1	XP_031890196.2
OG0007524	XP_060402165.1	XP_031878628.1
OG0007525	XP_060402169.1	XP_031890083.1
OG0007526	XP_060402182.1	XP_031889744.1
OG0007527	XP_060402183.1	XP_031890163.1
OG0007528	XP_060402184.1	XP_031889950.1
OG0007529	XP_060402190.1	XP_031890149.1
OG0007530	XP_060402196.1	XP_066008060.1
OG0007531	XP_060402204.1	XP_031884841.1
OG0007532	XP_060402206.1	XP_031889962.1
OG0007533	XP_060402209.1	XP_031884395.1
OG0007534	XP_060402211.1	XP_031876974.2, XP_031881437.2
OG0007535	XP_060402213.1	XP_031890107.1
OG0007536	XP_060402215.1	XP_031890108.1
OG0007537	XP_060402220.1	XP_031890109.2
OG0007538	XP_060402223.1	XP_031884433.1
OG0007539	XP_060402232.1	XP_031889934.2
OG0007540	XP_060402233.1	XP_066007932.1
OG0007541	XP_060402242.1	XP_031890308.1
OG0007542	XP_060402246.1	XP_031890133.1
OG0007543	XP_060402247.1	XP_031890101.1
OG0007544	XP_060402248.1	XP_031890132.1
OG0007545	XP_060402251.1	XP_031890099.1
OG0007546	XP_060402257.1	XP_031884546.1
OG0007547	XP_060402259.1	XP_031884548.1
OG0007548	XP_060402262.1	XP_031884559.1
OG0007549	XP_060402263.1	XP_031884393.1
OG0007550	XP_060402265.1	XP_031884560.1
OG0007551	XP_060402271.1	XP_031884467.1
OG0007552	XP_060402272.1	XP_031884464.1
OG0007553	XP_060402273.1	XP_031884408.1
OG0007554	XP_060402274.1	XP_031884409.1
OG0007555	XP_060402275.1	XP_031884406.1
OG0007556	XP_060402276.1	XP_031884405.1
OG0007557	XP_060402278.1	XP_031884415.2
OG0007558	XP_060402279.1	XP_031884414.1
OG0007559	XP_060402286.1	XP_031884500.1
OG0007560	XP_060402291.1	XP_031884553.1
OG0007561	XP_060402292.1	XP_031884495.1
OG0007562	XP_060402298.1	XP_031884649.1
OG0007563	XP_060402299.1	XP_066007968.1
OG0007564	XP_060402300.1	XP_031884655.1
OG0007565	XP_060402301.1	XP_031884648.1
OG0007566	XP_060402302.1	XP_031884656.1
OG0007567	XP_060402303.1	XP_031876860.1
OG0007568	XP_060402309.1	XP_066007903.1
OG0007569	XP_060402312.1	XP_031884630.1
OG0007570	XP_060402316.1	XP_031884417.1
OG0007571	XP_060402321.1	XP_031884469.1
OG0007572	XP_060402324.1	XP_031884398.1
OG0007573	XP_060402326.1	XP_031887641.1
OG0007574	XP_060402331.1	XP_031884681.1
OG0007575	XP_060402332.1	XP_031884684.1
OG0007576	XP_060402333.1	XP_031884623.1
OG0007577	XP_060402334.1	XP_031884561.1
OG0007578	XP_060402335.1	XP_031884401.1
OG0007579	XP_060402336.1	XP_066007878.1
OG0007580	XP_060402339.1	XP_031886554.1
OG0007581	XP_060402342.1	XP_031886671.1
OG0007582	XP_060402346.1	XP_031886667.1
OG0007583	XP_060402347.1	XP_031886664.1
OG0007584	XP_060402348.1	XP_031886665.1
OG0007585	XP_060402349.1	XP_031886669.1
OG0007586	XP_060402350.1	XP_031886670.1
OG0007587	XP_060402352.1	XP_031886668.2
OG0007588	XP_060402353.1	XP_066008658.1
OG0007589	XP_060402355.1	XP_031886533.1
OG0007590	XP_060402357.1	XP_031886525.1
OG0007591	XP_060402358.1	XP_031886528.1
OG0007592	XP_060402359.1	XP_031886527.1
OG0007593	XP_060402360.1	XP_031886529.1
OG0007594	XP_060402361.1	XP_031886532.2
OG0007595	XP_060402362.1	XP_031886531.1
OG0007596	XP_060402364.1	XP_031886691.1
OG0007597	XP_060402365.1	XP_031886692.1
OG0007598	XP_060402366.1	XP_031886687.1
OG0007599	XP_060402368.1	XP_031886689.2
OG0007600	XP_060402369.1	XP_031886690.1
OG0007601	XP_060402370.1	XP_031886683.1
OG0007602	XP_060402371.1	XP_031886684.1
OG0007603	XP_060402372.1	XP_031886538.2
OG0007604	XP_060402374.1	XP_031886575.2
OG0007605	XP_060402376.1	XP_031886535.1
OG0007606	XP_060402379.1	XP_031886574.1
OG0007607	XP_060402380.1	XP_031886686.1
OG0007608	XP_060402381.1	XP_031886685.1
OG0007609	XP_060402382.1	XP_066008580.1
OG0007610	XP_060402383.1	XP_066008876.1
OG0007611	XP_060402384.1	XP_031886536.1
OG0007612	XP_060402385.1	XP_031886542.1
OG0007613	XP_060402386.1	XP_031886541.1
OG0007614	XP_060402387.1	XP_031886540.1
OG0007615	XP_060402388.1	XP_031886539.1
OG0007616	XP_060402389.1	XP_066008627.1
OG0007617	XP_060402392.1	XP_031885044.1
OG0007618	XP_060402393.1	XP_031885030.1
OG0007619	XP_060402394.1	XP_031885008.1
OG0007620	XP_060402396.1	XP_031885215.1
OG0007621	XP_060402397.1	XP_031885201.1
OG0007622	XP_060402398.1	XP_031885010.1
OG0007623	XP_060402399.1	XP_031885202.1
OG0007624	XP_060402400.1	XP_031885011.1
OG0007625	XP_060402401.1	XP_031885012.1
OG0007626	XP_060402402.1	XP_031885147.1
OG0007627	XP_060402403.1	XP_031885115.1
OG0007628	XP_060402406.1	XP_031885163.2
OG0007629	XP_060402414.1	XP_031885154.1
OG0007630	XP_060402415.1	XP_066008764.1
OG0007631	XP_060402416.1	XP_031885195.1
OG0007632	XP_060402417.1	XP_031885193.1
OG0007633	XP_060402426.1	XP_031885189.1
OG0007634	XP_060402427.1	XP_031885190.1
OG0007635	XP_060402428.1	XP_031885075.1
OG0007636	XP_060402429.1	XP_031885074.1
OG0007637	XP_060402430.1	XP_031885073.1
OG0007638	XP_060402434.1	XP_031885072.1
OG0007639	XP_060402435.1	XP_031885079.1
OG0007640	XP_060402436.1	XP_031885078.1
OG0007641	XP_060402456.1	XP_031885209.1
OG0007642	XP_060402457.1	XP_031885210.1
OG0007643	XP_060402458.1	XP_031885203.1
OG0007644	XP_060402459.1	XP_031885204.1
OG0007645	XP_060402460.1	XP_031885205.1
OG0007646	XP_060402462.1	XP_031885206.1
OG0007647	XP_060402463.1	XP_031885212.1
OG0007648	XP_060402465.1	XP_031885034.1
OG0007649	XP_060402466.1	XP_031885033.1
OG0007650	XP_060402467.1	XP_031885036.1
OG0007651	XP_060402468.1	XP_031885035.1
OG0007652	XP_060402469.1	XP_031885038.1
OG0007653	XP_060402470.1	XP_031885037.2
OG0007654	XP_060402473.1	XP_031876810.1
OG0007655	XP_060402478.1	XP_031885032.1
OG0007656	XP_060402481.1	XP_031885040.1
OG0007657	XP_060402482.1	XP_031885171.1
OG0007658	XP_060402483.1	XP_031885169.1
OG0007659	XP_060402484.1	XP_031885174.1
OG0007660	XP_060402485.1	XP_031885175.1
OG0007661	XP_060402518.1	XP_031886555.1
OG0007662	XP_060402519.1	XP_031886556.1
OG0007663	XP_060402520.1	XP_031886557.1
OG0007664	XP_060402521.1	XP_031886558.1
OG0007665	XP_060402523.1	XP_031886560.2
OG0007666	XP_060402530.1	XP_031886710.1
OG0007667	XP_060402534.1	XP_031886545.1
OG0007668	XP_060402535.1	XP_031886546.1
OG0007669	XP_060402536.1	XP_031886551.1
OG0007670	XP_060402537.1	XP_031886552.1
OG0007671	XP_060402538.1	XP_031886549.1
