Orthogroup	Colletotrichum_truncatum	Colletotrichum_karsti
OG0006865	XP_036583604.1	XP_038746948.1
OG0006866	XP_070060169.1	XP_038746883.1
OG0006867	XP_036577176.1	XP_038746882.1
OG0006868	XP_036588232.1	XP_038747810.1
OG0006869	XP_036577201.1	XP_038746902.1
OG0006870	XP_036577203.1	XP_038746900.1
OG0006871	XP_036577204.1	XP_038746899.1
OG0006872	XP_036577205.1	XP_038746898.1
OG0006873	XP_036578551.1, XP_036582205.2	XP_038747578.1
OG0006874	XP_036583569.2	XP_038746910.1
OG0006875	XP_036577230.1	XP_038746908.1
OG0006876	XP_036577229.2	XP_038746907.1
OG0006877	XP_036577226.1	XP_038746915.1
OG0006878	XP_036577211.1	XP_038746917.1
OG0006879	XP_070060174.1	XP_038746918.1
OG0006880	XP_036583669.1	XP_038747309.1
OG0006881	XP_036583670.1	XP_038747310.1
OG0006882	XP_036583673.1	XP_038747313.1
OG0006883	XP_036583672.1	XP_038747312.1
OG0006884	XP_036583707.1	XP_038747349.1
OG0006885	XP_070060199.1	XP_038743379.1, XP_038747350.1
OG0006886	XP_036583708.2	XP_038747351.1
OG0006887	XP_036583709.1	XP_038747352.1
OG0006888	XP_036583730.1	XP_038747336.1
OG0006889	XP_036583706.1	XP_038747330.1
OG0006890	XP_036583705.1	XP_038747329.1
OG0006891	XP_036583743.1	XP_038747331.1
OG0006892	XP_036583742.1	XP_038747332.1
OG0006893	XP_070060206.1	XP_038747333.1
OG0006894	XP_070060205.1	XP_038747334.1
OG0006895	XP_036583744.2	XP_038747386.1
OG0006896	XP_036583757.1	XP_038747371.1
OG0006897	XP_036583756.1	XP_038747372.1
OG0006898	XP_036583755.1	XP_038747373.1
OG0006899	XP_070060207.1	XP_038747374.1
OG0006900	XP_036583752.1	XP_038747376.1
OG0006901	XP_036583751.1	XP_038747377.1
OG0006902	XP_036583745.2	XP_038747379.1
OG0006903	XP_036583748.1	XP_038747382.1
OG0006904	XP_036583749.1	XP_038747383.1
OG0006905	XP_036583750.1	XP_038747384.1
OG0006906	XP_036583759.2	XP_038747357.1
OG0006907	XP_036583758.1	XP_038747356.1
OG0006908	XP_036583760.1	XP_038747358.1
OG0006909	XP_036583762.1	XP_038747360.1
OG0006910	XP_036583764.1	XP_038747361.1
OG0006911	XP_036583765.1	XP_038747362.1
OG0006912	XP_036583766.1	XP_038747363.1
OG0006913	XP_070060209.1	XP_038747364.1
OG0006914	XP_036583768.1	XP_038747365.1
OG0006915	XP_036583769.2	XP_038747366.1
OG0006916	XP_070060212.1	XP_038747408.1
OG0006917	XP_070060211.1	XP_038747409.1
OG0006918	XP_036583775.1	XP_038747403.1
OG0006919	XP_036583774.1	XP_038747404.1
OG0006920	XP_036583773.1	XP_038747405.1
OG0006921	XP_036583772.1	XP_038747406.1
OG0006923	XP_036583776.1	XP_038747401.1
OG0006924	XP_036583781.2	XP_038747394.1
OG0006925	XP_036583777.1	XP_038747396.1
OG0006926	XP_070060213.1	XP_038747397.1
OG0006927	XP_036582904.2	XP_038750651.1
OG0006928	XP_036578460.1	XP_038750620.1
OG0006929	XP_036578461.1	XP_038750621.1
OG0006930	XP_036578462.1	XP_038750622.1
OG0006931	XP_036578463.1	XP_038750623.1
OG0006932	XP_036578464.1	XP_038750624.1
OG0006933	XP_036578465.1	XP_038750625.1
OG0006934	XP_036578467.1	XP_038750627.1
OG0006935	XP_070062509.1	XP_038750628.1
OG0006936	XP_070062510.1	XP_038750629.1
OG0006937	XP_036578470.1	XP_038750632.1
OG0006938	XP_036578472.1	XP_038750633.1
OG0006940	XP_036582855.2	XP_038750639.1
OG0006941	XP_036582852.1	XP_038750636.1
OG0006942	XP_036582857.1	XP_038750640.1
OG0006943	XP_036582858.1	XP_038750641.1
OG0006944	XP_036582859.1	XP_038750642.1
OG0006945	XP_036582860.1	XP_038750643.1
OG0006946	XP_036582861.1	XP_038750644.1
OG0006947	XP_036582862.1	XP_038750645.1
OG0006948	XP_036582863.1	XP_038750646.1
OG0006949	XP_036582864.1	XP_038750647.1
OG0006950	XP_036582865.1	XP_038750648.1
OG0006951	XP_036582866.1	XP_038750649.1
OG0006952	XP_036582867.1	XP_038750650.1
OG0006953	XP_036578411.1	XP_038750578.1
OG0006954	XP_036578412.1	XP_038750446.1
OG0006955	XP_036578413.1	XP_038750447.1
OG0006956	XP_070062500.1	XP_038750449.1
OG0006957	XP_036578418.1	XP_038750450.1
OG0006958	XP_036578419.1	XP_038750451.1
OG0006959	XP_036578420.1	XP_038750452.1
OG0006960	XP_036578421.1	XP_038750453.1
OG0006961	XP_036578422.1	XP_038750454.1
OG0006962	XP_036578423.1	XP_038750455.1
OG0006963	XP_036578426.1	XP_038750457.1
OG0006964	XP_070062502.1	XP_038750458.1
OG0006965	XP_036578430.1	XP_038750460.1
OG0006966	XP_036578431.1	XP_038750461.1
OG0006967	XP_036578432.1	XP_038750462.1
OG0006968	XP_036578433.1	XP_038750463.1
OG0006969	XP_036578438.1	XP_038750607.1
OG0006970	XP_036578439.2	XP_038750606.1
OG0006971	XP_036578442.1	XP_038750604.1
OG0006972	XP_036578441.1	XP_038750605.1
OG0006973	XP_036578446.1	XP_038750603.1
OG0006974	XP_070062505.1	XP_038750602.1
OG0006975	XP_036578448.1	XP_038750601.1
OG0006976	XP_036578449.1	XP_038750600.1
OG0006977	XP_070062506.1	XP_038750599.1
OG0006978	XP_036578451.1	XP_038750612.1
OG0006979	XP_036578452.2	XP_038750613.1
OG0006980	XP_036578453.1	XP_038750615.1
OG0006981	XP_036578454.1	XP_038750616.1
OG0006982	XP_036578391.1	XP_038750598.1
OG0006983	XP_036578392.1	XP_038750597.1
OG0006984	XP_036578393.1	XP_038750596.1
OG0006985	XP_036578394.2	XP_038750595.1
OG0006986	XP_070062497.1	XP_038750594.1
OG0006987	XP_036578396.1	XP_038750593.1
OG0006988	XP_036578397.1	XP_038750592.1
OG0006989	XP_070062498.1	XP_038750591.1
OG0006990	XP_036578400.1	XP_038750589.1
OG0006991	XP_036578401.1	XP_038750588.1
OG0006992	XP_036578402.1	XP_038750587.1
OG0006993	XP_036578403.1	XP_038750586.1
OG0006994	XP_036578404.1	XP_038750585.1
OG0006995	XP_036578407.2	XP_038750583.1
OG0006996	XP_036578408.1	XP_038750582.1
OG0006997	XP_036578410.2	XP_038750580.1
OG0006998	XP_036579287.1	XP_038750524.1
OG0006999	XP_036579286.1	XP_038750525.1
OG0007000	XP_036579285.1	XP_038750526.1
OG0007001	XP_036579284.1	XP_038750527.1
OG0007002	XP_036579283.1	XP_038750528.1
OG0007003	XP_036579282.1	XP_038750529.1
OG0007004	XP_036579281.1	XP_038750530.1
OG0007005	XP_036579280.1	XP_038750531.1
OG0007006	XP_036579279.1	XP_038750532.1
OG0007007	XP_036579278.1	XP_038750533.1
OG0007008	XP_036579276.1	XP_038750534.1
OG0007009	XP_036579275.1	XP_038750535.1
OG0007010	XP_036579273.1	XP_038750537.1
OG0007011	XP_036579272.1	XP_038750538.1
OG0007012	XP_036579270.1	XP_038750539.1
OG0007013	XP_036579268.1	XP_038750541.1
OG0007014	XP_036579266.1	XP_038750543.1
OG0007015	XP_036579265.1	XP_038750544.1
OG0007016	XP_036579264.1	XP_038744319.1
OG0007017	XP_036579263.1	XP_038744318.1
OG0007018	XP_036579260.1	XP_038744316.1
OG0007019	XP_036579258.1	XP_038744314.1
OG0007020	XP_070062479.1	XP_038744313.1
OG0007021	XP_036579256.1	XP_038744312.1
OG0007022	XP_036579255.1	XP_038744311.1
OG0007023	XP_036579254.1	XP_038744310.1
OG0007024	XP_036579253.1	XP_038744309.1
OG0007025	XP_036579252.1	XP_038744308.1
OG0007026	XP_070062478.1	XP_038744307.1
OG0007027	XP_036579249.1	XP_038744304.1
OG0007028	XP_036579248.1	XP_038744303.1
OG0007029	XP_036579247.1	XP_038744302.1
OG0007030	XP_036579246.1	XP_038744301.1
OG0007031	XP_036579245.1	XP_038744300.1
OG0007032	XP_036579244.1	XP_038744299.1
OG0007033	XP_070062475.1	XP_038744298.1
OG0007034	XP_036579239.1	XP_038744297.1
OG0007035	XP_070062474.1	XP_038744296.1
OG0007036	XP_036579237.1	XP_038744295.1
OG0007037	XP_036578369.1	XP_038750474.1
OG0007038	XP_036578370.1	XP_038750473.1
OG0007039	XP_036578372.1	XP_038750471.1
OG0007040	XP_036578373.1	XP_038750470.1
OG0007041	XP_036578374.1	XP_038750469.1
OG0007042	XP_070062491.1	XP_038750468.1
OG0007043	XP_036578376.1	XP_038750467.1
OG0007044	XP_070062492.1	XP_038750466.1
OG0007045	XP_036578389.2	XP_038750464.1
OG0007046	XP_036579288.2	XP_038750522.1
OG0007047	XP_036579289.1	XP_038750521.1
OG0007048	XP_036579290.1	XP_038750520.1
OG0007049	XP_070062482.1	XP_038750519.1
OG0007050	XP_036579292.1	XP_038750518.1
OG0007051	XP_036579293.2	XP_038750517.1
OG0007052	XP_036579294.1	XP_038750516.1
OG0007053	XP_036579296.1	XP_038750514.1
OG0007054	XP_036579297.1	XP_038750513.1
OG0007055	XP_070062483.1	XP_038750512.1
OG0007056	XP_070062484.1	XP_038750511.1
OG0007057	XP_070062485.1	XP_038750510.1
OG0007058	XP_070062486.1	XP_038750509.1
OG0007059	XP_036578338.1	XP_038750508.1
OG0007060	XP_036578340.1	XP_038750506.1
OG0007061	XP_036578342.1	XP_038750504.1
OG0007062	XP_036578343.1	XP_038750503.1
OG0007063	XP_036578344.2	XP_038750502.1
OG0007064	XP_036578345.1	XP_038750501.1
OG0007065	XP_036578346.1	XP_038750500.1
OG0007066	XP_036578347.1	XP_038750499.1
OG0007067	XP_036578348.1	XP_038750498.1
OG0007068	XP_036578349.1	XP_038750497.1
OG0007069	XP_036578350.1	XP_038750496.1
OG0007070	XP_036578351.2	XP_038750494.1
OG0007071	XP_036578352.1	XP_038750493.1
OG0007072	XP_036578353.1	XP_038750492.1
OG0007073	XP_036578355.1	XP_038750491.1
OG0007074	XP_036580177.1	XP_038742303.1
OG0007075	XP_036580178.1	XP_038742302.1
OG0007076	XP_036580179.1	XP_038742301.1
OG0007077	XP_036580180.1	XP_038742300.1
OG0007078	XP_036580181.1	XP_038742299.1
OG0007079	XP_036580182.1	XP_038742298.1
OG0007080	XP_036580184.1	XP_038742296.1
OG0007081	XP_036580185.1	XP_038742295.1
OG0007082	XP_036580186.1	XP_038742294.1
OG0007083	XP_036580187.1	XP_038742293.1
OG0007084	XP_036580188.1	XP_038742292.1
OG0007085	XP_070061801.1	XP_038742290.1
OG0007086	XP_036580191.1	XP_038742289.1
OG0007087	XP_036580192.2	XP_038742287.1
OG0007088	XP_036580193.1	XP_038742286.1
OG0007089	XP_036580195.1	XP_038742284.1
OG0007090	XP_036580201.1	XP_038742279.1
OG0007091	XP_070061800.1	XP_038742282.1
OG0007092	XP_036580231.1	XP_038742235.1
OG0007093	XP_036580238.1	XP_038742232.1
OG0007094	XP_036580236.1	XP_038742231.1
OG0007095	XP_036580235.1	XP_038742230.1
OG0007096	XP_036580234.1	XP_038742229.1
OG0007097	XP_036580272.1	XP_038742210.1
OG0007098	XP_036580271.1	XP_038742211.1
OG0007099	XP_036580270.1	XP_038742212.1
OG0007100	XP_036580268.1	XP_038742213.1
OG0007101	XP_036580059.1	XP_038748152.1
OG0007102	XP_036588115.2	XP_038739618.1
OG0007103	XP_070060463.1	XP_038739344.1
OG0007104	XP_036576161.1	XP_038739341.1
OG0007105	XP_036576159.1	XP_038739339.1
OG0007106	XP_036576158.1	XP_038739338.1
OG0007107	XP_036576154.1	XP_038739331.1
OG0007108	XP_070060465.1	XP_038739332.1
OG0007109	XP_036576151.1	XP_038739333.1
OG0007111	XP_036575914.1	XP_038739335.1
OG0007112	XP_036575915.1	XP_038739330.1
OG0007113	XP_036575916.1	XP_038739329.1
OG0007114	XP_036575917.1	XP_038739328.1
OG0007115	XP_070060471.1	XP_038739325.1
OG0007116	XP_036575928.1	XP_038739321.1
OG0007117	XP_036575931.1	XP_038739319.1
OG0007118	XP_036575932.1	XP_038739318.1
OG0007119	XP_036575936.1	XP_038739315.1
OG0007120	XP_036575937.1	XP_038739314.1
OG0007121	XP_036575939.1	XP_038739312.1
OG0007122	XP_036575940.1	XP_038739311.1
OG0007123	XP_036577838.1	XP_038741744.1
OG0007124	XP_036575976.1	XP_038741324.1
OG0007125	XP_070060483.1	XP_038741322.1
OG0007126	XP_070060481.1	XP_038741327.1
OG0007127	XP_036575973.1	XP_038739292.1
OG0007128	XP_070060479.1	XP_038739293.1
OG0007129	XP_036575970.1	XP_038739294.1
OG0007130	XP_036575968.1	XP_038739296.1
OG0007131	XP_036575967.1	XP_038739297.1
OG0007132	XP_036575962.1	XP_038739301.1
OG0007133	XP_036575959.1	XP_038739305.1
OG0007134	XP_036575957.1	XP_038739308.1
OG0007135	XP_036575978.1	XP_038741319.1
OG0007136	XP_036575990.1	XP_038741579.1
OG0007137	XP_036575988.1	XP_038741580.1
OG0007138	XP_036575388.1	XP_038741587.1
OG0007139	XP_036575383.1	XP_038741571.1
OG0007140	XP_036575382.1	XP_038741572.1
OG0007141	XP_070060492.1	XP_038741573.1
OG0007142	XP_036575379.1	XP_038741575.1
OG0007143	XP_036575378.1	XP_038741576.1
OG0007144	XP_036577035.1	XP_038749628.1
OG0007145	XP_036579419.2	XP_038747840.1
OG0007146	XP_036575395.1	XP_038741595.1
OG0007147	XP_036575401.1	XP_038741600.1
OG0007148	XP_036575617.1	XP_038740753.1
OG0007149	XP_036575404.1	XP_038741603.1
OG0007151	XP_036575408.1	XP_038741609.1
OG0007152	XP_070060495.1	XP_038741614.1
OG0007153	XP_036575417.1	XP_038741621.1
OG0007154	XP_036575419.1	XP_038741185.1
OG0007155	XP_036575414.1	XP_038741617.1
OG0007156	XP_036575588.1	XP_038742909.1
OG0007157	XP_036574535.1	XP_038741203.1
OG0007158	XP_036574534.1	XP_038741202.1
OG0007159	XP_036574533.1	XP_038741201.1
OG0007160	XP_036574532.1	XP_038741200.1
OG0007161	XP_070060498.1	XP_038741198.1
OG0007162	XP_036575423.1	XP_038741196.1
OG0007163	XP_036575422.1	XP_038741195.1
OG0007164	XP_036575421.2	XP_038741194.1
OG0007165	XP_036575420.1	XP_038741193.1
OG0007166	XP_036574536.1	XP_038741205.1
OG0007167	XP_036574539.1	XP_038741208.1
OG0007168	XP_036574541.1	XP_038741210.1
OG0007169	XP_036574362.1	XP_038741217.1
OG0007170	XP_036582215.1	XP_038740804.1
OG0007171	XP_036574547.1	XP_038741214.1
OG0007172	XP_036574545.1	XP_038741212.1
OG0007173	XP_036574360.1	XP_038741219.1
OG0007175	XP_036574358.1	XP_038741225.1
OG0007176	XP_036574357.1	XP_038741226.1
OG0007177	XP_036574356.1	XP_038741227.1
OG0007178	XP_036574354.1	XP_038741229.1
OG0007179	XP_070060514.1	XP_038741234.1
OG0007180	XP_036575320.1	XP_038741235.1
OG0007181	XP_036574421.1	XP_038751096.1
OG0007182	XP_036575318.1	XP_038741237.1
OG0007183	XP_036580482.1	XP_038741238.1
OG0007184	XP_036575316.1	XP_038741250.1
OG0007185	XP_036577212.1	XP_038740671.1
OG0007186	XP_070060517.1	XP_038741276.1
OG0007187	XP_070060518.1	XP_038741275.1
OG0007188	XP_036577661.1	XP_038746675.1
OG0007189	XP_036575315.1	XP_038741254.1
OG0007190	XP_036575314.2	XP_038741255.1
OG0007191	XP_036575313.2	XP_038741256.1
OG0007192	XP_036575312.1	XP_038741257.1
OG0007193	XP_036587774.1	XP_038739698.1
OG0007196	XP_036575310.1	XP_038741278.1
OG0007197	XP_036575301.1	XP_038741261.1
OG0007198	XP_070060522.1	XP_038741262.1
OG0007199	XP_036575303.1	XP_038741263.1
OG0007200	XP_036575304.1	XP_038741264.1
OG0007201	XP_036575306.1	XP_038741265.1
OG0007202	XP_036575298.1	XP_038741260.1
OG0007203	XP_036575297.1	XP_038741259.1
OG0007204	XP_036575294.1	XP_038741281.1
OG0007205	XP_036575288.1	XP_038741285.1
OG0007206	XP_070060525.1	XP_038741284.1
OG0007207	XP_036575284.2	XP_038741294.1
OG0007208	XP_036575283.1	XP_038741295.1
OG0007209	XP_036582639.1, XP_036575427.2	XP_038741305.1
OG0007210	XP_070061136.1	XP_038740400.1
OG0007211	XP_036582500.2	XP_038740399.1
OG0007212	XP_036582675.1	XP_038741559.1
OG0007213	XP_036582674.1	XP_038741560.1
OG0007214	XP_036582672.1	XP_038741569.1
OG0007215	XP_036582671.1	XP_038741568.1
OG0007216	XP_036582668.1	XP_038741564.1
OG0007217	XP_036582667.1	XP_038741563.1
OG0007218	XP_036582666.1	XP_038741562.1
OG0007219	XP_036582663.1	XP_038741312.1
OG0007220	XP_036582660.1	XP_038741315.1
OG0007221	XP_036582659.1	XP_038741314.1
OG0007222	XP_036582658.1	XP_038741313.1
OG0007223	XP_036582644.1	XP_038741303.1
OG0007224	XP_036582652.1	XP_038741302.1
OG0007225	XP_070060532.1	XP_038741301.1
OG0007226	XP_036582687.1	XP_038741536.1
OG0007227	XP_036582692.2	XP_038741540.1
OG0007228	XP_036582691.1	XP_038741541.1
OG0007229	XP_036582694.2	XP_038741543.1
OG0007230	XP_036582695.1	XP_038741544.1
OG0007231	XP_036582696.1	XP_038741534.1
OG0007233	XP_070060542.1	XP_038741509.1
OG0007234	XP_036582709.1	XP_038741510.1
OG0007235	XP_036582711.1	XP_038741512.1
OG0007236	XP_036582712.1	XP_038741513.1
OG0007237	XP_036582714.1	XP_038741515.1
OG0007238	XP_036582715.1	XP_038741516.1
OG0007239	XP_070060543.1	XP_038741517.1
OG0007240	XP_036582717.1	XP_038741518.1
OG0007241	XP_036582163.1	XP_038740762.1
OG0007242	XP_036582724.1	XP_038741526.1
OG0007243	XP_036582721.1	XP_038741523.1
OG0007244	XP_036582720.1	XP_038741522.1
OG0007245	XP_036580069.1	XP_038746494.1
OG0007246	XP_036579427.1	XP_038749561.1
OG0007248	XP_036582731.1	XP_038741531.1
OG0007249	XP_036582733.1	XP_038741504.1
OG0007250	XP_036582732.2	XP_038741503.1
OG0007251	XP_036582738.1	XP_038741498.1
OG0007252	XP_036582739.1	XP_038741497.1
OG0007253	XP_036582741.1	XP_038741495.1
OG0007254	XP_036582742.1	XP_038741494.1
OG0007255	XP_036577698.2	XP_038746642.1
OG0007256	XP_036577358.1	XP_038744879.1
OG0007257	XP_036582755.1	XP_038741487.1
OG0007258	XP_070060550.1	XP_038740222.1
OG0007259	XP_070060552.1	XP_038740224.1
OG0007260	XP_036582760.1	XP_038740225.1
OG0007261	XP_036582762.1	XP_038740226.1
OG0007262	XP_036582763.2	XP_038740227.1
OG0007263	XP_036582777.1	XP_038740239.1
OG0007264	XP_036582776.1	XP_038740238.1
OG0007265	XP_036582773.2	XP_038740234.1
OG0007266	XP_036582772.1	XP_038740233.1
OG0007267	XP_036582771.2	XP_038740232.1
OG0007268	XP_036582770.1	XP_038740231.1
OG0007269	XP_036582766.1	XP_038740229.1
OG0007270	XP_036582765.1	XP_038740228.1
OG0007271	XP_036582779.1	XP_038740240.1
OG0007273	XP_036582791.1	XP_038740260.1
OG0007274	XP_036582792.1	XP_038740261.1
OG0007275	XP_070060556.1	XP_038740262.1
OG0007276	XP_036582794.1	XP_038740263.1
OG0007277	XP_036582795.1	XP_038740264.1
OG0007278	XP_036582797.1	XP_038740266.1
OG0007279	XP_036582798.1	XP_038740267.1
OG0007280	XP_036582799.1	XP_038740268.1
OG0007281	XP_036586189.1	XP_038745383.1
OG0007282	XP_036586185.1	XP_038745393.1
OG0007283	XP_036586183.1	XP_038745395.1
OG0007284	XP_036586182.2	XP_038745396.1
OG0007285	XP_036586181.1	XP_038745398.1
OG0007286	XP_036586180.2	XP_038745399.1
OG0007287	XP_036586178.1	XP_038745400.1
OG0007288	XP_070060797.1	XP_038745403.1
OG0007289	XP_036586176.1	XP_038745402.1
OG0007290	XP_036586174.1	XP_038745405.1
OG0007291	XP_070060798.1	XP_038745406.1
OG0007292	XP_036586172.1	XP_038745407.1
OG0007293	XP_036586171.1	XP_038745408.1
OG0007294	XP_036586167.1	XP_038745410.1
OG0007295	XP_070060799.1	XP_038745409.1
OG0007296	XP_036586166.1	XP_038745411.1
OG0007297	XP_036586165.1	XP_038745412.1
OG0007298	XP_070060800.1	XP_038745414.1
OG0007299	XP_036586162.1	XP_038745415.1
OG0007300	XP_036586161.1	XP_038745416.1
OG0007301	XP_036586160.1	XP_038745417.1
OG0007302	XP_036586159.1	XP_038745418.1
OG0007303	XP_036586157.1	XP_038745419.1
OG0007304	XP_070060801.1	XP_038745420.1
OG0007305	XP_036586155.1	XP_038745422.1
OG0007306	XP_036586154.1	XP_038745423.1
OG0007307	XP_036586153.1	XP_038745424.1
OG0007308	XP_036586152.1	XP_038745425.1
OG0007309	XP_036586131.1	XP_038745444.1
OG0007310	XP_036586132.1	XP_038745443.1
OG0007311	XP_036586133.1	XP_038745442.1
OG0007312	XP_036586134.1	XP_038745441.1
OG0007313	XP_036586136.1	XP_038745439.1
OG0007314	XP_036586137.2	XP_038745438.1
OG0007315	XP_070060805.1	XP_038745437.1
OG0007316	XP_036586146.1	XP_038745432.1
OG0007317	XP_036586145.1	XP_038745431.1
OG0007318	XP_036586143.1	XP_038745430.1
OG0007319	XP_036586141.1	XP_038745429.1
OG0007320	XP_070060804.1	XP_038745428.1
OG0007321	XP_036586148.2	XP_038745434.1
OG0007322	XP_070060802.1	XP_038745435.1
OG0007323	XP_036586128.1	XP_038745446.1
OG0007324	XP_070060806.1	XP_038745447.1
OG0007325	XP_036586125.1	XP_038745449.1
OG0007326	XP_070060808.1	XP_038745450.1
OG0007327	XP_036587778.1	XP_038745451.1
OG0007328	XP_036587779.1	XP_038745452.1
OG0007329	XP_036587780.2	XP_038745453.1
OG0007330	XP_036587782.1	XP_038745454.1
OG0007331	XP_036587783.2	XP_038745455.1
OG0007332	XP_036587784.1	XP_038745456.1
OG0007333	XP_036587787.1	XP_038745458.1
OG0007334	XP_036587788.1	XP_038745459.1
OG0007335	XP_036587789.1	XP_038745460.1
OG0007336	XP_036587791.1	XP_038745461.1
OG0007337	XP_036587792.1	XP_038745462.1
OG0007338	XP_036587793.1	XP_038745463.1
OG0007339	XP_036587794.1	XP_038745464.1
OG0007340	XP_036587797.1	XP_038745467.1
OG0007341	XP_070060810.1	XP_038745468.1
OG0007342	XP_036587799.2	XP_038745470.1
OG0007343	XP_036587800.1	XP_038745471.1
OG0007344	XP_036587801.1	XP_038745472.1
OG0007345	XP_036587802.2	XP_038745473.1
OG0007346	XP_036587803.1	XP_038745474.1
OG0007347	XP_036587805.1	XP_038745477.1
OG0007348	XP_036587806.1	XP_038745478.1
OG0007349	XP_036587807.2	XP_038745479.1
OG0007350	XP_036587809.1	XP_038745481.1
OG0007351	XP_036587811.1	XP_038745484.1
OG0007352	XP_036587813.2	XP_038745486.1
OG0007353	XP_036587814.1	XP_038745487.1
OG0007354	XP_036587815.1	XP_038745488.1
OG0007355	XP_036587817.1	XP_038745491.1
OG0007356	XP_036587818.1	XP_038745492.1
OG0007357	XP_036587821.2	XP_038745495.1
OG0007358	XP_036587822.1	XP_038745496.1
OG0007359	XP_036587823.1	XP_038745497.1
OG0007360	XP_036587824.1	XP_038745498.1
OG0007361	XP_036587826.1	XP_038745530.1
OG0007362	XP_036587827.1	XP_038745529.1
OG0007363	XP_036587828.1	XP_038745528.1
OG0007364	XP_036587829.1	XP_038745517.1
OG0007365	XP_036587830.1	XP_038745518.1
OG0007366	XP_036587831.1	XP_038745519.1
OG0007367	XP_070060813.1	XP_038745520.1
OG0007368	XP_036587833.1	XP_038745527.1
OG0007369	XP_036587834.1	XP_038745526.1
OG0007370	XP_036587839.1	XP_038745523.1
OG0007371	XP_070060814.1	XP_038745525.1
OG0007372	XP_036587842.1	XP_038745533.1
OG0007373	XP_036587844.1	XP_038745516.1
OG0007374	XP_036587845.1	XP_038745515.1
OG0007375	XP_036587847.1	XP_038745513.1
OG0007376	XP_036587848.1	XP_038745512.1
OG0007377	XP_036587849.1	XP_038745511.1
OG0007378	XP_036576026.1, XP_036584540.2	XP_038740090.1
OG0007379	XP_036575439.1	XP_038742252.1
OG0007380	XP_036577637.1	XP_038746692.1
OG0007381	XP_036575150.1	XP_038738855.1
OG0007382	XP_036575148.2	XP_038738856.1
OG0007383	XP_036575147.1	XP_038738857.1
OG0007384	XP_036581665.1	XP_038751937.1
OG0007385	XP_036581664.1	XP_038751953.1
OG0007386	XP_070059991.1	XP_038751952.1
OG0007387	XP_036581651.1	XP_038751941.1
OG0007388	XP_036581659.1	XP_038751949.1
OG0007389	XP_036581658.1	XP_038751948.1
