Orthogroup	Colletotrichum_truncatum	Colletotrichum_fructicola
OG0006606	XP_036584202.1	XP_031883236.2
OG0006607	XP_036584201.1	XP_031883237.1
OG0006608	XP_036584220.1	XP_031883242.1
OG0006609	XP_070061977.1	XP_031883364.1
OG0006610	XP_036584217.1	XP_031883363.1
OG0006611	XP_036584216.1	XP_031883365.1
OG0006612	XP_036584215.2	XP_031883359.1
OG0006613	XP_036584214.1	XP_031883358.1
OG0006614	XP_036584212.1	XP_031883347.1
OG0006615	XP_070061976.1	XP_031883346.1
OG0006617	XP_036584228.1	XP_031883248.1
OG0006618	XP_036584229.1	XP_031883247.1
OG0006619	XP_036584233.2	XP_066008561.1
OG0006620	XP_036584235.1	XP_031883249.1
OG0006621	XP_036584237.1	XP_031883251.1
OG0006622	XP_036584238.1	XP_031883395.1
OG0006623	XP_036584239.2	XP_031883355.1
OG0006624	XP_036584241.2	XP_066008560.1
OG0006625	XP_036584242.2	XP_031883353.1
OG0006626	XP_036584243.1	XP_031883391.1
OG0006627	XP_036584244.1	XP_031883354.1
OG0006628	XP_036584245.1	XP_066008544.1
OG0006629	XP_036584246.1	XP_031883393.1
OG0006630	XP_036584247.1	XP_031883394.1
OG0006631	XP_036584248.1	XP_031883413.1
OG0006632	XP_036584271.1	XP_031885401.1
OG0006633	XP_036584270.1	XP_031885398.1
OG0006634	XP_036584269.1	XP_031885399.1
OG0006635	XP_036584268.1	XP_031885404.1
OG0006636	XP_036584267.2	XP_031885405.1
OG0006637	XP_036584266.1	XP_031885402.1
OG0006638	XP_036584265.1	XP_066008458.1
OG0006639	XP_036584263.1	XP_031885546.1
OG0006640	XP_036584262.1	XP_031885550.1
OG0006641	XP_036584261.1	XP_031885548.1
OG0006642	XP_070061986.1	XP_031883382.1
OG0006643	XP_036584259.1	XP_066008497.1
OG0006644	XP_070061985.1	XP_031883279.1
OG0006645	XP_070061984.1	XP_031883280.1
OG0006646	XP_036584256.1	XP_031883281.1
OG0006647	XP_036584255.1	XP_031883282.1
OG0006648	XP_070061982.1	XP_031883284.1
OG0006649	XP_036584252.1	XP_031883285.1
OG0006650	XP_036584251.2	XP_031883286.1
OG0006651	XP_036584250.1	XP_031883277.1
OG0006652	XP_036584249.1	XP_031883278.1
OG0006653	XP_036584273.1	XP_031885407.1
OG0006654	XP_036584275.1	XP_031885406.1
OG0006655	XP_036584276.1	XP_031877789.1
OG0006656	XP_036584277.1	XP_031877784.1
OG0006657	XP_036584279.1	XP_031877770.1
OG0006658	XP_036584294.1	XP_031882644.1
OG0006659	XP_036584293.1	XP_031882645.1
OG0006660	XP_036584291.1	XP_031882649.1
OG0006661	XP_036584288.2	XP_031882648.1
OG0006662	XP_036584283.1	XP_031882703.1
OG0006663	XP_036584282.1	XP_031882702.2
OG0006664	XP_036584280.1	XP_031877769.1
OG0006665	XP_036584295.1	XP_031882647.1
OG0006666	XP_036587494.1	XP_031890561.1
OG0006667	XP_036587496.1	XP_031890563.1
OG0006668	XP_036587499.1	XP_031890557.1
OG0006669	XP_036587501.1	XP_031890559.1
OG0006670	XP_036587504.1	XP_031890555.1
OG0006671	XP_036587505.1	XP_031890430.1
OG0006672	XP_036587506.1	XP_031890429.1
OG0006673	XP_070060992.1	XP_031890431.1
OG0006674	XP_070060993.1	XP_031890434.1
OG0006675	XP_036587510.1	XP_066007992.1
OG0006676	XP_036587511.1	XP_031890436.1
OG0006677	XP_036587512.1	XP_031890438.1
OG0006678	XP_036587513.1	XP_031890437.2
OG0006679	XP_036587514.1	XP_031890617.1
OG0006680	XP_036587515.1	XP_031890618.1
OG0006681	XP_036587516.1	XP_031890615.1
OG0006682	XP_070060994.1	XP_031890616.1
OG0006683	XP_036587518.1	XP_031890621.1
OG0006684	XP_070060995.1	XP_031890619.1
OG0006685	XP_070060996.1	XP_031890623.1
OG0006686	XP_070060997.1	XP_031890624.1
OG0006687	XP_036587522.1	XP_031890446.1
OG0006688	XP_036587523.1	XP_031890445.1
OG0006689	XP_036587524.1	XP_031890444.1
OG0006690	XP_036587525.2	XP_066007914.1
OG0006691	XP_070060998.1	XP_031890442.1
OG0006692	XP_036587527.1	XP_031890441.1
OG0006693	XP_036587528.1	XP_031890440.1
OG0006694	XP_036587530.1	XP_031890447.1
OG0006695	XP_036587531.1	XP_031890626.1
OG0006696	XP_036587532.1	XP_031890627.1
OG0006697	XP_036587534.1	XP_066008021.1
OG0006698	XP_036587535.1	XP_031890630.1
OG0006699	XP_070061000.1	XP_031890631.1
OG0006700	XP_036587537.1	XP_031890632.1
OG0006701	XP_070061001.1	XP_031890633.1
OG0006702	XP_036587539.1	XP_031890634.1
OG0006703	XP_036587540.1	XP_031890635.1
OG0006704	XP_036587541.1	XP_031890459.1
OG0006705	XP_036587542.1	XP_031890461.1
OG0006706	XP_036587543.1	XP_066007879.1
OG0006707	XP_036587544.1	XP_031890462.1
OG0006708	XP_036587545.1	XP_031890428.1
OG0006709	XP_070061002.1	XP_031890427.1
OG0006710	XP_036587547.2	XP_031886626.1
OG0006711	XP_070061007.1	XP_031886770.1
OG0006712	XP_036587560.1	XP_031886604.1
OG0006713	XP_036587558.1	XP_031886603.1
OG0006714	XP_036587556.1	XP_031886610.1
OG0006715	XP_036587554.1	XP_031886581.1
OG0006716	XP_036587552.1	XP_031886579.1
OG0006717	XP_036587551.1	XP_031886580.1
OG0006718	XP_070061008.1	XP_031886732.1
OG0006719	XP_070061010.1	XP_031886631.1
OG0006720	XP_036587569.1	XP_066008043.1
OG0006721	XP_036587568.2	XP_031886633.1
OG0006722	XP_036587567.1	XP_031886627.1
OG0006723	XP_036587566.1	XP_031886628.1
OG0006724	XP_036587565.1	XP_031886714.1
OG0006725	XP_070061013.1	XP_031890277.1
OG0006726	XP_036587574.1	XP_066007985.1
OG0006727	XP_036587575.1	XP_031890279.1
OG0006728	XP_036587576.1	XP_031890274.1
OG0006729	XP_036587578.2	XP_031890276.1
OG0006730	XP_036587579.1	XP_031890275.1
OG0006731	XP_036587580.1	XP_031890036.1
OG0006732	XP_036587581.1	XP_031890031.1
OG0006733	XP_036587582.1	XP_031890030.2
OG0006734	XP_036587584.1	XP_031890029.1
OG0006735	XP_036587586.1	XP_031890035.1
OG0006736	XP_036587587.1	XP_031890034.1
OG0006737	XP_036587588.1	XP_031890033.1
OG0006738	XP_036587591.1	XP_031890032.1
OG0006739	XP_036587592.1	XP_031890229.1
OG0006740	XP_036587593.1	XP_031890230.1
OG0006741	XP_070061014.1	XP_031890235.1
OG0006742	XP_036587596.1	XP_031890237.1
OG0006743	XP_036587597.1	XP_031890232.1
OG0006744	XP_036587598.1	XP_031890233.1
OG0006745	XP_070061015.1	XP_031889979.1
OG0006746	XP_036587601.1	XP_031889986.1
OG0006747	XP_036587602.1	XP_031889989.1
OG0006748	XP_070061016.1	XP_031889985.1
OG0006749	XP_036587607.2	XP_031890192.1
OG0006750	XP_036587609.1	XP_031890299.1
OG0006751	XP_036587610.1	XP_031890201.1
OG0006752	XP_036587611.1	XP_031890202.1
OG0006753	XP_036587613.1	XP_031890200.1
OG0006754	XP_036587614.1	XP_031890197.1
OG0006755	XP_070061017.1	XP_031889999.1
OG0006757	XP_036587617.1	XP_031889993.1
OG0006758	XP_036587618.1	XP_031889997.2
OG0006759	XP_070061019.1	XP_031889992.1
OG0006760	XP_036587622.1	XP_031889995.2
OG0006761	XP_036587623.1	XP_031890211.1
OG0006762	XP_036587625.1	XP_031890208.1
OG0006763	XP_036587627.1	XP_031889947.1
OG0006764	XP_036587629.1	XP_031890209.1
OG0006765	XP_036587630.1	XP_031890241.1
OG0006766	XP_036587655.1	XP_031889956.1
OG0006767	XP_036587654.1	XP_031890172.1
OG0006768	XP_036587653.1	XP_031890173.1
OG0006769	XP_036587652.1	XP_031890011.1
OG0006770	XP_036587651.1	XP_031890009.2
OG0006771	XP_036587650.1	XP_031890010.1
OG0006772	XP_036587649.1	XP_031890119.1
OG0006773	XP_070061023.1	XP_031890019.1
OG0006774	XP_036587647.1	XP_031890117.1
OG0006775	XP_036587646.1	XP_031890012.1
OG0006776	XP_036587642.1	XP_031889965.1
OG0006777	XP_036587641.1	XP_031889959.1
OG0006778	XP_036587640.1	XP_066007870.1
OG0006779	XP_036587639.1	XP_031890220.1
OG0006780	XP_036587637.2	XP_066007871.1
OG0006781	XP_036587636.1	XP_031889952.2
OG0006782	XP_036587635.1	XP_031889951.1
OG0006783	XP_036587634.1	XP_031889954.2
OG0006784	XP_036587633.1	XP_031889953.1
OG0006785	XP_036587659.1	XP_031890245.1
OG0006786	XP_036587660.1	XP_031889968.1
OG0006787	XP_036587663.1	XP_031890188.1
OG0006788	XP_036587664.1	XP_031890207.2
OG0006789	XP_036587665.1	XP_031890186.1
OG0006790	XP_036587666.1	XP_031890187.1
OG0006791	XP_036587656.1	XP_031889949.1
OG0006792	XP_036587667.1	XP_031890205.1
OG0006793	XP_036587668.2	XP_031890206.1
OG0006794	XP_036587671.1	XP_031890195.1
OG0006795	XP_036587670.1	XP_031890194.1
OG0006796	XP_036587669.1	XP_031890185.1
OG0006797	XP_070061024.1	XP_031890184.1
OG0006798	XP_036587678.2	XP_066007861.1
OG0006799	XP_036587672.1	XP_031889970.1
OG0006800	XP_036587673.1	XP_031889971.1
OG0006801	XP_036587674.1	XP_031889972.1
OG0006802	XP_036587681.1	XP_031890156.1
OG0006803	XP_070061027.1	XP_031889973.1
OG0006804	XP_036587685.1	XP_031890007.1
OG0006805	XP_036574274.1	XP_031890159.1
OG0006806	XP_036587702.1	XP_031890225.1
OG0006807	XP_070061031.1	XP_031889939.1
OG0006808	XP_036574263.1	XP_031889944.1
OG0006809	XP_070061030.1	XP_031889943.1
OG0006811	XP_036577174.1	XP_031877390.1
OG0006812	XP_036577169.1	XP_031877409.1
OG0006813	XP_036577170.1	XP_031877408.1
OG0006814	XP_036577171.1	XP_031877407.1
OG0006815	XP_070060168.1	XP_031877424.1
OG0006816	XP_036577173.1	XP_031877423.2
OG0006817	XP_036577166.1	XP_031877439.1
OG0006818	XP_036581962.1	XP_031888998.1
OG0006819	XP_036577164.1	XP_031877393.1
OG0006820	XP_070060921.1, XP_036575239.1	XP_031891135.1
OG0006821	XP_036583660.1	XP_031879283.1
OG0006822	XP_036581459.1	XP_031878996.1
OG0006823	XP_036583625.1	XP_031879368.1
OG0006824	XP_036583626.1	XP_031879367.1
OG0006825	XP_036583627.2	XP_031879369.1
OG0006826	XP_036583628.1	XP_031879388.1
OG0006827	XP_036583629.1	XP_031879266.1
OG0006828	XP_036583639.1	XP_031879267.1
OG0006829	XP_036583641.1	XP_066009967.1
OG0006830	XP_036583642.1	XP_031879396.1
OG0006831	XP_070060191.1	XP_031879290.1
OG0006832	XP_036583645.1	XP_031879288.1
OG0006833	XP_036583646.1	XP_031879313.1
OG0006834	XP_036583647.1	XP_031879291.1
OG0006835	XP_036583614.1	XP_031879350.1
OG0006836	XP_036583615.1	XP_031879351.1
OG0006837	XP_036583616.1	XP_031879272.1
OG0006838	XP_070060189.1	XP_031879348.1
OG0006839	XP_036583618.1	XP_031879319.1
OG0006840	XP_036583619.1	XP_031879320.2
OG0006841	XP_036583620.1	XP_031879394.2
OG0006842	XP_036583622.1	XP_031879315.1
OG0006843	XP_036583623.1	XP_031879365.1
OG0006844	XP_036583613.1	XP_031879271.1
OG0006845	XP_036583609.1	XP_031879312.2
OG0006846	XP_036583600.1	XP_031879294.1
OG0006847	XP_036583601.1	XP_031879297.1
OG0006848	XP_036581115.1	XP_031878864.1
OG0006850	XP_036583575.1	XP_031878247.1
OG0006851	XP_036583592.2	XP_031878201.1
OG0006852	XP_036583591.1	XP_031878200.1
OG0006853	XP_036583589.1	XP_031878205.1
OG0006854	XP_036583588.1	XP_031878194.1
OG0006855	XP_036583586.1	XP_031878195.1
OG0006856	XP_036583585.2	XP_031878227.1
OG0006857	XP_036583584.1	XP_031878253.1
OG0006858	XP_036583583.1	XP_031878226.1
OG0006859	XP_036583582.1	XP_031878230.1
OG0006860	XP_036583580.1	XP_031878228.1
OG0006861	XP_036583579.1	XP_031878254.1
OG0006862	XP_070060182.1	XP_031875553.2
OG0006863	XP_036583608.1	XP_031879380.1
OG0006864	XP_036583605.1	XP_031879311.1
OG0006865	XP_036583604.1	XP_031879391.1
OG0006866	XP_070060169.1	XP_031878214.1
OG0006867	XP_036577176.1	XP_031878216.1
OG0006868	XP_036588232.1	XP_031880082.1
OG0006869	XP_036577201.1	XP_031878239.1
OG0006870	XP_036577203.1	XP_031878243.1
OG0006871	XP_036577204.1	XP_031878224.1
OG0006872	XP_036577205.1	XP_031878242.1
OG0006873	XP_036578551.1, XP_036582205.2	XP_031891048.2
OG0006874	XP_036583569.2	XP_031878245.1
OG0006875	XP_036577230.1	XP_031878218.1
OG0006876	XP_036577229.2	XP_031878189.1
OG0006877	XP_036577226.1	XP_031878250.1
OG0006878	XP_036577211.1	XP_031878249.1
OG0006879	XP_070060174.1	XP_031878204.1
OG0006880	XP_036583669.1	XP_031879332.1
OG0006881	XP_036583670.1	XP_031879318.1
OG0006882	XP_036583673.1	XP_031879328.1
OG0006883	XP_036583672.1	XP_031879299.1
OG0006884	XP_036583707.1	XP_031875604.1
OG0006885	XP_070060199.1	XP_031875599.1
OG0006886	XP_036583708.2	XP_031875605.1
OG0006887	XP_036583709.1	XP_031875592.1
OG0006888	XP_036583730.1	XP_031891435.1
OG0006889	XP_036583706.1	XP_031879930.1
OG0006890	XP_036583705.1	XP_031879405.1
OG0006891	XP_036583743.1	XP_031891645.1
OG0006892	XP_036583742.1	XP_031891646.2
OG0006893	XP_070060206.1	XP_031891439.1
OG0006894	XP_070060205.1	XP_031891438.1
OG0006895	XP_036583744.2	XP_066010010.1
OG0006896	XP_036583757.1	XP_031891379.1
OG0006897	XP_036583756.1	XP_031891385.1
OG0006898	XP_036583755.1	XP_031891384.1
OG0006899	XP_070060207.1	XP_031891387.1
OG0006900	XP_036583752.1	XP_031891381.1
OG0006901	XP_036583751.1	XP_031891380.1
OG0006902	XP_036583745.2	XP_031891382.1
OG0006903	XP_036583748.1	XP_031891651.1
OG0006904	XP_036583749.1	XP_031891652.2
OG0006905	XP_036583750.1	XP_031891649.1
OG0006906	XP_036583759.2	XP_031891285.1
OG0006907	XP_036583758.1	XP_031891282.1
OG0006908	XP_036583760.1	XP_031891284.1
OG0006909	XP_036583762.1	XP_031891290.1
OG0006910	XP_036583764.1	XP_031891287.1
OG0006911	XP_036583765.1	XP_031891288.1
OG0006912	XP_036583766.1	XP_031891280.1
OG0006913	XP_070060209.1	XP_066009645.1
OG0006914	XP_036583768.1	XP_031891536.1
OG0006915	XP_036583769.2	XP_031891535.1
OG0006916	XP_070060212.1	XP_031891533.1
OG0006917	XP_070060211.1	XP_031891534.1
OG0006918	XP_036583775.1	XP_031891316.1
OG0006919	XP_036583774.1	XP_031891315.1
OG0006920	XP_036583773.1	XP_031891314.1
OG0006921	XP_036583772.1	XP_031891311.1
OG0006923	XP_036583776.1	XP_031891319.1
OG0006924	XP_036583781.2	XP_031891564.1
OG0006925	XP_036583777.1	XP_031891565.1
OG0006926	XP_070060213.1	XP_066009655.1
OG0006927	XP_036582904.2	XP_031887050.1
OG0006928	XP_036578460.1	XP_031887048.1
OG0006929	XP_036578461.1	XP_031887047.1
OG0006930	XP_036578462.1	XP_031886988.1
OG0006931	XP_036578463.1	XP_031886989.1
OG0006932	XP_036578464.1	XP_031886987.1
OG0006933	XP_036578465.1	XP_031886924.1
OG0006934	XP_036578467.1	XP_031886935.1
OG0006935	XP_070062509.1	XP_031886984.1
OG0006936	XP_070062510.1	XP_031886985.1
OG0006937	XP_036578470.1	XP_031886954.1
OG0006938	XP_036578472.1	XP_031886956.1
OG0006940	XP_036582855.2	XP_031886878.1
OG0006941	XP_036582852.1	XP_031886952.2
OG0006942	XP_036582857.1	XP_031886879.1
OG0006943	XP_036582858.1	XP_031886880.1
OG0006944	XP_036582859.1	XP_031886881.1
OG0006945	XP_036582860.1	XP_031886874.1
OG0006946	XP_036582861.1	XP_066009449.1
OG0006947	XP_036582862.1	XP_031886876.1
OG0006948	XP_036582863.1	XP_066009448.1
OG0006949	XP_036582864.1	XP_031886882.1
OG0006950	XP_036582865.1	XP_031886883.1
OG0006951	XP_036582866.1	XP_031887007.1
OG0006952	XP_036582867.1	XP_031887006.1
OG0006953	XP_036578411.1	XP_066009347.1
OG0006954	XP_036578412.1	XP_031887004.1
OG0006955	XP_036578413.1	XP_031887011.1
OG0006956	XP_070062500.1	XP_066009596.1
OG0006957	XP_036578418.1	XP_031887003.1
OG0006958	XP_036578419.1	XP_066009523.1
OG0006959	XP_036578420.1	XP_031886834.1
OG0006960	XP_036578421.1	XP_031886830.1
OG0006961	XP_036578422.1	XP_031886831.1
OG0006962	XP_036578423.1	XP_031886836.1
OG0006963	XP_036578426.1	XP_031886865.1
OG0006964	XP_070062502.1	XP_031886828.1
OG0006965	XP_036578430.1	XP_031887122.1
OG0006966	XP_036578431.1	XP_031887120.1
OG0006967	XP_036578432.1	XP_031887124.1
OG0006968	XP_036578433.1	XP_031887123.1
OG0006969	XP_036578438.1	XP_031887103.1
OG0006970	XP_036578439.2	XP_031887102.1
OG0006971	XP_036578442.1	XP_031887101.1
OG0006972	XP_036578441.1	XP_031887105.1
OG0006973	XP_036578446.1	XP_031880706.1
OG0006974	XP_070062505.1	XP_031880707.1
OG0006975	XP_036578448.1	XP_031880749.1
OG0006976	XP_036578449.1	XP_031880637.1
OG0006977	XP_070062506.1	XP_031880763.1
OG0006978	XP_036578451.1	XP_031880762.1
OG0006979	XP_036578452.2	XP_031880764.1
OG0006980	XP_036578453.1	XP_031880743.1
OG0006981	XP_036578454.1	XP_031880760.1
OG0006982	XP_036578391.1	XP_031880683.1
OG0006983	XP_036578392.1	XP_031880680.1
OG0006984	XP_036578393.1	XP_031880681.2
OG0006985	XP_036578394.2	XP_031880679.1
OG0006986	XP_070062497.1	XP_031880708.1
OG0006987	XP_036578396.1	XP_031880677.1
OG0006988	XP_036578397.1	XP_031880678.1
OG0006989	XP_070062498.1	XP_031880684.1
OG0006990	XP_036578400.1	XP_031880664.1
OG0006991	XP_036578401.1	XP_031880663.1
OG0006992	XP_036578402.1	XP_031880758.1
OG0006993	XP_036578403.1	XP_031880662.2
OG0006994	XP_036578404.1	XP_031880661.1
OG0006995	XP_036578407.2	XP_031880751.1
OG0006996	XP_036578408.1	XP_031880757.1
OG0006997	XP_036578410.2	XP_031880739.1
OG0006998	XP_036579287.1	XP_031891529.1
OG0006999	XP_036579286.1	XP_031891532.1
OG0007000	XP_036579285.1	XP_031891531.1
OG0007001	XP_036579284.1	XP_031891526.1
OG0007002	XP_036579283.1	XP_031891525.1
OG0007003	XP_036579282.1	XP_031891528.1
OG0007004	XP_036579281.1	XP_031891524.1
OG0007005	XP_036579280.1	XP_031891240.1
OG0007006	XP_036579279.1	XP_031891241.1
OG0007007	XP_036579278.1	XP_066009550.1
OG0007008	XP_036579276.1	XP_031891243.2
OG0007009	XP_036579275.1	XP_031891244.1
OG0007010	XP_036579273.1	XP_031891246.1
OG0007011	XP_036579272.1	XP_031891248.1
OG0007012	XP_036579270.1	XP_031891249.1
OG0007013	XP_036579268.1	XP_031891497.1
OG0007014	XP_036579266.1	XP_031891495.1
OG0007015	XP_036579265.1	XP_031891494.1
OG0007016	XP_036579264.1	XP_031891493.1
OG0007017	XP_036579263.1	XP_031891492.1
OG0007018	XP_036579260.1	XP_031891500.1
OG0007019	XP_036579258.1	XP_031891200.1
OG0007020	XP_070062479.1	XP_031891203.1
OG0007021	XP_036579256.1	XP_031891202.1
OG0007022	XP_036579255.1	XP_031891205.2
OG0007023	XP_036579254.1	XP_031891204.1
OG0007024	XP_036579253.1	XP_031891207.1
OG0007025	XP_036579252.1	XP_031891206.1
OG0007026	XP_070062478.1	XP_066009412.1
OG0007027	XP_036579249.1	XP_031891452.1
OG0007028	XP_036579248.1	XP_031891457.1
OG0007029	XP_036579247.1	XP_031891455.1
OG0007030	XP_036579246.1	XP_031891456.1
OG0007031	XP_036579245.1	XP_031891459.1
OG0007032	XP_036579244.1	XP_031891460.1
OG0007033	XP_070062475.1	XP_031891220.2
OG0007034	XP_036579239.1	XP_031891219.2
OG0007035	XP_070062474.1	XP_031891218.1
OG0007036	XP_036579237.1	XP_031891217.1
OG0007037	XP_036578369.1	XP_031880729.1
OG0007038	XP_036578370.1	XP_031880728.1
OG0007039	XP_036578372.1	XP_031880734.1
OG0007040	XP_036578373.1	XP_031880733.1
OG0007041	XP_036578374.1	XP_066009492.1
OG0007042	XP_070062491.1	XP_031880737.1
OG0007043	XP_036578376.1	XP_031880736.1
OG0007044	XP_070062492.1	XP_031880742.1
OG0007045	XP_036578389.2	XP_031880682.1
OG0007046	XP_036579288.2	XP_031891530.1
OG0007047	XP_036579289.1	XP_031891271.1
OG0007048	XP_036579290.1	XP_031891270.1
OG0007049	XP_070062482.1	XP_066009560.1
OG0007050	XP_036579292.1	XP_031891272.1
OG0007051	XP_036579293.2	XP_031891275.1
OG0007052	XP_036579294.1	XP_031891274.1
OG0007053	XP_036579296.1	XP_031891276.1
OG0007054	XP_036579297.1	XP_031891279.1
OG0007055	XP_070062483.1	XP_066009559.1
OG0007056	XP_070062484.1	XP_031880643.1
OG0007057	XP_070062485.1	XP_031880650.1
OG0007058	XP_070062486.1	XP_031880748.1
OG0007059	XP_036578338.1	XP_031880648.1
OG0007060	XP_036578340.1	XP_031880645.1
OG0007061	XP_036578342.1	XP_066009367.1
OG0007062	XP_036578343.1	XP_031880747.1
OG0007063	XP_036578344.2	XP_031880715.1
OG0007064	XP_036578345.1	XP_031880714.1
OG0007065	XP_036578346.1	XP_031880746.1
OG0007066	XP_036578347.1	XP_031880720.1
OG0007067	XP_036578348.1	XP_031880722.1
OG0007068	XP_036578349.1	XP_031880721.1
OG0007069	XP_036578350.1	XP_031880717.1
OG0007070	XP_036578351.2	XP_066009525.1
OG0007071	XP_036578352.1	XP_066009526.1
OG0007072	XP_036578353.1	XP_031880660.1
OG0007073	XP_036578355.1	XP_031880655.2
OG0007074	XP_036580177.1	XP_031891815.1
OG0007075	XP_036580178.1	XP_031891715.1
OG0007076	XP_036580179.1	XP_031891716.1
OG0007077	XP_036580180.1	XP_031891717.1
OG0007078	XP_036580181.1	XP_031891998.1
OG0007079	XP_036580182.1	XP_031891996.1
OG0007080	XP_036580184.1	XP_031892001.1
OG0007081	XP_036580185.1	XP_031892002.1
OG0007082	XP_036580186.1	XP_031891999.1
OG0007083	XP_036580187.1	XP_031892000.1
OG0007084	XP_036580188.1	XP_031892249.1
OG0007085	XP_070061801.1	XP_031892259.1
OG0007086	XP_036580191.1	XP_031892260.1
OG0007087	XP_036580192.2	XP_031891954.1
OG0007088	XP_036580193.1	XP_031891662.1
OG0007089	XP_036580195.1	XP_031891668.1
OG0007090	XP_036580201.1	XP_031891956.1
OG0007091	XP_070061800.1	XP_031891671.1
OG0007092	XP_036580231.1	XP_031892044.1
OG0007093	XP_036580238.1	XP_031892047.1
OG0007094	XP_036580236.1	XP_031892050.1
OG0007095	XP_036580235.1	XP_031892051.1
OG0007096	XP_036580234.1	XP_031892052.1
OG0007097	XP_036580272.1	XP_031876272.2
OG0007098	XP_036580271.1	XP_031876275.2
OG0007099	XP_036580270.1	XP_031876273.1
OG0007100	XP_036580268.1	XP_031876258.1
OG0007101	XP_036580059.1	XP_031883492.1
OG0007102	XP_036588115.2	XP_031882347.2
OG0007103	XP_070060463.1	XP_031893543.1
OG0007104	XP_036576161.1	XP_031893541.2
OG0007105	XP_036576159.1	XP_031893539.1
OG0007106	XP_036576158.1	XP_031893538.1
OG0007107	XP_036576154.1	XP_031893207.1
OG0007108	XP_070060465.1	XP_031893209.1
OG0007109	XP_036576151.1	XP_031893208.1
OG0007111	XP_036575914.1	XP_031893534.1
OG0007112	XP_036575915.1	XP_031893200.1
OG0007113	XP_036575916.1	XP_031893201.1
OG0007114	XP_036575917.1	XP_031893569.1
OG0007115	XP_070060471.1	XP_031893565.1
OG0007116	XP_036575928.1	XP_031893120.1
OG0007117	XP_036575931.1	XP_031893123.1
OG0007118	XP_036575932.1	XP_031893124.1
OG0007119	XP_036575936.1	XP_031893505.2
OG0007120	XP_036575937.1	XP_031893504.1
OG0007121	XP_036575939.1	XP_031893509.1
OG0007122	XP_036575940.1	XP_031893508.1
OG0007123	XP_036577838.1	XP_031882584.1
OG0007124	XP_036575976.1	XP_031893487.1
OG0007125	XP_070060483.1	XP_066009025.1
OG0007126	XP_070060481.1	XP_066009028.1
OG0007127	XP_036575973.1	XP_031893359.1
OG0007128	XP_070060479.1	XP_031893352.2
