Orthogroup	Colletotrichum_fructicola	Colletotrichum_gloeosporioides
OG0006975	XP_031880749.1	XP_045270361.1
OG0006976	XP_031880637.1	XP_045270360.1
OG0006977	XP_031880763.1	XP_045270359.1
OG0006978	XP_031880762.1	XP_045270358.1
OG0006979	XP_031880764.1	XP_045270357.1
OG0006980	XP_031880743.1	XP_045270356.1
OG0006981	XP_031880760.1	XP_045270355.1
OG0006982	XP_031880683.1	XP_045270349.1
OG0006983	XP_031880680.1	XP_045270348.1
OG0006984	XP_031880681.2	XP_045270347.1
OG0006985	XP_031880679.1	XP_045270346.1
OG0006986	XP_031880708.1	XP_045270345.1
OG0006987	XP_031880677.1	XP_045270344.1
OG0006988	XP_031880678.1	XP_045270343.1
OG0006989	XP_031880684.1	XP_045270342.1
OG0006990	XP_031880664.1	XP_045270340.1
OG0006991	XP_031880663.1	XP_045270339.1
OG0006992	XP_031880758.1	XP_045270338.1
OG0006993	XP_031880662.2	XP_045270337.1
OG0006994	XP_031880661.1	XP_045270335.1
OG0006995	XP_031880751.1	XP_045270333.1
OG0006996	XP_031880757.1	XP_045270332.1
OG0006997	XP_031880739.1	XP_045270331.1
OG0006998	XP_031891529.1	XP_045270279.1
OG0006999	XP_031891532.1	XP_045270278.1
OG0007000	XP_031891531.1	XP_045263712.1
OG0007001	XP_031891526.1	XP_045263711.1
OG0007002	XP_031891525.1	XP_045263710.1
OG0007003	XP_031891528.1	XP_045263709.1
OG0007004	XP_031891524.1	XP_045263708.1
OG0007005	XP_031891240.1	XP_045263707.1
OG0007006	XP_031891241.1	XP_045263706.1
OG0007007	XP_066009550.1	XP_045263705.1
OG0007008	XP_031891243.2	XP_045263704.1
OG0007009	XP_031891244.1	XP_045263703.1
OG0007010	XP_031891246.1	XP_045263701.1
OG0007011	XP_031891248.1	XP_045263700.1
OG0007012	XP_031891249.1	XP_045263699.1
OG0007013	XP_031891497.1	XP_045263698.1
OG0007014	XP_031891495.1	XP_045263696.1
OG0007015	XP_031891494.1	XP_045263695.1
OG0007016	XP_031891493.1	XP_045263694.1
OG0007017	XP_031891492.1	XP_045263693.1
OG0007018	XP_031891500.1	XP_045263691.1
OG0007019	XP_031891200.1	XP_045263687.1
OG0007020	XP_031891203.1	XP_045263686.1
OG0007021	XP_031891202.1	XP_045263685.1
OG0007022	XP_031891205.2	XP_045263684.1
OG0007023	XP_031891204.1	XP_045263683.1
OG0007024	XP_031891207.1	XP_045263682.1
OG0007025	XP_031891206.1	XP_045263681.1
OG0007026	XP_066009412.1	XP_045263680.1
OG0007027	XP_031891452.1	XP_045263678.1
OG0007028	XP_031891457.1	XP_045263677.1
OG0007029	XP_031891455.1	XP_045263676.1
OG0007030	XP_031891456.1	XP_045263675.1
OG0007031	XP_031891459.1	XP_045263674.1
OG0007032	XP_031891460.1	XP_045263673.1
OG0007033	XP_031891220.2	XP_045263671.1
OG0007034	XP_031891219.2	XP_045263670.1
OG0007035	XP_031891218.1	XP_045263669.1
OG0007036	XP_031891217.1	XP_045263668.1
OG0007037	XP_031880729.1	XP_045270320.1
OG0007038	XP_031880728.1	XP_045270321.1
OG0007039	XP_031880734.1	XP_045270322.1
OG0007040	XP_031880733.1	XP_045270323.1
OG0007041	XP_066009492.1	XP_045270324.1
OG0007042	XP_031880737.1	XP_045270325.1
OG0007043	XP_031880736.1	XP_045270326.1
OG0007044	XP_031880742.1	XP_045270328.1
OG0007045	XP_031880682.1	XP_045270350.1
OG0007046	XP_031891530.1	XP_045270280.1
OG0007047	XP_031891271.1	XP_045270281.1
OG0007048	XP_031891270.1	XP_045270282.1
OG0007049	XP_066009560.1	XP_045270283.1
OG0007050	XP_031891272.1	XP_045270284.1
OG0007051	XP_031891275.1	XP_045270285.1
OG0007052	XP_031891274.1	XP_045270286.1
OG0007053	XP_031891276.1	XP_045270287.1
OG0007054	XP_031891279.1	XP_045270288.1
OG0007055	XP_066009559.1	XP_045270289.1
OG0007056	XP_031880643.1	XP_045270290.1
OG0007057	XP_031880650.1	XP_045270291.1
OG0007058	XP_031880748.1	XP_045270292.1
OG0007059	XP_031880648.1	XP_045270293.1
OG0007060	XP_031880645.1	XP_045270295.1
OG0007061	XP_066009367.1	XP_045270296.1
OG0007062	XP_031880747.1	XP_045270297.1
OG0007063	XP_031880715.1	XP_045270298.1
OG0007064	XP_031880714.1	XP_045270299.1
OG0007065	XP_031880746.1	XP_045270300.1
OG0007066	XP_031880720.1	XP_045270301.1
OG0007067	XP_031880722.1	XP_045270302.1
OG0007068	XP_031880721.1	XP_045270303.1
OG0007069	XP_031880717.1	XP_045270304.1
OG0007070	XP_066009525.1	XP_045270305.1
OG0007071	XP_066009526.1	XP_045270306.1
OG0007072	XP_031880660.1	XP_045270307.1
OG0007073	XP_031880655.2	XP_045270308.1
OG0007074	XP_031891815.1	XP_045264723.1
OG0007075	XP_031891715.1	XP_045264724.1
OG0007076	XP_031891716.1	XP_045264725.1
OG0007077	XP_031891717.1	XP_045264726.1
OG0007078	XP_031891998.1	XP_045264727.1
OG0007079	XP_031891996.1	XP_045264728.1
OG0007080	XP_031892001.1	XP_045264730.1
OG0007081	XP_031892002.1	XP_045264731.1
OG0007082	XP_031891999.1	XP_045264732.1
OG0007083	XP_031892000.1	XP_045264733.1
OG0007084	XP_031892249.1	XP_045264734.1
OG0007085	XP_031892259.1	XP_045264736.1
OG0007086	XP_031892260.1	XP_045264737.1
OG0007087	XP_031891954.1	XP_045264752.1
OG0007088	XP_031891662.1	XP_045264753.1
OG0007089	XP_031891668.1	XP_045264754.1
OG0007090	XP_031891956.1	XP_045264747.1
OG0007091	XP_031891671.1	XP_045264756.1
OG0007092	XP_031892044.1	XP_045264799.1
OG0007093	XP_031892047.1	XP_045264804.1
OG0007094	XP_031892050.1	XP_045264803.1
OG0007095	XP_031892051.1	XP_045264802.1
OG0007096	XP_031892052.1	XP_045264801.1
OG0007097	XP_031876272.2	XP_045264825.1
OG0007098	XP_031876275.2	XP_045264824.1
OG0007099	XP_031876273.1	XP_045264823.1
OG0007100	XP_031876258.1	XP_045264821.1
OG0007101	XP_031883492.1	XP_045259403.1
OG0007102	XP_031882347.2	XP_045270898.1
OG0007103	XP_031893543.1	XP_045267276.1
OG0007104	XP_031893541.2	XP_045267274.1
OG0007105	XP_031893539.1	XP_045267272.1
OG0007106	XP_031893538.1	XP_045267271.1
OG0007107	XP_031893207.1	XP_045267260.1
OG0007108	XP_031893209.1	XP_045267261.1
OG0007109	XP_031893208.1	XP_045267262.1
OG0007110	XP_031882232.1	XP_045263522.1
OG0007111	XP_031893534.1	XP_045267265.1
OG0007112	XP_031893200.1	XP_045267258.1
OG0007113	XP_031893201.1	XP_045267257.1
OG0007114	XP_031893569.1	XP_045267256.1
OG0007115	XP_031893565.1	XP_045267253.1
OG0007116	XP_031893120.1	XP_045267247.1
OG0007117	XP_031893123.1	XP_045267244.1
OG0007118	XP_031893124.1	XP_045267243.1
OG0007119	XP_031893505.2	XP_045267239.1
OG0007120	XP_031893504.1	XP_045267238.1
OG0007121	XP_031893509.1	XP_045267236.1
OG0007122	XP_031893508.1	XP_045267235.1
OG0007123	XP_031882584.1	XP_045263069.1
OG0007124	XP_031893487.1	XP_045267210.1
OG0007125	XP_066009025.1	XP_045267208.1
OG0007126	XP_066009028.1	XP_045267226.1
OG0007127	XP_031893359.1	XP_045267225.1
OG0007128	XP_031893352.2	XP_045267223.1
OG0007129	XP_031892955.1	XP_045267222.1
OG0007130	XP_031892957.2	XP_045267220.1
OG0007131	XP_031892958.1	XP_045267219.1
OG0007132	XP_031892953.1	XP_045267215.1
OG0007133	XP_031893354.1	XP_045267228.1
OG0007134	XP_031893358.1	XP_045267231.1
OG0007135	XP_031893377.1	XP_045267203.1
OG0007136	XP_031893409.1	XP_045267199.1
OG0007137	XP_031893412.1	XP_045267200.1
OG0007138	XP_031893415.1	XP_045267195.1
OG0007139	XP_031892923.2	XP_045257533.1
OG0007140	XP_031893046.1	XP_045257534.1
OG0007141	XP_066009008.1	XP_045257535.1
OG0007142	XP_031892889.1	XP_045257549.1
OG0007143	XP_031892894.1	XP_045257550.1
OG0007144	XP_031880982.1	XP_045269056.1
OG0007145	XP_031881772.1	XP_045269144.1
OG0007146	XP_031892930.1	XP_045268600.1
OG0007147	XP_031893060.1	XP_045268614.1
OG0007148	XP_066007978.1	XP_045261820.1
OG0007149	XP_031893062.1	XP_045268617.1
OG0007150	XP_031893154.1	XP_045268621.1
OG0007151	XP_031893157.1	XP_045268623.1
OG0007152	XP_031893162.1	XP_045268626.1
OG0007153	XP_066008897.1	XP_045268633.1
OG0007154	XP_031893133.1	XP_045268637.1
OG0007155	XP_031893525.1	XP_045268635.1
OG0007156	XP_031883011.1	XP_045259902.1
OG0007157	XP_031893212.1	XP_045268657.1
OG0007158	XP_031893215.1	XP_045268656.1
OG0007159	XP_031893214.1	XP_045268655.1
OG0007160	XP_031893217.1	XP_045268654.1
OG0007161	XP_031893520.1	XP_045268652.1
OG0007162	XP_031893511.1	XP_045268650.1
OG0007163	XP_031893005.1	XP_045268649.1
OG0007164	XP_031893007.1	XP_045268648.1
OG0007165	XP_031893514.1	XP_045268647.1
OG0007166	XP_031893558.2	XP_045268686.1
OG0007167	XP_031893187.1	XP_045268681.1
OG0007168	XP_031893210.1	XP_045268661.1
OG0007169	XP_031893211.1	XP_045268662.1
OG0007170	XP_031876894.1	XP_045258997.1
OG0007171	XP_031893575.2	XP_045268665.1
OG0007172	XP_031893577.1	XP_045268667.1
OG0007173	XP_031893578.1	XP_045268669.1
OG0007174	XP_031893583.1	XP_045268673.1
OG0007175	XP_031893220.2	XP_045268675.1
OG0007176	XP_031893221.1	XP_045268676.1
OG0007177	XP_031893222.1	XP_045268677.1
OG0007178	XP_031893224.1	XP_045268679.1
OG0007179	XP_031893269.2	XP_045268703.1
OG0007180	XP_031893276.2	XP_045268702.1
OG0007181	XP_031876466.1	XP_045257178.1
OG0007182	XP_031893278.1	XP_045268700.1
OG0007183	XP_031893277.1	XP_045268699.1
OG0007184	XP_031893271.1	XP_045268695.1
OG0007185	XP_031882653.1	XP_045263039.1
OG0007186	XP_031893436.1	XP_045268725.1
OG0007187	XP_066008998.1	XP_045268726.1
OG0007188	XP_031888762.1	XP_045258396.1
OG0007189	XP_031893049.1	XP_045268708.1
OG0007190	XP_031892920.1	XP_045268709.1
OG0007191	XP_031893454.1	XP_045268710.1
OG0007192	XP_031892915.1	XP_045268711.1
OG0007193	XP_031890266.2	XP_045269531.1
OG0007194	XP_031893087.2	XP_045268721.1
OG0007195	XP_031878305.1	XP_045257254.1
OG0007196	XP_031893075.1	XP_045268718.1
OG0007197	XP_031893463.1	XP_045268741.1
OG0007198	XP_031893462.1	XP_045268740.1
OG0007199	XP_031893459.1	XP_045268739.1
OG0007200	XP_031893458.1	XP_045268738.1
OG0007201	XP_031893079.2	XP_045268737.1
OG0007202	XP_031893460.1	XP_045268742.1
OG0007203	XP_031893461.1	XP_045268743.1
OG0007204	XP_031893004.1	XP_045268747.1
OG0007205	XP_031893516.1	XP_045268752.1
OG0007206	XP_031893008.2	XP_045268751.1
OG0007207	XP_031893475.1	XP_045268772.1
OG0007208	XP_031893102.2	XP_045268774.1
OG0007209	XP_031893318.1	XP_045268804.1
OG0007210	XP_031891224.1	XP_045263713.1, XP_045257040.1
OG0007211	XP_031891225.1	XP_045263714.1
OG0007212	XP_031893343.1	XP_045268820.1
OG0007213	XP_031893346.2	XP_045268819.1
OG0007214	XP_031892952.1	XP_045268817.1
OG0007215	XP_031892943.1	XP_045268816.1
OG0007216	XP_031892947.1	XP_045268813.1
OG0007217	XP_031892948.1	XP_045268812.1
OG0007218	XP_031892950.1	XP_045268811.1
OG0007219	XP_031893319.1	XP_045268805.1
OG0007220	XP_031893544.1	XP_045268787.1
OG0007221	XP_031893545.1	XP_045268786.1
OG0007222	XP_031893550.1	XP_045268785.1
OG0007223	XP_031893109.1	XP_045268780.1
OG0007224	XP_031893108.2	XP_045268779.1
OG0007225	XP_031893107.1	XP_045268778.1
OG0007226	XP_031893344.1	XP_045268821.1
OG0007227	XP_031892996.1	XP_045268835.1
OG0007228	XP_031892997.1	XP_045268834.1
OG0007229	XP_031892992.1	XP_045268837.1
OG0007230	XP_031893365.1	XP_045268838.1
OG0007231	XP_031893366.2	XP_045268839.1
OG0007232	XP_031889367.1	XP_045268844.1
OG0007233	XP_031893363.1	XP_045268845.1
OG0007234	XP_031893015.1	XP_045267581.1
OG0007235	XP_031893021.1	XP_045267579.1
OG0007236	XP_031893020.1	XP_045267578.1
OG0007237	XP_031893014.1	XP_045267576.1
OG0007238	XP_031893013.1	XP_045267575.1
OG0007239	XP_031893395.1	XP_045267574.1
OG0007240	XP_031893396.1	XP_045267573.1
OG0007241	XP_031878471.1	XP_045258961.1
OG0007242	XP_031893036.1	XP_045267566.1
OG0007243	XP_066008974.1	XP_045267568.1
OG0007244	XP_031893398.2	XP_045267567.1
OG0007245	XP_031883638.1	XP_045259394.1
OG0007246	XP_031881071.1	XP_045259568.1
OG0007247	XP_031893040.1, XP_066007380.1	XP_045267563.1
OG0007248	XP_031893042.1	XP_045267561.1
OG0007249	XP_031893405.1	XP_045267559.1
OG0007250	XP_031893041.1	XP_045267560.1
OG0007251	XP_031893403.1	XP_045267555.1
OG0007252	XP_031893404.1	XP_045267554.1
OG0007253	XP_031893400.1	XP_045267552.1
OG0007254	XP_031893059.1	XP_045267551.1
OG0007255	XP_031888694.1	XP_045258400.1
OG0007256	XP_031882961.1	XP_045267124.1
OG0007257	XP_031893050.1	XP_045267541.1
OG0007258	XP_031893071.1	XP_045267537.1
OG0007259	XP_031893069.2	XP_045267536.1
OG0007260	XP_031893068.1	XP_045267535.1
OG0007261	XP_031893067.1	XP_045267534.1
OG0007262	XP_031893066.1	XP_045267533.1
OG0007263	XP_031893092.1	XP_045267522.1
OG0007264	XP_031893093.1	XP_045267523.1
OG0007265	XP_031893419.1	XP_045267526.1
OG0007266	XP_031893418.1	XP_045267527.1
OG0007267	XP_031893425.1	XP_045267528.1
OG0007268	XP_031893424.1	XP_045267529.1
OG0007269	XP_031893422.1	XP_045267531.1
OG0007270	XP_031893065.1	XP_045267532.1
OG0007271	XP_031893094.1	XP_045267521.1
OG0007272	XP_031881059.1	XP_045269010.1
OG0007273	XP_031893522.2	XP_045267507.1
OG0007274	XP_031893111.2	XP_045267506.1
OG0007275	XP_031893110.1	XP_045267505.1
OG0007276	XP_031893115.1	XP_045267504.1
OG0007277	XP_031893523.2	XP_045267503.1
OG0007278	XP_031893113.1	XP_045267501.1
OG0007279	XP_031893117.1	XP_045267500.1
OG0007280	XP_031893116.1	XP_045267499.1
OG0007281	XP_031883313.1	XP_045260914.1
OG0007282	XP_031883296.1	XP_045260910.1
OG0007283	XP_031883259.1	XP_045260901.1
OG0007284	XP_031883260.1	XP_045260900.1
OG0007285	XP_031883449.1	XP_045260898.1
OG0007286	XP_066007509.1	XP_045260897.1
OG0007287	XP_031883400.1	XP_045260895.1
OG0007288	XP_031883263.1	XP_045260892.1
OG0007289	XP_031883262.1	XP_045260893.1
OG0007290	XP_031883265.1	XP_045260890.1
OG0007291	XP_031883266.1	XP_045260889.1
OG0007292	XP_031883267.1	XP_045260888.1
OG0007293	XP_031883401.1	XP_045260887.1
OG0007294	XP_031883376.1	XP_045260884.1
OG0007295	XP_031883402.1	XP_045260886.1
OG0007296	XP_031883276.1	XP_045260883.1
OG0007297	XP_031883375.1	XP_045260882.1
OG0007298	XP_031883373.1	XP_045260880.1
OG0007299	XP_031883275.1	XP_045260879.1
OG0007300	XP_031883372.1	XP_045260878.1
OG0007301	XP_031883274.1	XP_045260877.1
OG0007302	XP_031883371.1	XP_045260876.1
OG0007303	XP_031883422.1	XP_045260874.1
OG0007304	XP_031883409.1	XP_045260872.1
OG0007305	XP_031883411.1	XP_045260871.1
OG0007306	XP_031883420.1	XP_045260870.1
OG0007307	XP_031883408.2	XP_045260869.1
OG0007308	XP_031883406.1	XP_045260868.1
OG0007309	XP_031883289.1	XP_045260849.1
OG0007310	XP_031883288.2	XP_045260850.1
OG0007311	XP_031883287.1	XP_045260851.1
OG0007312	XP_031883293.1	XP_045260852.1
OG0007313	XP_031883352.1	XP_045260854.1
OG0007314	XP_031883291.1	XP_045260855.1
OG0007315	XP_066007364.1	XP_045260856.1
OG0007316	XP_031883299.1	XP_045260862.1
OG0007317	XP_066007530.1	XP_045260861.1
OG0007318	XP_031883244.1	XP_045260860.1
OG0007319	XP_031883368.1	XP_045260859.1
OG0007320	XP_066007531.1	XP_045260858.1
OG0007321	XP_031883370.2	XP_045260864.1
OG0007322	XP_031883258.1	XP_045260865.1
OG0007323	XP_066007393.1	XP_045260847.1
OG0007324	XP_066007536.1	XP_045260846.1
OG0007325	XP_031883399.1	XP_045260844.1
OG0007326	XP_031890903.1	XP_045260843.1
OG0007327	XP_066007535.1	XP_045260842.1
OG0007328	XP_031890966.1	XP_045260841.1
OG0007329	XP_031890960.2	XP_045260840.1
OG0007330	XP_031890958.1	XP_045260839.1
OG0007331	XP_031890959.1	XP_045260838.1
OG0007332	XP_031890964.1	XP_045260837.1
OG0007333	XP_031890962.1	XP_045260836.1
OG0007334	XP_031890761.1	XP_045260835.1
OG0007335	XP_031890760.1	XP_045260834.1
OG0007336	XP_031890753.1	XP_045260833.1
OG0007337	XP_031890752.1	XP_045260832.1
OG0007338	XP_031890755.1	XP_045260831.1
OG0007339	XP_031890754.1	XP_045260830.1
OG0007340	XP_031890759.2	XP_045260827.1
OG0007341	XP_031890758.1	XP_045260826.1
OG0007342	XP_066007366.1	XP_045260824.1
OG0007343	XP_031890983.1	XP_045260823.1
OG0007344	XP_031890984.1	XP_045260822.1
OG0007345	XP_031890985.1	XP_045260821.1
OG0007346	XP_031890978.1	XP_045260820.1
OG0007347	XP_031890980.1	XP_045260818.1
OG0007348	XP_031890981.1	XP_045260817.1
OG0007349	XP_031890784.1	XP_045260816.1
OG0007350	XP_031890788.1	XP_045260815.1
OG0007351	XP_031890786.1	XP_045260813.1
OG0007352	XP_031890792.1	XP_045260811.1
OG0007353	XP_031890791.1	XP_045260810.1
OG0007354	XP_031890789.1	XP_045260809.1
OG0007355	XP_031891016.1	XP_045260806.1
OG0007356	XP_031891017.1	XP_045260805.1
OG0007357	XP_031891015.1	XP_045260803.1
OG0007358	XP_031891012.2	XP_045260802.1
OG0007359	XP_031891013.1	XP_045260801.1
OG0007360	XP_031891010.1	XP_045260800.1
OG0007361	XP_031890810.1	XP_045260798.1
OG0007362	XP_031890809.1	XP_045260797.1
OG0007363	XP_031890812.1	XP_045260796.1
OG0007364	XP_031890811.1	XP_045260795.1
OG0007365	XP_031890806.2	XP_045260794.1
OG0007366	XP_066007500.1	XP_045260793.1
OG0007367	XP_031890808.2	XP_045260792.1
OG0007368	XP_031890807.1	XP_045260791.1
OG0007369	XP_031891044.1	XP_045260790.1
OG0007370	XP_031891040.1	XP_045260786.1
OG0007371	XP_066007368.1	XP_045260788.1
OG0007372	XP_031891042.1	XP_045260784.1
OG0007373	XP_031890977.1	XP_045260782.1
OG0007374	XP_031890849.1	XP_045260781.1
OG0007375	XP_031890847.1	XP_045260779.1
OG0007376	XP_031890846.1	XP_045260778.1
OG0007377	XP_031890845.1	XP_045260777.1
OG0007378	XP_031879992.1	XP_045258107.1
OG0007379	XP_066007413.1	XP_045266277.1
OG0007380	XP_031888966.1	XP_045258373.1
OG0007381	XP_031887972.1	XP_045256769.1
OG0007382	XP_031888155.1	XP_045256767.1
OG0007383	XP_031888156.1	XP_045256766.1
OG0007384	XP_031888587.1	XP_045256969.1
OG0007385	XP_031876387.1	XP_045256951.1
OG0007386	XP_066007125.1	XP_045256952.1
OG0007387	XP_031888510.1	XP_045256961.1
OG0007388	XP_031876395.1	XP_045256954.1
OG0007389	XP_031876394.1	XP_045256955.1
OG0007390	XP_031876401.1	XP_045256956.1
OG0007391	XP_031876378.1	XP_045256958.1
OG0007392	XP_031876377.1	XP_045256959.1
OG0007393	XP_031888243.1	XP_045256960.1
OG0007394	XP_031888445.1	XP_045256962.1
OG0007395	XP_031876404.1	XP_045256941.1
OG0007396	XP_031876392.1	XP_045256942.1
OG0007397	XP_031876391.2	XP_045256943.1
OG0007398	XP_031876390.1	XP_045256944.1
OG0007399	XP_031876403.1	XP_045256945.1
OG0007400	XP_031876389.1	XP_045256946.1
OG0007401	XP_031876374.1	XP_045256947.1
OG0007402	XP_031876398.1	XP_045256950.1
OG0007403	XP_031888464.1	XP_045256963.1
OG0007404	XP_031888466.1	XP_045256966.1
OG0007405	XP_031888465.1	XP_045256965.1
OG0007406	XP_031888442.1	XP_045256964.1
OG0007407	XP_066009234.1	XP_045267514.1
OG0007408	XP_031885322.1	XP_045257808.1
OG0007409	XP_031885321.1	XP_045257809.1
OG0007410	XP_031885320.1	XP_045257810.1
OG0007411	XP_031885319.1	XP_045257811.1
OG0007412	XP_066009088.1	XP_045257812.1
OG0007413	XP_066009089.1	XP_045257814.1
OG0007414	XP_031885436.1	XP_045257815.1
OG0007415	XP_031885437.1	XP_045257816.1
OG0007416	XP_031885383.1	XP_045257817.1
OG0007417	XP_031885545.1	XP_045257818.1
OG0007418	XP_031885438.1	XP_045257819.1
OG0007419	XP_031885540.1	XP_045257827.1
OG0007420	XP_066009106.1	XP_045257826.1
OG0007421	XP_031885538.1	XP_045257825.1
OG0007422	XP_031885536.2	XP_045257824.1
OG0007423	XP_031885543.1	XP_045257822.1
OG0007424	XP_031885441.1	XP_045257821.1
OG0007425	XP_031885507.1	XP_045257829.1
OG0007426	XP_031876714.1	XP_045257830.1
OG0007427	XP_031876715.1	XP_045257831.1
OG0007428	XP_031876735.1	XP_045257832.1
OG0007429	XP_031876718.1	XP_045257833.1
OG0007430	XP_031876717.1	XP_045257834.1
OG0007431	XP_031876707.1	XP_045257836.1
OG0007432	XP_066009283.1	XP_045257837.1
OG0007433	XP_031876732.1	XP_045257840.1
OG0007434	XP_031876709.1	XP_045257841.1
OG0007435	XP_066009282.1	XP_045257843.1
OG0007436	XP_031876737.1	XP_045257844.1
OG0007437	XP_031876720.1	XP_045257846.1
OG0007438	XP_031876719.1	XP_045257848.1
OG0007439	XP_031876724.1	XP_045257849.1
OG0007440	XP_066009113.1	XP_045257850.1
OG0007441	XP_031876727.1	XP_045257851.1
OG0007442	XP_031876725.1	XP_045257852.1
OG0007443	XP_031876726.1	XP_045257853.1
OG0007444	XP_066008895.1	XP_045257854.1
OG0007445	XP_031876712.1	XP_045257855.1
OG0007446	XP_031876713.2	XP_045257856.1
OG0007447	XP_031876697.1, XP_031876710.1	XP_045257857.1
OG0007448	XP_031876694.1	XP_045257859.1
OG0007449	XP_066008894.1	XP_045257860.1
OG0007450	XP_031876698.1	XP_045257861.1
OG0007451	XP_031876704.1	XP_045257863.1
OG0007452	XP_031876699.1	XP_045257864.1
OG0007453	XP_031876733.1	XP_045257865.1
OG0007454	XP_031876706.1	XP_045257866.1
OG0007455	XP_031876705.1	XP_045257867.1
OG0007456	XP_031893293.1	XP_045258263.1
OG0007457	XP_031893296.1	XP_045258262.1
OG0007458	XP_031893295.1	XP_045258261.1
OG0007459	XP_031893298.1	XP_045258260.1
OG0007460	XP_031893297.1	XP_045258259.1
OG0007461	XP_031893594.1	XP_045258258.1
OG0007462	XP_031893596.2	XP_045256081.1
OG0007463	XP_031875740.1	XP_045256920.1
OG0007464	XP_031875749.2	XP_045256921.1
OG0007465	XP_031875750.1	XP_045256922.1
OG0007466	XP_031875751.1	XP_045256923.1
OG0007467	XP_031875752.1	XP_045256924.1
OG0007468	XP_031875745.1	XP_045256925.1
OG0007469	XP_031875746.1	XP_045256926.1
OG0007470	XP_066007306.1	XP_045256927.1
OG0007471	XP_031875748.1	XP_045256928.1
OG0007472	XP_031875743.1	XP_045256929.1
OG0007473	XP_066007292.1	XP_045256930.1
OG0007474	XP_031876400.1	XP_045256931.1
OG0007475	XP_066007172.1	XP_045256932.1
OG0007476	XP_031876370.1	XP_045256933.1
OG0007477	XP_066007173.1	XP_045256934.1
OG0007478	XP_031876382.1	XP_045256935.1
OG0007479	XP_031876381.1	XP_045256937.1
OG0007480	XP_031876385.1	XP_045256938.1
OG0007481	XP_031876386.1	XP_045256939.1
OG0007482	XP_031885323.1	XP_045257807.1
OG0007483	XP_031885324.1	XP_045257806.1
OG0007484	XP_031885325.1	XP_045257805.1
OG0007485	XP_031885421.1	XP_045265648.1
OG0007486	XP_031885422.1	XP_045265650.1
OG0007487	XP_031885425.2	XP_045265651.1
OG0007488	XP_031885426.1	XP_045265652.1
OG0007489	XP_031885419.1	XP_045265653.1
OG0007490	XP_031885418.1	XP_045265654.1
