Orthogroup	Colletotrichum_fructicola	Colletotrichum_karsti
OG0007031	XP_031891459.1	XP_038744300.1
OG0007032	XP_031891460.1	XP_038744299.1
OG0007033	XP_031891220.2	XP_038744298.1
OG0007034	XP_031891219.2	XP_038744297.1
OG0007035	XP_031891218.1	XP_038744296.1
OG0007036	XP_031891217.1	XP_038744295.1
OG0007037	XP_031880729.1	XP_038750474.1
OG0007038	XP_031880728.1	XP_038750473.1
OG0007039	XP_031880734.1	XP_038750471.1
OG0007040	XP_031880733.1	XP_038750470.1
OG0007041	XP_066009492.1	XP_038750469.1
OG0007042	XP_031880737.1	XP_038750468.1
OG0007043	XP_031880736.1	XP_038750467.1
OG0007044	XP_031880742.1	XP_038750466.1
OG0007045	XP_031880682.1	XP_038750464.1
OG0007046	XP_031891530.1	XP_038750522.1
OG0007047	XP_031891271.1	XP_038750521.1
OG0007048	XP_031891270.1	XP_038750520.1
OG0007049	XP_066009560.1	XP_038750519.1
OG0007050	XP_031891272.1	XP_038750518.1
OG0007051	XP_031891275.1	XP_038750517.1
OG0007052	XP_031891274.1	XP_038750516.1
OG0007053	XP_031891276.1	XP_038750514.1
OG0007054	XP_031891279.1	XP_038750513.1
OG0007055	XP_066009559.1	XP_038750512.1
OG0007056	XP_031880643.1	XP_038750511.1
OG0007057	XP_031880650.1	XP_038750510.1
OG0007058	XP_031880748.1	XP_038750509.1
OG0007059	XP_031880648.1	XP_038750508.1
OG0007060	XP_031880645.1	XP_038750506.1
OG0007061	XP_066009367.1	XP_038750504.1
OG0007062	XP_031880747.1	XP_038750503.1
OG0007063	XP_031880715.1	XP_038750502.1
OG0007064	XP_031880714.1	XP_038750501.1
OG0007065	XP_031880746.1	XP_038750500.1
OG0007066	XP_031880720.1	XP_038750499.1
OG0007067	XP_031880722.1	XP_038750498.1
OG0007068	XP_031880721.1	XP_038750497.1
OG0007069	XP_031880717.1	XP_038750496.1
OG0007070	XP_066009525.1	XP_038750494.1
OG0007071	XP_066009526.1	XP_038750493.1
OG0007072	XP_031880660.1	XP_038750492.1
OG0007073	XP_031880655.2	XP_038750491.1
OG0007074	XP_031891815.1	XP_038742303.1
OG0007075	XP_031891715.1	XP_038742302.1
OG0007076	XP_031891716.1	XP_038742301.1
OG0007077	XP_031891717.1	XP_038742300.1
OG0007078	XP_031891998.1	XP_038742299.1
OG0007079	XP_031891996.1	XP_038742298.1
OG0007080	XP_031892001.1	XP_038742296.1
OG0007081	XP_031892002.1	XP_038742295.1
OG0007082	XP_031891999.1	XP_038742294.1
OG0007083	XP_031892000.1	XP_038742293.1
OG0007084	XP_031892249.1	XP_038742292.1
OG0007085	XP_031892259.1	XP_038742290.1
OG0007086	XP_031892260.1	XP_038742289.1
OG0007087	XP_031891954.1	XP_038742287.1
OG0007088	XP_031891662.1	XP_038742286.1
OG0007089	XP_031891668.1	XP_038742284.1
OG0007090	XP_031891956.1	XP_038742279.1
OG0007091	XP_031891671.1	XP_038742282.1
OG0007092	XP_031892044.1	XP_038742235.1
OG0007093	XP_031892047.1	XP_038742232.1
OG0007094	XP_031892050.1	XP_038742231.1
OG0007095	XP_031892051.1	XP_038742230.1
OG0007096	XP_031892052.1	XP_038742229.1
OG0007097	XP_031876272.2	XP_038742210.1
OG0007098	XP_031876275.2	XP_038742211.1
OG0007099	XP_031876273.1	XP_038742212.1
OG0007100	XP_031876258.1	XP_038742213.1
OG0007101	XP_031883492.1	XP_038748152.1
OG0007102	XP_031882347.2	XP_038739618.1
OG0007103	XP_031893543.1	XP_038739344.1
OG0007104	XP_031893541.2	XP_038739341.1
OG0007105	XP_031893539.1	XP_038739339.1
OG0007106	XP_031893538.1	XP_038739338.1
OG0007107	XP_031893207.1	XP_038739331.1
OG0007108	XP_031893209.1	XP_038739332.1
OG0007109	XP_031893208.1	XP_038739333.1
OG0007110	XP_031882232.1	XP_038740965.1, XP_038740510.1
OG0007111	XP_031893534.1	XP_038739335.1
OG0007112	XP_031893200.1	XP_038739330.1
OG0007113	XP_031893201.1	XP_038739329.1
OG0007114	XP_031893569.1	XP_038739328.1
OG0007115	XP_031893565.1	XP_038739325.1
OG0007116	XP_031893120.1	XP_038739321.1
OG0007117	XP_031893123.1	XP_038739319.1
OG0007118	XP_031893124.1	XP_038739318.1
OG0007119	XP_031893505.2	XP_038739315.1
OG0007120	XP_031893504.1	XP_038739314.1
OG0007121	XP_031893509.1	XP_038739312.1
OG0007122	XP_031893508.1	XP_038739311.1
OG0007123	XP_031882584.1	XP_038741744.1
OG0007124	XP_031893487.1	XP_038741324.1
OG0007125	XP_066009025.1	XP_038741322.1
OG0007126	XP_066009028.1	XP_038741327.1
OG0007127	XP_031893359.1	XP_038739292.1
OG0007128	XP_031893352.2	XP_038739293.1
OG0007129	XP_031892955.1	XP_038739294.1
OG0007130	XP_031892957.2	XP_038739296.1
OG0007131	XP_031892958.1	XP_038739297.1
OG0007132	XP_031892953.1	XP_038739301.1
OG0007133	XP_031893354.1	XP_038739305.1
OG0007134	XP_031893358.1	XP_038739308.1
OG0007135	XP_031893377.1	XP_038741319.1
OG0007136	XP_031893409.1	XP_038741579.1
OG0007137	XP_031893412.1	XP_038741580.1
OG0007138	XP_031893415.1	XP_038741587.1
OG0007139	XP_031892923.2	XP_038741571.1
OG0007140	XP_031893046.1	XP_038741572.1
OG0007141	XP_066009008.1	XP_038741573.1
OG0007142	XP_031892889.1	XP_038741575.1
OG0007143	XP_031892894.1	XP_038741576.1
OG0007144	XP_031880982.1	XP_038749628.1
OG0007145	XP_031881772.1	XP_038747840.1
OG0007146	XP_031892930.1	XP_038741595.1
OG0007147	XP_031893060.1	XP_038741600.1
OG0007148	XP_066007978.1	XP_038740753.1
OG0007149	XP_031893062.1	XP_038741603.1
OG0007150	XP_031893154.1	XP_038741604.1
OG0007151	XP_031893157.1	XP_038741609.1
OG0007152	XP_031893162.1	XP_038741614.1
OG0007153	XP_066008897.1	XP_038741621.1
OG0007154	XP_031893133.1	XP_038741185.1
OG0007155	XP_031893525.1	XP_038741617.1
OG0007156	XP_031883011.1	XP_038742909.1
OG0007157	XP_031893212.1	XP_038741203.1
OG0007158	XP_031893215.1	XP_038741202.1
OG0007159	XP_031893214.1	XP_038741201.1
OG0007160	XP_031893217.1	XP_038741200.1
OG0007161	XP_031893520.1	XP_038741198.1
OG0007162	XP_031893511.1	XP_038741196.1
OG0007163	XP_031893005.1	XP_038741195.1
OG0007164	XP_031893007.1	XP_038741194.1
OG0007165	XP_031893514.1	XP_038741193.1
OG0007166	XP_031893558.2	XP_038741205.1
OG0007167	XP_031893187.1	XP_038741208.1
OG0007168	XP_031893210.1	XP_038741210.1
OG0007169	XP_031893211.1	XP_038741217.1
OG0007170	XP_031876894.1	XP_038740804.1
OG0007171	XP_031893575.2	XP_038741214.1
OG0007172	XP_031893577.1	XP_038741212.1
OG0007173	XP_031893578.1	XP_038741219.1
OG0007175	XP_031893220.2	XP_038741225.1
OG0007176	XP_031893221.1	XP_038741226.1
OG0007177	XP_031893222.1	XP_038741227.1
OG0007178	XP_031893224.1	XP_038741229.1
OG0007179	XP_031893269.2	XP_038741234.1
OG0007180	XP_031893276.2	XP_038741235.1
OG0007181	XP_031876466.1	XP_038751096.1
OG0007182	XP_031893278.1	XP_038741237.1
OG0007183	XP_031893277.1	XP_038741238.1
OG0007184	XP_031893271.1	XP_038741250.1
OG0007185	XP_031882653.1	XP_038740671.1
OG0007186	XP_031893436.1	XP_038741276.1
OG0007187	XP_066008998.1	XP_038741275.1
OG0007188	XP_031888762.1	XP_038746675.1
OG0007189	XP_031893049.1	XP_038741254.1
OG0007190	XP_031892920.1	XP_038741255.1
OG0007191	XP_031893454.1	XP_038741256.1
OG0007192	XP_031892915.1	XP_038741257.1
OG0007193	XP_031890266.2	XP_038739698.1
OG0007194	XP_031893087.2	XP_038742429.1
OG0007196	XP_031893075.1	XP_038741278.1
OG0007197	XP_031893463.1	XP_038741261.1
OG0007198	XP_031893462.1	XP_038741262.1
OG0007199	XP_031893459.1	XP_038741263.1
OG0007200	XP_031893458.1	XP_038741264.1
OG0007201	XP_031893079.2	XP_038741265.1
OG0007202	XP_031893460.1	XP_038741260.1
OG0007203	XP_031893461.1	XP_038741259.1
OG0007204	XP_031893004.1	XP_038741281.1
OG0007205	XP_031893516.1	XP_038741285.1
OG0007206	XP_031893008.2	XP_038741284.1
OG0007207	XP_031893475.1	XP_038741294.1
OG0007208	XP_031893102.2	XP_038741295.1
OG0007209	XP_031893318.1	XP_038741305.1
OG0007210	XP_031891224.1	XP_038740400.1
OG0007211	XP_031891225.1	XP_038740399.1
OG0007212	XP_031893343.1	XP_038741559.1
OG0007213	XP_031893346.2	XP_038741560.1
OG0007214	XP_031892952.1	XP_038741569.1
OG0007215	XP_031892943.1	XP_038741568.1
OG0007216	XP_031892947.1	XP_038741564.1
OG0007217	XP_031892948.1	XP_038741563.1
OG0007218	XP_031892950.1	XP_038741562.1
OG0007219	XP_031893319.1	XP_038741312.1
OG0007220	XP_031893544.1	XP_038741315.1
OG0007221	XP_031893545.1	XP_038741314.1
OG0007222	XP_031893550.1	XP_038741313.1
OG0007223	XP_031893109.1	XP_038741303.1
OG0007224	XP_031893108.2	XP_038741302.1
OG0007225	XP_031893107.1	XP_038741301.1
OG0007226	XP_031893344.1	XP_038741536.1
OG0007227	XP_031892996.1	XP_038741540.1
OG0007228	XP_031892997.1	XP_038741541.1
OG0007229	XP_031892992.1	XP_038741543.1
OG0007230	XP_031893365.1	XP_038741544.1
OG0007231	XP_031893366.2	XP_038741534.1
OG0007233	XP_031893363.1	XP_038741509.1
OG0007234	XP_031893015.1	XP_038741510.1
OG0007235	XP_031893021.1	XP_038741512.1
OG0007236	XP_031893020.1	XP_038741513.1
OG0007237	XP_031893014.1	XP_038741515.1
OG0007238	XP_031893013.1	XP_038741516.1
OG0007239	XP_031893395.1	XP_038741517.1
OG0007240	XP_031893396.1	XP_038741518.1
OG0007241	XP_031878471.1	XP_038740762.1
OG0007242	XP_031893036.1	XP_038741526.1
OG0007243	XP_066008974.1	XP_038741523.1
OG0007244	XP_031893398.2	XP_038741522.1
OG0007245	XP_031883638.1	XP_038746494.1
OG0007246	XP_031881071.1	XP_038749561.1
OG0007248	XP_031893042.1	XP_038741531.1
OG0007249	XP_031893405.1	XP_038741504.1
OG0007250	XP_031893041.1	XP_038741503.1
OG0007251	XP_031893403.1	XP_038741498.1
OG0007252	XP_031893404.1	XP_038741497.1
OG0007253	XP_031893400.1	XP_038741495.1
OG0007254	XP_031893059.1	XP_038741494.1
OG0007255	XP_031888694.1	XP_038746642.1
OG0007256	XP_031882961.1	XP_038744879.1
OG0007257	XP_031893050.1	XP_038741487.1
OG0007258	XP_031893071.1	XP_038740222.1
OG0007259	XP_031893069.2	XP_038740224.1
OG0007260	XP_031893068.1	XP_038740225.1
OG0007261	XP_031893067.1	XP_038740226.1
OG0007262	XP_031893066.1	XP_038740227.1
OG0007263	XP_031893092.1	XP_038740239.1
OG0007264	XP_031893093.1	XP_038740238.1
OG0007265	XP_031893419.1	XP_038740234.1
OG0007266	XP_031893418.1	XP_038740233.1
OG0007267	XP_031893425.1	XP_038740232.1
OG0007268	XP_031893424.1	XP_038740231.1
OG0007269	XP_031893422.1	XP_038740229.1
OG0007270	XP_031893065.1	XP_038740228.1
OG0007271	XP_031893094.1	XP_038740240.1
OG0007272	XP_031881059.1	XP_038749595.1
OG0007273	XP_031893522.2	XP_038740260.1
OG0007274	XP_031893111.2	XP_038740261.1
OG0007275	XP_031893110.1	XP_038740262.1
OG0007276	XP_031893115.1	XP_038740263.1
OG0007277	XP_031893523.2	XP_038740264.1
OG0007278	XP_031893113.1	XP_038740266.1
OG0007279	XP_031893117.1	XP_038740267.1
OG0007280	XP_031893116.1	XP_038740268.1
OG0007281	XP_031883313.1	XP_038745383.1
OG0007282	XP_031883296.1	XP_038745393.1
OG0007283	XP_031883259.1	XP_038745395.1
OG0007284	XP_031883260.1	XP_038745396.1
OG0007285	XP_031883449.1	XP_038745398.1
OG0007286	XP_066007509.1	XP_038745399.1
OG0007287	XP_031883400.1	XP_038745400.1
OG0007288	XP_031883263.1	XP_038745403.1
OG0007289	XP_031883262.1	XP_038745402.1
OG0007290	XP_031883265.1	XP_038745405.1
OG0007291	XP_031883266.1	XP_038745406.1
OG0007292	XP_031883267.1	XP_038745407.1
OG0007293	XP_031883401.1	XP_038745408.1
OG0007294	XP_031883376.1	XP_038745410.1
OG0007295	XP_031883402.1	XP_038745409.1
OG0007296	XP_031883276.1	XP_038745411.1
OG0007297	XP_031883375.1	XP_038745412.1
OG0007298	XP_031883373.1	XP_038745414.1
OG0007299	XP_031883275.1	XP_038745415.1
OG0007300	XP_031883372.1	XP_038745416.1
OG0007301	XP_031883274.1	XP_038745417.1
OG0007302	XP_031883371.1	XP_038745418.1
OG0007303	XP_031883422.1	XP_038745419.1
OG0007304	XP_031883409.1	XP_038745420.1
OG0007305	XP_031883411.1	XP_038745422.1
OG0007306	XP_031883420.1	XP_038745423.1
OG0007307	XP_031883408.2	XP_038745424.1
OG0007308	XP_031883406.1	XP_038745425.1
OG0007309	XP_031883289.1	XP_038745444.1
OG0007310	XP_031883288.2	XP_038745443.1
OG0007311	XP_031883287.1	XP_038745442.1
OG0007312	XP_031883293.1	XP_038745441.1
OG0007313	XP_031883352.1	XP_038745439.1
OG0007314	XP_031883291.1	XP_038745438.1
OG0007315	XP_066007364.1	XP_038745437.1
OG0007316	XP_031883299.1	XP_038745432.1
OG0007317	XP_066007530.1	XP_038745431.1
OG0007318	XP_031883244.1	XP_038745430.1
OG0007319	XP_031883368.1	XP_038745429.1
OG0007320	XP_066007531.1	XP_038745428.1
OG0007321	XP_031883370.2	XP_038745434.1
OG0007322	XP_031883258.1	XP_038745435.1
OG0007323	XP_066007393.1	XP_038745446.1
OG0007324	XP_066007536.1	XP_038745447.1
OG0007325	XP_031883399.1	XP_038745449.1
OG0007326	XP_031890903.1	XP_038745450.1
OG0007327	XP_066007535.1	XP_038745451.1
OG0007328	XP_031890966.1	XP_038745452.1
OG0007329	XP_031890960.2	XP_038745453.1
OG0007330	XP_031890958.1	XP_038745454.1
OG0007331	XP_031890959.1	XP_038745455.1
OG0007332	XP_031890964.1	XP_038745456.1
OG0007333	XP_031890962.1	XP_038745458.1
OG0007334	XP_031890761.1	XP_038745459.1
OG0007335	XP_031890760.1	XP_038745460.1
OG0007336	XP_031890753.1	XP_038745461.1
OG0007337	XP_031890752.1	XP_038745462.1
OG0007338	XP_031890755.1	XP_038745463.1
OG0007339	XP_031890754.1	XP_038745464.1
OG0007340	XP_031890759.2	XP_038745467.1
OG0007341	XP_031890758.1	XP_038745468.1
OG0007342	XP_066007366.1	XP_038745470.1
OG0007343	XP_031890983.1	XP_038745471.1
OG0007344	XP_031890984.1	XP_038745472.1
OG0007345	XP_031890985.1	XP_038745473.1
OG0007346	XP_031890978.1	XP_038745474.1
OG0007347	XP_031890980.1	XP_038745477.1
OG0007348	XP_031890981.1	XP_038745478.1
OG0007349	XP_031890784.1	XP_038745479.1
OG0007350	XP_031890788.1	XP_038745481.1
OG0007351	XP_031890786.1	XP_038745484.1
OG0007352	XP_031890792.1	XP_038745486.1
OG0007353	XP_031890791.1	XP_038745487.1
OG0007354	XP_031890789.1	XP_038745488.1
OG0007355	XP_031891016.1	XP_038745491.1
OG0007356	XP_031891017.1	XP_038745492.1
OG0007357	XP_031891015.1	XP_038745495.1
OG0007358	XP_031891012.2	XP_038745496.1
OG0007359	XP_031891013.1	XP_038745497.1
OG0007360	XP_031891010.1	XP_038745498.1
OG0007361	XP_031890810.1	XP_038745530.1
OG0007362	XP_031890809.1	XP_038745529.1
OG0007363	XP_031890812.1	XP_038745528.1
OG0007364	XP_031890811.1	XP_038745517.1
OG0007365	XP_031890806.2	XP_038745518.1
OG0007366	XP_066007500.1	XP_038745519.1
OG0007367	XP_031890808.2	XP_038745520.1
OG0007368	XP_031890807.1	XP_038745527.1
OG0007369	XP_031891044.1	XP_038745526.1
OG0007370	XP_031891040.1	XP_038745523.1
OG0007371	XP_066007368.1	XP_038745525.1
OG0007372	XP_031891042.1	XP_038745533.1
OG0007373	XP_031890977.1	XP_038745516.1
OG0007374	XP_031890849.1	XP_038745515.1
OG0007375	XP_031890847.1	XP_038745513.1
OG0007376	XP_031890846.1	XP_038745512.1
OG0007377	XP_031890845.1	XP_038745511.1
OG0007378	XP_031879992.1	XP_038740090.1
OG0007379	XP_066007413.1	XP_038742252.1
OG0007380	XP_031888966.1	XP_038746692.1
OG0007381	XP_031887972.1	XP_038738855.1
OG0007382	XP_031888155.1	XP_038738856.1
OG0007383	XP_031888156.1	XP_038738857.1
OG0007384	XP_031888587.1	XP_038751937.1
OG0007385	XP_031876387.1	XP_038751953.1
OG0007386	XP_066007125.1	XP_038751952.1
OG0007387	XP_031888510.1	XP_038751941.1
OG0007388	XP_031876395.1	XP_038751949.1
OG0007389	XP_031876394.1	XP_038751948.1
OG0007390	XP_031876401.1	XP_038751947.1
OG0007391	XP_031876378.1	XP_038751945.1
OG0007392	XP_031876377.1	XP_038751944.1
OG0007393	XP_031888243.1	XP_038751942.1
OG0007394	XP_031888445.1	XP_038751940.1
OG0007395	XP_031876404.1	XP_038751910.1
OG0007396	XP_031876392.1	XP_038751911.1
OG0007397	XP_031876391.2	XP_038751912.1
OG0007398	XP_031876390.1	XP_038751913.1
OG0007399	XP_031876403.1	XP_038751914.1
OG0007400	XP_031876389.1	XP_038751915.1
OG0007401	XP_031876374.1	XP_038751916.1
OG0007402	XP_031876398.1	XP_038751919.1
OG0007403	XP_031888464.1	XP_038751938.1
OG0007404	XP_031888466.1	XP_038751959.1
OG0007405	XP_031888465.1	XP_038751960.1
OG0007406	XP_031888442.1	XP_038751962.1
OG0007407	XP_066009234.1	XP_038738682.1
OG0007408	XP_031885322.1	XP_038739522.1
OG0007409	XP_031885321.1	XP_038739523.1
OG0007410	XP_031885320.1	XP_038739525.1
OG0007411	XP_031885319.1	XP_038739526.1
OG0007412	XP_066009088.1	XP_038739527.1
OG0007413	XP_066009089.1	XP_038739528.1
OG0007414	XP_031885436.1	XP_038739529.1
OG0007415	XP_031885437.1	XP_038739530.1
OG0007416	XP_031885383.1	XP_038739531.1
OG0007417	XP_031885545.1	XP_038739532.1
OG0007418	XP_031885438.1	XP_038739533.1
OG0007419	XP_031885540.1	XP_038739541.1
OG0007420	XP_066009106.1	XP_038739540.1
OG0007421	XP_031885538.1	XP_038739539.1
OG0007422	XP_031885536.2	XP_038739538.1
OG0007423	XP_031885543.1	XP_038739536.1
OG0007424	XP_031885441.1	XP_038739535.1
OG0007425	XP_031885507.1	XP_038739543.1
OG0007426	XP_031876714.1	XP_038739544.1
OG0007427	XP_031876715.1	XP_038739545.1
OG0007428	XP_031876735.1	XP_038739548.1
OG0007429	XP_031876718.1	XP_038739549.1
OG0007430	XP_031876717.1	XP_038739550.1
OG0007431	XP_031876707.1	XP_038739552.1
OG0007432	XP_066009283.1	XP_038739553.1
OG0007433	XP_031876732.1	XP_038739556.1
OG0007434	XP_031876709.1	XP_038739557.1
OG0007435	XP_066009282.1	XP_038739558.1
OG0007436	XP_031876737.1	XP_038739559.1
OG0007437	XP_031876720.1	XP_038739562.1
OG0007438	XP_031876719.1	XP_038739564.1
OG0007439	XP_031876724.1	XP_038739565.1
OG0007440	XP_066009113.1	XP_038739566.1
OG0007441	XP_031876727.1	XP_038739567.1
OG0007442	XP_031876725.1	XP_038739569.1
OG0007443	XP_031876726.1	XP_038739570.1
OG0007444	XP_066008895.1	XP_038739572.1
OG0007445	XP_031876712.1	XP_038739573.1
OG0007446	XP_031876713.2	XP_038739574.1
OG0007448	XP_031876694.1	XP_038738675.1
OG0007449	XP_066008894.1	XP_038738676.1
OG0007450	XP_031876698.1	XP_038738677.1
OG0007451	XP_031876704.1	XP_038738678.1
OG0007452	XP_031876699.1	XP_038738679.1
OG0007453	XP_031876733.1	XP_038738680.1
OG0007454	XP_031876706.1	XP_038738681.1
OG0007455	XP_031876705.1	XP_038738683.1
OG0007456	XP_031893293.1	XP_038740318.1
OG0007457	XP_031893296.1	XP_038740319.1
OG0007458	XP_031893295.1	XP_038740320.1
OG0007459	XP_031893298.1	XP_038740321.1
OG0007460	XP_031893297.1	XP_038740322.1
OG0007461	XP_031893594.1	XP_038740323.1
OG0007462	XP_031893596.2	XP_038740324.1
OG0007463	XP_031875740.1	XP_038751935.1
OG0007464	XP_031875749.2	XP_038751934.1
OG0007465	XP_031875750.1	XP_038751933.1
OG0007466	XP_031875751.1	XP_038751932.1
OG0007467	XP_031875752.1	XP_038751931.1
OG0007468	XP_031875745.1	XP_038751930.1
OG0007469	XP_031875746.1	XP_038751929.1
OG0007470	XP_066007306.1	XP_038751928.1
OG0007471	XP_031875748.1	XP_038751926.1
OG0007472	XP_031875743.1	XP_038751925.1
OG0007473	XP_066007292.1	XP_038751924.1
OG0007474	XP_031876400.1	XP_038751923.1
OG0007475	XP_066007172.1	XP_038751922.1
OG0007476	XP_031876370.1	XP_038751921.1
OG0007477	XP_066007173.1	XP_038751901.1
OG0007478	XP_031876382.1	XP_038751902.1
OG0007479	XP_031876381.1	XP_038751904.1
OG0007480	XP_031876385.1	XP_038751905.1
OG0007481	XP_031876386.1	XP_038751906.1
OG0007482	XP_031885323.1	XP_038739521.1
OG0007483	XP_031885324.1	XP_038739520.1
OG0007484	XP_031885325.1	XP_038739519.1
OG0007485	XP_031885421.1	XP_038739517.1
OG0007486	XP_031885422.1	XP_038739514.1
OG0007487	XP_031885425.2	XP_038739513.1
OG0007488	XP_031885426.1	XP_038739759.1
OG0007489	XP_031885419.1	XP_038739760.1
OG0007490	XP_031885418.1	XP_038739761.1
OG0007491	XP_031885300.1	XP_038739762.1
OG0007492	XP_031885297.1	XP_038739763.1
OG0007493	XP_031885298.1	XP_038739764.1
OG0007494	XP_031885303.1	XP_038739765.1
OG0007495	XP_031885301.1	XP_038739766.1
OG0007496	XP_031885296.1	XP_038739768.1
OG0007497	XP_031885466.1	XP_038739769.1
OG0007498	XP_031885465.1	XP_038739770.1
OG0007499	XP_031885471.1	XP_038739772.1
OG0007500	XP_031885469.1	XP_038739774.1
OG0007501	XP_031885468.1	XP_038739775.1
OG0007502	XP_031885463.1	XP_038739777.1
OG0007503	XP_031885489.1	XP_038739778.1
OG0007504	XP_031885343.1	XP_038739779.1
OG0007505	XP_031885344.1	XP_038739780.1
OG0007506	XP_031885345.1	XP_038739781.1
OG0007507	XP_031885516.1	XP_038739782.1
OG0007508	XP_031885342.1	XP_038739783.1
OG0007509	XP_031885519.2	XP_038739784.1
OG0007510	XP_031885520.1	XP_038739785.1
OG0007511	XP_031885444.1	XP_038739786.1
OG0007512	XP_031885445.1	XP_038739787.1
OG0007513	XP_031885446.1	XP_038739788.1
OG0007514	XP_031885447.1	XP_038739789.1
OG0007515	XP_031885449.1	XP_038739791.1
OG0007516	XP_031885450.1	XP_038739792.1
OG0007517	XP_031885451.1	XP_038739797.1
OG0007518	XP_031885442.1	XP_038739798.1
OG0007519	XP_031885443.1	XP_038739799.1
OG0007520	XP_031885314.1	XP_038739800.1
OG0007521	XP_031885313.1	XP_038739802.1
OG0007522	XP_031885310.2	XP_038739805.1
OG0007523	XP_031890196.2	XP_038739399.1
OG0007524	XP_031878628.1	XP_038742482.1, XP_038748700.1
OG0007526	XP_031889744.1	XP_038743698.1
OG0007527	XP_031890163.1	XP_038739669.1
OG0007528	XP_031889950.1	XP_038739670.1
OG0007529	XP_031890149.1	XP_038739656.1
OG0007530	XP_066008060.1	XP_038739666.1
OG0007531	XP_031884841.1	XP_038746021.1
OG0007532	XP_031889962.1	XP_038739651.1
OG0007533	XP_031884395.1	XP_038738673.1
OG0007535	XP_031890107.1	XP_038739643.1
OG0007536	XP_031890108.1	XP_038739639.1
OG0007537	XP_031890109.2	XP_038739637.1
OG0007538	XP_031884433.1	XP_038741981.1
OG0007539	XP_031889934.2	XP_038739646.1
OG0007540	XP_066007932.1	XP_038739647.1
OG0007541	XP_031890308.1	XP_038739388.1
OG0007542	XP_031890133.1	XP_038739391.1
OG0007543	XP_031890101.1	XP_038739392.1
OG0007544	XP_031890132.1	XP_038739393.1
OG0007545	XP_031890099.1	XP_038739394.1
OG0007546	XP_031884546.1	XP_038739691.1
OG0007547	XP_031884548.1	XP_038739689.1
OG0007548	XP_031884559.1	XP_038739683.1
OG0007549	XP_031884393.1	XP_038739682.1
OG0007550	XP_031884560.1	XP_038739681.1
OG0007551	XP_031884467.1	XP_038741891.1
OG0007552	XP_031884464.1	XP_038741892.1
